Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:44.672000,22.8,37.9,55.9,1007.0,False,212,1.4
0 days 00:01:44.692000,22.8,37.5,56.5,1007.1,False,280,1.1
0 days 00:02:44.707000,22.9,37.8,56.6,1007.1,False,345,0.5
0 days 00:03:44.723000,23.0,37.6,55.8,1007.1,False,248,0.7
0 days 00:04:44.721000,23.1,38.5,54.9,1007.0,False,158,1.0
0 days 00:05:44.724000,23.2,39.2,54.5,1007.0,False,123,0.9
0 days 00:06:44.740000,23.3,38.1,54.8,1006.9,False,100,1.4
0 days 00:07:44.717000,23.2,37.6,55.3,1007.0,False,171,1.5
0 days 00:08:44.724000,23.1,37.8,55.9,1006.9,False,220,1.8
0 days 00:09:44.739000,23.1,37.5,56.2,1006.9,False,229,1.4
0 days 00:10:44.768000,23.4,38.2,56.2,1006.7,False,233,1.6
0 days 00:11:44.766000,23.1,38.7,55.8,1006.8,False,294,1.1
0 days 00:12:44.789000,23.2,40.2,54.2,1006.8,False,181,1.6
0 days 00:13:44.814000,23.3,40.7,54.5,1007.0,False,238,1.0
0 days 00:14:44.815000,23.3,41.1,54.1,1006.9,False,264,1.9
0 days 00:15:44.814000,23.4,41.1,53.5,1006.9,False,193,0.8
0 days 00:16:44.809000,23.4,41.1,53.5,1006.9,False,193,0.8
0 days 00:17:44.807000,23.4,41.1,53.5,1006.9,False,193,0.8
0 days 00:18:44.809000,23.4,41.1,53.5,1006.9,False,193,0.8
0 days 00:19:44.801000,23.7,40.2,53.3,1006.8,False,227,2.9
0 days 00:20:44.810000,23.8,40.0,52.8,1006.8,False,248,2.6
0 days 00:21:44.812000,23.8,39.2,53.2,1006.8,False,246,2.8
0 days 00:22:44.811000,23.7,39.2,53.2,1006.8,False,246,2.8
0 days 00:23:44.812000,23.5,39.2,53.2,1006.8,False,246,2.8
0 days 00:24:44.814000,23.6,39.2,53.2,1006.8,False,246,2.8
0 days 00:25:44.815000,23.6,38.6,53.5,1006.8,False,288,1.3
0 days 00:26:44.824000,23.5,37.6,54.3,1006.8,False,267,3.1
0 days 00:27:44.832000,23.4,37.6,54.3,1006.8,False,267,3.1
0 days 00:28:44.833000,23.5,37.6,54.3,1006.8,False,267,3.1
0 days 00:29:44.850000,23.7,38.9,53.4,1006.7,False,295,1.3
0 days 00:30:44.864000,23.7,38.9,53.4,1006.7,False,295,1.3
0 days 00:31:44.865000,24.3,38.9,53.4,1006.7,False,295,1.3
0 days 00:32:44.882000,23.9,38.9,53.4,1006.7,False,295,1.3
0 days 00:33:44.902000,24.0,39.3,52.5,1006.8,False,248,1.3
0 days 00:34:44.914000,23.8,38.9,51.4,1006.8,False,209,2.4
0 days 00:35:44.920000,23.9,38.9,51.4,1006.8,False,209,2.4
0 days 00:36:44.934000,23.8,40.7,53.9,1006.7,False,223,1.3
0 days 00:37:44.933000,24.0,40.6,54.4,1006.7,False,230,2.2
0 days 00:38:44.949000,23.9,40.6,52.8,1006.7,False,241,2.7
0 days 00:39:44.949000,24.3,40.6,52.8,1006.7,False,241,2.7
0 days 00:40:44.998000,24.0,40.6,52.8,1006.7,False,241,2.7
0 days 00:41:44.969000,24.6,40.6,52.8,1006.7,False,241,2.7
0 days 00:42:44.971000,24.6,41.5,51.0,1006.8,False,244,0.9
0 days 00:43:44.983000,24.4,41.5,51.0,1006.8,False,244,0.9
0 days 00:44:45.001000,24.4,41.5,49.7,1006.7,False,167,0.7
0 days 00:45:45.017000,24.1,41.5,49.7,1006.7,False,167,0.7
0 days 00:46:45.033000,24.5,41.2,49.9,1006.7,False,12,1.1
0 days 00:47:45.078000,24.5,42.1,50.2,1006.5,False,323,1.5
0 days 00:48:45.056000,24.8,41.9,50.8,1006.5,False,205,3.3
0 days 00:49:45.066000,24.9,40.4,49.0,1006.6,False,286,1.0
0 days 00:50:45.067000,24.4,39.4,50.3,1006.6,False,206,1.6
0 days 00:51:45.069000,24.4,39.3,49.5,1006.6,False,171,1.2
0 days 00:52:45.059000,24.3,39.3,49.5,1006.6,False,171,1.2
0 days 00:53:45.069000,24.3,41.1,51.2,1006.6,False,167,1.6
0 days 00:54:45.069000,24.3,41.1,51.2,1006.6,False,167,1.6
0 days 00:55:45.076000,24.5,40.6,52.3,1006.6,False,185,1.3
0 days 00:56:45.093000,24.4,40.6,52.3,1006.6,False,185,1.3
0 days 00:57:45.086000,24.6,42.2,50.7,1006.5,False,273,1.4
0 days 00:58:45.092000,24.4,42.3,50.0,1006.5,False,265,2.2
0 days 00:59:45.089000,24.6,42.3,50.0,1006.5,False,265,2.2
0 days 01:00:45.089000,24.6,42.3,50.2,1006.5,False,296,1.5
0 days 01:01:45.095000,24.5,41.7,50.4,1006.5,False,262,1.6
0 days 01:02:45.090000,24.5,42.6,49.9,1006.5,False,217,2.3
0 days 01:03:45.094000,24.5,41.3,50.1,1006.6,False,287,2.3
0 days 01:04:45.098000,24.5,42.3,49.9,1006.4,False,250,2.8
0 days 01:05:45.101000,24.5,42.3,49.9,1006.4,False,250,2.8
0 days 01:06:45.099000,24.8,42.3,49.8,1006.5,False,180,0.8
0 days 01:07:45.094000,25.0,42.4,47.9,1006.5,False,137,1.4
0 days 01:08:45.107000,25.0,41.5,46.7,1006.4,False,77,0.9
0 days 01:09:45.096000,25.3,41.5,46.7,1006.4,False,77,0.9
0 days 01:10:45.105000,25.2,42.4,46.7,1006.4,False,78,2.8
0 days 01:11:45.104000,25.2,42.4,46.7,1006.4,False,78,2.8
0 days 01:12:45.105000,25.2,42.4,46.7,1006.4,False,78,2.8
0 days 01:13:45.100000,25.0,42.4,46.7,1006.4,False,78,2.8
0 days 01:14:45.105000,24.9,42.4,46.7,1006.4,False,78,2.8
0 days 01:15:45.108000,25.0,42.4,46.7,1006.4,False,78,2.8
0 days 01:16:45.105000,25.0,43.7,48.3,1006.5,False,249,1.1
0 days 01:17:45.106000,25.0,43.8,48.3,1006.6,False,146,0.4
0 days 01:18:45.109000,24.9,43.7,49.0,1006.4,False,232,2.7
0 days 01:19:45.135000,24.8,42.9,49.0,1006.4,False,263,1.4
0 days 01:20:45.104000,25.0,42.9,48.6,1006.4,False,251,3.7
0 days 01:21:45.114000,25.0,42.6,48.6,1006.5,False,220,1.1
0 days 01:22:45.106000,24.9,42.6,48.6,1006.5,False,220,1.1
0 days 01:23:45.115000,25.0,42.6,48.6,1006.5,False,220,1.1
0 days 01:24:45.106000,25.5,41.4,47.7,1006.3,False,267,4.2
0 days 01:25:45.103000,25.3,41.5,48.5,1006.3,False,231,3.3
0 days 01:26:45.119000,25.3,40.8,48.4,1006.4,False,267,1.2
0 days 01:27:45.109000,25.5,40.8,48.4,1006.4,False,267,1.2
0 days 01:28:45.105000,26.0,40.8,48.4,1006.4,False,267,1.2
0 days 01:29:45.110000,25.5,41.6,48.9,1006.3,False,262,4.8
0 days 01:30:45.116000,25.5,41.5,48.2,1006.4,False,65,0.4
0 days 01:31:45.121000,25.6,41.5,48.2,1006.4,False,65,0.4
0 days 01:32:45.115000,25.3,41.3,48.5,1006.3,False,234,1.6
0 days 01:33:45.115000,25.3,41.3,48.5,1006.3,False,234,1.6
0 days 01:34:45.115000,26.0,41.3,48.5,1006.3,False,234,1.6
0 days 01:35:45.115000,25.4,39.3,48.5,1006.3,False,250,2.8
0 days 01:36:45.116000,25.6,39.3,48.5,1006.3,False,250,2.8
0 days 01:37:45.115000,25.2,39.3,48.5,1006.3,False,250,2.8
0 days 01:38:45.129000,25.1,39.3,49.5,1006.3,False,219,1.7
0 days 01:39:45.147000,25.0,38.7,50.1,1006.4,False,232,3.8
0 days 01:40:45.164000,24.8,38.4,50.8,1006.3,False,246,2.3
0 days 01:41:45.164000,24.9,38.1,50.9,1006.2,False,225,2.9
0 days 01:42:45.181000,25.0,37.5,50.1,1006.4,False,263,0.8
0 days 01:43:45.177000,25.4,37.5,50.1,1006.4,False,263,0.8
0 days 01:44:45.182000,25.0,38.8,50.4,1006.3,False,244,0.6
0 days 01:45:45.199000,25.0,37.7,50.5,1006.3,False,269,2.1
0 days 01:46:45.218000,25.2,37.7,50.5,1006.3,False,269,2.1
0 days 01:47:45.216000,25.8,37.7,50.5,1006.3,False,269,2.1
0 days 01:48:45.217000,25.6,38.3,49.2,1006.2,False,207,1.9
0 days 01:49:45.223000,25.5,38.3,49.2,1006.2,False,207,1.9
0 days 01:50:45.224000,25.6,38.9,48.4,1006.2,False,112,1.5
0 days 01:51:45.235000,25.5,38.9,48.4,1006.2,False,112,1.5
0 days 01:52:45.237000,25.4,38.9,48.4,1006.2,False,112,1.5
0 days 01:53:45.236000,25.2,38.9,48.4,1006.2,False,112,1.5
0 days 01:54:45.253000,25.3,38.9,48.4,1006.2,False,112,1.5
0 days 01:55:45.264000,25.4,38.9,48.4,1006.2,False,112,1.5
0 days 01:56:45.243000,25.4,38.9,48.4,1006.2,False,112,1.5
0 days 01:57:45.254000,25.3,38.8,47.4,1006.1,False,243,2.0
0 days 01:58:45.256000,25.3,38.4,47.9,1006.0,False,247,1.4
0 days 01:59:45.256000,25.4,38.4,47.7,1006.2,False,212,1.4
0 days 02:00:45.261000,25.4,38.8,48.4,1006.2,False,110,0.8
0 days 02:01:45.295000,25.6,38.7,47.2,1006.1,False,305,0.6
0 days 02:02:45.289000,25.4,38.7,47.2,1006.1,False,305,0.6
0 days 02:03:45.311000,25.4,39.0,47.8,1006.1,False,233,2.8
0 days 02:04:45.310000,25.6,38.7,48.4,1006.0,False,242,1.2
0 days 02:05:45.299000,25.4,38.7,47.5,1006.0,False,223,2.0
0 days 02:06:45.303000,25.4,38.2,48.2,1006.0,False,231,2.6
0 days 02:07:45.311000,25.4,38.7,48.6,1005.9,False,255,2.0
0 days 02:08:45.343000,25.6,38.7,48.6,1005.9,False,255,2.0
0 days 02:09:45.336000,25.6,38.7,47.8,1006.0,False,273,1.8
0 days 02:10:45.324000,25.6,39.3,47.2,1006.0,False,228,1.4
0 days 02:11:45.307000,26.1,39.3,47.2,1006.0,False,228,1.4
0 days 02:12:45.326000,25.5,39.8,48.0,1006.0,False,144,0.6
0 days 02:13:45.324000,25.7,39.8,47.9,1005.9,False,197,0.6
0 days 02:14:45.345000,25.7,39.5,48.1,1006.0,False,279,1.9
0 days 02:15:45.342000,25.7,39.8,46.4,1005.8,False,208,3.8
0 days 02:16:45.344000,25.4,39.7,47.5,1005.9,False,212,1.7
0 days 02:17:45.360000,25.6,39.4,47.4,1006.0,False,306,1.1
0 days 02:18:45.362000,25.5,39.3,46.5,1005.9,False,266,2.2
0 days 02:19:45.364000,25.7,39.3,47.3,1005.9,False,301,1.8
0 days 02:20:45.380000,25.8,40.1,46.9,1005.9,False,262,2.2
0 days 02:21:45.380000,25.8,40.1,46.9,1005.9,False,262,2.2
0 days 02:22:45.397000,25.8,40.4,46.3,1005.7,False,117,2.5
0 days 02:23:45.396000,25.9,39.8,44.9,1005.8,False,166,1.4
0 days 02:24:45.398000,25.8,39.7,45.5,1005.8,False,245,1.3
0 days 02:25:45.402000,25.8,40.2,45.5,1005.8,False,0,0.0
0 days 02:26:45.401000,25.8,39.9,45.6,1005.8,False,235,1.4
0 days 02:27:45.400000,26.0,40.3,46.3,1005.8,False,210,1.7
0 days 02:28:45.402000,25.9,39.5,45.4,1005.9,False,21,0.7
0 days 02:29:45.390000,25.8,39.6,45.8,1005.8,False,292,0.9
0 days 02:30:45.401000,25.6,39.4,46.0,1005.8,False,287,1.4
0 days 02:31:45.402000,25.6,39.4,46.0,1005.8,False,287,1.4
0 days 02:32:45.404000,25.6,39.6,46.6,1005.8,False,130,1.5
0 days 02:33:45.404000,25.5,39.7,47.0,1005.8,False,233,0.9
0 days 02:34:45.404000,25.5,39.6,47.0,1005.7,False,248,2.8
0 days 02:35:45.405000,25.6,38.4,46.2,1005.8,False,274,2.3
