meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1288,11308,2026-06-26T11:30:00.052000+00:00,,,SessionStatus,,,,,SESSION STARTED
1288,11308,2026-06-26T11:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1288,11308,2026-06-26T11:33:31+00:00,,,Other,,,,,YELLOW IN PIT LANE
1288,11308,2026-06-26T11:35:23+00:00,,,Other,,,,,PIT LANE CLEAR
1288,11308,2026-06-26T11:39:21+00:00,,,Other,,,,,CAR 77 (BOT) TIME 1:30.365 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:38:01
1288,11308,2026-06-26T11:40:11+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:12.291 DELETED - TRACK LIMITS AT TURN 3 LAP 7 13:39:12
1288,11308,2026-06-26T11:41:13+00:00,,,Other,,,,,CAR 34 (CRA) TIME 1:14.068 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:40:11
1288,11308,2026-06-26T11:43:10+00:00,,,Other,,,,,YELLOW IN PIT LANE
1288,11308,2026-06-26T11:43:31+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:33.599 DELETED - TRACK LIMITS AT TURN 1 LAP 8 13:41:37
1288,11308,2026-06-26T11:43:38+00:00,,,Other,,,,,PIT LANE CLEAR
1288,11308,2026-06-26T11:43:46+00:00,,,Other,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 9 13:42:30 (PIT)
1288,11308,2026-06-26T11:55:16+00:00,,,Other,,,,,CAR 46 (BRO) TIME 1:31.629 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:53:27
1288,11308,2026-06-26T11:56:19+00:00,,,Other,,,,,CAR 46 (BRO) TIME 1:13.348 DELETED - TRACK LIMITS AT TURN 3 LAP 7 13:54:59
1288,11308,2026-06-26T11:57:31+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:24.408 DELETED - TRACK LIMITS AT TURN 3 LAP 10 13:56:03
1288,11308,2026-06-26T11:59:17+00:00,,,Other,,,,,CAR 46 (BRO) TIME 1:12.085 DELETED - TRACK LIMITS AT TURN 1 LAP 9 13:57:40
1288,11308,2026-06-26T12:02:05+00:00,,,Other,,,,,CAR 38 (BEG) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 15 13:58:24 (PIT)
1288,11308,2026-06-26T12:04:50+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:17.318 DELETED - TRACK LIMITS AT TURN 8 LAP 13 13:59:48
1288,11308,2026-06-26T12:08:26+00:00,,,Other,,,,,CAR 90 (IWA) TIME 1:12.192 DELETED - TRACK LIMITS AT TURN 3 LAP 10 14:07:22
1288,11308,2026-06-26T12:13:01+00:00,,,Other,,,,,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 6 14:11:04 (PIT)
1288,11308,2026-06-26T12:13:06+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:13.009 DELETED - TRACK LIMITS AT TURN 1 LAP 20 14:11:52
1288,11308,2026-06-26T12:13:07+00:00,,,Flag,DOUBLE YELLOW,Sector,9.0,,DOUBLE YELLOW IN TRACK SECTOR 9
1288,11308,2026-06-26T12:13:20+00:00,,,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1288,11308,2026-06-26T12:14:28+00:00,,,Other,,,,,CAR 81 (PIA) TIME 8:59.251 DELETED - DOUBLE YELLOW AT TURN 4
1288,11308,2026-06-26T12:18:04+00:00,,,Other,,,,,CAR 46 (BRO) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 21 14:16:33 (PIT)
1288,11308,2026-06-26T12:20:40+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:08.871 DELETED - TRACK LIMITS AT TURN 1 LAP 19 14:18:40
1288,11308,2026-06-26T12:20:46+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:14.093 DELETED - TRACK LIMITS AT TURN 1 LAP 26 14:19:04
1288,11308,2026-06-26T12:28:20+00:00,,,Other,,,,,CAR 10 (GAS) TIME 1:46.277 DELETED - TRACK LIMITS AT TURN 1 LAP 28 14:26:26
1288,11308,2026-06-26T12:28:21+00:00,,,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1288,11308,2026-06-26T12:28:31+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
1288,11308,2026-06-26T12:28:34+00:00,,,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1288,11308,2026-06-26T12:28:44.384000+00:00,,,SessionStatus,,,,,SESSION ABORTED
1288,11308,2026-06-26T12:28:44+00:00,,,Flag,RED,Track,,,RED FLAG
1288,11308,2026-06-26T12:28:45+00:00,,,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1288,11308,2026-06-26T12:28:45+00:00,,,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1288,11308,2026-06-26T12:28:59+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
1288,11308,2026-06-26T12:30:09+00:00,,,Other,,,,,CAR 38 (BEG) LAP DELETED - DOUBLE YELLOW AT TURN 3
1288,11308,2026-06-26T12:30:39+00:00,,,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1288,11308,2026-06-26T12:31:04+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1288,11308,2026-06-26T12:31:50+00:00,,,Flag,YELLOW,Sector,15.0,,YELLOW IN TRACK SECTOR 15
1288,11308,2026-06-26T12:32:19+00:00,,,Flag,YELLOW,Sector,10.0,,YELLOW IN TRACK SECTOR 10
1288,11308,2026-06-26T12:32:25+00:00,,,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1288,11308,2026-06-26T12:32:37+00:00,,,Flag,YELLOW,Sector,12.0,,YELLOW IN TRACK SECTOR 12
1288,11308,2026-06-26T12:32:45+00:00,,,Flag,DOUBLE YELLOW,Sector,12.0,,DOUBLE YELLOW IN TRACK SECTOR 12
1288,11308,2026-06-26T12:32:46+00:00,,,Flag,YELLOW,Sector,16.0,,YELLOW IN TRACK SECTOR 16
1288,11308,2026-06-26T12:32:51+00:00,,,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1288,11308,2026-06-26T12:32:59+00:00,,,Flag,YELLOW,Sector,9.0,,YELLOW IN TRACK SECTOR 9
1288,11308,2026-06-26T12:33:09+00:00,,,Flag,YELLOW,Sector,14.0,,YELLOW IN TRACK SECTOR 14
1288,11308,2026-06-26T12:33:12+00:00,,,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1288,11308,2026-06-26T12:33:16+00:00,,,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1288,11308,2026-06-26T12:33:43+00:00,,,Flag,YELLOW,Sector,14.0,,YELLOW IN TRACK SECTOR 14
1288,11308,2026-06-26T12:34:54+00:00,,,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1288,11308,2026-06-26T12:34:56+00:00,,,Flag,CLEAR,Sector,16.0,,CLEAR IN TRACK SECTOR 16
1288,11308,2026-06-26T12:35:50+00:00,,,Flag,CLEAR,Sector,10.0,,CLEAR IN TRACK SECTOR 10
1288,11308,2026-06-26T12:35:58+00:00,,,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1288,11308,2026-06-26T12:36:02+00:00,,,Flag,YELLOW,Sector,13.0,,YELLOW IN TRACK SECTOR 13
