meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1281,11249,30,1,,33.257,40.697,21.143,275.0,259,True,102.953,"[2064, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2051, 2051, 2051, 2051, 2051, 2051, 2051]","[0, 0, 0, 0, 0, 0]",258
1281,11249,41,1,2026-03-28T06:00:09.338000+00:00,,47.273,20.573,260.0,266,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2051, 2051, 2051, 2051, 2051]",249
1281,11249,18,1,2026-03-28T06:00:16.741000+00:00,,49.505,21.937,249.0,246,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",244
1281,11249,14,1,2026-03-28T06:00:24.443000+00:00,,48.408,22.201,252.0,257,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",234
1281,11249,31,1,2026-03-28T06:00:31.375000+00:00,,45.385,23.916,272.0,273,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",262
1281,11249,87,1,2026-03-28T06:00:37.711000+00:00,,46.318,20.977,263.0,252,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",249
1281,11249,77,1,2026-03-28T06:00:43.890000+00:00,,46.423,22.689,261.0,258,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2051, 2051]",183
1281,11249,55,1,2026-03-28T06:00:48.262000+00:00,,52.509,20.262,263.0,253,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2051, 2049, 2049]",252
1281,11249,23,1,2026-03-28T06:00:58.651000+00:00,,57.623,20.759,265.0,250,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",248
1281,11249,11,1,2026-03-28T06:01:09.996000+00:00,,44.652,21.104,262.0,265,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",254
1281,11249,41,2,2026-03-28T06:02:04.217000+00:00,33.2,40.763,17.671,268.0,335,False,91.634,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2051, 2051, 2049, 2049, 2051, 2048, 2048]",287
1281,11249,18,2,2026-03-28T06:02:11.431000+00:00,34.2,41.99,18.218,267.0,323,False,94.408,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",275
1281,11249,14,2,2026-03-28T06:02:16.942000+00:00,34.058,41.685,18.103,267.0,329,False,93.846,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",282
