meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1284,11270,1,63,1,3,HARD,0
1284,11270,1,6,1,5,HARD,0
1284,11270,1,12,1,3,HARD,0
1284,11270,1,77,1,7,MEDIUM,0
1284,11270,1,55,1,9,HARD,0
1284,11270,1,23,1,9,HARD,0
1284,11270,1,31,1,9,HARD,0
1284,11270,2,12,4,6,HARD,3
1284,11270,1,87,1,9,HARD,0
1284,11270,1,16,1,10,HARD,0
1284,11270,1,3,1,7,HARD,0
1284,11270,1,30,1,11,HARD,0
1284,11270,2,63,4,5,HARD,3
1284,11270,1,14,1,1,HARD,0
1284,11270,1,18,1,1,HARD,0
1284,11270,2,6,6,8,HARD,5
1284,11270,2,3,8,10,MEDIUM,0
1284,11270,1,1,1,9,HARD,0
1284,11270,1,43,1,11,HARD,0
1284,11270,1,27,1,9,HARD,0
1284,11270,2,23,10,11,HARD,9
1284,11270,1,44,1,10,HARD,0
1284,11270,1,81,1,9,HARD,0
1284,11270,3,12,7,9,HARD,6
1284,11270,2,16,11,13,HARD,10
1284,11270,2,55,10,11,HARD,9
1284,11270,2,30,12,14,HARD,0
1284,11270,2,87,10,12,HARD,9
1284,11270,1,41,1,15,HARD,0
1284,11270,1,10,1,10,HARD,0
1284,11270,2,44,11,14,HARD,0
1284,11270,3,63,6,11,HARD,0
1284,11270,2,77,8,10,MEDIUM,7
1284,11270,2,31,10,12,HARD,9
1284,11270,3,3,11,13,MEDIUM,0
1284,11270,3,6,9,14,MEDIUM,0
1284,11270,3,55,12,16,HARD,0
1284,11270,2,14,2,8,HARD,1
1284,11270,2,18,2,9,HARD,1
1284,11270,3,23,12,20,HARD,0
1284,11270,2,43,12,12,HARD,0
1284,11270,1,11,1,7,MEDIUM,0
1284,11270,2,27,10,15,HARD,0
1284,11270,3,16,14,19,HARD,0
1284,11270,3,44,15,17,HARD,0
1284,11270,2,81,10,14,HARD,1
1284,11270,2,1,10,16,HARD,9
1284,11270,4,12,10,24,HARD,0
1284,11270,3,18,10,14,SOFT,0
1284,11270,4,55,17,18,HARD,0
1284,11270,1,5,1,12,HARD,0
1284,11270,4,23,21,22,HARD,0
1284,11270,2,41,16,24,HARD,0
1284,11270,3,87,13,24,HARD,0
1284,11270,3,77,11,20,MEDIUM,10
1284,11270,3,30,15,28,HARD,0
1284,11270,3,31,13,23,HARD,12
1284,11270,4,30,29,32,MEDIUM,0
1284,11270,4,18,15,19,SOFT,5
1284,11270,4,63,12,24,HARD,0
1284,11270,4,3,14,30,MEDIUM,0
1284,11270,3,81,15,24,HARD,16
1284,11270,4,31,24,26,MEDIUM,0
1284,11270,4,16,20,30,HARD,0
1284,11270,4,87,25,27,MEDIUM,0
1284,11270,3,27,16,25,HARD,0
1284,11270,4,6,15,30,MEDIUM,0
1284,11270,2,10,11,24,HARD,0
1284,11270,3,14,9,20,SOFT,0
1284,11270,2,5,13,18,HARD,0
1284,11270,3,43,13,24,HARD,0
1284,11270,4,44,18,28,HARD,17
1284,11270,3,1,17,26,HARD,16
1284,11270,3,41,25,32,MEDIUM,0
1284,11270,2,11,8,17,MEDIUM,0
1284,11270,4,77,21,25,SOFT,0
1284,11270,5,18,20,22,MEDIUM,0
1284,11270,5,23,23,31,HARD,0
1284,11270,5,55,19,29,HARD,0
1284,11270,5,63,25,27,SOFT,0
1284,11270,5,6,31,33,SOFT,0
1284,11270,3,5,19,21,SOFT,0
1284,11270,5,87,28,30,SOFT,0
1284,11270,3,11,18,20,SOFT,0
1284,11270,4,27,26,28,SOFT,0
1284,11270,4,43,25,29,SOFT,0
1284,11270,5,30,33,37,MEDIUM,4
1284,11270,3,10,25,30,SOFT,0
1284,11270,6,63,28,30,SOFT,3
1284,11270,5,44,29,35,SOFT,0
1284,11270,6,18,23,28,MEDIUM,0
1284,11270,4,14,21,29,MEDIUM,0
1284,11270,6,87,31,35,SOFT,0
1284,11270,5,43,30,33,HARD,24
1284,11270,5,77,26,33,SOFT,0
1284,11270,4,11,21,25,SOFT,3
1284,11270,5,27,29,33,SOFT,3
1284,11270,5,31,27,36,SOFT,0
1284,11270,4,41,33,41,MEDIUM,8
1284,11270,5,16,31,41,SOFT,0
1284,11270,4,81,25,35,SOFT,17
1284,11270,4,5,22,28,SOFT,0
1284,11270,4,1,27,35,SOFT,0
1284,11270,6,55,30,37,SOFT,0
1284,11270,6,6,34,40,SOFT,3
1284,11270,5,3,31,41,SOFT,0
1284,11270,6,23,32,39,SOFT,0
1284,11270,7,63,31,34,SOFT,6
1284,11270,4,10,31,34,HARD,24
1284,11270,6,30,38,41,MEDIUM,0
