Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:26.131000,33.7,53.5,35.0,1010.5,False,319,2.0
0 days 00:01:26.145000,33.8,52.5,31.9,1010.6,False,294,4.3
0 days 00:02:26.139000,33.9,52.8,31.9,1010.5,False,296,3.7
0 days 00:03:26.149000,33.8,53.8,31.6,1010.7,False,321,3.6
0 days 00:04:26.149000,33.8,53.3,30.8,1010.6,False,317,2.9
0 days 00:05:26.149000,34.1,54.2,30.5,1010.5,False,290,4.6
0 days 00:06:26.143000,34.1,52.5,30.3,1010.4,False,296,5.6
0 days 00:07:26.155000,34.0,52.7,30.3,1010.6,False,308,5.0
0 days 00:08:26.128000,33.9,52.5,30.5,1010.6,False,299,4.9
0 days 00:09:26.152000,33.9,52.5,30.5,1010.6,False,299,4.9
0 days 00:10:26.139000,33.9,52.3,30.6,1010.5,False,302,5.3
0 days 00:11:26.153000,33.9,51.6,31.1,1010.5,False,298,4.3
0 days 00:12:26.143000,33.9,51.6,31.1,1010.5,False,298,4.3
0 days 00:13:26.159000,33.9,52.0,30.8,1010.4,False,289,4.2
0 days 00:14:26.153000,33.9,52.0,30.8,1010.4,False,289,4.2
0 days 00:15:26.143000,33.8,52.3,30.8,1010.5,False,296,3.5
0 days 00:16:26.158000,33.9,52.0,31.1,1010.4,False,299,5.5
0 days 00:17:26.147000,33.9,52.0,31.3,1010.4,False,320,4.3
0 days 00:18:26.158000,33.9,52.0,31.3,1010.4,False,320,4.3
0 days 00:19:26.161000,33.8,52.2,31.7,1010.3,False,303,2.9
0 days 00:20:26.138000,33.8,53.1,32.1,1010.3,False,319,3.3
0 days 00:21:26.153000,33.8,53.1,32.1,1010.3,False,319,3.3
0 days 00:22:26.161000,33.8,53.1,32.1,1010.3,False,319,3.3
0 days 00:23:26.161000,33.8,53.0,31.0,1010.3,False,298,3.7
0 days 00:24:26.162000,33.8,52.3,30.7,1010.1,False,290,3.5
0 days 00:25:26.170000,33.8,52.3,30.7,1010.1,False,290,3.5
0 days 00:26:26.165000,33.8,52.3,30.7,1010.1,False,290,3.5
0 days 00:27:26.167000,33.8,52.3,30.7,1010.1,False,290,3.5
0 days 00:28:26.162000,33.9,52.3,31.0,1010.2,False,312,3.4
0 days 00:29:26.162000,33.9,52.3,31.0,1010.2,False,312,3.4
0 days 00:30:26.162000,33.8,51.7,31.3,1010.2,False,294,3.6
0 days 00:31:26.160000,33.8,51.7,31.3,1010.2,False,294,3.6
0 days 00:32:26.170000,33.8,51.7,31.3,1010.2,False,294,3.6
0 days 00:33:26.176000,33.8,51.7,31.3,1010.2,False,294,3.6
0 days 00:34:26.170000,33.9,51.9,31.0,1010.0,False,291,5.3
0 days 00:35:26.195000,33.9,51.9,31.0,1010.0,False,291,5.3
0 days 00:36:26.193000,33.9,51.9,31.0,1010.0,False,291,5.3
0 days 00:37:26.174000,33.9,51.9,31.0,1010.0,False,291,5.3
0 days 00:38:26.161000,33.9,51.9,31.0,1010.0,False,291,5.3
0 days 00:39:26.174000,33.9,52.4,30.5,1010.1,False,291,1.8
0 days 00:40:26.177000,33.9,52.4,30.5,1010.1,False,291,1.8
0 days 00:41:26.179000,33.9,52.4,30.5,1010.1,False,291,1.8
0 days 00:42:26.167000,33.9,52.4,30.5,1010.1,False,291,1.8
0 days 00:43:26.175000,34.0,52.6,30.3,1010.1,False,295,3.0
0 days 00:44:26.179000,34.0,52.8,30.6,1010.1,False,287,2.8
0 days 00:45:26.168000,34.0,52.8,30.6,1010.1,False,287,2.8
0 days 00:46:26.176000,34.0,52.8,30.6,1010.1,False,287,2.8
0 days 00:47:26.186000,34.0,52.8,30.6,1010.1,False,287,2.8
0 days 00:48:26.178000,34.0,52.8,30.6,1010.1,False,287,2.8
0 days 00:49:26.172000,34.0,52.8,30.6,1010.1,False,287,2.8
0 days 00:50:26.178000,34.1,51.8,30.3,1010.1,False,310,5.1
0 days 00:51:26.171000,34.1,51.8,30.3,1010.1,False,310,5.1
0 days 00:52:26.177000,34.1,50.8,29.6,1010.0,False,295,3.9
0 days 00:53:26.174000,34.1,50.8,29.6,1010.0,False,295,3.9
0 days 00:54:26.193000,34.1,50.8,29.6,1010.0,False,295,3.9
0 days 00:55:26.194000,34.1,51.5,28.8,1010.2,False,288,3.1
0 days 00:56:26.179000,34.1,51.5,28.8,1010.2,False,288,3.1
0 days 00:57:26.186000,34.0,52.1,28.9,1010.1,False,290,2.7
0 days 00:58:26.193000,34.0,52.1,28.9,1010.1,False,290,2.7
0 days 00:59:26.177000,34.0,52.1,28.9,1010.1,False,290,2.7
0 days 01:00:26.186000,34.0,52.1,28.9,1010.1,False,290,2.7
0 days 01:01:26.191000,34.0,52.1,28.9,1010.1,False,290,2.7
0 days 01:02:26.180000,34.0,52.1,28.9,1010.1,False,290,2.7
0 days 01:03:26.190000,33.9,49.3,28.7,1010.1,False,288,6.3
0 days 01:04:26.194000,33.7,50.7,29.5,1010.1,False,300,4.5
0 days 01:05:26.186000,33.8,51.4,29.2,1010.2,False,298,3.1
0 days 01:06:26.204000,33.9,51.0,29.0,1010.2,False,302,4.5
0 days 01:07:26.183000,33.9,51.0,29.0,1010.2,False,302,4.5
0 days 01:08:26.196000,33.9,51.0,29.0,1010.2,False,302,4.5
0 days 01:09:26.195000,33.9,51.0,29.0,1010.2,False,302,4.5
0 days 01:10:26.196000,33.9,51.0,29.0,1010.2,False,302,4.5
0 days 01:11:26.194000,33.9,50.6,29.1,1010.0,False,299,3.6
0 days 01:12:26.204000,33.9,50.6,29.1,1010.0,False,299,3.6
0 days 01:13:26.198000,34.0,50.2,29.1,1010.0,False,302,3.8
