Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:38.376000,33.6,53.2,30.3,941.8,False,67,1.0
0 days 00:01:38.372000,33.8,53.3,29.8,941.8,False,285,0.9
0 days 00:02:38.392000,33.8,52.9,30.5,941.8,False,0,0.0
0 days 00:03:38.389000,33.8,52.5,29.7,941.8,False,286,1.4
0 days 00:04:38.405000,33.7,52.0,30.5,941.8,False,334,0.6
0 days 00:05:38.406000,33.8,53.0,30.6,941.8,False,293,2.2
0 days 00:06:38.418000,33.9,52.7,28.7,941.7,False,276,2.0
0 days 00:07:38.419000,33.8,49.1,29.8,941.7,False,287,2.2
0 days 00:08:38.432000,33.7,51.5,30.0,941.7,False,303,1.7
0 days 00:09:38.449000,33.8,50.7,30.6,941.7,False,45,0.8
0 days 00:10:38.446000,34.0,50.7,30.6,941.7,False,45,0.8
0 days 00:11:38.454000,34.2,52.4,29.1,941.8,False,306,1.9
0 days 00:12:38.466000,34.2,52.0,29.3,941.7,False,315,1.2
0 days 00:13:38.472000,34.2,52.5,29.6,941.6,False,295,1.0
0 days 00:14:38.487000,34.4,50.3,28.0,941.7,False,10,1.5
0 days 00:15:38.497000,34.4,49.2,28.0,941.6,False,298,2.9
0 days 00:16:38.503000,34.2,48.3,28.4,941.6,False,287,2.5
0 days 00:17:38.504000,34.2,48.6,28.9,941.6,False,255,2.1
0 days 00:18:38.526000,34.2,48.5,29.3,941.7,False,0,0.0
0 days 00:19:38.548000,34.3,49.2,27.9,941.5,False,274,1.5
0 days 00:20:38.580000,34.5,50.3,27.0,941.6,False,256,2.0
0 days 00:21:38.588000,34.5,49.4,26.9,941.6,False,271,1.6
0 days 00:22:38.596000,34.5,47.5,27.0,941.6,False,224,1.1
0 days 00:23:38.598000,34.6,48.8,26.7,941.6,False,271,2.3
0 days 00:24:38.605000,34.7,49.0,27.4,941.6,False,285,3.1
0 days 00:25:38.628000,34.7,48.9,27.8,941.6,False,277,2.5
0 days 00:26:38.626000,34.6,48.5,28.1,941.5,False,287,1.3
0 days 00:27:38.642000,34.6,48.0,27.9,941.5,False,263,2.9
0 days 00:28:38.655000,34.6,46.7,26.6,941.5,False,300,2.8
0 days 00:29:38.691000,34.5,47.5,27.2,941.5,False,295,1.3
0 days 00:30:38.704000,34.5,42.6,27.1,941.5,False,238,0.4
0 days 00:31:38.735000,34.6,46.5,27.4,941.5,False,249,2.3
0 days 00:32:38.732000,34.6,46.7,26.2,941.5,False,279,1.6
0 days 00:33:38.749000,34.5,46.2,26.1,941.6,False,274,0.7
0 days 00:34:38.746000,34.5,46.5,26.1,941.5,False,266,0.7
0 days 00:35:38.776000,34.5,46.8,26.7,941.5,False,243,1.0
0 days 00:36:38.787000,34.7,46.9,26.0,941.4,False,291,0.9
0 days 00:37:38.783000,34.8,46.7,25.3,941.5,False,278,2.7
0 days 00:38:38.794000,34.8,48.9,25.6,941.4,False,284,2.5
