meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1285,11291,2026-05-24T21:04:32+00:00,11.0,42,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 17:04:31
1285,11291,2026-05-24T21:05:05+00:00,31.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:05:04
1285,11291,2026-05-24T21:05:33+00:00,,43,Other,,,,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 6 (HAD) UNDER INVESTIGATION - MORE THAN ONE CHANGE OF DIRECTION (16:54:33)
1285,11291,2026-05-24T21:06:23+00:00,,44,Other,,,,,INCIDENT INVOLVING CAR 11 (PER) NOTED - IGNORING BLUE FLAGS (17:02:52)
1285,11291,2026-05-24T21:06:37+00:00,31.0,44,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:06:37
1285,11291,2026-05-24T21:06:47+00:00,,44,Other,,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 6 (HAD) - MORE THAN ONE CHANGE OF DIRECTION
1285,11291,2026-05-24T21:06:47+00:00,18.0,44,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:06:47
1285,11291,2026-05-24T21:07:04+00:00,10.0,44,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:07:03
1285,11291,2026-05-24T21:07:12+00:00,10.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:07:11
1285,11291,2026-05-24T21:08:06+00:00,77.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:08:05
1285,11291,2026-05-24T21:08:17+00:00,55.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 17:08:17
1285,11291,2026-05-24T21:08:29+00:00,55.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 17:08:29
1285,11291,2026-05-24T21:08:38+00:00,55.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 17:08:38
1285,11291,2026-05-24T21:08:44+00:00,,46,Other,,,,,PIT LANE ENTRY CLOSED
1285,11291,2026-05-24T21:08:49+00:00,,46,SafetyCar,,,,,VSC DEPLOYED
1285,11291,2026-05-24T21:09:01+00:00,,46,Other,,,,,CAR 18 (STR) TIME 1:21.728 DELETED - TRACK LIMITS AT TURN 2 LAP 42 17:06:40
1285,11291,2026-05-24T21:09:25+00:00,,46,Other,,,,,MARSHALS ON TRACK AT TURN 13
1285,11291,2026-05-24T21:09:30+00:00,,46,Other,,,,,PIT LANE ENTRY OPEN
1285,11291,2026-05-24T21:09:32+00:00,,46,SafetyCar,,,,,VSC ENDING
1285,11291,2026-05-24T21:09:45+00:00,,46,Flag,CLEAR,Track,,,TRACK CLEAR
1285,11291,2026-05-24T21:09:52+00:00,30.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:09:52
1285,11291,2026-05-24T21:09:54+00:00,77.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:09:54
1285,11291,2026-05-24T21:09:56+00:00,,46,Other,,,,,INCIDENT INVOLVING CAR 77 (BOT) NOTED - SPEEDING IN THE PIT LANE
1285,11291,2026-05-24T21:09:57+00:00,,46,Other,,,,,OVERTAKE ENABLED
1285,11291,2026-05-24T21:10:27+00:00,,47,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 77 (BOT) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
1285,11291,2026-05-24T21:10:31+00:00,77.0,47,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:10:30
1285,11291,2026-05-24T21:10:37+00:00,30.0,47,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:10:36
1285,11291,2026-05-24T21:10:54+00:00,30.0,47,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:10:54
1285,11291,2026-05-24T21:10:56+00:00,,47,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 77 (BOT) - SPEEDING IN THE PIT LANE
1285,11291,2026-05-24T21:11:46+00:00,31.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:11:46
1285,11291,2026-05-24T21:11:47+00:00,10.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:11:46
1285,11291,2026-05-24T21:11:57+00:00,10.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:11:56
1285,11291,2026-05-24T21:12:42+00:00,31.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:12:41
1285,11291,2026-05-24T21:12:43+00:00,10.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:12:42
1285,11291,2026-05-24T21:12:47+00:00,77.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:12:46
1285,11291,2026-05-24T21:13:02+00:00,77.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:13:01
1285,11291,2026-05-24T21:13:24+00:00,30.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:13:24
1285,11291,2026-05-24T21:13:31+00:00,77.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:13:30
1285,11291,2026-05-24T21:13:32+00:00,18.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:13:31
1285,11291,2026-05-24T21:13:37+00:00,30.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:13:36
1285,11291,2026-05-24T21:13:38+00:00,,49,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) WILL BE INVESTIGATED AFTER THE RACE - IGNORING BLUE FLAGS (17:02:52)
1285,11291,2026-05-24T21:13:58+00:00,30.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:13:57
1285,11291,2026-05-24T21:14:12+00:00,30.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:14:11
1285,11291,2026-05-24T21:14:12+00:00,77.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:14:12
1285,11291,2026-05-24T21:14:33+00:00,31.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:14:33
1285,11291,2026-05-24T21:16:01+00:00,18.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:16:01
1285,11291,2026-05-24T21:16:32+00:00,,52,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) UNDER INVESTIGATION - YELLOW FLAG INFRINGEMENT (16:47:57)
1285,11291,2026-05-24T21:16:56+00:00,77.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:16:55
1285,11291,2026-05-24T21:17:16+00:00,,52,Other,,,,,INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT (17:01:36)
1285,11291,2026-05-24T21:17:28+00:00,,53,SafetyCar,,,,,VSC DEPLOYED
1285,11291,2026-05-24T21:17:30+00:00,,53,Flag,DOUBLE YELLOW,Sector,12.0,,DOUBLE YELLOW IN TRACK SECTOR 12
1285,11291,2026-05-24T21:17:56+00:00,,53,Other,,,,,MARSHALS ON TRACK AT TURN 12
1285,11291,2026-05-24T21:19:24+00:00,,54,Flag,CLEAR,Sector,12.0,,CLEAR IN TRACK SECTOR 12
1285,11291,2026-05-24T21:19:26+00:00,,54,SafetyCar,,,,,VSC ENDING
1285,11291,2026-05-24T21:19:40+00:00,,54,Flag,CLEAR,Track,,,TRACK CLEAR
1285,11291,2026-05-24T21:19:40+00:00,77.0,54,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:19:40
1285,11291,2026-05-24T21:19:46+00:00,,54,Other,,,,,OVERTAKE ENABLED
1285,11291,2026-05-24T21:21:08+00:00,,55,Other,,,,,INCIDENT INVOLVING CAR 5 (BOR) NOTED - VSC INFRINGEMENT
1285,11291,2026-05-24T21:21:46+00:00,18.0,55,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:21:46
1285,11291,2026-05-24T21:21:57+00:00,77.0,56,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:21:56
1285,11291,2026-05-24T21:22:18+00:00,77.0,56,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:22:18
1285,11291,2026-05-24T21:23:15+00:00,43.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 17:23:14
1285,11291,2026-05-24T21:23:49+00:00,,57,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT (16:47:57)
1285,11291,2026-05-24T21:23:57+00:00,,57,Other,,,,,CAR 55 (SAI) TIME 1:16.764 DELETED - TRACK LIMITS AT TURN 14 LAP 54 17:22:18
1285,11291,2026-05-24T21:24:01+00:00,31.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:24:01
1285,11291,2026-05-24T21:24:07+00:00,77.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:24:06
1285,11291,2026-05-24T21:24:08+00:00,31.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 17:24:07
1285,11291,2026-05-24T21:24:50+00:00,18.0,58,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:24:50
1285,11291,2026-05-24T21:24:52+00:00,,58,Other,,,,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 6 (HAD) - MORE THAN ONE CHANGE OF DIRECTION
1285,11291,2026-05-24T21:25:10+00:00,,58,Other,,,,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - CAUSING A COLLISION (16:25:37)
1285,11291,2026-05-24T21:25:16+00:00,,58,Other,,,,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 77 (BOT) - SPEEDING IN THE PIT LANE
1285,11291,2026-05-24T21:26:26+00:00,18.0,59,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:26:25
1285,11291,2026-05-24T21:26:31+00:00,87.0,59,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 17:26:31
1285,11291,2026-05-24T21:26:38+00:00,87.0,59,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 17:26:37
1285,11291,2026-05-24T21:26:59+00:00,77.0,60,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:26:58
1285,11291,2026-05-24T21:27:33+00:00,18.0,60,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:27:32
1285,11291,2026-05-24T21:28:31+00:00,,61,Other,,,,,CAR 81 (PIA) TIME 1:16.439 DELETED - TRACK LIMITS AT TURN 2 LAP 58 17:26:53
1285,11291,2026-05-24T21:28:45+00:00,81.0,61,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 17:28:44
1285,11291,2026-05-24T21:28:57+00:00,81.0,61,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 17:28:56
1285,11291,2026-05-24T21:29:12+00:00,,61,Flag,YELLOW,Sector,1.0,,YELLOW IN TRACK SECTOR 1
1285,11291,2026-05-24T21:29:20+00:00,,61,Flag,CLEAR,Sector,1.0,,CLEAR IN TRACK SECTOR 1
1285,11291,2026-05-24T21:29:33+00:00,43.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 17:29:33
1285,11291,2026-05-24T21:29:42+00:00,43.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 17:29:42
1285,11291,2026-05-24T21:30:03+00:00,,62,Other,,,,,FIA STEWARDS: STOP-AND-GO PENALTY FOR CAR 6 (HAD) - YELLOW FLAG INFRINGEMENT (16:47:57)
1285,11291,2026-05-24T21:30:08+00:00,55.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 17:30:07
1285,11291,2026-05-24T21:30:32+00:00,77.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 17:30:31
1285,11291,2026-05-24T21:30:39+00:00,5.0,63,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 17:30:38
1285,11291,2026-05-24T21:30:42+00:00,,63,Other,,,,,CAR 27 (HUL) TIME 1:25.706 DELETED - TRACK LIMITS AT TURN 2 LAP 60 17:29:15
1285,11291,2026-05-24T21:31:54+00:00,27.0,64,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:31:53
1285,11291,2026-05-24T21:31:58+00:00,6.0,64,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 17:31:57
1285,11291,2026-05-24T21:32:02+00:00,27.0,64,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:32:01
1285,11291,2026-05-24T21:32:27+00:00,27.0,64,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:32:26
1285,11291,2026-05-24T21:32:50+00:00,,64,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (17:01:36)
1285,11291,2026-05-24T21:33:10+00:00,,65,Other,,,,,FIA STEWARDS: PENALTY SERVED - STOP-AND-GO PENALTY FOR CAR 6 (HAD) - YELLOW FLAG INFRINGEMENT (16:47:57)
1285,11291,2026-05-24T21:34:59+00:00,18.0,66,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:34:59
1285,11291,2026-05-24T21:35:12+00:00,5.0,66,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 17:35:11
1285,11291,2026-05-24T21:35:49+00:00,18.0,67,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:35:49
1285,11291,2026-05-24T21:36:10+00:00,,67,Other,,,,,CAR 81 (PIA) TIME 1:16.439 DELETED - TRACK LIMITS AT TURN 1 LAP 58 17:26:52
1285,11291,2026-05-24T21:36:14+00:00,,67,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 5 (BOR) UNDER INVESTIGATION - VSC INFRINGEMENT
1285,11291,2026-05-24T21:36:38+00:00,,67,Other,,,,,CAR 5 (BOR) TIME 1:20.499 DELETED - TRACK LIMITS AT TURN 8 LAP 64 17:35:06
1285,11291,2026-05-24T21:37:07+00:00,27.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:37:06
1285,11291,2026-05-24T21:37:12+00:00,27.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:37:11
1285,11291,2026-05-24T21:37:18+00:00,81.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 17:37:17
1285,11291,2026-05-24T21:37:25+00:00,81.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 17:37:25
1285,11291,2026-05-24T21:37:38+00:00,18.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:37:37
1285,11291,2026-05-24T21:37:39+00:00,,68,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 5 (BOR) - VSC INFRINGEMENT
1285,11291,2026-05-24T21:37:45+00:00,81.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 17:37:45
1285,11291,2026-05-24T21:37:54+00:00,18.0,68,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:37:53
1285,11291,2026-05-24T21:38:03+00:00,,68,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1285,11291,2026-05-24T21:38:03.735000+00:00,,68,SessionStatus,,,,,SESSION FINISHED
1285,11291,2026-05-24T21:38:29+00:00,,68,Other,,,,,CAR 81 (PIA) TIME 1:16.575 DELETED - TRACK LIMITS AT TURN 14 LAP 65 17:36:50
1285,11291,2026-05-24T21:38:41+00:00,,68,Other,,,,,CAR 55 (SAI) TIME 1:19.410 DELETED - TRACK LIMITS AT TURN 8 LAP 66 17:37:05
1285,11291,2026-05-24T21:39:19+00:00,,68,Other,,,,,CAR 18 (STR) TIME 1:26.632 DELETED - TRACK LIMITS AT TURN 10 LAP 64 17:37:49
1285,11291,2026-05-24T21:41:00+00:00,,68,Other,,,,,TURN 13 INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (17:34:39)
1285,11291,2026-05-24T21:41:08+00:00,,68,Other,,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
1285,11291,2026-05-24T21:41:20+00:00,,68,Other,,,,,CAR 30 (LAW) TIME 1:16.854 DELETED - TRACK LIMITS AT TURN 14 LAP 64 17:34:40
1285,11291,2026-05-24T21:41:35+00:00,,68,Other,,,,,CAR 10 (GAS) TIME 1:16.853 DELETED - TRACK LIMITS AT TURN 14 LAP 64 17:34:39
1285,11291,2026-05-24T21:47:14+00:00,,68,Other,,,,,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (17:34:39)
