Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:10.550000,33.9,56.2,34.1,994.9,False,0,0.0
0 days 00:01:10.568000,33.8,56.1,34.2,994.9,False,0,0.0
0 days 00:02:10.587000,33.8,54.9,34.7,994.9,False,269,2.7
0 days 00:03:10.581000,33.7,54.4,34.9,994.9,False,266,1.8
0 days 00:04:10.617000,33.6,55.8,35.4,994.8,False,205,1.6
0 days 00:05:10.618000,33.6,55.8,35.5,994.9,False,47,0.9
0 days 00:06:10.650000,33.7,56.1,34.9,994.8,False,37,1.5
0 days 00:07:10.651000,33.9,56.0,34.5,994.8,False,19,1.7
0 days 00:08:10.641000,33.8,55.8,34.2,994.8,False,56,0.7
0 days 00:09:10.634000,33.9,55.8,33.0,994.8,False,14,2.0
0 days 00:10:10.650000,34.1,55.8,32.1,994.8,False,255,1.1
0 days 00:11:10.673000,34.2,55.0,32.6,994.8,False,266,0.9
0 days 00:12:10.687000,34.1,56.1,33.0,994.8,False,214,1.0
0 days 00:13:10.695000,34.1,54.9,33.5,994.9,False,211,2.9
0 days 00:14:10.684000,34.1,55.0,34.2,994.8,False,210,1.9
0 days 00:15:10.686000,34.2,54.5,34.8,994.8,False,253,1.6
0 days 00:16:10.691000,34.1,53.8,35.3,994.8,False,270,3.3
0 days 00:17:10.681000,34.0,54.2,34.7,994.7,False,225,3.1
0 days 00:18:10.697000,34.0,55.3,35.3,994.8,False,192,0.9
0 days 00:19:10.684000,34.1,55.3,34.7,994.7,False,101,0.5
0 days 00:20:10.697000,34.1,53.8,34.0,994.7,False,295,2.0
0 days 00:21:10.699000,34.2,55.5,33.6,994.7,False,186,1.4
0 days 00:22:10.698000,34.1,54.5,34.1,994.8,False,282,1.6
0 days 00:23:10.698000,34.2,54.8,34.1,994.8,False,196,1.7
0 days 00:24:10.695000,34.2,55.4,34.5,994.8,False,168,0.5
0 days 00:25:10.693000,34.1,55.5,33.9,994.7,False,0,0.0
0 days 00:26:10.692000,34.0,55.3,33.7,994.7,False,195,2.3
0 days 00:27:10.696000,34.0,54.6,33.7,994.8,False,309,1.1
0 days 00:28:10.696000,34.0,54.8,33.5,994.7,False,234,1.5
0 days 00:29:10.703000,34.0,53.8,33.8,994.7,False,263,1.8
0 days 00:30:10.703000,33.9,54.7,34.1,994.7,False,212,0.6
0 days 00:31:10.710000,33.9,54.5,34.8,994.7,False,201,3.3
0 days 00:32:10.713000,33.9,54.5,34.6,994.8,False,295,0.6
0 days 00:33:10.735000,34.0,55.1,34.8,994.5,False,214,1.5
0 days 00:34:10.724000,34.1,54.6,34.0,994.7,False,259,1.1
0 days 00:35:10.737000,34.2,54.9,33.3,994.7,False,0,0.0
0 days 00:36:10.735000,34.2,55.3,34.1,994.6,False,17,2.0
0 days 00:37:10.736000,34.1,54.7,32.7,994.6,False,19,1.8
0 days 00:38:10.737000,34.0,53.7,32.9,994.5,False,358,1.1
0 days 00:39:10.736000,34.0,53.1,34.1,994.6,False,253,1.2
0 days 00:40:10.738000,34.1,54.0,35.2,994.7,False,98,0.8
0 days 00:41:10.744000,34.1,53.4,34.7,994.6,False,212,1.3
0 days 00:42:10.735000,34.0,53.5,34.6,994.6,False,185,1.5
0 days 00:43:10.737000,33.9,53.0,34.8,994.6,False,207,2.5
0 days 00:44:10.738000,33.9,53.2,35.5,994.6,False,222,1.2
0 days 00:45:10.738000,33.9,53.3,34.9,994.6,False,71,1.9
0 days 00:46:10.744000,33.9,52.9,35.0,994.5,False,215,2.4
0 days 00:47:10.746000,33.9,52.4,34.7,994.6,False,200,2.7
0 days 00:48:10.746000,33.9,52.8,34.8,994.7,False,203,1.3
0 days 00:49:10.751000,34.0,52.7,34.1,994.5,False,221,1.8
0 days 00:50:10.747000,34.0,51.5,34.4,994.6,False,289,1.7
0 days 00:51:10.744000,34.0,52.4,34.5,994.5,False,0,0.0
0 days 00:52:10.746000,34.0,52.1,34.5,994.6,False,310,0.7
0 days 00:53:10.753000,33.9,52.3,35.3,994.5,False,0,0.0
0 days 00:54:10.753000,33.9,52.4,35.4,994.4,False,216,1.3
0 days 00:55:10.748000,33.9,52.8,34.7,994.5,False,262,0.8
0 days 00:56:10.762000,34.1,52.1,34.0,994.6,False,272,1.1
0 days 00:57:10.746000,34.1,52.4,33.6,994.5,False,285,2.2
0 days 00:58:10.750000,34.0,53.3,34.5,994.5,False,290,0.8
0 days 00:59:10.748000,33.9,52.3,35.3,994.5,False,248,2.4
0 days 01:00:10.756000,33.9,52.6,34.2,994.5,False,305,1.1
0 days 01:01:10.756000,33.8,52.3,35.1,994.5,False,285,1.7
0 days 01:02:10.776000,33.9,52.9,35.2,994.5,False,49,0.6
0 days 01:03:10.747000,33.8,53.3,35.2,994.5,False,124,0.4
0 days 01:04:10.757000,33.8,52.4,35.2,994.5,False,279,1.4
0 days 01:05:10.760000,33.9,53.0,34.0,994.5,False,214,1.5
0 days 01:06:10.758000,33.9,51.4,34.4,994.5,False,254,2.1
0 days 01:07:10.807000,33.9,52.5,34.2,994.6,False,238,1.2
0 days 01:08:10.766000,33.9,53.1,33.9,994.6,False,204,0.5
0 days 01:09:10.769000,33.9,52.6,34.7,994.6,False,240,0.6
0 days 01:10:10.769000,33.9,51.3,34.0,994.6,False,269,1.9
0 days 01:11:10.770000,33.9,51.7,34.1,994.5,False,249,0.9
0 days 01:12:10.766000,33.9,52.4,34.3,994.5,False,0,0.0
0 days 01:13:10.759000,34.0,51.9,34.6,994.6,False,24,1.4
0 days 01:14:10.769000,34.1,51.8,33.9,994.5,False,213,0.9
0 days 01:15:10.771000,34.0,51.7,33.8,994.6,False,212,1.3
0 days 01:16:10.770000,34.0,51.6,34.0,994.6,False,335,0.6
