meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1286,11293,1,1,1,6,MEDIUM,0
1286,11293,2,1,7,8,MEDIUM,0
1286,11293,1,12,1,7,MEDIUM,0
1286,11293,1,5,1,9,MEDIUM,0
1286,11293,1,55,1,9,MEDIUM,0
1286,11293,1,14,1,8,SOFT,0
1286,11293,1,10,1,9,MEDIUM,0
1286,11293,1,6,1,3,MEDIUM,0
1286,11293,1,3,1,10,MEDIUM,0
1286,11293,1,27,1,10,MEDIUM,0
1286,11293,2,12,8,10,MEDIUM,7
1286,11293,1,63,1,11,MEDIUM,0
1286,11293,1,81,1,8,MEDIUM,0
1286,11293,2,5,10,11,MEDIUM,9
1286,11293,1,77,1,9,MEDIUM,0
1286,11293,1,43,1,10,MEDIUM,0
1286,11293,1,41,1,14,MEDIUM,0
1286,11293,1,87,1,14,MEDIUM,1
1286,11293,1,23,1,17,MEDIUM,0
1286,11293,1,30,1,15,MEDIUM,0
1286,11293,1,11,1,14,MEDIUM,0
1286,11293,1,31,1,15,MEDIUM,0
1286,11293,2,81,9,11,SOFT,0
1286,11293,2,55,10,14,MEDIUM,9
1286,11293,1,16,1,16,MEDIUM,0
1286,11293,1,18,1,15,SOFT,0
1286,11293,1,44,1,19,MEDIUM,0
1286,11293,2,14,9,15,SOFT,8
1286,11293,2,6,4,11,MEDIUM,0
1286,11293,2,3,11,20,SOFT,0
1286,11293,2,27,11,20,SOFT,0
1286,11293,2,44,20,26,SOFT,0
1286,11293,2,11,15,23,SOFT,0
1286,11293,2,77,10,20,SOFT,0
1286,11293,3,81,12,19,SOFT,3
1286,11293,2,87,15,25,SOFT,0
1286,11293,2,10,10,25,SOFT,0
1286,11293,2,18,16,27,SOFT,0
1286,11293,3,11,24,24,MEDIUM,14
1286,11293,2,43,11,20,SOFT,0
1286,11293,2,63,12,25,SOFT,0
1286,11293,2,23,18,29,SOFT,0
1286,11293,2,31,16,26,SOFT,0
1286,11293,3,55,15,26,SOFT,0
1286,11293,3,12,11,26,SOFT,0
1286,11293,3,5,12,27,SOFT,0
1286,11293,3,14,16,23,SOFT,0
1286,11293,2,41,15,29,SOFT,0
1286,11293,2,30,16,28,SOFT,0
1286,11293,3,3,21,30,SOFT,0
1286,11293,3,44,27,30,SOFT,0
1286,11293,4,11,25,31,SOFT,0
1286,11293,2,16,17,30,SOFT,0
1286,11293,3,77,21,28,SOFT,11
1286,11293,3,6,12,19,SOFT,0
1286,11293,3,16,31,31,MEDIUM,16
1286,11293,3,10,26,32,MEDIUM,9
1286,11293,3,31,27,30,MEDIUM,15
1286,11293,4,5,28,30,MEDIUM,11
1286,11293,3,87,26,32,SOFT,11
1286,11293,4,44,31,31,MEDIUM,19
1286,11293,3,23,30,34,MEDIUM,17
1286,11293,3,41,30,32,SOFT,15
1286,11293,3,27,21,30,MEDIUM,10
1286,11293,3,30,29,31,MEDIUM,15
1286,11293,3,43,21,26,MEDIUM,10
1286,11293,4,55,27,30,SOFT,12
1286,11293,4,12,27,30,SOFT,16
1286,11293,4,81,20,27,SOFT,11
1286,11293,4,14,24,26,SOFT,8
1286,11293,3,63,26,31,SOFT,14
1286,11293,4,3,31,31,MEDIUM,10
1286,11293,4,6,20,20,MEDIUM,11
1286,11293,5,55,31,34,SOFT,16
1286,11293,4,27,31,34,MEDIUM,20
1286,11293,5,14,27,30,SOFT,11
1286,11293,4,63,32,35,MEDIUM,20
1286,11293,5,3,32,35,MEDIUM,11
1286,11293,5,81,28,31,MEDIUM,0
1286,11293,5,6,21,24,MEDIUM,12
1286,11293,4,10,33,37,MEDIUM,0
1286,11293,4,16,32,36,MEDIUM,17
1286,11293,5,5,31,35,MEDIUM,14
1286,11293,5,44,32,36,MEDIUM,0
1286,11293,4,23,35,39,SOFT,12
1286,11293,4,87,33,37,MEDIUM,15
1286,11293,4,31,31,35,MEDIUM,19
1286,11293,4,41,33,37,SOFT,0
1286,11293,4,43,27,31,MEDIUM,0
1286,11293,4,30,32,36,MEDIUM,0
1286,11293,5,12,31,35,SOFT,20
