meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1286,11293,2026-06-05T14:50:16+00:00,,,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1286,11293,2026-06-05T15:00:00.054000+00:00,,,SessionStatus,,,,,SESSION STARTED
1286,11293,2026-06-05T15:00:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1286,11293,2026-06-05T15:03:45+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:29.778 DELETED - TRACK LIMITS AT TURN 10 LAP 3 17:02:54
1286,11293,2026-06-05T15:05:11+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:41.635 DELETED - TRACK LIMITS AT TURN 10 LAP 2 17:02:56
1286,11293,2026-06-05T15:05:16+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:17.865 DELETED - TRACK LIMITS AT TURN 10 LAP 4 17:04:14
1286,11293,2026-06-05T15:06:23+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:25.104 DELETED - TRACK LIMITS AT TURN 10 LAP 4 17:05:25
1286,11293,2026-06-05T15:06:28+00:00,,,Other,,,,,CAR 77 (BOT) TIME 1:17.674 DELETED - TRACK LIMITS AT TURN 10 LAP 4 17:05:21
1286,11293,2026-06-05T15:06:34+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:36.758 DELETED - TRACK LIMITS AT TURN 16 LAP 5 17:05:57
1286,11293,2026-06-05T15:07:26+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:18.165 DELETED - TRACK LIMITS AT TURN 10 LAP 5 17:06:50
1286,11293,2026-06-05T15:08:54+00:00,,,Other,,,,,CAR 27 (HUL) TIME 1:20.167 DELETED - TRACK LIMITS AT TURN 10 LAP 7 17:08:15
1286,11293,2026-06-05T15:09:11+00:00,,,Other,,,,,CAR 11 (PER) TIME 1:56.344 DELETED - TRACK LIMITS AT TURN 10 LAP 6 17:08:17
1286,11293,2026-06-05T15:09:13+00:00,,,Other,,,,,CAR 87 (BEA) TIME 2:04.386 DELETED - TRACK LIMITS AT TURN 1 LAP 6 17:07:00
1286,11293,2026-06-05T15:09:15+00:00,,,Other,,,,,CAR 87 (BEA) TIME 2:04.386 DELETED - TRACK LIMITS AT TURN 16 LAP 6 17:08:35
1286,11293,2026-06-05T15:09:45+00:00,,,Other,,,,,CAR 43 (COL) TIME 1:30.045 DELETED - TRACK LIMITS AT TURN 10 LAP 7 17:09:01
1286,11293,2026-06-05T15:10:21+00:00,,,Other,,,,,CAR 18 (STR) TIME 1:21.865 DELETED - TRACK LIMITS AT TURN 10 LAP 7 17:09:40
1286,11293,2026-06-05T15:11:50+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:15.967 DELETED - TRACK LIMITS AT TURN 10 LAP 8 17:10:03
1286,11293,2026-06-05T15:12:08+00:00,,,Other,,,,,CAR 87 (BEA) TIME 1:25.575 DELETED - TRACK LIMITS AT TURN 16 LAP 7 17:10:05
1286,11293,2026-06-05T15:12:14+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:55.035 DELETED - TRACK LIMITS AT TURN 16 LAP 7 17:10:04
1286,11293,2026-06-05T15:12:22+00:00,,,Other,,,,,CAR 27 (HUL) TIME 1:33.989 DELETED - TRACK LIMITS AT TURN 1 LAP 9 17:10:12
1286,11293,2026-06-05T15:12:32+00:00,,,Other,,,,,CAR 87 (BEA) TIME 1:26.293 DELETED - TRACK LIMITS AT TURN 10 LAP 8 17:11:10
1286,11293,2026-06-05T15:12:43+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:26.318 DELETED - TRACK LIMITS AT TURN 10 LAP 9 17:11:35
1286,11293,2026-06-05T15:12:53+00:00,,,Flag,YELLOW,Sector,13.0,,YELLOW IN TRACK SECTOR 13
1286,11293,2026-06-05T15:13:13+00:00,,,SafetyCar,,,,,VSC DEPLOYED
1286,11293,2026-06-05T15:13:14+00:00,,,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1286,11293,2026-06-05T15:17:32+00:00,,,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1286,11293,2026-06-05T15:17:52+00:00,,,SafetyCar,,,,,VSC ENDING
1286,11293,2026-06-05T15:18:02+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1286,11293,2026-06-05T15:18:15+00:00,,,Other,,,,,CAR 87 (BEA) TIME 2:33.226 DELETED - TRACK LIMITS AT TURN 1 LAP 10 17:13:10
1286,11293,2026-06-05T15:19:49+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:24.579 DELETED - TRACK LIMITS AT TURN 10 LAP 12 17:18:42
