meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1281,11248,2026-03-28T02:19:02+00:00,,,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1281,11248,2026-03-28T02:30:00.199000+00:00,,,SessionStatus,,,,,SESSION STARTED
1281,11248,2026-03-28T02:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1281,11248,2026-03-28T02:48:14+00:00,,,Other,,,,,CAR 11 (PER) TIME 1:35.946 DELETED - TRACK LIMITS AT TURN 17 LAP 7 11:44:59
1281,11248,2026-03-28T02:48:15+00:00,,,Other,,,,,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 17 (NEXT LAP PIT)
1281,11248,2026-03-28T02:49:13+00:00,,,Other,,,,,TURN 15 INCIDENT INVOLVING CARS 81 (PIA) AND 27 (HUL) NOTED
1281,11248,2026-03-28T02:52:15+00:00,,,Other,,,,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 81 (PIA) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION
1281,11248,2026-03-28T03:13:20+00:00,,,Flag,DOUBLE YELLOW,Sector,22.0,,DOUBLE YELLOW IN TRACK SECTOR 22
1281,11248,2026-03-28T03:13:24+00:00,,,Flag,CLEAR,Sector,22.0,,CLEAR IN TRACK SECTOR 22
1281,11248,2026-03-28T03:15:20+00:00,,,Other,,,,,CAR 63 (RUS) LAP DELETED - DOUBLE YELLOW AT TURN 14
1281,11248,2026-03-28T03:15:21+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - DOUBLE YELLOW AT TURN 14
1281,11248,2026-03-28T03:24:06+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:44.120 DELETED - TRACK LIMITS AT TURN 13 LAP 16 12:23:19
1281,11248,2026-03-28T03:27:27+00:00,,,Other,,,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 16 LAP 16 12:24:31
1281,11248,2026-03-28T03:27:36+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:46.051 DELETED - TRACK LIMITS AT TURN 13 LAP 16 12:25:20
1281,11248,2026-03-28T03:30:00.148000+00:00,,,SessionStatus,,,,,SESSION FINISHED
1281,11248,2026-03-28T03:30:00+00:00,,,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1281,11248,2026-03-28T03:30:08+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW)
1281,11248,2026-03-28T03:30:54+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:43.865 DELETED - TRACK LIMITS AT TURN 13 LAP 22 12:30:09
1281,11248,2026-03-28T03:37:20+00:00,,,Flag,DOUBLE YELLOW,Sector,11.0,,DOUBLE YELLOW IN TRACK SECTOR 11
1281,11248,2026-03-28T03:37:20+00:00,,,Flag,DOUBLE YELLOW,Sector,19.0,,DOUBLE YELLOW IN TRACK SECTOR 19
1281,11248,2026-03-28T03:37:20+00:00,,,Flag,DOUBLE YELLOW,Sector,24.0,,DOUBLE YELLOW IN TRACK SECTOR 24
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,7.0,,DOUBLE YELLOW IN TRACK SECTOR 7
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,9.0,,DOUBLE YELLOW IN TRACK SECTOR 9
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,10.0,,DOUBLE YELLOW IN TRACK SECTOR 10
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,22.0,,DOUBLE YELLOW IN TRACK SECTOR 22
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,12.0,,DOUBLE YELLOW IN TRACK SECTOR 12
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,25.0,,DOUBLE YELLOW IN TRACK SECTOR 25
1281,11248,2026-03-28T03:37:21+00:00,,,Flag,DOUBLE YELLOW,Sector,26.0,,DOUBLE YELLOW IN TRACK SECTOR 26
1281,11248,2026-03-28T03:37:22+00:00,,,Flag,DOUBLE YELLOW,Sector,8.0,,DOUBLE YELLOW IN TRACK SECTOR 8
1281,11248,2026-03-28T03:37:23+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
1281,11248,2026-03-28T03:37:23+00:00,,,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1281,11248,2026-03-28T03:37:23+00:00,,,Flag,DOUBLE YELLOW,Sector,14.0,,DOUBLE YELLOW IN TRACK SECTOR 14
1281,11248,2026-03-28T03:37:23+00:00,,,Flag,DOUBLE YELLOW,Sector,23.0,,DOUBLE YELLOW IN TRACK SECTOR 23
1281,11248,2026-03-28T03:37:23+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,,DOUBLE YELLOW IN TRACK SECTOR 5
1281,11248,2026-03-28T03:37:25+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,,DOUBLE YELLOW IN TRACK SECTOR 4
1281,11248,2026-03-28T03:37:26+00:00,,,Flag,DOUBLE YELLOW,Sector,27.0,,DOUBLE YELLOW IN TRACK SECTOR 27
