Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:16.278000,31.5,55.0,38.5,1000.8,False,354,2.9
0 days 00:01:16.275000,31.5,54.8,38.6,1000.8,False,354,2.3
0 days 00:02:16.275000,31.5,54.8,38.4,1000.8,False,355,1.3
0 days 00:03:16.288000,31.4,55.2,39.0,1000.8,False,360,0.3
0 days 00:04:16.277000,31.5,55.1,38.6,1000.7,False,213,0.5
0 days 00:05:16.274000,31.5,55.0,38.5,1000.8,False,289,1.0
0 days 00:06:16.274000,31.5,55.8,38.8,1000.8,False,77,0.9
0 days 00:07:16.291000,31.5,56.2,38.4,1000.8,False,191,0.5
0 days 00:08:16.316000,31.7,55.8,38.3,1000.8,False,192,1.9
0 days 00:09:16.328000,31.7,56.0,37.8,1000.8,False,201,1.6
0 days 00:10:16.331000,31.7,55.7,37.8,1000.8,False,199,1.4
0 days 00:11:16.338000,31.6,55.0,37.8,1000.8,False,177,1.5
0 days 00:12:16.339000,31.6,55.8,38.0,1000.8,False,228,0.8
0 days 00:13:16.361000,31.6,56.0,38.0,1000.8,False,164,1.8
0 days 00:14:16.362000,31.5,56.3,37.8,1000.8,False,186,1.3
0 days 00:15:16.374000,31.5,55.1,37.8,1000.8,False,157,0.8
0 days 00:16:16.367000,31.5,55.5,38.0,1000.8,False,184,0.5
0 days 00:17:16.368000,31.7,55.9,38.4,1000.8,False,190,1.4
0 days 00:18:16.382000,31.7,54.9,37.9,1000.8,False,242,1.0
0 days 00:19:16.365000,31.7,56.3,38.7,1000.8,False,189,0.9
0 days 00:20:16.366000,31.7,56.1,38.7,1000.8,False,214,1.3
0 days 00:21:16.375000,31.8,56.6,38.4,1000.8,False,203,1.2
0 days 00:22:16.366000,31.9,55.0,37.9,1000.8,False,311,1.0
0 days 00:23:16.373000,31.9,54.2,37.1,1000.8,False,319,2.0
0 days 00:24:16.376000,31.8,56.0,36.8,1000.8,False,354,1.6
0 days 00:25:16.399000,31.7,56.1,38.5,1000.7,False,335,0.6
0 days 00:26:16.401000,31.6,56.7,38.7,1000.7,False,11,1.1
0 days 00:27:16.421000,31.6,56.3,38.4,1000.8,False,326,1.9
0 days 00:28:16.413000,31.6,56.0,37.5,1000.8,False,285,0.6
0 days 00:29:16.424000,31.6,55.0,36.8,1000.8,False,102,0.3
0 days 00:30:16.432000,31.6,56.0,37.3,1000.8,False,0,0.0
0 days 00:31:16.424000,31.5,56.4,38.7,1000.8,False,134,0.7
0 days 00:32:16.424000,31.6,56.8,38.0,1000.7,False,174,1.4
0 days 00:33:16.448000,31.7,56.8,37.7,1000.7,False,199,0.9
0 days 00:34:16.459000,31.7,55.7,38.4,1000.7,False,265,0.9
0 days 00:35:16.469000,31.6,55.7,39.1,1000.8,False,350,2.8
0 days 00:36:16.487000,31.5,55.8,38.9,1000.8,False,356,2.4
0 days 00:37:16.509000,31.4,54.0,39.7,1000.7,False,333,3.3
0 days 00:38:16.514000,31.5,55.9,39.8,1000.8,False,341,1.1
0 days 00:39:16.519000,31.6,56.5,40.2,1000.7,False,54,0.9
0 days 00:40:16.515000,31.7,55.9,39.3,1000.7,False,303,0.9
0 days 00:41:16.516000,31.8,55.8,38.7,1000.7,False,356,1.9
0 days 00:42:16.503000,31.9,55.6,38.2,1000.6,False,310,0.5
0 days 00:43:16.517000,31.9,55.4,38.2,1000.7,False,0,1.2
