meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1279,11230,27,1,,,20.891,42.349,247.0,244.0,True,,"[2064, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2051]",180.0
1279,11230,23,1,2026-03-07T05:00:07.382000+00:00,,20.535,40.833,240.0,264.0,True,,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2051, 2051, 2049, 2049]",115.0
1279,11230,31,1,2026-03-07T05:00:11.929000+00:00,,21.588,41.037,231.0,250.0,True,,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",83.0
1279,11230,87,1,2026-03-07T05:00:16.117000+00:00,,21.307,39.609,229.0,262.0,True,,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2051, 2051, 2049, 2051, 2049, 2049, 2049]",65.0
1279,11230,43,1,2026-03-07T05:00:25.632000+00:00,59.495,20.224,41.949,240.0,280.0,True,121.668,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",56.0
1279,11230,5,1,2026-03-07T05:00:36.273000+00:00,60.423,20.911,39.877,237.0,229.0,True,121.211,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]",100.0
1279,11230,10,1,2026-03-07T05:00:43.601000+00:00,60.883,20.369,43.627,246.0,279.0,True,124.879,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",84.0
1279,11230,41,1,2026-03-07T05:00:50.132000+00:00,68.379,20.899,42.961,227.0,240.0,True,132.239,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",71.0
1279,11230,30,1,2026-03-07T05:00:59.179000+00:00,72.104,20.772,41.193,233.0,247.0,True,134.069,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",78.0
1279,11230,14,1,2026-03-07T05:01:07.086000+00:00,71.288,21.263,41.213,243.0,250.0,True,133.764,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",126.0
