id,season,round,race_id,driver_id,constructor_id,regulation_era,season_weight,session_completeness,recent_pace_rank,recent_gap_to_best_s,fp1_setup_gap_s,fp2_long_run_pace_s,fp2_degradation_s_per_lap,fp3_short_run_pace_s,qualifying_pace_s,teammate_delta_s,top_speed_kph,reliability_index,weather_risk_index,source_label
2026-12|ANT,2026,12,2026-12,ANT,Mercedes,regulations_2026_reset,1.0,5,4.1241,1.1581,0.839500000000001,,,,71.296,0.26641666666666874,344.0,100,100.0,fastf1_session_feature_v1
2026-12|BEA,2026,12,2026-12,BEA,Haas F1 Team,regulations_2026_reset,1.0,5,14.9603,5.0561,1.8091666666666697,,,,73.826,3.274449999999996,332.0,100,80.0,fastf1_session_feature_v1
2026-12|BOR,2026,12,2026-12,BOR,Audi,regulations_2026_reset,1.0,5,11.0101,2.8226,0.8398333333333312,,,,72.079,-0.25030666666666546,340.0,100,100.0,fastf1_session_feature_v1
2026-12|BOT,2026,12,2026-12,BOT,Cadillac,regulations_2026_reset,1.0,5,18.2857,6.7847,2.462666666666664,,,,74.371,0.09338333333332968,333.0,100,100.0,fastf1_session_feature_v1
2026-12|COL,2026,12,2026-12,COL,Alpine,regulations_2026_reset,1.0,5,12.4234,4.3543,2.221333333333334,,,,72.8,0.9251000000000005,342.0,100,100.0,fastf1_session_feature_v1
2026-12|GAS,2026,12,2026-12,GAS,Alpine,regulations_2026_reset,1.0,5,11.4862,3.9873,1.6354999999999933,,,,72.616,-0.9251000000000034,349.0,100,100.0,fastf1_session_feature_v1
2026-12|HAM,2026,12,2026-12,HAM,Ferrari,regulations_2026_reset,1.0,5,4.6942,1.1528,0.4510000000000076,,,,71.494,0.7731833333333356,341.0,100,100.0,fastf1_session_feature_v1
2026-12|HUL,2026,12,2026-12,HUL,Audi,regulations_2026_reset,1.0,5,11.0276,3.8924,1.0728333333333353,,,,72.797,0.2503066666666712,338.0,100,80.0,fastf1_session_feature_v1
2026-12|LAW,2026,12,2026-12,LAW,Red Bull Racing,regulations_2026_reset,1.0,5,10.7021,3.3861,1.1879999999999882,,,,71.733,-0.1589166666666671,337.0,100,100.0,fastf1_session_feature_v1
2026-12|LEC,2026,12,2026-12,LEC,Ferrari,regulations_2026_reset,1.0,5,4.0109,0.6736,0.0,,,,71.558,-0.7731833333333384,341.0,100,100.0,fastf1_session_feature_v1
2026-12|LIN,2026,12,2026-12,LIN,Racing Bulls,regulations_2026_reset,1.0,5,9.538,2.2821,1.0319999999999965,,,,72.185,-0.8964333333333314,342.0,100,100.0,fastf1_session_feature_v1
2026-12|NOR,2026,12,2026-12,NOR,McLaren,regulations_2026_reset,1.0,5,6.8516,2.1093,0.2234999999999871,,,,71.163,-0.26758333333333717,343.0,100,100.0,fastf1_session_feature_v1
2026-12|OCO,2026,12,2026-12,OCO,Haas F1 Team,regulations_2026_reset,1.0,5,14.688,4.854,1.9611666666666565,,,,73.137,-3.2744500000000016,336.0,100,100.0,fastf1_session_feature_v1
2026-12|PER,2026,12,2026-12,PER,Cadillac,regulations_2026_reset,1.0,5,18.1445,6.1387,2.662166666666664,,,,74.6,-0.09338333333333536,331.0,100,100.0,fastf1_session_feature_v1
2026-12|PIA,2026,12,2026-12,PIA,McLaren,regulations_2026_reset,1.0,5,8.1924,2.5616,0.3059999999999974,,,,71.305,0.26758333333334006,342.0,100,100.0,fastf1_session_feature_v1
2026-12|RUS,2026,12,2026-12,RUS,Mercedes,regulations_2026_reset,1.0,5,5.058,1.241,0.1218333333333276,,,,71.265,-0.26641666666666597,333.0,100,100.0,fastf1_session_feature_v1
2026-12|SAI,2026,12,2026-12,SAI,Williams,regulations_2026_reset,1.0,5,14.8073,4.2928,2.8471666666666664,,,,73.574,2.41668333333333,342.0,100,100.0,fastf1_session_feature_v1
2026-12|STR,2026,12,2026-12,STR,Aston Martin,regulations_2026_reset,1.0,5,18.9911,7.5039,1.967333333333329,,,,73.818,0.2667749999999984,337.0,100,100.0,fastf1_session_feature_v1
2026-12|TSU,2026,12,2026-12,TSU,Racing Bulls,regulations_2026_reset,1.0,5,,,1.5595,,,,72.627,0.8964333333333314,344.0,100,100.0,fastf1_session_feature_v1
2026-12|VER,2026,12,2026-12,VER,Red Bull Racing,regulations_2026_reset,1.0,4,6.3193,1.9321,1.1668333333333294,,,,71.618,0.19864583333332678,322.0,100,100.0,fastf1_session_feature_v1
