meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1280,11245,81,1,,,,,,,False,,,,"[None, None, None, None, None, None, None, None, None, None, 2052]",
1280,11245,5,1,,,,,,,False,,,,"[None, None, None, None, None, None, None, None, None, None, 2052]",
1280,11245,12,1,2026-03-15T07:03:59.830000+00:00,28.878,29.788,41.977,298.0,264.0,False,100.643,"[2048, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",325.0
1280,11245,63,1,2026-03-15T07:03:59.830000+00:00,29.603,30.136,42.534,294.0,267.0,False,102.273,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]",320.0
1280,11245,44,1,2026-03-15T07:03:59.830000+00:00,28.214,29.4,42.279,279.0,253.0,False,99.893,"[2048, 2049, 2051, 2051, 2051, 2049, 2049]","[2051, 2049, 2051, 2051, 2051, 2049]","[2051, 2049, 2049, 2049, 2049, 2051, 2049, 2051, 2051, 2049, 2051]",309.0
1280,11245,10,1,2026-03-15T07:03:59.830000+00:00,30.093,30.332,42.559,283.0,265.0,False,102.984,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051]",337.0
1280,11245,16,1,2026-03-15T07:03:59.830000+00:00,28.987,30.192,42.302,292.0,256.0,False,101.481,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",320.0
1280,11245,3,1,2026-03-15T07:03:59.830000+00:00,33.283,31.169,43.911,291.0,267.0,False,108.363,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",341.0
1280,11245,87,1,2026-03-15T07:03:59.830000+00:00,30.196,30.969,47.198,298.0,251.0,False,108.363,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",340.0
1280,11245,27,1,2026-03-15T07:03:59.830000+00:00,33.15,32.022,43.88,268.0,262.0,False,109.052,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",336.0
1280,11245,6,1,2026-03-15T07:03:59.830000+00:00,30.253,30.907,62.905,284.0,280.0,False,124.065,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2064, 2064, 2064]",274.0
1280,11245,43,1,2026-03-15T07:03:59.830000+00:00,30.673,31.009,44.11,273.0,266.0,False,105.792,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",319.0
1280,11245,31,1,2026-03-15T07:03:59.830000+00:00,31.444,32.187,43.509,269.0,266.0,False,107.14,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",333.0
1280,11245,30,1,2026-03-15T07:03:59.830000+00:00,31.375,31.35,43.622,285.0,260.0,False,106.347,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",345.0
1280,11245,41,1,2026-03-15T07:03:59.830000+00:00,31.095,31.383,44.478,289.0,268.0,False,106.956,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",336.0
1280,11245,55,1,2026-03-15T07:03:59.830000+00:00,31.594,32.338,43.861,275.0,266.0,False,107.793,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2048]",345.0
1280,11245,14,1,2026-03-15T07:03:59.830000+00:00,31.923,31.309,44.412,286.0,268.0,False,107.644,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",323.0
1280,11245,77,1,2026-03-15T07:03:59.830000+00:00,32.653,32.177,43.908,274.0,258.0,False,108.738,"[2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",335.0
1280,11245,18,1,2026-03-15T07:03:59.830000+00:00,34.415,31.291,44.166,270.0,269.0,False,109.872,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",321.0
1280,11245,11,1,2026-03-15T07:03:59.830000+00:00,41.281,30.88,43.334,261.0,244.0,False,115.495,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]",323.0
1280,11245,44,2,2026-03-15T07:05:39.722000+00:00,26.571,30.167,42.823,259.0,251.0,False,99.561,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",306.0
1280,11245,12,2,2026-03-15T07:05:40.472000+00:00,26.129,30.278,41.898,278.0,263.0,False,98.305,"[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2051, 2049, 2049, 2051, 2049, 2048]",316.0
1280,11245,16,2,2026-03-15T07:05:41.310000+00:00,25.954,29.998,42.606,276.0,267.0,False,98.558,"[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2051, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2049, 2048, 2048]",314.0
1280,11245,63,2,2026-03-15T07:05:42.102000+00:00,26.022,29.719,42.334,276.0,264.0,False,98.075,"[2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2051, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2051]",318.0
1280,11245,10,2,2026-03-15T07:05:42.813000+00:00,26.232,30.273,42.412,275.0,261.0,False,98.917,"[2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2048]",320.0
1280,11245,43,2,2026-03-15T07:05:45.621000+00:00,26.084,30.148,43.076,272.0,258.0,False,99.308,"[2049, 2049, 2051, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048]",313.0
1280,11245,30,2,2026-03-15T07:05:46.176000+00:00,26.269,30.557,42.972,266.0,260.0,False,99.798,"[2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",318.0
1280,11245,41,2,2026-03-15T07:05:46.785000+00:00,26.553,31.14,43.356,275.0,264.0,False,101.049,"[2049, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",323.0
1280,11245,31,2,2026-03-15T07:05:46.969000+00:00,26.498,30.518,42.72,283.0,259.0,False,99.736,"[2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2048]",317.0
1280,11245,14,2,2026-03-15T07:05:47.473000+00:00,26.719,31.646,43.926,287.0,253.0,False,102.291,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",325.0
1280,11245,55,2,2026-03-15T07:05:47.622000+00:00,26.296,30.998,43.449,281.0,261.0,False,100.743,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2051, 2048, 2049, 2049, 2049, 2048, 2048]",349.0
1280,11245,87,2,2026-03-15T07:05:48.192000+00:00,26.995,30.997,43.144,273.0,262.0,False,101.136,"[2049, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2049, 2051, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",331.0
1280,11245,3,2,2026-03-15T07:05:48.192000+00:00,26.205,31.087,43.003,281.0,255.0,False,100.295,"[2049, 2051, 2049, 2049, 2049, 2049, 2051]","[2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",322.0
1280,11245,77,2,2026-03-15T07:05:48.567000+00:00,26.947,31.365,43.289,278.0,262.0,False,101.601,"[2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049]",328.0
1280,11245,27,2,2026-03-15T07:05:48.881000+00:00,26.751,31.478,43.405,289.0,270.0,False,101.634,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048]",342.0
1280,11245,18,2,2026-03-15T07:05:49.701000+00:00,26.76,31.498,43.572,278.0,250.0,False,101.83,"[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",312.0
1280,11245,11,2,2026-03-15T07:05:55.324000+00:00,26.586,30.736,43.744,262.0,248.0,False,101.066,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]",309.0
1280,11245,6,2,2026-03-15T07:06:03.894000+00:00,46.15,30.387,43.662,260.0,259.0,True,120.199,"[None, 2064, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049]",306.0
1280,11245,12,3,2026-03-15T07:07:18.779000+00:00,25.948,29.572,42.493,267.0,257.0,False,98.013,"[2048, 2048, 2049, 2051, 2049, 2048, 2048]","[2049, 2048, 2049, 2049, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",304.0
1280,11245,44,3,2026-03-15T07:07:19.357000+00:00,26.036,29.899,42.652,267.0,257.0,False,98.587,"[None, 2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2049, 2049, 2048, 2048, 2048, 2051, 2049, 2048, 2048, 2048]",301.0
1280,11245,16,3,2026-03-15T07:07:19.888000+00:00,26.669,29.902,42.577,265.0,255.0,False,99.148,"[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]",324.0
1280,11245,63,3,2026-03-15T07:07:20.013000+00:00,25.645,29.98,42.5,275.0,261.0,False,98.125,"[2051, 2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2051, 2051, 2051]",310.0
1280,11245,10,3,2026-03-15T07:07:21.794000+00:00,26.327,30.046,42.55,272.0,261.0,False,98.923,"[2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2048]",314.0
1280,11245,43,3,2026-03-15T07:07:25.123000+00:00,26.235,29.918,42.772,,259.0,False,98.925,"[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048]",314.0
1280,11245,30,3,2026-03-15T07:07:26.232000+00:00,26.007,30.129,42.811,268.0,262.0,False,98.947,"[None, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]",318.0
