Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:13.409000,13.9,12.2,54.3,1027.0,False,44,5.1
0 days 00:01:13.437000,13.9,12.4,54.2,1027.0,False,47,3.6
0 days 00:02:13.440000,13.9,13.7,54.2,1027.0,False,68,3.2
0 days 00:03:13.462000,14.0,14.7,54.0,1027.1,False,68,3.0
0 days 00:04:13.479000,14.2,13.3,53.1,1027.0,False,92,1.0
0 days 00:05:13.478000,14.2,13.2,52.6,1027.1,False,149,0.5
0 days 00:06:13.458000,14.3,14.1,52.4,1027.1,False,49,2.5
0 days 00:07:13.473000,14.3,14.1,52.4,1027.1,False,49,2.5
0 days 00:08:13.472000,14.2,13.1,52.1,1026.9,False,73,3.1
0 days 00:09:13.475000,14.1,12.7,52.6,1027.1,False,66,2.7
0 days 00:10:13.477000,14.1,14.0,52.9,1027.1,False,68,2.7
0 days 00:11:13.479000,14.1,13.0,53.0,1027.1,False,55,1.7
0 days 00:12:13.470000,14.1,13.1,52.5,1026.9,False,55,2.9
0 days 00:13:13.475000,14.3,13.0,51.8,1027.0,False,63,4.1
0 days 00:14:13.473000,14.3,12.7,51.4,1026.9,False,46,3.5
0 days 00:15:13.504000,14.3,13.2,51.6,1027.0,False,51,2.4
0 days 00:16:13.529000,14.5,12.9,52.0,1027.0,False,59,4.5
0 days 00:17:13.549000,14.5,13.0,51.2,1026.9,False,68,3.2
0 days 00:18:13.564000,14.4,13.1,50.8,1027.0,False,73,2.8
0 days 00:19:13.559000,14.6,12.9,51.0,1026.9,False,68,4.2
0 days 00:20:13.559000,14.5,13.1,50.2,1027.0,False,43,2.3
0 days 00:21:13.580000,14.6,13.2,50.6,1026.8,False,49,4.5
0 days 00:22:13.595000,14.7,15.0,50.4,1026.9,False,49,4.5
0 days 00:23:13.596000,14.6,13.6,50.4,1026.9,False,64,3.5
0 days 00:24:13.605000,14.6,13.1,50.2,1026.9,False,61,3.3
0 days 00:25:13.611000,14.6,13.7,50.8,1026.9,False,81,2.8
0 days 00:26:13.615000,14.6,13.6,50.9,1026.9,False,48,3.6
0 days 00:27:13.616000,14.6,14.0,51.0,1026.9,False,55,4.6
0 days 00:28:13.619000,14.3,13.8,51.0,1026.8,False,60,2.9
0 days 00:29:13.619000,14.3,13.8,51.0,1026.8,False,60,2.9
0 days 00:30:13.632000,14.7,13.8,50.8,1026.9,False,61,2.2
0 days 00:31:13.666000,14.9,13.8,49.8,1026.8,False,71,2.8
0 days 00:32:13.670000,14.9,14.3,48.9,1026.8,False,62,3.8
0 days 00:33:13.664000,14.8,14.0,49.4,1026.8,False,35,3.8
0 days 00:34:13.694000,14.6,15.6,50.4,1026.7,False,63,3.1
0 days 00:35:13.701000,14.7,14.2,50.6,1026.9,False,73,3.1
0 days 00:36:13.682000,14.7,16.2,50.4,1026.7,False,65,3.3
0 days 00:37:13.701000,14.6,18.3,49.3,1026.8,False,51,6.1
0 days 00:38:13.701000,14.7,13.8,49.3,1026.6,False,63,3.8
0 days 00:39:13.702000,14.8,13.4,50.3,1026.7,False,57,3.5
0 days 00:40:13.721000,14.8,13.4,50.3,1026.7,False,57,3.5
0 days 00:41:13.700000,14.9,13.2,49.0,1026.7,False,35,2.7
0 days 00:42:13.700000,14.8,14.2,48.9,1026.7,False,56,4.0
0 days 00:43:13.716000,14.9,14.6,49.4,1026.7,False,65,4.6
0 days 00:44:13.703000,14.9,13.0,50.0,1026.7,False,52,3.4
0 days 00:45:13.734000,14.8,13.2,50.4,1026.7,False,58,3.6
0 days 00:46:13.724000,14.9,13.4,50.7,1026.7,False,65,4.3
0 days 00:47:13.752000,14.9,13.6,50.6,1026.8,False,50,3.7
0 days 00:48:13.775000,15.1,13.4,50.1,1026.6,False,64,5.3
0 days 00:49:13.785000,15.0,13.3,49.5,1026.7,False,51,6.1
0 days 00:50:13.787000,15.0,13.6,49.7,1026.6,False,61,4.8
0 days 00:51:13.791000,15.1,13.8,50.1,1026.7,False,61,4.0
0 days 00:52:13.776000,15.1,13.5,50.3,1026.6,False,54,5.3
0 days 00:53:13.794000,15.1,13.9,49.9,1026.5,False,70,5.0
0 days 00:54:13.796000,15.2,14.1,50.2,1026.6,False,65,5.2
0 days 00:55:13.798000,15.4,14.2,49.3,1026.7,False,39,6.0
0 days 00:56:13.809000,15.2,14.5,49.0,1026.6,False,81,2.9
0 days 00:57:13.809000,15.2,14.7,49.4,1026.8,False,60,3.2
0 days 00:58:13.813000,15.2,15.0,48.2,1026.5,False,46,4.6
0 days 00:59:13.811000,15.2,15.3,48.1,1026.6,False,61,4.6
0 days 01:00:13.828000,15.3,15.6,48.8,1026.7,False,58,5.4
0 days 01:01:13.823000,15.4,16.1,48.6,1026.6,False,50,4.3
0 days 01:02:13.836000,15.4,16.1,48.6,1026.6,False,50,4.3
0 days 01:03:13.855000,15.4,17.1,48.5,1026.7,False,67,2.8
0 days 01:04:13.861000,15.5,17.5,48.6,1026.7,False,63,3.7
0 days 01:05:13.864000,15.5,17.8,46.6,1026.6,False,75,3.9
0 days 01:06:13.840000,15.4,18.8,45.1,1026.6,False,70,4.0
0 days 01:07:13.880000,15.4,18.8,44.9,1026.6,False,43,4.3
0 days 01:08:13.885000,15.5,18.9,44.6,1026.4,False,64,5.5
0 days 01:09:13.880000,15.5,19.3,44.7,1026.6,False,57,5.9
0 days 01:10:13.885000,15.5,19.5,44.1,1026.6,False,68,4.9
0 days 01:11:13.887000,15.5,19.8,43.7,1026.5,False,50,6.7
0 days 01:12:13.879000,15.5,20.3,43.5,1026.4,False,77,3.9
0 days 01:13:13.902000,15.5,20.3,43.5,1026.4,False,77,3.9
0 days 01:14:13.915000,15.5,20.4,43.7,1026.4,False,46,7.1
0 days 01:15:13.922000,15.5,20.6,43.8,1026.4,False,46,5.9
0 days 01:16:13.910000,15.5,21.3,44.8,1026.5,False,56,4.5
0 days 01:17:13.926000,15.5,21.6,45.6,1026.4,False,55,3.6
0 days 01:18:13.951000,15.6,21.8,45.9,1026.4,False,65,4.9
0 days 01:19:13.949000,15.5,22.1,46.5,1026.5,False,57,3.5
0 days 01:20:13.964000,15.6,22.7,46.6,1026.5,False,62,4.0
0 days 01:21:13.957000,15.7,22.6,46.6,1026.4,False,52,5.8
0 days 01:22:13.972000,15.6,22.7,46.4,1026.6,False,46,3.4
