Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:44.434000,30.1,49.0,42.4,996.3,False,177,0.7
0 days 00:01:44.445000,30.2,48.8,41.8,996.2,False,146,2.1
0 days 00:02:44.462000,30.2,48.8,40.5,996.2,False,123,1.6
0 days 00:03:44.486000,30.2,49.2,41.1,996.2,False,181,0.7
0 days 00:04:44.499000,30.3,49.4,41.5,996.1,False,123,0.4
0 days 00:05:44.499000,30.4,49.5,41.4,996.1,False,128,0.6
0 days 00:06:44.498000,30.4,49.4,41.1,996.1,False,206,0.8
0 days 00:07:44.493000,30.4,49.8,41.1,996.1,False,186,1.3
0 days 00:08:44.491000,30.6,49.9,41.5,996.1,False,121,0.7
0 days 00:09:44.502000,30.6,49.4,42.0,996.1,False,328,0.6
0 days 00:10:44.497000,30.8,48.9,42.0,996.0,False,278,1.2
0 days 00:11:44.496000,30.7,49.7,42.4,996.1,False,224,0.7
0 days 00:12:44.502000,30.6,50.4,41.4,996.1,False,189,0.6
0 days 00:13:44.508000,30.7,50.6,41.5,996.0,False,176,1.0
0 days 00:14:44.508000,30.7,48.9,41.0,996.1,False,240,1.6
0 days 00:15:44.498000,30.8,49.5,41.9,996.1,False,271,1.3
0 days 00:16:44.498000,30.9,50.5,43.0,996.1,False,332,0.7
0 days 00:17:44.510000,30.9,49.5,42.4,996.1,False,248,1.2
0 days 00:18:44.502000,31.0,51.2,41.0,996.1,False,0,0.0
0 days 00:19:44.506000,30.8,51.3,41.6,996.2,False,226,0.8
0 days 00:20:44.507000,30.8,51.4,41.6,996.2,False,245,1.4
0 days 00:21:44.507000,31.0,50.3,41.7,996.1,False,253,1.3
0 days 00:22:44.509000,31.0,50.4,41.0,996.0,False,15,0.6
0 days 00:23:44.505000,31.0,51.5,40.0,996.1,False,29,1.3
0 days 00:24:44.511000,31.1,51.8,41.1,996.1,False,0,0.0
0 days 00:25:44.509000,31.2,51.9,41.0,996.1,False,188,1.3
0 days 00:26:44.510000,31.0,51.6,40.6,996.0,False,201,1.9
0 days 00:27:44.518000,31.0,51.3,41.1,996.1,False,201,2.9
0 days 00:28:44.520000,31.2,51.4,39.7,996.0,False,154,2.0
0 days 00:29:44.514000,31.4,50.8,39.9,995.9,False,218,1.2
0 days 00:30:44.515000,31.4,51.7,40.1,996.1,False,187,1.6
0 days 00:31:44.507000,31.3,51.3,40.8,996.1,False,210,2.9
0 days 00:32:44.523000,31.4,51.0,40.1,996.1,False,217,2.6
0 days 00:33:44.526000,31.5,51.8,39.8,996.1,False,20,0.4
0 days 00:34:44.521000,31.3,51.5,40.1,996.1,False,205,2.0
0 days 00:35:44.526000,31.4,52.0,40.7,996.0,False,184,0.7
0 days 00:36:44.521000,31.5,50.9,40.2,996.1,False,238,2.9
0 days 00:37:44.526000,31.5,50.0,40.8,996.1,False,244,2.7
0 days 00:38:44.524000,31.4,51.3,40.8,996.1,False,265,1.1
0 days 00:39:44.513000,31.5,50.5,41.7,996.2,False,220,2.9
0 days 00:40:44.525000,31.5,50.9,41.3,996.1,False,228,0.9
0 days 00:41:44.514000,31.5,52.3,41.4,996.1,False,87,0.7
0 days 00:42:44.533000,31.5,52.3,42.1,996.1,False,0,0.0
0 days 00:43:44.534000,31.3,51.8,41.8,996.0,False,234,2.1
0 days 00:44:44.532000,31.4,52.2,41.6,996.0,False,211,1.1
0 days 00:45:44.531000,31.4,51.8,40.9,996.0,False,221,1.5
0 days 00:46:44.516000,31.5,52.1,40.5,996.1,False,215,1.6
0 days 00:47:44.528000,31.4,51.9,40.5,996.0,False,111,1.0
0 days 00:48:44.528000,31.3,52.2,40.3,996.1,False,224,2.1
0 days 00:49:44.530000,31.4,52.6,40.8,996.1,False,179,0.7
0 days 00:50:44.521000,31.7,52.3,39.8,996.1,False,210,2.0
0 days 00:51:44.531000,31.8,52.5,39.2,996.0,False,214,1.6
0 days 00:52:44.572000,31.7,52.9,39.7,996.1,False,180,1.0
0 days 00:53:44.547000,31.9,52.6,39.2,996.0,False,186,0.5
0 days 00:54:44.564000,31.8,52.7,39.8,996.0,False,246,0.4
0 days 00:55:44.566000,31.9,51.6,39.6,996.0,False,270,1.2
0 days 00:56:44.569000,31.9,52.0,38.5,996.0,False,230,1.2
0 days 00:57:44.586000,31.7,52.1,39.6,996.0,False,286,2.0
0 days 00:58:44.596000,31.6,51.0,40.5,996.1,False,297,2.3
0 days 00:59:44.597000,31.6,52.5,41.8,996.1,False,262,1.8
0 days 01:00:44.612000,31.5,52.0,40.9,996.1,False,232,1.2
0 days 01:01:44.623000,31.4,52.9,40.4,996.1,False,238,0.3
0 days 01:02:44.647000,31.3,53.0,41.2,996.0,False,178,0.6
0 days 01:03:44.629000,31.5,52.7,40.7,995.9,False,231,1.4
0 days 01:04:44.642000,31.8,52.8,40.7,996.1,False,266,0.6
0 days 01:05:44.674000,31.8,53.0,40.7,996.0,False,171,0.5
0 days 01:06:44.662000,31.9,52.2,40.7,996.0,False,298,1.3
0 days 01:07:44.676000,32.1,53.3,40.2,996.0,False,243,0.5
0 days 01:08:44.663000,32.0,53.2,41.2,996.0,False,211,1.3
0 days 01:09:44.681000,32.2,53.3,40.3,995.9,False,126,0.4
0 days 01:10:44.667000,32.2,53.5,39.5,995.9,False,207,1.0
0 days 01:11:44.684000,32.2,53.4,40.5,995.9,False,196,0.5
0 days 01:12:44.666000,32.3,52.2,39.7,996.0,False,290,2.0
0 days 01:13:44.679000,32.2,52.8,40.4,995.9,False,202,2.5
0 days 01:14:44.682000,32.1,53.0,40.7,995.9,False,0,0.0
0 days 01:15:44.681000,32.2,52.8,40.5,995.9,False,212,1.3
0 days 01:16:44.665000,32.2,52.1,39.7,996.0,False,237,0.9
0 days 01:17:44.681000,32.0,52.8,40.7,996.0,False,273,0.4
0 days 01:18:44.691000,31.8,53.2,40.8,996.0,False,0,0.0
0 days 01:19:44.674000,31.9,54.0,40.8,995.9,False,211,0.6
