meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1286,11292,2026-06-05T11:30:00.063000+00:00,,,SessionStatus,,,,,SESSION STARTED
1286,11292,2026-06-05T11:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1286,11292,2026-06-05T11:31:18+00:00,,,Flag,YELLOW,Sector,7.0,,YELLOW IN TRACK SECTOR 7
1286,11292,2026-06-05T11:31:40+00:00,,,Flag,CLEAR,Sector,7.0,,CLEAR IN TRACK SECTOR 7
1286,11292,2026-06-05T11:34:23+00:00,,,Other,,,,,CAR 16 (LEC) TIME 2:14.473 DELETED - TRACK LIMITS AT TURN 5 LAP 2 13:31:16
1286,11292,2026-06-05T11:34:24+00:00,,,Other,,,,,CAR 43 (COL) TIME 1:26.305 DELETED - TRACK LIMITS AT TURN 10 LAP 3 13:32:58
1286,11292,2026-06-05T11:37:13+00:00,,,Other,,,,,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 5 13:36:30 (PIT)
1286,11292,2026-06-05T11:39:01+00:00,,,Other,,,,,INCIDENT INVOLVING CARS 6 (HAD) AND 41 (LIN) NOTED (13:36:49)
1286,11292,2026-06-05T11:39:13+00:00,,,Other,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 5 13:37:10 (PIT)
1286,11292,2026-06-05T11:39:17+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:20.942 DELETED - TRACK LIMITS AT TURN 10 LAP 5 13:37:26
1286,11292,2026-06-05T11:39:21+00:00,,,Other,,,,,CAR 10 (GAS) TIME 1:18.683 DELETED - TRACK LIMITS AT TURN 10 LAP 6 13:38:28
1286,11292,2026-06-05T11:40:39+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:37.102 DELETED - TRACK LIMITS AT TURN 10 LAP 8 13:39:53
1286,11292,2026-06-05T11:41:01+00:00,,,Other,,,,,CAR 10 (GAS) TIME 1:39.572 DELETED - TRACK LIMITS AT TURN 11 LAP 7 13:39:55
1286,11292,2026-06-05T11:41:10+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8
1286,11292,2026-06-05T11:41:27+00:00,,,Flag,CLEAR,Sector,8.0,,CLEAR IN TRACK SECTOR 8
1286,11292,2026-06-05T11:43:32+00:00,,,Other,,,,,CAR 63 (RUS) TIME 1:37.923 DELETED - TRACK LIMITS AT TURN 10 LAP 8 13:41:27
1286,11292,2026-06-05T11:43:41+00:00,,,Other,,,,,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 8 13:41:36 (PIT)
1286,11292,2026-06-05T11:44:01+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:21.839 DELETED - TRACK LIMITS AT TURN 10 LAP 8 13:41:42
1286,11292,2026-06-05T11:44:11+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:44.285 DELETED - TRACK LIMITS AT TURN 10 LAP 9 13:41:49
1286,11292,2026-06-05T11:44:21+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CARS 6 (HAD) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION (13:36:49)
1286,11292,2026-06-05T11:44:48+00:00,,,Other,,,,,CAR 87 (BEA) TIME 1:24.068 DELETED - TRACK LIMITS AT TURN 10 LAP 10 13:43:37
1286,11292,2026-06-05T11:46:03+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:26.099 DELETED - TRACK LIMITS AT TURN 10 LAP 11 13:44:36
1286,11292,2026-06-05T11:46:16+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:20.659 DELETED - TRACK LIMITS AT TURN 16 LAP 11 13:45:09
1286,11292,2026-06-05T11:46:31+00:00,,,Other,,,,,CAR 10 (GAS) TIME 1:22.623 DELETED - TRACK LIMITS AT TURN 10 LAP 11 13:45:42
1286,11292,2026-06-05T11:46:37+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:32.974 DELETED - TRACK LIMITS AT TURN 10 LAP 11 13:45:41
1286,11292,2026-06-05T11:47:20+00:00,,,Other,,,,,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 12 13:46:21 (PIT)
1286,11292,2026-06-05T11:47:28+00:00,,,Other,,,,,CAR 87 (BEA) TIME 1:38.207 DELETED - TRACK LIMITS AT TURN 10 LAP 12 13:46:33
1286,11292,2026-06-05T11:47:36+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:26.099 DELETED - TRACK LIMITS AT TURN 16 LAP 11 13:44:54
1286,11292,2026-06-05T11:47:52+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:48.165 DELETED - TRACK LIMITS AT TURN 1 LAP 12 13:45:35
1286,11292,2026-06-05T11:48:02+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:23.128 DELETED - TRACK LIMITS AT TURN 10 LAP 12 13:47:16
1286,11292,2026-06-05T11:49:32+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 16 LAP 14 13:49:09 (PIT)
1286,11292,2026-06-05T11:52:18+00:00,,,Other,,,,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 15 13:51:39 (PIT)
1286,11292,2026-06-05T11:53:59+00:00,,,Other,,,,,CAR 41 (LIN) TIME 1:19.903 DELETED - TRACK LIMITS AT TURN 10 LAP 17 13:53:20
1286,11292,2026-06-05T11:54:51+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:25.408 DELETED - TRACK LIMITS AT TURN 10 LAP 12 13:54:08
1286,11292,2026-06-05T11:55:35+00:00,,,Flag,YELLOW,Sector,2.0,,YELLOW IN TRACK SECTOR 2
1286,11292,2026-06-05T11:55:38+00:00,,,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1286,11292,2026-06-05T11:57:07+00:00,,,Other,,,,,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 18 13:55:34 (PIT)
1286,11292,2026-06-05T11:57:20+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17
1286,11292,2026-06-05T11:58:11+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:25.163 DELETED - TRACK LIMITS AT TURN 10 LAP 14 13:57:00
1286,11292,2026-06-05T11:59:38+00:00,,,SafetyCar,,,,,VSC DEPLOYED
1286,11292,2026-06-05T11:59:38+00:00,,,Flag,CLEAR,Sector,17.0,,CLEAR IN TRACK SECTOR 17
1286,11292,2026-06-05T11:59:39+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,,DOUBLE YELLOW IN TRACK SECTOR 17
1286,11292,2026-06-05T11:59:40+00:00,,,Other,,,,,MARSHALS ON TRACK AT TURN 18
1286,11292,2026-06-05T11:59:42+00:00,,,Flag,CLEAR,Sector,17.0,,CLEAR IN TRACK SECTOR 17
1286,11292,2026-06-05T11:59:48+00:00,,,SafetyCar,,,,,VSC ENDING
1286,11292,2026-06-05T12:00:00+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
