meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1286,11292,11,1,,28.885,46.626,25.788,140.0,133.0,True,101.299,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051]",230.0
1286,11292,41,1,2026-06-05T11:30:09.246000+00:00,34.588,47.165,26.345,131.0,117.0,True,108.098,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",246.0
1286,11292,3,1,2026-06-05T11:30:15.668000+00:00,28.34,44.295,23.474,150.0,172.0,True,96.109,"[2064, 2049, 2051, 2051, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2051, 2051, 2051]",238.0
1286,11292,6,1,2026-06-05T11:30:19.213000+00:00,29.015,43.046,32.742,135.0,159.0,True,104.803,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",230.0
1286,11292,43,1,2026-06-05T11:30:27.336000+00:00,30.08,42.223,28.811,138.0,166.0,True,101.114,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2049]",248.0
1286,11292,77,1,2026-06-05T11:30:29.704000+00:00,30.14,43.402,27.829,152.0,162.0,True,101.371,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",228.0
1286,11292,30,1,2026-06-05T11:30:33.926000+00:00,33.852,42.868,23.454,127.0,161.0,True,100.174,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2051]",238.0
1286,11292,16,1,2026-06-05T11:30:40.548000+00:00,33.678,68.468,32.327,162.0,154.0,True,134.473,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",221.0
1286,11292,87,1,2026-06-05T11:30:47.125000+00:00,32.726,45.075,24.517,107.0,153.0,True,102.318,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",236.0
1286,11292,31,1,2026-06-05T11:30:52.269000+00:00,34.238,47.634,24.907,84.0,148.0,True,106.779,"[2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",181.0
