meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1291,11337,2026-07-25T10:30:00.047000+00:00,,,SessionStatus,,,,,SESSION STARTED
1291,11337,2026-07-25T10:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1291,11337,2026-07-25T10:32:12+00:00,,,Other,,,,,INCIDENT INVOLVING ALL CARS NOTED - RACE CONTROL TEST
1291,11337,2026-07-25T10:35:40+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING ALL CARS UNDER INVESTIGATION - RACE CONTROL TEST
1291,11337,2026-07-25T10:40:45+00:00,,,Other,,,,,CAR 18 (STR) TIME 1:24.496 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:39:15
1291,11337,2026-07-25T10:47:44+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:39.242 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:54
1291,11337,2026-07-25T10:48:46+00:00,,,Other,,,,,CAR 77 (BOT) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:46:40 (PIT)
1291,11337,2026-07-25T10:49:07+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6
1291,11337,2026-07-25T10:49:48+00:00,,,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7
1291,11337,2026-07-25T10:49:49+00:00,,,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1291,11337,2026-07-25T10:49:52+00:00,,,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1291,11337,2026-07-25T10:50:29.468000+00:00,,,SessionStatus,,,,,SESSION ABORTED
1291,11337,2026-07-25T10:50:29+00:00,,,Flag,RED,Track,,,RED FLAG
1291,11337,2026-07-25T10:50:30+00:00,,,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1291,11337,2026-07-25T10:50:30+00:00,,,Flag,CLEAR,Sector,7.0,,CLEAR IN TRACK SECTOR 7
1291,11337,2026-07-25T10:51:39+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING ALL CARS NO FURTHER ACTION - RACE CONTROL TEST
1291,11337,2026-07-25T10:52:23+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1291,11337,2026-07-25T10:52:25+00:00,,,Other,,,,,OVERTAKE ENABLED
1291,11337,2026-07-25T10:52:35+00:00,,,Flag,DOUBLE YELLOW,Sector,5.0,,DOUBLE YELLOW IN TRACK SECTOR 5
1291,11337,2026-07-25T10:52:49+00:00,,,Flag,DOUBLE YELLOW,Sector,7.0,,DOUBLE YELLOW IN TRACK SECTOR 7
1291,11337,2026-07-25T10:53:09+00:00,,,Flag,CLEAR,Sector,7.0,,CLEAR IN TRACK SECTOR 7
1291,11337,2026-07-25T10:53:31+00:00,,,Flag,DOUBLE YELLOW,Sector,3.0,,DOUBLE YELLOW IN TRACK SECTOR 3
1291,11337,2026-07-25T10:53:43+00:00,,,Flag,CLEAR,Sector,3.0,,CLEAR IN TRACK SECTOR 3
1291,11337,2026-07-25T10:54:19+00:00,,,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1291,11337,2026-07-25T10:54:32+00:00,,,Other,,,,,SESSION WILL RESUME AT 12:56
1291,11337,2026-07-25T10:56:00.042000+00:00,,,SessionStatus,,,,,SESSION STARTED
1291,11337,2026-07-25T10:56:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1291,11337,2026-07-25T11:00:47+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:37.644 DELETED - TRACK LIMITS AT TURN 4 LAP 7 12:59:01
1291,11337,2026-07-25T11:00:51+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:19.856 DELETED - TRACK LIMITS AT TURN 4 LAP 4 12:59:52
1291,11337,2026-07-25T11:01:26+00:00,,,Other,,,,,CAR 6 (HAD) TIME 1:47.013 DELETED - TRACK LIMITS AT TURN 4 LAP 6 12:59:47
1291,11337,2026-07-25T11:03:01+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:37.644 DELETED - TRACK LIMITS AT TURN 3 LAP 7 12:58:53
1291,11337,2026-07-25T11:07:57+00:00,,,Other,,,,,CAR 5 (BOR) TIME 1:42.061 DELETED - TRACK LIMITS AT TURN 1 LAP 11 13:05:48
1291,11337,2026-07-25T11:08:46+00:00,,,Other,,,,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 8 13:04:51
1291,11337,2026-07-25T11:09:19+00:00,,,Other,,,,,YELLOW IN PIT LANE
1291,11337,2026-07-25T11:12:34+00:00,,,Other,,,,,PIT LANE CLEAR
1291,11337,2026-07-25T11:19:55+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:20.623 DELETED - TRACK LIMITS AT TURN 14 LAP 10 13:17:21
1291,11337,2026-07-25T11:19:58+00:00,,,Other,,,,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP PIT)
1291,11337,2026-07-25T11:20:13+00:00,,,Other,,,,,CAR 81 (PIA) TIME 1:36.382 DELETED - TRACK LIMITS AT TURN 7 LAP 16 13:17:38
1291,11337,2026-07-25T11:23:29+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 18 13:22:37 (PIT)
1291,11337,2026-07-25T11:25:34+00:00,,,Other,,,,,CAR 27 (HUL) TIME 1:40.743 DELETED - TRACK LIMITS AT TURN 2 LAP 21 13:23:44
1291,11337,2026-07-25T11:26:43+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:35.575 DELETED - TRACK LIMITS AT TURN 1 LAP 20 13:24:36
1291,11337,2026-07-25T11:27:38+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:42.990 DELETED - TRACK LIMITS AT TURN 7 LAP 19 13:26:25
1291,11337,2026-07-25T11:28:47+00:00,,,Other,,,,,CAR 77 (BOT) TIME 15:41.821 DELETED - TRACK LIMITS AT TURN 4 LAP 13 13:27:11
1291,11337,2026-07-25T11:29:21+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:20.660 DELETED - TRACK LIMITS AT TURN 4 LAP 15 13:28:19
1291,11337,2026-07-25T11:30:00.052000+00:00,,,SessionStatus,,,,,SESSION FINISHED
1291,11337,2026-07-25T11:30:00+00:00,,,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1291,11337,2026-07-25T11:30:15+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR)
1291,11337,2026-07-25T11:30:48+00:00,,,Other,,,,,CAR 43 (COL) TIME 2:00.133 DELETED - TRACK LIMITS AT TURN 1 LAP 29 13:28:41
1291,11337,2026-07-25T11:31:09+00:00,,,Other,,,,,CAR 87 (BEA) TIME 2:13.132 DELETED - TRACK LIMITS AT TURN 7 LAP 13 13:29:37
1291,11337,2026-07-25T11:31:38+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:19.372 DELETED - TRACK LIMITS AT TURN 14 LAP 21 13:29:41
1291,11337,2026-07-25T11:31:39+00:00,,,Other,,,,,CAR 30 (LAW) TIME 1:41.561 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP)
1291,11337,2026-07-25T11:36:55+00:00,,,Flag,DOUBLE YELLOW,Sector,16.0,,DOUBLE YELLOW IN TRACK SECTOR 16
1291,11337,2026-07-25T11:37:03+00:00,,,Flag,DOUBLE YELLOW,Sector,8.0,,DOUBLE YELLOW IN TRACK SECTOR 8
1291,11337,2026-07-25T11:37:04+00:00,,,Flag,YELLOW,Sector,10.0,,YELLOW IN TRACK SECTOR 10
1291,11337,2026-07-25T11:37:06+00:00,,,Flag,DOUBLE YELLOW,Sector,12.0,,DOUBLE YELLOW IN TRACK SECTOR 12
1291,11337,2026-07-25T11:37:11+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
1291,11337,2026-07-25T11:37:18+00:00,,,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1291,11337,2026-07-25T11:37:20+00:00,,,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
