season,round,event,session,driver,lap_number,compound,stint,segment_id,entry_speed_kph,terminal_speed_kph,acceleration_score,drs_active_pct,clipping_proxy_score,segmentation_confidence
2026,4,Miami Grand Prix,S,LAW,10,MEDIUM,,miami-grand-prix_straight_16,313.5,325.0,0.0958,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,LAW,10,MEDIUM,,miami-grand-prix_straight_17,325.5,318.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_08,267.5,313.5,0.3833,0.0,0.2,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_09,318.0,325.5,0.0625,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_10,323.5,315.5,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_11,316.0,297.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_15,257.5,307.5,0.4167,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_16,314.0,327.5,0.1125,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,LEC,11,MEDIUM,,miami-grand-prix_straight_17,327.5,320.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_08,273.0,313.5,0.3375,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_09,316.0,323.5,0.0625,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_10,321.0,311.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_11,311.5,307.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_15,264.0,309.5,0.3792,0.0,0.0667,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_16,316.0,318.0,0.0167,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,NOR,10,MEDIUM,,miami-grand-prix_straight_17,316.5,307.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_08,261.0,317.5,0.4708,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_09,323.5,337.0,0.1125,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_10,336.5,327.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_11,326.5,310.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_15,258.0,313.667,0.4639,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_16,323.0,331.0,0.0667,0.0,1.0,0.55
2026,4,Miami Grand Prix,S,OCO,6,MEDIUM,,miami-grand-prix_straight_17,331.0,325.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_08,266.5,316.0,0.4125,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_09,323.0,330.0,0.0583,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_10,328.0,321.0,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_11,320.0,303.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_15,263.0,314.5,0.4292,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_16,320.0,326.0,0.05,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,PER,6,HARD,,miami-grand-prix_straight_17,326.0,319.0,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_08,267.0,312.0,0.375,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_09,317.0,325.0,0.0667,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_10,322.5,314.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_11,314.0,311.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_15,270.0,310.0,0.3333,0.0,0.0667,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_16,319.0,321.0,0.0167,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,PIA,16,MEDIUM,,miami-grand-prix_straight_17,320.0,313.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_08,272.5,321.0,0.4042,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_09,328.5,344.5,0.1333,0.0,0.6,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_10,346.0,342.0,0.0,0.0,0.2,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_11,338.0,333.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_15,256.0,318.0,0.5167,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_16,323.0,331.5,0.0708,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,RUS,10,MEDIUM,,miami-grand-prix_straight_17,330.5,327.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_08,264.5,316.5,0.4333,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_09,320.0,332.0,0.1,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_10,333.0,328.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_11,327.5,322.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_15,257.5,315.0,0.4792,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_16,320.0,326.5,0.0542,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,SAI,5,MEDIUM,,miami-grand-prix_straight_17,326.0,324.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_08,269.0,308.0,0.325,0.0,0.0667,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_09,312.0,320.0,0.0667,0.0,1.0,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_10,320.0,325.0,0.0417,0.0,1.0,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_11,325.0,314.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_15,251.0,303.0,0.4333,0.0,0.2,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_16,307.0,318.0,0.0917,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,STR,10,SOFT,,miami-grand-prix_straight_17,316.0,309.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_08,276.5,322.5,0.3833,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_09,326.0,331.0,0.0417,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_10,327.5,322.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_11,321.0,321.0,0.0,0.0,1.0,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_15,266.5,318.5,0.4333,0.0,0.0,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_16,323.5,345.0,0.1792,0.0,0.7333,0.55
2026,4,Miami Grand Prix,S,VER,19,MEDIUM,,miami-grand-prix_straight_17,346.0,347.0,0.0083,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_08,278.0,320.5,0.3542,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_09,325.0,341.5,0.1375,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_10,341.5,330.5,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_11,328.0,320.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_15,272.0,321.5,0.4125,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_16,328.0,341.0,0.1083,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,ALB,8,MEDIUM,,miami-grand-prix_straight_17,341.0,330.0,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_08,267.0,307.5,0.3375,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_09,312.5,329.0,0.1375,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_10,329.0,316.0,0.0,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_11,313.0,301.5,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_15,266.0,314.0,0.4,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_16,318.5,328.5,0.0833,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,ALO,2,MEDIUM,,miami-grand-prix_straight_17,322.5,313.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_08,273.0,322.0,0.4083,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_09,326.5,339.5,0.1083,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_10,340.0,327.5,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_11,325.0,316.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_15,272.5,318.5,0.3833,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_16,329.0,343.5,0.1208,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,ANT,13,SOFT,,miami-grand-prix_straight_17,345.0,333.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_08,273.333,316.667,0.3611,0.0,0.2,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_09,321.5,336.0,0.1208,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_10,335.0,322.0,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_11,320.0,311.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_15,269.0,320.0,0.425,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_16,325.5,340.0,0.1208,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,BEA,8,MEDIUM,,miami-grand-prix_straight_17,341.0,331.5,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_08,273.0,317.0,0.3667,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_09,321.0,338.5,0.1458,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_10,338.5,326.0,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_11,323.5,312.5,0.0,0.0,0.2,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_15,267.5,318.0,0.4208,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_16,323.0,335.5,0.1042,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,BOR,8,MEDIUM,,miami-grand-prix_straight_17,334.0,325.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_08,271.0,315.5,0.3708,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_09,320.0,334.5,0.1208,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_10,335.0,323.0,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_11,320.0,298.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_15,274.5,319.5,0.375,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_16,324.0,338.0,0.1167,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,BOT,5,MEDIUM,,miami-grand-prix_straight_17,337.0,322.5,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_08,275.5,321.5,0.3833,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_09,324.5,338.5,0.1167,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_10,337.5,324.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_11,322.5,315.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_15,278.0,320.5,0.3542,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_16,326.5,343.0,0.1375,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,COL,14,SOFT,,miami-grand-prix_straight_17,344.0,332.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_08,274.5,319.0,0.3708,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_09,324.0,340.5,0.1375,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_10,341.0,330.5,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_11,327.0,317.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_15,274.0,322.5,0.4042,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_16,329.0,342.5,0.1125,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,GAS,14,SOFT,,miami-grand-prix_straight_17,341.0,327.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_08,277.5,318.5,0.3417,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_09,324.5,337.0,0.1042,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_10,336.0,322.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_11,321.0,307.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_15,269.5,314.5,0.375,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_16,325.0,337.0,0.1,0.0,1.0,0.55
2026,4,Miami Grand Prix,SQ,HAD,14,SOFT,,miami-grand-prix_straight_17,336.0,324.0,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_08,272.5,312.5,0.3333,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_09,319.5,326.0,0.0542,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_10,323.5,311.0,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_11,309.5,299.0,0.0,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_15,276.5,318.5,0.35,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_16,325.5,341.0,0.1292,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,HAM,14,SOFT,,miami-grand-prix_straight_17,340.5,331.0,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_08,274.0,317.0,0.3583,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_09,322.5,338.5,0.1333,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_10,339.0,325.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_11,323.5,315.0,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_15,268.0,317.0,0.4083,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_16,322.5,335.0,0.1042,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,HUL,8,MEDIUM,,miami-grand-prix_straight_17,333.5,324.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_08,277.0,317.5,0.3375,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_09,321.5,333.5,0.1,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_10,332.0,315.5,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_11,315.0,306.0,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_15,267.5,316.0,0.4042,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_16,322.0,336.0,0.1167,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,LAW,4,MEDIUM,,miami-grand-prix_straight_17,335.5,324.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_08,281.0,317.0,0.3,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_09,322.0,330.0,0.0667,0.0,1.0,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_10,328.5,314.5,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_11,313.5,303.0,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_15,277.0,320.0,0.3583,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_16,331.0,342.0,0.0917,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,LEC,14,SOFT,,miami-grand-prix_straight_17,342.0,331.5,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_08,274.5,319.5,0.375,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_09,325.0,334.5,0.0792,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_10,333.5,319.5,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_11,317.5,312.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_15,270.0,322.0,0.4333,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_16,326.0,337.0,0.0917,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,LIN,8,MEDIUM,,miami-grand-prix_straight_17,335.0,323.0,0.0,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_08,279.667,322.667,0.3583,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_09,328.0,337.0,0.075,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_10,336.0,321.0,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_11,319.5,307.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_15,279.5,324.0,0.3708,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_16,330.0,341.0,0.0917,0.0,1.0,0.55
2026,4,Miami Grand Prix,SQ,NOR,14,SOFT,,miami-grand-prix_straight_17,339.5,325.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_08,272.5,315.0,0.3542,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_09,319.0,333.5,0.1208,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_10,333.0,319.0,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_11,316.5,308.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_15,271.0,314.0,0.3583,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_16,322.5,337.0,0.1208,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,OCO,5,MEDIUM,,miami-grand-prix_straight_17,336.5,326.0,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_08,277.5,313.5,0.3,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_09,323.0,333.5,0.0875,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_10,335.5,321.5,0.0,0.0,0.6,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_11,319.0,306.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_15,273.0,318.0,0.375,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_16,327.0,335.5,0.0708,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,PER,2,MEDIUM,,miami-grand-prix_straight_17,333.5,323.0,0.0,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_08,276.5,319.5,0.3583,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_09,326.0,333.0,0.0583,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_10,331.5,318.0,0.0,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_11,315.5,299.0,0.0,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_15,276.5,322.0,0.3792,0.0,0.0667,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_16,330.5,341.0,0.0875,0.0,0.7333,0.55
2026,4,Miami Grand Prix,SQ,PIA,10,SOFT,,miami-grand-prix_straight_17,340.5,326.5,0.0,0.0,0.4667,0.55
2026,4,Miami Grand Prix,SQ,RUS,14,SOFT,,miami-grand-prix_straight_08,278.5,322.0,0.3625,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,RUS,14,SOFT,,miami-grand-prix_straight_09,325.0,338.5,0.1125,0.0,0.3333,0.55
2026,4,Miami Grand Prix,SQ,RUS,14,SOFT,,miami-grand-prix_straight_10,341.0,341.0,0.0,0.0,0.8667,0.55
2026,4,Miami Grand Prix,SQ,RUS,14,SOFT,,miami-grand-prix_straight_11,336.0,305.5,0.0,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,RUS,14,SOFT,,miami-grand-prix_straight_15,275.0,325.0,0.4167,0.0,0.0,0.55
2026,4,Miami Grand Prix,SQ,RUS,14,SOFT,,miami-grand-prix_straight_16,329.0,344.0,0.125,0.0,0.6,0.55
