season,round,event,session,driver,lap_number,compound,stint,segment_id,deployment_proxy_score,lift_and_coast_score,clipping_proxy_score,recovery_zone_score,confidence,label
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_01,0.251,0.0,0.0,0.1636,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_09,0.5722,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_10,0.3456,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_11,0.1033,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_12,0.1056,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_15,0.2958,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BEA,17,SOFT,,australian-grand-prix_straight_20,0.6333,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_01,0.2267,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_09,0.5556,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_10,0.2922,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_11,0.14,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_15,0.3033,0.0,0.0667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOR,13,SOFT,,australian-grand-prix_straight_20,0.4867,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_01,0.1732,0.0,0.0,0.3273,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_09,0.5033,0.0,0.0667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_10,0.2156,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_11,0.0867,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_12,0.0089,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_15,0.3,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,BOT,7,SOFT,,australian-grand-prix_straight_20,0.5367,0.0,0.0667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_01,0.0079,0.0,0.0,0.3857,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_09,0.5444,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_10,0.2867,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_11,0.0867,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_15,0.2933,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,COL,9,SOFT,,australian-grand-prix_straight_20,0.4556,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_01,0.1524,0.0,0.0,0.1286,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_09,0.5556,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_10,0.2978,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_11,0.1289,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_12,0.0111,0.0,0.0,0.18,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_15,0.2433,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,GAS,13,SOFT,,australian-grand-prix_straight_20,0.4022,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_01,0.3144,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_09,0.5185,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_10,0.3722,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_11,0.1244,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_15,0.25,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAD,18,SOFT,,australian-grand-prix_straight_20,0.3822,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_01,0.3422,0.0,0.0667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_09,0.4656,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_10,0.2911,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_11,0.1033,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_15,0.3116,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HAM,24,SOFT,,australian-grand-prix_straight_20,0.5022,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_01,0.3727,0.0,0.0,0.1636,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_09,0.6222,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_10,0.33,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_11,0.13,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_15,0.2589,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,HUL,15,SOFT,,australian-grand-prix_straight_20,0.44,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_01,0.2889,0.0,0.0,0.2571,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_09,0.55,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_10,0.3033,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_11,0.1189,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_12,0.0556,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_15,0.1822,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LAW,23,SOFT,,australian-grand-prix_straight_20,0.5289,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_01,0.2972,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_09,0.4389,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_10,0.27,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_11,0.1344,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_12,0.0444,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_15,0.2736,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LEC,23,SOFT,,australian-grand-prix_straight_20,0.4844,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_01,0.26,0.0,0.8667,0.1636,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_09,0.5667,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_10,0.3789,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_11,0.1244,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_15,0.1656,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,LIN,14,SOFT,,australian-grand-prix_straight_20,0.2811,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_01,0.1013,0.1538,0.0,0.1385,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_09,0.5222,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_10,0.2489,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_11,0.2256,0.0,0.0667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_15,0.2833,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,NOR,25,SOFT,,australian-grand-prix_straight_20,0.3044,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_01,0.1944,0.0,0.0,0.1385,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_09,0.4944,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_10,0.32,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_11,0.1256,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_12,0.0889,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_15,0.3158,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,OCO,13,SOFT,,australian-grand-prix_straight_20,0.5944,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_01,0.0,0.0,0.0,0.8,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_09,0.5944,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_10,0.3511,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_11,0.0811,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_12,0.02,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_15,0.3044,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PER,6,SOFT,,australian-grand-prix_straight_20,0.4889,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_01,0.1917,0.0,0.0,0.15,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_09,0.5111,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_10,0.2378,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_11,0.1011,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_15,0.2222,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,PIA,25,SOFT,,australian-grand-prix_straight_20,0.4722,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_01,0.4306,0.1667,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_09,0.5278,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_10,0.3456,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_11,0.0711,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_15,0.1978,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,Q,RUS,21,SOFT,,australian-grand-prix_straight_20,0.4189,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_01,0.0909,0.0,0.0,0.3273,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_09,0.5211,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_10,0.2589,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_11,0.1033,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_12,0.2116,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_15,0.4158,0.1538,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_straight_20,0.5167,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_01,0.1403,0.0,0.0,0.225,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_09,0.5378,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_10,0.2811,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_11,0.0867,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_12,0.0,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_15,0.26,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_straight_20,0.46,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_01,0.2778,0.0,0.3333,0.1286,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_09,0.5389,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_10,0.2644,0.0,0.7333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_11,0.1233,0.0,0.4667,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_12,0.2061,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_15,0.2433,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_straight_20,0.5311,0.0,0.0667,0.6,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_01,0.0626,0.1818,0.0,0.3273,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_09,0.5889,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_10,0.3356,0.0,0.6,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_11,0.1778,0.0,0.3333,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_12,0.1033,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_15,0.2067,0.0,0.0,0.18,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_straight_20,0.5778,0.0,0.0,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_straight_01,0.1222,0.0,0.0,0.15,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_straight_09,0.5656,0.0,0.2,0.0,0.48,energy deployment proxy; not true ERS or battery state
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_straight_10,0.2544,0.0,0.8667,0.0,0.48,energy deployment proxy; not true ERS or battery state
