season,round,event,session,driver,lap_number,compound,stint,lap_time_s,max_speed_kph,avg_speed_kph,full_throttle_pct,braking_pct,avg_rpm,max_rpm,drs_pct,distance_covered_m,telemetry_quality_score
2026,10,Belgian Grand Prix,FP3,COL,18,SOFT,,107.681,326.0,232.687,60.437,12.621,10845.5,12973.0,0.0,6937.606,0.9
2026,10,Belgian Grand Prix,FP3,GAS,19,SOFT,,107.48,328.0,229.449,63.951,13.086,10848.857,12320.0,0.0,6914.914,0.9
2026,10,Belgian Grand Prix,FP3,HAD,10,MEDIUM,,106.6,329.0,233.507,69.554,9.653,10674.141,12199.0,0.0,6914.19,0.9
2026,10,Belgian Grand Prix,FP3,HAM,14,SOFT,,106.121,332.0,235.577,71.684,11.735,11040.209,12473.0,0.0,6943.69,0.9
2026,10,Belgian Grand Prix,FP3,HUL,13,SOFT,,106.6,333.0,236.637,69.521,9.572,10873.277,12444.0,0.0,6928.87,0.9
2026,10,Belgian Grand Prix,FP3,LAW,5,SOFT,,107.321,328.0,231.089,68.354,11.139,10806.711,12415.0,0.0,6917.662,0.9
2026,10,Belgian Grand Prix,FP3,LEC,14,SOFT,,106.52,331.0,234.663,71.208,11.311,10878.717,12273.0,0.0,6953.039,0.9
2026,10,Belgian Grand Prix,FP3,LIN,17,SOFT,,106.88,333.0,233.491,67.979,11.024,10815.194,12232.0,0.0,6923.354,0.9
2026,10,Belgian Grand Prix,FP3,NOR,15,SOFT,,105.801,327.0,235.923,68.031,12.02,11012.217,12435.0,0.0,6936.299,0.9
2026,10,Belgian Grand Prix,FP3,OCO,16,SOFT,,108.36,330.0,232.837,67.805,11.463,10707.28,12203.0,0.0,6931.723,0.9
2026,10,Belgian Grand Prix,FP3,PER,16,SOFT,,108.881,325.0,229.663,68.069,11.139,10879.765,12335.0,0.0,6935.012,0.9
2026,10,Belgian Grand Prix,FP3,PIA,14,SOFT,,106.6,327.0,235.736,61.675,11.421,11026.756,12338.0,0.0,6946.046,0.9
2026,10,Belgian Grand Prix,FP3,RUS,8,SOFT,,106.24,328.0,234.066,65.736,11.675,10796.421,13118.0,0.0,6953.163,0.9
2026,10,Belgian Grand Prix,FP3,SAI,4,SOFT,,108.52,328.0,228.745,64.851,14.356,10596.203,12215.0,0.0,6911.755,0.9
2026,10,Belgian Grand Prix,FP3,STR,11,SOFT,,110.321,327.0,223.008,70.025,9.32,10827.345,12574.0,0.0,6901.255,0.9
2026,10,Belgian Grand Prix,FP3,VER,8,SOFT,,105.84,333.0,235.869,70.529,9.32,10866.962,12506.0,0.0,6937.427,0.9
2026,10,Belgian Grand Prix,Q,ALB,5,SOFT,,106.68,329.0,231.218,64.268,11.663,10718.367,12675.0,0.0,6913.253,0.9
2026,10,Belgian Grand Prix,Q,ALO,5,SOFT,,109.76,324.0,227.852,71.429,10.654,10840.535,12418.0,0.0,6926.861,0.9
2026,10,Belgian Grand Prix,Q,ANT,14,SOFT,,103.761,336.0,236.079,68.519,10.317,10867.069,12185.0,0.0,6911.039,0.9
2026,10,Belgian Grand Prix,Q,BEA,11,SOFT,,106.761,332.0,234.787,70.38,10.38,10881.992,12151.0,0.0,6944.313,0.9
2026,10,Belgian Grand Prix,Q,BOR,17,SOFT,,105.28,332.0,236.505,69.792,10.938,11020.594,12906.0,0.0,6945.109,0.9
2026,10,Belgian Grand Prix,Q,BOT,7,SOFT,,107.641,329.0,232.722,66.0,11.25,10652.147,12240.0,0.0,6951.21,0.9
2026,10,Belgian Grand Prix,Q,COL,11,SOFT,,106.08,330.0,237.738,68.75,14.25,10874.41,12475.0,0.0,6929.378,0.9
2026,10,Belgian Grand Prix,Q,GAS,11,SOFT,,106.001,331.0,234.511,68.983,11.414,10863.61,12514.0,0.0,6925.79,0.9
2026,10,Belgian Grand Prix,Q,HAD,8,SOFT,,105.76,329.0,236.07,71.144,9.95,10807.729,12159.0,0.0,6944.334,0.9
2026,10,Belgian Grand Prix,Q,HAM,14,SOFT,,104.68,331.0,239.021,70.526,11.053,10956.555,12292.0,0.0,6951.598,0.9
2026,10,Belgian Grand Prix,Q,HUL,11,SOFT,,106.32,329.0,234.76,72.449,8.163,10967.793,12911.0,0.0,6921.119,0.9
2026,10,Belgian Grand Prix,Q,LAW,11,SOFT,,105.92,332.0,237.356,69.487,11.026,10962.972,12744.0,0.0,6935.619,0.9
2026,10,Belgian Grand Prix,Q,LEC,14,SOFT,,104.678,333.0,240.08,73.127,9.561,10930.881,11983.0,0.0,6957.577,0.9
2026,10,Belgian Grand Prix,Q,LIN,17,SOFT,,104.841,333.0,236.48,68.7,11.671,10984.899,12570.0,0.0,6938.514,0.9
2026,10,Belgian Grand Prix,Q,NOR,8,SOFT,,104.36,331.0,238.805,72.468,8.571,11071.218,12478.0,0.0,6903.314,0.9
2026,10,Belgian Grand Prix,Q,OCO,5,SOFT,,107.48,328.0,233.906,70.197,12.315,10733.685,12062.0,0.0,6928.061,0.9
2026,10,Belgian Grand Prix,Q,PER,7,SOFT,,107.6,325.0,233.052,70.398,10.945,10849.194,12363.0,0.0,6937.767,0.9
2026,10,Belgian Grand Prix,Q,PIA,16,SOFT,,104.88,327.0,236.995,67.725,10.582,11045.407,12383.0,0.0,6934.975,0.9
2026,10,Belgian Grand Prix,Q,RUS,17,SOFT,,104.6,332.0,239.521,71.277,10.904,10868.255,12616.0,0.0,6937.748,0.9
2026,10,Belgian Grand Prix,Q,SAI,11,SOFT,,106.32,330.0,234.469,69.674,11.028,10803.872,12183.0,0.0,6899.495,0.9
2026,10,Belgian Grand Prix,Q,STR,7,SOFT,,109.96,322.0,225.007,73.05,11.82,10743.009,12289.0,0.0,6935.538,0.9
2026,10,Belgian Grand Prix,Q,VER,11,SOFT,,104.361,335.0,238.029,72.208,10.909,10974.509,12380.0,0.0,6940.94,0.9
2026,10,Belgian Grand Prix,R,ALB,21,HARD,,111.681,324.0,223.468,55.156,12.23,10769.918,12477.0,0.0,6923.681,0.9
2026,10,Belgian Grand Prix,R,ALO,34,HARD,,112.359,322.0,219.444,63.85,14.319,10598.648,12150.0,0.0,6889.117,0.9
2026,10,Belgian Grand Prix,R,ANT,41,SOFT,,108.801,328.0,230.1,64.048,11.667,10807.126,12292.0,0.0,6915.362,0.9
2026,10,Belgian Grand Prix,R,BEA,22,HARD,,110.561,322.0,227.494,64.096,13.494,10955.834,12388.0,0.0,6919.865,0.9
2026,10,Belgian Grand Prix,R,BOR,22,HARD,,109.801,316.0,225.487,68.039,13.559,10821.99,12411.0,0.0,6925.213,0.9
2026,10,Belgian Grand Prix,R,BOT,35,SOFT,,111.64,323.0,223.033,63.059,13.176,10897.106,12249.0,0.0,6931.983,0.9
2026,10,Belgian Grand Prix,R,COL,42,HARD,,110.921,319.0,224.286,58.156,13.712,10733.092,12057.0,0.0,6921.046,0.9
2026,10,Belgian Grand Prix,R,GAS,39,HARD,,110.361,323.0,223.486,61.042,14.64,10835.715,12240.0,0.0,6885.49,0.9
2026,10,Belgian Grand Prix,R,HAD,44,HARD,,109.121,325.0,228.199,58.738,13.35,10839.036,12569.0,0.0,6935.979,0.9
2026,10,Belgian Grand Prix,R,HAM,33,HARD,,109.081,325.0,227.449,62.708,12.827,10880.093,12219.0,0.0,6922.986,0.9
2026,10,Belgian Grand Prix,R,HUL,41,HARD,,110.041,325.0,226.298,62.981,11.058,10747.445,12280.0,0.0,6923.196,0.9
2026,10,Belgian Grand Prix,R,LAW,44,HARD,,110.681,341.0,223.037,57.073,14.634,10966.483,12726.0,0.0,6911.024,0.9
2026,10,Belgian Grand Prix,R,LEC,23,HARD,,108.681,341.0,228.123,63.0,13.0,10999.17,12478.0,0.0,6921.664,0.9
2026,10,Belgian Grand Prix,R,LIN,23,HARD,,110.28,323.0,226.249,58.867,11.084,10793.473,12668.0,0.0,6914.019,0.9
2026,10,Belgian Grand Prix,R,NOR,44,MEDIUM,,108.441,326.0,228.614,60.88,12.958,10930.142,12257.0,0.0,6894.308,0.9
2026,10,Belgian Grand Prix,R,OCO,44,HARD,,111.481,321.0,223.281,61.369,13.203,10649.579,12176.0,0.0,6913.14,0.9
2026,10,Belgian Grand Prix,R,PER,10,SOFT,,113.161,323.0,220.68,62.413,12.297,10830.536,12523.0,0.0,6916.077,0.9
2026,10,Belgian Grand Prix,R,PIA,23,HARD,,109.521,327.0,228.045,58.458,12.189,10935.331,12326.0,0.0,6925.658,0.9
2026,10,Belgian Grand Prix,R,SAI,24,HARD,,111.32,329.0,222.595,59.529,23.765,10886.353,12611.0,0.0,6927.599,0.9
2026,10,Belgian Grand Prix,R,STR,21,SOFT,,113.841,309.0,219.742,67.053,12.297,10573.893,12390.0,0.0,6932.981,0.9
2026,10,Belgian Grand Prix,R,VER,23,HARD,,109.56,324.0,227.704,60.945,10.945,10853.082,12435.0,0.0,6930.756,0.9
2026,11,Hungarian Grand Prix,FP1,ALB,13,SOFT,,81.64,325.0,190.414,38.411,26.49,10696.573,12463.0,0.0,4335.807,0.9
2026,11,Hungarian Grand Prix,FP1,ALO,14,SOFT,,81.401,303.0,198.171,55.853,27.759,10736.435,12583.0,0.0,4457.038,0.9
2026,11,Hungarian Grand Prix,FP1,ARO,14,SOFT,,81.439,329.0,191.006,41.214,25.24,10514.096,12063.0,0.0,4290.688,0.9
2026,11,Hungarian Grand Prix,FP1,BOR,16,SOFT,,80.12,324.0,197.689,44.04,25.166,10813.053,12932.0,0.0,4334.494,0.9
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,81.56,325.0,188.493,31.373,21.895,10650.255,12477.0,0.0,4304.397,0.9
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,81.44,320.0,192.879,42.357,25.796,10877.159,12944.0,0.0,4328.104,0.9
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,79.441,323.0,194.676,41.379,21.379,10800.321,12383.0,0.0,4311.546,0.9
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,79.52,321.0,198.089,45.215,26.073,10565.099,12518.0,0.0,4342.593,0.9
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,82.96,323.0,187.493,36.242,25.503,10299.768,12134.0,0.0,4343.337,0.9
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,81.441,322.0,191.003,40.264,28.053,10179.271,12013.0,0.0,4315.92,0.9
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,80.121,324.0,191.586,39.803,19.737,10568.651,12225.0,0.0,4304.489,0.9
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,80.68,327.0,193.947,42.105,23.684,10956.148,12637.0,0.0,4335.906,0.9
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,78.32,322.0,198.785,46.875,21.875,10773.701,12292.0,0.0,4299.323,0.9
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,80.52,323.0,193.606,41.042,26.384,10852.094,12997.0,0.0,4319.78,0.9
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,80.84,324.0,192.242,38.908,22.867,10576.778,12142.0,0.0,4338.002,0.9
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,80.4,331.0,190.254,38.38,28.873,10315.25,12159.0,0.0,4300.391,0.9
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,81.64,322.0,187.205,42.02,21.824,10557.117,12538.0,0.0,4276.423,0.9
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,79.76,322.0,195.828,41.584,25.743,10681.383,12660.0,0.0,4326.05,0.9
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,83.521,322.0,187.598,37.942,27.331,10585.997,12190.0,0.0,4320.356,0.9
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,83.2,303.0,189.618,47.249,23.301,10478.854,12234.0,0.0,4331.115,0.9
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,79.28,320.0,195.662,44.373,20.257,10920.608,12603.0,0.0,4330.524,0.9
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,80.24,328.0,194.136,42.857,26.19,10712.643,12732.0,0.0,4323.525,0.9
2026,11,Hungarian Grand Prix,FP2,ALB,14,SOFT,,80.721,322.0,194.69,40.575,24.601,10847.914,12830.0,0.0,4316.358,0.9
2026,11,Hungarian Grand Prix,FP2,ALO,11,SOFT,,81.16,312.0,189.508,45.928,24.43,10735.29,12236.0,0.0,4303.204,0.9
2026,11,Hungarian Grand Prix,FP2,ANT,10,MEDIUM,,80.321,326.0,194.013,41.86,23.256,10731.641,12241.0,0.0,4311.492,0.9
2026,11,Hungarian Grand Prix,FP2,BEA,15,SOFT,,80.84,325.0,191.906,37.919,22.483,10552.745,12214.0,0.0,4326.617,0.9
2026,11,Hungarian Grand Prix,FP2,BOR,16,SOFT,,80.002,323.0,193.01,41.558,23.701,10719.578,12854.0,0.0,4301.768,0.9
2026,11,Hungarian Grand Prix,FP2,BOT,18,SOFT,,81.16,326.0,192.037,43.667,25.333,10468.933,12139.0,0.0,4340.857,0.9
2026,11,Hungarian Grand Prix,FP2,COL,5,MEDIUM,,82.24,326.0,190.728,38.538,23.588,10720.419,12279.0,0.0,4317.578,0.9
2026,11,Hungarian Grand Prix,FP2,GAS,13,SOFT,,80.8,329.0,192.936,41.892,25.676,10995.767,12834.0,0.0,4340.547,0.9
2026,11,Hungarian Grand Prix,FP2,HAD,7,SOFT,,79.4,322.0,194.322,41.694,23.127,10952.404,12541.0,0.0,4324.012,0.9
2026,11,Hungarian Grand Prix,FP2,HAM,15,SOFT,,78.321,325.0,199.52,47.635,23.649,10695.125,12460.0,0.0,4309.592,0.9
2026,11,Hungarian Grand Prix,FP2,HUL,15,SOFT,,79.92,323.0,197.362,44.85,24.585,10764.272,12469.0,0.0,4336.312,0.9
2026,11,Hungarian Grand Prix,FP2,LAW,14,SOFT,,79.92,324.0,193.852,43.771,20.875,10942.226,12837.0,0.0,4333.532,0.9
2026,11,Hungarian Grand Prix,FP2,LEC,16,SOFT,,78.44,329.0,200.557,48.11,22.337,10782.32,12258.0,0.0,4319.767,0.9
2026,11,Hungarian Grand Prix,FP2,LIN,14,SOFT,,79.92,323.0,196.455,44.108,25.926,10712.987,12842.0,0.0,4327.346,0.9
2026,11,Hungarian Grand Prix,FP2,NOR,8,SOFT,,79.2,325.0,196.493,42.123,23.63,10659.288,12578.0,0.0,4341.666,0.9
2026,11,Hungarian Grand Prix,FP2,OCO,11,SOFT,,80.401,327.0,195.564,42.282,27.181,10328.148,12170.0,0.0,4326.994,0.9
2026,11,Hungarian Grand Prix,FP2,PER,10,SOFT,,81.28,324.0,191.767,42.767,23.27,10797.381,12568.0,0.0,4309.162,0.9
2026,11,Hungarian Grand Prix,FP2,PIA,15,SOFT,,79.88,325.0,196.107,39.465,26.421,10914.545,12749.0,0.0,4332.989,0.9
2026,11,Hungarian Grand Prix,FP2,RUS,10,SOFT,,79.44,327.0,198.73,46.382,27.632,10751.329,12690.0,0.0,4331.938,0.9
2026,11,Hungarian Grand Prix,FP2,SAI,12,SOFT,,81.28,320.0,191.894,40.625,25.938,10716.712,12062.0,0.0,4336.106,0.9
2026,11,Hungarian Grand Prix,FP2,VER,7,SOFT,,79.0,320.0,196.701,44.966,20.805,10811.168,12645.0,0.0,4316.168,0.9
2026,11,Hungarian Grand Prix,FP3,ALB,4,SOFT,,81.36,329.0,189.521,35.41,25.574,10757.948,12566.0,0.0,4325.904,0.9
2026,11,Hungarian Grand Prix,FP3,ALO,11,SOFT,,79.92,317.0,195.53,50.671,24.832,10757.5,12374.0,0.0,4310.127,0.9
2026,11,Hungarian Grand Prix,FP3,ANT,12,SOFT,,77.801,338.0,201.905,44.17,23.322,10867.901,12297.0,0.0,4313.875,0.9
2026,11,Hungarian Grand Prix,FP3,BEA,11,SOFT,,79.921,333.0,191.674,37.801,23.711,10667.223,12272.0,0.0,4310.449,0.9
2026,11,Hungarian Grand Prix,FP3,BOR,15,SOFT,,79.121,329.0,197.617,42.617,25.168,10846.977,13093.0,0.0,4338.172,0.9
2026,11,Hungarian Grand Prix,FP3,BOT,10,SOFT,,81.08,333.0,193.284,43.478,23.746,10459.435,12241.0,0.0,4323.763,0.9
2026,11,Hungarian Grand Prix,FP3,COL,25,SOFT,,80.0,338.0,195.805,39.249,26.621,10812.857,12283.0,0.0,4345.699,0.9
2026,11,Hungarian Grand Prix,FP3,GAS,13,SOFT,,79.56,334.0,196.674,43.643,23.711,11080.835,12791.0,0.0,4321.678,0.9
2026,11,Hungarian Grand Prix,FP3,HAD,15,SOFT,,78.8,330.0,197.031,44.218,22.109,10731.061,12319.0,0.0,4338.596,0.9
2026,11,Hungarian Grand Prix,FP3,HAM,15,SOFT,,77.681,334.0,200.664,44.186,25.914,10734.618,12588.0,0.0,4322.069,0.9
2026,11,Hungarian Grand Prix,FP3,HUL,17,SOFT,,78.76,331.0,198.231,42.069,22.759,10688.128,12899.0,0.0,4324.163,0.9
2026,11,Hungarian Grand Prix,FP3,LAW,17,SOFT,,78.72,326.0,197.159,44.04,23.179,10837.599,12680.0,0.0,4327.799,0.9
2026,11,Hungarian Grand Prix,FP3,LEC,16,SOFT,,77.681,332.0,199.369,44.631,20.47,10857.111,12560.0,0.0,4296.301,0.9
2026,11,Hungarian Grand Prix,FP3,LIN,4,SOFT,,79.761,333.0,196.323,44.444,25.0,10675.316,12755.0,0.0,4333.166,0.9
2026,11,Hungarian Grand Prix,FP3,NOR,16,SOFT,,77.761,330.0,200.117,45.485,22.408,10849.084,12493.0,0.0,4329.56,0.9
2026,11,Hungarian Grand Prix,FP3,OCO,12,SOFT,,80.08,332.0,194.261,39.322,27.119,10312.868,11937.0,0.0,4335.635,0.9
2026,11,Hungarian Grand Prix,FP3,PIA,17,SOFT,,78.241,329.0,200.132,40.397,23.179,10994.454,12409.0,0.0,4321.676,0.9
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,78.281,332.0,195.733,45.486,24.653,10557.715,12393.0,0.0,4296.9,0.9
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,81.08,328.0,192.129,38.776,26.19,10748.361,12772.0,0.0,4314.708,0.9
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,80.56,315.0,193.826,48.525,25.246,10528.38,12456.0,0.0,4321.603,0.9
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,78.12,329.0,198.167,45.485,21.07,10742.592,12594.0,0.0,4310.725,0.9
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,80.52,339.0,193.538,40.385,24.679,10908.266,12821.0,0.0,4342.074,0.9
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,79.4,323.0,197.986,50.685,22.945,10670.894,12363.0,0.0,4313.937,0.9
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,77.201,332.0,200.362,46.341,21.951,10760.61,12364.0,0.0,4313.929,0.9
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,80.0,338.0,193.016,38.562,23.856,10644.248,12179.0,0.0,4334.402,0.9
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,78.601,338.0,199.328,44.702,27.152,10833.371,12570.0,0.0,4324.369,0.9
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,80.641,337.0,193.026,41.558,22.403,10643.253,12563.0,0.0,4325.436,0.9
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,78.601,342.0,196.531,40.0,24.828,10733.603,12338.0,0.0,4319.653,0.9
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,78.64,343.0,195.082,40.614,24.573,11055.505,12705.0,0.0,4326.096,0.9
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,77.44,332.0,201.074,43.31,21.831,10835.433,12675.0,0.0,4317.875,0.9
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,76.56,333.0,202.046,46.667,23.158,10737.382,12307.0,0.0,4305.426,0.9
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,78.36,333.0,198.86,46.233,21.575,10762.092,12587.0,0.0,4324.802,0.9
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,78.439,330.0,200.218,46.259,23.469,10776.531,12208.0,0.0,4320.757,0.9
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,77.08,332.0,202.076,47.586,22.069,10852.572,12541.0,0.0,4315.45,0.9
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,77.84,328.0,200.028,46.341,27.875,10723.902,12833.0,0.0,4318.915,0.9
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,76.919,331.0,201.801,45.455,21.549,10973.03,12497.0,0.0,4318.884,0.9
2026,11,Hungarian Grand Prix,Q,OCO,11,SOFT,,79.56,335.0,196.813,43.197,22.789,10348.01,11902.0,0.0,4312.086,0.9
2026,11,Hungarian Grand Prix,Q,PER,8,SOFT,,81.24,338.0,195.643,44.373,24.437,10677.286,12619.0,0.0,4339.147,0.9
2026,11,Hungarian Grand Prix,Q,PIA,12,SOFT,,77.521,330.0,200.268,41.581,22.68,10959.069,12528.0,0.0,4320.388,0.9
2026,11,Hungarian Grand Prix,Q,RUS,16,SOFT,,77.6,333.0,201.108,47.297,23.311,10884.973,12712.0,0.0,4320.755,0.9
2026,11,Hungarian Grand Prix,Q,SAI,8,SOFT,,80.32,337.0,194.252,41.935,26.129,10797.855,12562.0,0.0,4319.783,0.9
2026,11,Hungarian Grand Prix,Q,STR,5,SOFT,,80.161,322.0,192.962,48.63,22.603,10701.911,12519.0,0.0,4307.402,0.9
2026,11,Hungarian Grand Prix,Q,VER,14,SOFT,,77.52,327.0,202.169,47.931,19.655,10711.686,12453.0,0.0,4323.401,0.9
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,85.24,332.0,195.068,33.225,43.322,10640.824,12119.0,0.0,4562.049,0.9
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,83.32,276.0,192.488,48.805,44.027,10478.403,11634.0,0.0,4425.918,0.9
2026,11,Hungarian Grand Prix,R,ANT,58,HARD,,81.961,271.0,171.725,22.3,46.341,10523.986,12083.0,0.0,3963.489,0.9
2026,11,Hungarian Grand Prix,R,BEA,24,HARD,,85.801,196.0,96.717,32.476,54.019,9626.614,12226.0,0.0,2322.128,0.9
2026,11,Hungarian Grand Prix,R,BOR,33,HARD,,84.559,266.0,165.278,37.7,44.409,10744.252,12181.0,0.0,3874.953,0.9
2026,11,Hungarian Grand Prix,R,BOT,4,MEDIUM,,87.56,335.0,176.85,31.965,25.806,10376.968,12211.0,0.0,4313.284,0.9
2026,11,Hungarian Grand Prix,R,COL,40,HARD,,84.28,307.0,183.625,38.188,51.78,10706.78,12051.0,0.0,4279.898,0.9
2026,11,Hungarian Grand Prix,R,GAS,57,SOFT,,82.441,265.0,178.697,38.276,40.345,10570.286,12585.0,0.0,4122.019,0.9
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,82.841,324.0,192.019,45.016,43.73,10832.502,12081.0,0.0,4406.263,0.9
2026,11,Hungarian Grand Prix,R,HAM,59,SOFT,,82.08,321.0,187.85,29.667,40.333,10025.047,12114.0,0.0,4331.462,0.9
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,83.44,331.0,208.319,56.55,41.534,10773.559,12184.0,0.0,4824.074,0.9
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,83.44,326.0,191.455,40.705,42.628,10940.08,12309.0,0.0,4447.809,0.9
2026,11,Hungarian Grand Prix,R,LEC,58,SOFT,,81.64,286.0,181.918,36.426,46.048,10876.23,12075.0,0.0,4081.114,0.9
2026,11,Hungarian Grand Prix,R,LIN,47,HARD,,85.641,270.0,174.9,33.548,43.226,10243.968,12303.0,0.0,4125.038,0.9
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,82.36,338.0,207.105,48.355,49.342,10911.734,12285.0,0.0,4717.486,0.9
2026,11,Hungarian Grand Prix,R,OCO,62,HARD,,85.761,291.0,180.356,43.175,45.079,10017.8,12100.0,0.0,4290.412,0.9
2026,11,Hungarian Grand Prix,R,PER,23,None,,86.08,294.0,172.858,32.45,50.662,10334.897,12484.0,0.0,4130.114,0.9
2026,11,Hungarian Grand Prix,R,PIA,35,HARD,,83.76,185.0,83.447,16.181,52.104,9858.757,12254.0,0.0,1954.794,0.9
2026,11,Hungarian Grand Prix,R,RUS,58,HARD,,82.52,300.0,182.584,38.832,50.515,10829.034,12678.0,0.0,4156.627,0.9
2026,11,Hungarian Grand Prix,R,SAI,56,SOFT,,84.601,278.0,178.833,37.667,45.0,10359.817,11958.0,0.0,4154.256,0.9
2026,11,Hungarian Grand Prix,R,STR,57,SOFT,,84.521,271.0,173.404,44.444,46.128,10457.865,12184.0,0.0,4088.946,0.9
2026,11,Hungarian Grand Prix,R,VER,66,SOFT,,83.16,302.0,187.738,38.689,37.377,10586.541,12193.0,0.0,4334.764,0.9
