season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,entry_speed_kph,apex_speed_kph,exit_speed_kph,min_speed_kph,entry_gear,apex_gear,exit_gear,speed_delta_vs_session_best,speed_delta_vs_teammate
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,212.0,153.0,220.25,153.0,5.0,3.0,5.0,11.0,-1.8
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,112.2,97.0,161.8,97.0,2.0,2.0,3.0,4.0,-4.2
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,211.0,204.0,233.0,204.0,5.0,4.0,5.0,6.0,-8.85
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,267.0,208.0,211.333,208.0,7.0,5.0,5.0,19.0,3.45
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,260.333,114.0,171.333,114.0,7.0,2.0,4.0,0.0,-5.1
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,195.0,180.0,201.0,180.0,4.0,4.0,4.0,16.0,5.0
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,191.8,88.0,146.0,88.0,4.0,2.0,3.0,6.0,-1.2
2026,1,Australian Grand Prix,R,ALB,36,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,168.333,162.0,261.667,162.0,4.0,4.0,6.0,13.0,-3.3
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,207.25,150.0,215.25,150.0,6.0,3.0,5.0,14.0,1.2
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,111.8,93.0,173.4,93.0,2.0,2.0,4.0,8.0,-0.2
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,195.5,191.0,234.5,191.0,4.0,4.0,6.0,19.0,4.15
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,258.0,193.0,195.333,193.0,7.0,4.0,4.0,34.0,18.45
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,245.5,111.0,172.0,111.0,7.0,2.0,4.0,3.0,-2.1
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,188.667,184.0,203.667,184.0,4.0,4.0,5.0,12.0,1.0
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,187.2,87.0,160.6,87.0,5.0,2.0,4.0,7.0,-0.2
2026,1,Australian Grand Prix,R,ALO,15,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,167.333,163.0,256.333,163.0,4.0,4.0,6.0,12.0,-4.3
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,275.333,152.0,213.667,152.0,7.0,4.0,4.0,12.0,-0.8
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,117.4,88.0,168.2,88.0,2.0,2.0,3.0,13.0,4.8
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,204.0,201.0,249.0,201.0,4.0,4.0,6.0,9.0,-5.85
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,297.0,227.0,227.0,227.0,8.0,5.0,5.0,0.0,-15.55
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,265.8,109.0,163.2,109.0,7.0,2.0,3.0,5.0,-0.1
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,201.0,194.0,210.667,194.0,4.0,4.0,5.0,2.0,-9.0
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,209.0,85.0,151.5,85.0,5.0,2.0,3.0,9.0,1.8
2026,1,Australian Grand Prix,R,ANT,57,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,163.333,161.0,260.667,161.0,4.0,4.0,6.0,14.0,-2.3
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,220.5,148.0,210.25,148.0,7.0,4.0,5.0,16.0,3.2
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,98.75,94.0,157.0,94.0,2.0,2.0,3.0,7.0,-1.2
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,205.0,201.0,241.667,201.0,5.0,5.0,6.0,9.0,-5.85
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,287.0,213.0,217.667,213.0,8.0,5.0,5.0,14.0,-1.55
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,254.5,105.0,164.5,105.0,7.0,2.0,3.0,9.0,3.9
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,187.667,183.0,207.333,183.0,4.0,4.0,5.0,13.0,2.0
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,184.75,86.0,138.0,86.0,5.0,2.0,3.0,8.0,0.8
2026,1,Australian Grand Prix,R,BEA,22,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,169.333,165.0,263.0,165.0,3.0,3.0,6.0,10.0,-6.3
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,236.5,151.0,216.75,151.0,7.0,4.0,5.0,13.0,0.2
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,100.4,91.0,176.4,91.0,2.0,2.0,4.0,10.0,1.8
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,199.0,192.0,241.333,192.0,4.0,4.0,6.0,18.0,3.15
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,279.5,225.0,228.0,225.0,6.0,5.0,5.0,2.0,-13.55
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,257.5,107.0,159.5,107.0,7.0,3.0,4.0,7.0,1.9
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,188.667,184.0,206.333,184.0,4.0,4.0,5.0,12.0,1.0
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,209.75,87.0,157.75,87.0,5.0,2.0,4.0,7.0,-0.2
2026,1,Australian Grand Prix,R,BOR,45,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,161.333,160.0,262.0,160.0,4.0,4.0,6.0,15.0,-1.3
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,213.667,142.0,194.667,142.0,7.0,4.0,4.0,22.0,9.2
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,100.0,83.0,155.0,83.0,2.0,2.0,3.0,18.0,9.8
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,184.0,181.0,211.0,181.0,4.0,4.0,5.0,29.0,14.15
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,252.667,186.0,187.667,186.0,8.0,5.0,5.0,41.0,25.45
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,230.4,100.0,173.2,100.0,7.0,3.0,4.0,14.0,8.9
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,196.333,174.0,202.0,174.0,5.0,4.0,5.0,22.0,11.0
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,159.6,87.0,142.6,87.0,5.0,2.0,4.0,7.0,-0.2
2026,1,Australian Grand Prix,R,BOT,8,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,155.667,149.0,260.0,149.0,4.0,4.0,6.0,26.0,9.7
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,220.0,150.0,221.667,150.0,7.0,3.0,5.0,14.0,1.2
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,105.75,91.0,169.75,91.0,2.0,2.0,3.0,10.0,1.8
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,202.0,197.0,247.667,197.0,4.0,4.0,6.0,13.0,-1.85
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,290.0,211.0,216.0,211.0,8.0,5.0,5.0,16.0,0.45
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,244.5,111.0,166.75,111.0,6.0,2.0,3.0,3.0,-2.1
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,202.0,191.0,207.0,191.0,4.0,4.0,5.0,5.0,-6.0
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,204.0,84.0,150.5,84.0,5.0,1.0,3.0,10.0,2.8
2026,1,Australian Grand Prix,R,COL,48,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,160.0,156.0,255.667,156.0,3.0,3.0,6.0,19.0,2.7
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,219.5,140.0,214.0,140.0,5.0,3.0,5.0,24.0,11.2
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,102.0,86.0,167.6,86.0,2.0,2.0,3.0,15.0,6.8
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,204.333,197.0,240.333,197.0,4.0,4.0,6.0,13.0,-1.85
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,311.0,217.0,219.0,217.0,8.0,5.0,5.0,10.0,-5.55
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,289.5,102.0,121.5,102.0,7.0,2.0,2.0,12.0,6.9
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,164.0,150.0,189.0,150.0,3.0,3.0,4.0,46.0,35.0
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,205.4,85.0,134.2,85.0,4.0,2.0,2.0,9.0,1.8
2026,1,Australian Grand Prix,R,GAS,56,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,148.667,142.0,231.0,142.0,3.0,3.0,5.0,33.0,16.7
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,214.333,151.0,212.0,151.0,7.0,4.0,5.0,13.0,0.2
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,102.5,92.0,167.0,92.0,2.0,2.0,4.0,9.0,0.8
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,197.333,190.0,237.0,190.0,5.0,4.0,6.0,20.0,5.15
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,230.0,209.0,217.0,209.0,8.0,6.0,6.0,18.0,2.45
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,242.75,112.0,167.5,112.0,7.0,3.0,4.0,2.0,-3.1
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,200.75,196.0,207.0,196.0,5.0,5.0,5.0,0.0,-11.0
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,181.8,85.0,151.4,85.0,5.0,2.0,4.0,9.0,1.8
2026,1,Australian Grand Prix,R,HAD,9,MEDIUM,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,161.333,148.0,263.0,148.0,4.0,4.0,7.0,27.0,10.7
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,257.333,159.0,211.667,159.0,8.0,4.0,5.0,5.0,-7.8
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,114.6,96.0,161.8,96.0,2.0,2.0,3.0,5.0,-3.2
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,191.0,177.0,242.0,177.0,5.0,4.0,6.0,33.0,18.15
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,283.667,222.0,231.0,222.0,8.0,5.0,5.0,5.0,-10.55
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,254.5,111.0,174.75,111.0,7.0,2.0,4.0,3.0,-2.1
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,196.0,194.0,216.0,194.0,5.0,4.0,5.0,2.0,-9.0
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,200.75,89.0,154.25,89.0,5.0,2.0,4.0,5.0,-2.2
2026,1,Australian Grand Prix,R,HAM,55,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,160.5,160.0,267.5,160.0,4.0,4.0,6.0,15.0,-1.3
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,210.5,152.0,221.25,152.0,7.0,4.0,5.0,12.0,-0.8
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,113.0,88.0,169.6,88.0,2.0,2.0,4.0,13.0,4.8
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,198.0,194.0,242.0,194.0,5.0,4.0,6.0,16.0,1.15
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,283.0,209.0,221.0,209.0,8.0,5.0,5.0,18.0,2.45
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,240.5,107.0,168.25,107.0,7.0,2.0,4.0,7.0,1.9
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,195.667,189.0,213.0,189.0,4.0,4.0,5.0,7.0,-4.0
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,176.75,80.0,158.5,80.0,5.0,2.0,4.0,14.0,6.8
2026,1,Australian Grand Prix,R,LAW,47,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,162.667,159.0,260.333,159.0,4.0,4.0,6.0,16.0,-0.3
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,224.333,159.0,220.0,159.0,8.0,4.0,5.0,5.0,-7.8
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,111.4,101.0,177.0,101.0,2.0,2.0,4.0,0.0,-8.2
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,202.0,197.0,244.333,197.0,5.0,5.0,6.0,13.0,-1.85
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,273.0,222.0,223.0,222.0,7.0,6.0,6.0,5.0,-10.55
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,251.5,114.0,160.25,114.0,7.0,2.0,4.0,0.0,-5.1
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,189.0,182.0,213.5,182.0,4.0,4.0,5.0,14.0,3.0
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,178.4,94.0,154.0,94.0,5.0,2.0,4.0,0.0,-7.2
2026,1,Australian Grand Prix,R,LEC,38,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,160.0,159.0,259.667,159.0,4.0,4.0,6.0,16.0,-0.3
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,231.0,152.0,222.667,152.0,8.0,4.0,5.0,12.0,-0.8
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,111.8,92.0,174.0,92.0,2.0,2.0,4.0,9.0,0.8
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,203.0,197.0,243.0,197.0,5.0,5.0,6.0,13.0,-1.85
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,260.667,203.0,212.0,203.0,8.0,5.0,5.0,24.0,8.45
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,258.0,104.0,164.25,104.0,7.0,2.0,4.0,10.0,4.9
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,200.333,179.0,201.333,179.0,5.0,5.0,5.0,17.0,6.0
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,194.2,85.0,145.6,85.0,5.0,1.0,3.0,9.0,1.8
2026,1,Australian Grand Prix,R,LIN,21,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,159.5,155.0,264.0,155.0,3.0,3.0,6.0,20.0,3.7
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,222.0,156.0,220.0,156.0,7.0,4.0,6.0,8.0,-4.8
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,109.4,95.0,175.6,95.0,3.0,3.0,4.0,6.0,-2.2
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,206.5,201.0,245.5,201.0,5.0,5.0,6.0,9.0,-5.85
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,286.667,225.0,226.333,225.0,8.0,6.0,6.0,2.0,-13.55
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,246.25,114.0,170.5,114.0,8.0,3.0,4.0,0.0,-5.1
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,201.25,192.0,208.75,192.0,5.0,5.0,5.0,4.0,-7.0
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,209.0,86.0,154.2,86.0,5.0,2.0,4.0,8.0,0.8
2026,1,Australian Grand Prix,R,NOR,53,MEDIUM,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,165.5,164.0,267.0,164.0,4.0,4.0,7.0,11.0,-5.3
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,212.667,152.0,214.667,152.0,6.0,4.0,5.0,12.0,-0.8
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,109.0,90.0,166.2,90.0,3.0,2.0,4.0,11.0,2.8
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,189.333,184.0,236.333,184.0,4.0,4.0,6.0,26.0,11.15
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,289.5,215.0,221.5,215.0,8.0,5.0,6.0,12.0,-3.55
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,249.0,105.0,167.75,105.0,7.0,2.0,4.0,9.0,3.9
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,187.0,183.0,200.333,183.0,4.0,4.0,5.0,13.0,2.0
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,185.333,87.0,146.5,87.0,5.0,2.0,4.0,7.0,-0.2
2026,1,Australian Grand Prix,R,OCO,25,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,160.667,153.0,263.333,153.0,4.0,4.0,6.0,22.0,5.7
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,204.75,142.0,212.25,142.0,6.0,4.0,5.0,22.0,9.2
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,95.833,90.0,154.333,90.0,3.0,3.0,4.0,11.0,2.8
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,199.0,190.0,239.0,190.0,5.0,5.0,6.0,20.0,5.15
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,278.667,193.0,197.667,193.0,8.0,5.0,5.0,34.0,18.45
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,221.0,105.0,177.25,105.0,7.0,3.0,4.0,9.0,3.9
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,198.333,178.0,204.667,178.0,5.0,5.0,5.0,18.0,7.0
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,158.0,90.0,149.333,90.0,4.0,3.0,5.0,4.0,-3.2
2026,1,Australian Grand Prix,R,PER,47,SOFT,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,163.0,160.0,266.0,160.0,5.0,5.0,6.0,15.0,-1.3
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,275.333,164.0,210.667,164.0,8.0,4.0,4.0,0.0,-12.8
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,107.0,98.0,186.5,98.0,2.0,2.0,4.0,3.0,-5.2
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,211.0,205.0,241.0,205.0,5.0,5.0,6.0,5.0,-9.85
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,262.333,215.0,220.333,215.0,6.0,5.0,5.0,12.0,-3.55
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,229.25,110.0,164.5,110.0,7.0,2.0,4.0,4.0,-1.1
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,202.667,196.0,207.0,196.0,4.0,4.0,5.0,0.0,-11.0
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_18,australian-grand-prix_corner_18,0.55,205.8,89.0,156.6,89.0,5.0,2.0,4.0,5.0,-2.2
2026,1,Australian Grand Prix,R,RUS,21,HARD,,australian-grand-prix_corner_19,australian-grand-prix_corner_19,0.55,173.0,166.0,254.0,166.0,4.0,4.0,6.0,9.0,-7.3
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_02,australian-grand-prix_corner_02,0.55,225.0,147.0,209.0,147.0,7.0,3.0,5.0,17.0,4.2
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_05,australian-grand-prix_corner_05,0.55,102.25,94.0,186.5,94.0,1.0,1.0,4.0,7.0,-1.2
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_06,australian-grand-prix_corner_06,0.55,210.0,210.0,249.5,210.0,5.0,5.0,6.0,0.0,-14.85
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_13,australian-grand-prix_corner_13,0.55,266.667,208.0,223.0,208.0,8.0,5.0,5.0,19.0,3.45
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_16,australian-grand-prix_corner_16,0.55,239.2,110.0,176.2,110.0,7.0,2.0,4.0,4.0,-1.1
2026,1,Australian Grand Prix,R,SAI,52,SOFT,,australian-grand-prix_corner_17,australian-grand-prix_corner_17,0.55,194.0,188.0,207.0,188.0,4.0,4.0,4.0,8.0,-3.0
