meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1279,11228,1,27,1,10,MEDIUM,0
1279,11228,1,44,1,13,HARD,0
1279,11228,1,10,1,11,MEDIUM,0
1279,11228,1,1,1,4,HARD,0
1279,11228,1,43,1,10,MEDIUM,0
1279,11228,1,31,1,10,HARD,0
1279,11228,1,87,1,10,HARD,0
1279,11228,1,23,1,11,HARD,0
1279,11228,1,12,1,7,HARD,0
1279,11228,1,5,1,5,MEDIUM,0
1279,11228,1,41,1,4,MEDIUM,0
1279,11228,1,81,1,10,HARD,0
1279,11228,1,16,1,10,HARD,0
1279,11228,1,6,1,9,MEDIUM,0
1279,11228,1,30,1,8,MEDIUM,0
1279,11228,1,63,1,5,HARD,0
1279,11228,1,55,1,3,MEDIUM,0
1279,11228,1,18,1,2,SOFT,0
1279,11228,1,77,1,7,MEDIUM,0
1279,11228,2,55,4,10,MEDIUM,3
1279,11228,2,41,5,5,MEDIUM,4
1279,11228,3,41,6,6,MEDIUM,5
1279,11228,2,5,6,8,MEDIUM,0
1279,11228,4,41,7,7,MEDIUM,6
1279,11228,1,14,1,2,SOFT,0
1279,11228,2,1,5,10,HARD,4
1279,11228,2,63,6,9,SOFT,0
1279,11228,2,12,8,10,SOFT,0
1279,11228,2,18,3,10,SOFT,2
1279,11228,5,41,8,15,SOFT,0
1279,11228,2,30,9,14,SOFT,0
1279,11228,3,12,11,13,SOFT,3
1279,11228,2,27,11,19,SOFT,0
1279,11228,3,63,10,12,SOFT,4
1279,11228,2,31,11,13,SOFT,0
1279,11228,2,87,11,15,SOFT,0
1279,11228,3,5,9,15,SOFT,0
1279,11228,2,16,11,15,SOFT,10
1279,11228,3,1,11,13,HARD,0
1279,11228,2,23,12,19,SOFT,0
1279,11228,2,77,8,13,SOFT,0
1279,11228,1,3,1,5,MEDIUM,0
1279,11228,2,6,10,15,SOFT,0
1279,11228,2,44,14,17,SOFT,0
1279,11228,3,31,14,16,SOFT,3
1279,11228,2,43,11,16,SOFT,0
1279,11228,2,14,3,9,SOFT,2
1279,11228,3,16,16,20,SOFT,5
1279,11228,2,81,11,13,SOFT,0
1279,11228,4,12,14,28,HARD,7
1279,11228,2,10,12,16,SOFT,0
1279,11228,3,44,18,22,SOFT,4
1279,11228,2,3,6,8,SOFT,0
1279,11228,4,63,13,25,HARD,5
1279,11228,3,87,16,16,HARD,10
1279,11228,4,1,14,29,SOFT,0
1279,11228,6,41,16,30,SOFT,8
1279,11228,3,30,15,15,SOFT,6
1279,11228,4,87,17,31,HARD,11
1279,11228,3,77,14,28,MEDIUM,0
1279,11228,3,27,20,29,MEDIUM,10
1279,11228,4,31,17,17,HARD,10
1279,11228,4,5,16,16,MEDIUM,8
1279,11228,4,30,16,29,MEDIUM,8
1279,11228,3,18,11,13,SOFT,0
1279,11228,3,23,20,23,HARD,11
1279,11228,3,6,16,28,MEDIUM,0
1279,11228,5,31,18,24,HARD,11
1279,11228,3,81,14,22,SOFT,3
1279,11228,5,5,17,25,MEDIUM,9
1279,11228,3,3,9,13,MEDIUM,5
1279,11228,3,43,17,27,MEDIUM,0
1279,11228,4,16,21,25,HARD,0
1279,11228,3,14,10,12,SOFT,0
1279,11228,4,44,23,32,HARD,13
1279,11228,4,23,24,29,HARD,15
1279,11228,1,11,1,2,SOFT,0
1279,11228,4,14,13,18,SOFT,3
1279,11228,6,31,25,29,HARD,0
1279,11228,5,16,26,30,SOFT,0
1279,11228,4,27,30,34,SOFT,9
1279,11228,4,81,23,26,HARD,0
1279,11228,5,12,29,31,SOFT,6
1279,11228,5,63,26,28,SOFT,7
1279,11228,6,5,26,28,SOFT,0
1279,11228,5,23,30,32,SOFT,0
