Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:18.401000,17.6,32.3,36.5,1023.7,False,65,3.9
0 days 00:01:18.410000,17.6,32.4,36.2,1023.6,False,68,3.8
0 days 00:02:18.417000,17.6,32.3,36.0,1023.7,False,68,2.7
0 days 00:03:18.420000,17.6,32.3,36.0,1023.7,False,68,2.7
0 days 00:04:18.399000,17.7,32.5,35.5,1023.5,False,30,3.2
0 days 00:05:18.402000,17.7,32.5,35.0,1023.6,False,46,2.8
0 days 00:06:18.421000,17.7,32.4,34.5,1023.6,False,60,4.0
0 days 00:07:18.417000,17.7,32.2,34.6,1023.6,False,31,2.7
0 days 00:08:18.415000,17.7,31.8,34.6,1023.6,False,43,5.3
0 days 00:09:18.413000,17.7,31.7,34.9,1023.5,False,49,4.9
0 days 00:10:18.412000,17.6,32.0,35.7,1023.6,False,58,3.1
0 days 00:11:18.403000,17.7,32.2,35.1,1023.6,False,67,1.9
0 days 00:12:18.417000,17.6,32.3,34.6,1023.7,False,60,1.3
0 days 00:13:18.416000,17.8,32.0,34.3,1023.5,False,59,3.1
0 days 00:14:18.435000,17.8,32.0,34.3,1023.5,False,59,3.1
0 days 00:15:18.453000,17.8,31.8,34.9,1023.5,False,36,3.6
0 days 00:16:18.444000,17.7,32.0,35.0,1023.5,False,52,3.5
0 days 00:17:18.451000,17.7,31.7,35.1,1023.5,False,71,2.8
0 days 00:18:18.457000,17.7,32.1,34.7,1023.5,False,65,2.6
0 days 00:19:18.474000,17.8,32.3,34.3,1023.5,False,61,1.8
0 days 00:20:18.463000,17.8,32.3,34.5,1023.6,False,64,2.6
0 days 00:21:18.465000,17.8,31.8,33.9,1023.4,False,59,5.2
0 days 00:22:18.461000,17.9,31.6,33.3,1023.4,False,59,3.3
0 days 00:23:18.464000,17.9,31.7,33.1,1023.5,False,65,3.1
0 days 00:24:18.465000,17.9,31.9,33.5,1023.5,False,67,1.9
0 days 00:25:18.484000,17.9,31.9,33.5,1023.5,False,67,1.9
0 days 00:26:18.514000,17.8,32.1,33.6,1023.5,False,65,2.1
0 days 00:27:18.531000,17.8,32.3,33.4,1023.6,False,72,1.7
0 days 00:28:18.532000,17.9,32.3,33.4,1023.6,False,88,2.1
0 days 00:29:18.527000,18.0,32.2,33.0,1023.7,False,64,1.6
0 days 00:30:18.521000,18.0,32.2,33.5,1023.5,False,52,2.6
0 days 00:31:18.545000,18.0,32.3,34.1,1023.5,False,57,1.9
0 days 00:32:18.556000,18.0,32.1,33.8,1023.7,False,69,1.1
0 days 00:33:18.560000,18.0,32.2,33.8,1023.6,False,87,1.5
0 days 00:34:18.568000,18.1,31.9,33.3,1023.5,False,66,1.0
0 days 00:35:18.566000,18.1,32.0,32.4,1023.6,False,125,1.1
0 days 00:36:18.569000,18.1,32.0,32.4,1023.6,False,125,1.1
0 days 00:37:18.557000,18.3,32.2,32.4,1023.5,False,74,2.4
0 days 00:38:18.565000,18.1,31.5,33.4,1023.6,False,61,2.3
0 days 00:39:18.567000,18.0,31.2,34.1,1023.6,False,58,3.8
0 days 00:40:18.561000,17.9,30.9,34.7,1023.6,False,41,3.8
0 days 00:41:18.601000,17.8,30.4,35.3,1023.5,False,49,1.4
0 days 00:42:18.606000,17.8,30.5,35.2,1023.6,False,79,2.3
0 days 00:43:18.621000,17.7,30.6,35.0,1023.6,False,41,3.8
0 days 00:44:18.626000,17.7,30.3,35.2,1023.6,False,44,4.5
0 days 00:45:18.620000,17.6,30.3,35.0,1023.6,False,37,2.7
0 days 00:46:18.607000,17.6,30.5,35.1,1023.6,False,47,3.7
0 days 00:47:18.595000,17.6,30.5,35.1,1023.6,False,47,3.7
0 days 00:48:18.626000,17.7,29.9,34.8,1023.5,False,62,4.3
0 days 00:49:18.657000,17.8,29.4,34.4,1023.5,False,40,5.3
0 days 00:50:18.662000,17.8,29.6,34.5,1023.5,False,30,2.8
0 days 00:51:18.668000,17.8,29.5,34.7,1023.5,False,42,4.5
0 days 00:52:18.688000,17.7,29.8,35.3,1023.5,False,50,3.9
0 days 00:53:18.700000,17.8,30.1,35.5,1023.5,False,38,4.1
0 days 00:54:18.721000,17.7,29.9,34.3,1023.5,False,65,2.8
0 days 00:55:18.709000,17.6,29.9,34.4,1023.4,False,59,3.0
0 days 00:56:18.722000,17.6,29.6,34.4,1023.5,False,40,5.4
0 days 00:57:18.735000,17.6,29.3,34.6,1023.4,False,47,3.6
0 days 00:58:18.742000,17.6,29.3,34.6,1023.4,False,47,3.6
0 days 00:59:18.741000,17.7,30.0,35.0,1023.5,False,65,2.6
0 days 01:00:18.780000,17.7,29.9,34.9,1023.6,False,18,1.2
0 days 01:01:18.764000,17.6,29.9,34.7,1023.6,False,58,3.5
