Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:58.410000,25.3,43.7,45.4,1007.8,False,278,1.1
0 days 00:01:58.412000,25.4,43.7,46.1,1007.7,False,253,3.4
0 days 00:02:58.428000,25.5,44.0,46.4,1007.8,False,259,3.4
0 days 00:03:58.434000,25.5,44.4,46.9,1007.7,False,262,2.0
0 days 00:04:58.451000,25.4,41.1,46.3,1007.8,False,261,2.2
0 days 00:05:58.453000,25.2,41.2,46.6,1007.7,False,330,1.6
0 days 00:06:58.453000,25.1,43.2,47.5,1007.7,False,281,1.9
0 days 00:07:58.468000,25.2,43.9,47.4,1007.7,False,230,1.4
0 days 00:08:58.477000,25.2,42.2,48.1,1007.8,False,244,3.6
0 days 00:09:58.480000,25.2,43.7,46.9,1007.6,False,256,2.6
0 days 00:10:58.499000,25.3,41.5,47.5,1007.8,False,179,1.3
0 days 00:11:58.515000,25.3,40.5,47.7,1007.7,False,262,3.1
0 days 00:12:58.515000,25.1,40.2,47.7,1007.7,False,239,2.8
0 days 00:13:58.531000,25.1,39.1,48.2,1007.7,False,267,3.7
0 days 00:14:58.536000,25.1,39.1,49.0,1007.8,False,264,2.8
0 days 00:15:58.553000,25.0,39.2,49.6,1007.8,False,265,2.8
0 days 00:16:58.556000,25.1,39.7,49.3,1007.6,False,219,0.5
0 days 00:17:58.546000,25.1,40.9,49.5,1007.7,False,265,2.1
0 days 00:18:58.552000,25.1,39.9,49.8,1007.7,False,200,2.3
0 days 00:19:58.552000,25.1,39.2,49.4,1007.6,False,231,1.6
0 days 00:20:58.549000,25.0,38.5,49.8,1007.7,False,285,2.6
0 days 00:21:58.561000,25.0,38.4,49.6,1007.7,False,259,3.1
0 days 00:22:58.542000,25.0,40.1,50.0,1007.7,False,145,1.6
0 days 00:23:58.561000,25.2,40.1,50.0,1007.7,False,145,1.6
0 days 00:24:58.562000,25.2,41.2,49.1,1007.7,False,212,2.8
0 days 00:25:58.564000,25.2,41.6,48.8,1007.7,False,53,0.7
0 days 00:26:58.561000,25.2,42.1,49.0,1007.6,False,358,1.7
0 days 00:27:58.561000,25.2,42.3,48.0,1007.7,False,123,2.5
0 days 00:28:58.569000,25.3,42.6,48.0,1007.7,False,165,0.8
0 days 00:29:58.576000,25.3,41.0,48.1,1007.6,False,238,2.9
0 days 00:30:58.564000,25.2,40.7,47.2,1007.7,False,234,2.8
0 days 00:31:58.556000,25.2,40.2,47.9,1007.6,False,221,2.7
0 days 00:32:58.573000,25.2,40.0,48.3,1007.6,False,226,2.4
0 days 00:33:58.580000,25.1,39.6,48.8,1007.6,False,254,2.5
0 days 00:34:58.601000,25.1,40.5,48.5,1007.6,False,232,1.8
0 days 00:35:58.594000,25.1,41.1,49.5,1007.6,False,102,2.8
0 days 00:36:58.612000,25.1,42.1,48.5,1007.5,False,247,1.1
0 days 00:37:58.616000,25.2,42.3,48.2,1007.7,False,240,1.9
0 days 00:38:58.629000,25.1,42.2,48.2,1007.6,False,248,2.7
0 days 00:39:58.644000,25.2,42.6,47.4,1007.7,False,43,0.3
0 days 00:40:58.666000,25.1,42.5,47.9,1007.6,False,176,1.9
0 days 00:41:58.680000,25.2,42.5,48.0,1007.6,False,295,1.6
0 days 00:42:58.672000,25.2,42.5,48.1,1007.5,False,270,3.3
0 days 00:43:58.675000,25.3,42.2,48.0,1007.6,False,257,1.3
0 days 00:44:58.675000,25.3,42.5,47.6,1007.6,False,225,1.5
0 days 00:45:58.688000,25.3,41.4,46.9,1007.8,False,264,2.4
0 days 00:46:58.704000,25.3,40.9,47.0,1007.6,False,87,2.5
0 days 00:47:58.697000,25.3,42.1,46.7,1007.5,False,202,0.3
0 days 00:48:58.706000,25.2,41.3,47.5,1007.6,False,10,2.5
0 days 00:49:58.703000,25.1,40.4,47.2,1007.5,False,284,1.5
0 days 00:50:58.697000,25.2,41.6,47.4,1007.6,False,31,1.0
0 days 00:51:58.694000,25.3,41.9,46.9,1007.6,False,270,2.1
0 days 00:52:58.700000,25.5,41.4,46.7,1007.6,False,255,3.5
0 days 00:53:58.681000,25.5,41.5,46.2,1007.4,False,259,2.6
0 days 00:54:58.705000,25.6,41.7,46.9,1007.4,False,245,3.8
0 days 00:55:58.706000,25.5,40.4,46.8,1007.6,False,212,2.6
0 days 00:56:58.715000,25.4,41.5,46.5,1007.5,False,258,2.2
0 days 00:57:58.706000,25.2,41.7,47.8,1007.6,False,123,1.7
0 days 00:58:58.715000,25.3,41.6,47.4,1007.5,False,106,4.1
0 days 00:59:58.706000,25.3,41.9,46.8,1007.4,False,111,1.9
0 days 01:00:58.709000,25.3,41.7,47.6,1007.5,False,243,4.9
0 days 01:01:58.703000,25.3,41.2,47.6,1007.6,False,239,4.7
0 days 01:02:58.708000,25.2,41.6,47.5,1007.6,False,106,1.9
0 days 01:03:58.708000,25.3,41.4,47.4,1007.5,False,157,0.9
0 days 01:04:58.712000,25.2,39.6,47.3,1007.6,False,203,2.7
0 days 01:05:58.715000,25.2,39.9,47.2,1007.4,False,282,1.7
0 days 01:06:58.727000,25.2,40.5,47.9,1007.6,False,194,1.0
0 days 01:07:58.752000,25.1,39.7,48.3,1007.5,False,87,1.6
0 days 01:08:58.768000,25.1,39.2,48.3,1007.6,False,274,3.4
0 days 01:09:58.758000,25.0,39.4,48.7,1007.5,False,276,0.9
0 days 01:10:58.764000,24.9,38.2,49.1,1007.6,False,267,2.2
0 days 01:11:58.794000,25.0,38.2,49.0,1007.5,False,244,3.6
0 days 01:12:58.783000,25.3,38.2,49.0,1007.5,False,244,3.6
0 days 01:13:58.808000,25.0,39.2,49.7,1007.5,False,168,1.4
0 days 01:14:58.832000,25.3,39.2,49.7,1007.5,False,168,1.4
0 days 01:15:58.842000,24.9,41.4,50.2,1007.4,False,187,1.4
0 days 01:16:58.836000,24.9,41.7,49.6,1007.4,False,213,1.0
0 days 01:17:58.854000,25.4,41.7,49.6,1007.4,False,213,1.0
0 days 01:18:58.870000,25.0,41.2,49.3,1007.4,False,105,2.2
0 days 01:19:58.861000,25.4,41.2,49.3,1007.4,False,105,2.2
0 days 01:20:58.857000,25.3,41.2,49.3,1007.4,False,105,2.2
0 days 01:21:58.867000,25.9,41.2,49.3,1007.4,False,105,2.2
0 days 01:22:58.863000,25.8,41.2,49.3,1007.4,False,105,2.2
0 days 01:23:58.847000,25.7,41.2,49.3,1007.4,False,105,2.2
