meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1280,11241,77,1,,,32.06,49.592,275.0,262,True,,"[2064, 2064, 2051, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2051, 2051, 2051]",234
1280,11241,43,1,2026-03-14T07:00:04.037000+00:00,,32.772,50.409,224.0,240,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",242
1280,11241,23,1,2026-03-14T07:00:10.678000+00:00,,32.565,47.176,249.0,255,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 2051, 2051, 2051, 2051, 2051]",255
1280,11241,55,1,2026-03-14T07:00:15.249000+00:00,,32.365,47.829,239.0,241,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",264
1280,11241,27,1,2026-03-14T07:00:26.683000+00:00,,32.376,53.141,258.0,269,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2051, 2051, 2049, 2051, 2049, 2049, 2051, 2064, 2064, 2064]",283
1280,11241,5,1,2026-03-14T07:00:34.032000+00:00,,32.529,58.035,250.0,261,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2064, 2064, 2064]",272
1280,11241,41,1,2026-03-14T07:00:41.779000+00:00,,33.332,48.161,236.0,241,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",246
1280,11241,18,1,2026-03-14T07:00:44.614000+00:00,,32.05,49.268,243.0,233,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",255
1280,11241,14,1,2026-03-14T07:00:58.084000+00:00,,32.106,51.665,232.0,225,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]",207
1280,11241,30,1,2026-03-14T07:01:06.339000+00:00,,32.219,49.617,239.0,250,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",250
1280,11241,6,1,2026-03-14T07:01:17.548000+00:00,,31.598,53.087,257.0,254,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",202
1280,11241,3,1,2026-03-14T07:01:24.806000+00:00,,30.738,53.09,248.0,241,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",230
1280,11241,16,1,2026-03-14T07:01:30.550000+00:00,,31.771,56.876,276.0,256,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",240
1280,11241,44,1,2026-03-14T07:01:40.856000+00:00,,30.734,53.902,269.0,230,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",200
1280,11241,10,1,2026-03-14T07:01:46.559000+00:00,,32.085,51.459,224.0,255,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",259
1280,11241,31,1,2026-03-14T07:01:52.497000+00:00,,33.461,51.853,209.0,275,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",251
1280,11241,77,2,2026-03-14T07:01:53.887000+00:00,25.381,29.189,42.398,273.0,266,False,96.968,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2048]",306
1280,11241,87,1,2026-03-14T07:01:56.778000+00:00,,31.897,52.393,280.0,262,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",244
1280,11241,43,2,2026-03-14T07:02:02.887000+00:00,25.029,29.014,41.93,285.0,275,False,95.973,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2051]","[2051, 2049, 2051, 2051, 2051, 2051, 2051, 2049, 2049, 2048, 2048]",313
1280,11241,23,2,2026-03-14T07:02:07.747000+00:00,26.828,31.088,55.99,270.0,259,False,113.906,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]",247
1280,11241,1,1,2026-03-14T07:02:10.465000+00:00,,32.354,60.156,251.0,232,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",224
1280,11241,55,2,2026-03-14T07:02:14.512000+00:00,25.867,33.929,54.394,280.0,265,False,114.19,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]",272
1280,11241,81,1,2026-03-14T07:02:23.059000+00:00,,31.377,57.32,254.0,250,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",250
1280,11241,41,2,2026-03-14T07:02:34.944000+00:00,25.115,39.885,49.185,288.0,252,False,114.185,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049]",274
1280,11241,18,2,2026-03-14T07:02:42.366000+00:00,25.598,29.144,42.327,278.0,271,False,97.069,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2048]",293
1280,11241,27,2,2026-03-14T07:02:45.022000+00:00,49.5,30.64,53.132,274.0,257,True,133.272,"[None, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2049]",161
1280,11241,14,2,2026-03-14T07:02:54.431000+00:00,25.257,29.036,42.045,277.0,271,False,96.338,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2051, 2049]",300
1280,11241,5,2,2026-03-14T07:02:58.493000+00:00,58.282,32.117,47.027,267.0,197,True,137.426,"[None, 2064, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",250
