season,round,event_name,session_code,driver,team,stint,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life
2026,1,Australian Grand Prix,R,ALB,Williams,1.0,MEDIUM,12,91.56275000000001,0.5636363636363639,-0.1398601398601399,1,12
2026,1,Australian Grand Prix,R,ALB,Williams,2.0,HARD,21,90.29438095238095,0.35745000000000005,0.18051948051948052,1,21
2026,1,Australian Grand Prix,R,ALB,Williams,3.0,SOFT,24,85.330875,-0.2021739130434785,0.0343552954414184,1,24
2026,1,Australian Grand Prix,R,ALO,Aston Martin,1.0,SOFT,11,91.64536363636364,-0.012300000000000467,-0.19090909090909092,1,11
2026,1,Australian Grand Prix,R,ALO,Aston Martin,2.0,SOFT,1,122.34,0.0,0.0,1,1
2026,1,Australian Grand Prix,R,ALO,Aston Martin,3.0,SOFT,8,88.227375,-1.090142857142857,0.19047619047619052,3,10
2026,1,Australian Grand Prix,R,ANT,Mercedes,1.0,MEDIUM,12,89.37725,-0.279636363636363,-0.39860139860139865,1,12
2026,1,Australian Grand Prix,R,ANT,Mercedes,2.0,HARD,46,85.1575652173913,-0.26217777777777784,-0.6103795987977123,1,46
2026,1,Australian Grand Prix,R,BEA,Haas F1 Team,1.0,MEDIUM,18,91.16983333333333,0.1179411764705888,-0.24664602683178533,1,18
2026,1,Australian Grand Prix,R,BEA,Haas F1 Team,2.0,HARD,39,85.90607692307692,-0.22465789473684228,-0.015790272807306625,1,39
2026,1,Australian Grand Prix,R,BOR,Audi,1.0,MEDIUM,18,91.4626111111111,0.20635294117647032,-0.23839009287925697,1,18
2026,1,Australian Grand Prix,R,BOR,Audi,2.0,HARD,15,87.88773333333332,-0.08735714285714279,-0.36428571428571427,1,15
2026,1,Australian Grand Prix,R,BOR,Audi,3.0,HARD,24,84.788875,-0.3680434782608697,0.25652173913043474,1,24
2026,1,Australian Grand Prix,R,BOT,Cadillac,1.0,HARD,11,90.27627272727273,-0.24909999999999996,-0.5090909090909091,1,11
2026,1,Australian Grand Prix,R,BOT,Cadillac,2.0,HARD,3,95.61,-5.029499999999999,-1.0,13,15
2026,1,Australian Grand Prix,R,COL,Alpine,1.0,HARD,9,91.152,-0.29349999999999987,-0.25,1,9
