Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:09.475000,23.6,41.2,45.0,966.7,False,330,1.5
0 days 00:01:09.472000,23.7,41.1,45.4,966.5,False,317,2.2
0 days 00:02:09.458000,23.9,41.7,44.5,966.5,False,329,2.2
0 days 00:03:09.478000,24.1,41.7,43.3,966.7,False,313,1.7
0 days 00:04:09.483000,24.0,42.2,43.6,966.6,False,349,1.6
0 days 00:05:09.480000,24.0,42.6,43.7,966.5,False,342,0.8
0 days 00:06:09.477000,24.0,42.2,43.2,966.6,False,316,2.7
0 days 00:07:09.477000,24.1,42.0,42.8,966.6,False,339,2.1
0 days 00:08:09.470000,24.0,41.2,42.7,966.6,False,297,2.2
0 days 00:09:09.485000,24.0,41.6,43.2,966.6,False,302,2.9
0 days 00:10:09.464000,24.1,41.4,43.7,966.6,False,327,2.9
0 days 00:11:09.476000,24.1,40.3,43.5,966.6,False,313,1.9
0 days 00:12:09.481000,24.0,39.9,43.8,966.7,False,317,3.5
0 days 00:13:09.458000,24.0,41.0,43.6,966.7,False,318,2.8
0 days 00:14:09.495000,24.0,40.9,43.0,966.8,False,308,0.9
0 days 00:15:09.496000,23.9,41.5,43.4,966.7,False,209,0.8
0 days 00:16:09.506000,23.9,42.9,43.4,966.7,False,317,1.0
0 days 00:17:09.515000,24.1,42.8,43.6,966.7,False,297,0.9
0 days 00:18:09.503000,24.3,43.2,43.0,966.7,False,350,1.7
0 days 00:19:09.503000,24.4,42.9,41.6,966.6,False,327,0.4
0 days 00:20:09.504000,24.3,42.9,43.2,966.6,False,54,1.8
0 days 00:21:09.503000,24.3,42.9,41.7,966.6,False,152,2.8
0 days 00:22:09.503000,24.3,43.1,41.8,966.6,False,62,2.2
0 days 00:23:09.507000,24.4,42.6,41.4,966.6,False,150,3.7
0 days 00:24:09.507000,24.4,42.8,41.1,966.6,False,162,2.9
0 days 00:25:09.506000,24.4,42.8,41.1,966.6,False,162,2.9
0 days 00:26:09.504000,24.6,42.9,40.9,966.6,False,148,2.5
0 days 00:27:09.504000,24.6,43.0,40.4,966.6,False,152,1.9
0 days 00:28:09.511000,24.5,42.5,40.8,966.5,False,101,0.4
0 days 00:29:09.507000,24.4,42.7,40.6,966.6,False,314,1.2
0 days 00:30:09.517000,24.5,42.1,42.3,966.6,False,335,0.8
0 days 00:31:09.511000,24.6,42.1,41.8,966.7,False,298,2.1
0 days 00:32:09.510000,24.6,40.9,41.7,966.7,False,312,1.7
0 days 00:33:09.528000,24.5,41.1,41.7,966.7,False,327,1.4
0 days 00:34:09.527000,24.4,39.7,41.8,966.6,False,315,0.7
0 days 00:35:09.527000,24.4,39.7,41.8,966.6,False,315,0.7
0 days 00:36:09.521000,24.4,40.6,42.1,966.6,False,6,0.8
0 days 00:37:09.512000,24.2,39.9,42.0,966.7,False,313,3.7
0 days 00:38:09.528000,24.1,40.0,42.7,966.7,False,314,2.2
0 days 00:39:09.525000,24.1,40.0,42.7,966.7,False,314,2.2
0 days 00:40:09.535000,24.1,39.9,42.9,966.7,False,323,1.9
0 days 00:41:09.516000,24.1,38.8,43.1,966.8,False,296,2.3
0 days 00:42:09.538000,24.1,38.7,43.5,966.8,False,288,1.6
0 days 00:43:09.523000,23.9,39.5,43.5,966.8,False,295,0.8
0 days 00:44:09.538000,23.9,39.5,44.3,966.7,False,108,0.7
0 days 00:45:09.558000,23.9,39.6,43.7,966.7,False,0,0.0
0 days 00:46:09.730000,23.9,39.5,45.4,966.7,False,176,0.9
0 days 00:47:09.748000,23.9,39.5,45.4,966.7,False,176,0.9
0 days 00:48:09.716000,23.9,39.4,44.7,966.6,False,155,1.7
0 days 00:49:09.715000,24.0,39.2,44.3,966.7,False,138,1.0
0 days 00:50:09.726000,24.1,38.7,43.6,966.7,False,114,2.3
0 days 00:51:09.728000,24.2,39.0,43.2,966.6,False,171,0.9
0 days 00:52:09.727000,24.2,38.2,43.7,966.8,False,293,1.7
0 days 00:53:09.744000,24.3,38.5,42.6,966.7,False,300,2.3
0 days 00:54:09.729000,24.3,38.3,40.1,966.8,False,320,2.3
0 days 00:55:09.737000,24.2,39.2,38.8,966.7,False,315,2.9
0 days 00:56:09.749000,24.2,38.5,39.3,966.7,False,321,3.5
0 days 00:57:09.750000,24.2,38.3,39.8,966.8,False,315,3.3
0 days 00:58:09.740000,24.2,38.3,39.8,966.8,False,315,3.3
0 days 00:59:09.753000,24.0,37.8,40.3,966.8,False,321,2.7
0 days 01:00:09.750000,24.0,37.8,39.7,966.7,False,329,2.6
