Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:24.792000,23.3,33.1,64.7,1022.1,False,244,0.5
0 days 00:01:24.809000,23.4,34.0,64.1,1022.0,False,0,0.0
0 days 00:02:24.794000,23.0,34.0,64.1,1022.0,False,0,0.0
0 days 00:03:24.789000,23.3,34.4,63.5,1022.1,False,0,0.0
0 days 00:04:24.791000,23.5,35.1,63.7,1022.1,False,131,0.5
0 days 00:05:24.791000,23.4,35.4,63.4,1022.1,False,0,0.0
0 days 00:06:24.796000,23.4,35.4,63.4,1022.1,False,0,0.0
0 days 00:07:24.797000,23.8,34.3,62.6,1022.0,False,340,1.4
0 days 00:08:24.801000,22.9,34.3,62.6,1022.0,False,340,1.4
0 days 00:09:24.817000,23.8,36.6,64.5,1022.0,False,153,0.7
0 days 00:10:24.792000,23.8,36.6,64.5,1022.0,False,153,0.7
0 days 00:11:24.804000,24.0,37.5,64.1,1022.0,False,53,0.5
0 days 00:12:24.799000,24.0,37.5,64.1,1022.0,False,53,0.5
0 days 00:13:24.805000,23.1,37.5,64.1,1022.0,False,53,0.5
0 days 00:14:24.805000,23.3,38.2,62.5,1022.0,False,0,0.0
0 days 00:15:24.806000,23.3,38.2,62.5,1022.0,False,0,0.0
0 days 00:16:24.797000,23.5,36.1,61.5,1022.0,False,0,0.0
0 days 00:17:24.802000,23.5,36.1,61.5,1022.0,False,0,0.0
0 days 00:18:24.807000,23.8,37.6,59.1,1022.0,False,333,0.5
0 days 00:19:24.805000,22.6,36.2,59.0,1021.9,False,144,0.5
0 days 00:20:24.810000,22.6,36.2,59.0,1021.9,False,144,0.5
0 days 00:21:24.800000,22.8,36.9,61.2,1021.9,False,210,1.2
0 days 00:22:24.809000,23.0,36.9,61.2,1021.9,False,210,1.2
0 days 00:23:24.829000,23.0,36.9,61.2,1021.9,False,210,1.2
0 days 00:24:24.813000,24.3,34.5,59.3,1021.9,False,119,0.4
0 days 00:25:24.814000,23.7,34.5,59.3,1021.9,False,119,0.4
0 days 00:26:24.813000,24.0,39.9,61.0,1021.8,False,141,0.5
0 days 00:27:24.815000,23.9,39.4,61.2,1021.8,False,150,0.3
0 days 00:28:24.812000,23.9,39.2,61.3,1021.8,False,0,0.0
0 days 00:29:24.812000,23.9,40.6,60.6,1021.8,False,61,0.4
