meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1279,11227,2026-03-06T01:15:21+00:00,,,Other,,,,,RISK OF RAIN FOR F1 FREE PRACTICE 1 IS 0%
1279,11227,2026-03-06T01:16:44+00:00,,,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1279,11227,2026-03-06T01:18:58+00:00,,,Flag,YELLOW,Sector,8.0,,YELLOW IN TRACK SECTOR 8
1279,11227,2026-03-06T01:19:02+00:00,,,Flag,CLEAR,Sector,8.0,,CLEAR IN TRACK SECTOR 8
1279,11227,2026-03-06T01:19:27+00:00,,,Flag,YELLOW,Sector,9.0,,YELLOW IN TRACK SECTOR 9
1279,11227,2026-03-06T01:19:32+00:00,,,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1279,11227,2026-03-06T01:19:37+00:00,,,Flag,DOUBLE YELLOW,Sector,9.0,,DOUBLE YELLOW IN TRACK SECTOR 9
1279,11227,2026-03-06T01:19:40+00:00,,,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1279,11227,2026-03-06T01:30:00.182000+00:00,,,SessionStatus,,,,,SESSION STARTED
1279,11227,2026-03-06T01:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1279,11227,2026-03-06T01:32:11+00:00,,,Flag,YELLOW,Sector,1.0,,YELLOW IN TRACK SECTOR 1
1279,11227,2026-03-06T01:33:27+00:00,,,SafetyCar,,,,,VSC DEPLOYED
1279,11227,2026-03-06T01:33:48+00:00,,,Flag,DOUBLE YELLOW,Sector,1.0,,DOUBLE YELLOW IN TRACK SECTOR 1
1279,11227,2026-03-06T01:34:36+00:00,,,Flag,YELLOW,Sector,1.0,,YELLOW IN TRACK SECTOR 1
1279,11227,2026-03-06T01:34:41+00:00,,,SafetyCar,,,,,VSC ENDING
1279,11227,2026-03-06T01:34:44+00:00,,,Flag,CLEAR,Sector,1.0,,CLEAR IN TRACK SECTOR 1
1279,11227,2026-03-06T01:34:53+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1279,11227,2026-03-06T01:34:57+00:00,,,Other,,,,,OVERTAKE ENABLED
1279,11227,2026-03-06T01:38:04+00:00,,,Other,,,,,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 2 12:33:11 (PIT)
1279,11227,2026-03-06T01:40:12+00:00,,,Other,,,,,CAR 63 (RUS) TIME 1:58.425 DELETED - TRACK LIMITS AT TURN 9 LAP 5 12:38:18
1279,11227,2026-03-06T01:44:03+00:00,,,Other,,,,,CAR 3 (VER) TIME 2:30.978 DELETED - TRACK LIMITS AT TURN 4 LAP 6 12:38:29
1279,11227,2026-03-06T01:47:25+00:00,,,Other,,,,,CAR 12 (ANT) TIME 2:18.477 DELETED - TRACK LIMITS AT TURN 4 LAP 9 12:45:13
1279,11227,2026-03-06T01:54:02+00:00,,,Other,,,,,CAR 31 (OCO) TIME 1:53.563 DELETED - TRACK LIMITS AT TURN 10 LAP 13 12:51:46
1279,11227,2026-03-06T01:56:17+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:32.482 DELETED - TRACK LIMITS AT TURN 10 LAP 11 12:55:23
1279,11227,2026-03-06T01:57:21+00:00,,,Other,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 12 12:55:31 (PIT)
1279,11227,2026-03-06T02:02:23+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:23.141 DELETED - TRACK LIMITS AT TURN 12 LAP 15 13:01:56
