meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1290,11328,77,1,,,59.329,33.426,252.0,163.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2051, 2051, 2051, 2051]",210.0
1290,11328,63,1,2026-07-17T15:00:13.566000+00:00,,60.507,34.243,272.0,142.0,True,,"[2064, 2064, 2049, 2051, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",287.0
1290,11328,11,1,2026-07-17T15:00:16.451000+00:00,,58.275,35.209,269.0,132.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",233.0
1290,11328,43,1,2026-07-17T15:00:19.981000+00:00,,58.453,33.593,194.0,177.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]",206.0
1290,11328,12,1,2026-07-17T15:00:23.401000+00:00,,63.918,33.359,259.0,182.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",214.0
1290,11328,23,1,2026-07-17T15:00:30.825000+00:00,,66.745,33.833,243.0,153.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",268.0
1290,11328,16,1,2026-07-17T15:00:41.432000+00:00,,56.944,37.496,272.0,175.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",216.0
1290,11328,44,1,2026-07-17T15:00:49.713000+00:00,,62.177,32.181,277.0,173.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2049, 2049, 2051, 2051]",206.0
1290,11328,30,1,2026-07-17T15:00:56.228000+00:00,,60.542,34.612,253.0,164.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]",210.0
1290,11328,41,1,2026-07-17T15:01:03.051000+00:00,,59.808,42.719,233.0,185.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",173.0
1290,11328,6,1,2026-07-17T15:01:11.426000+00:00,,61.397,35.395,278.0,158.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",248.0
1290,11328,27,1,2026-07-17T15:01:14.824000+00:00,,59.425,40.8,170.0,169.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",233.0
1290,11328,3,1,2026-07-17T15:01:20.375000+00:00,,59.679,42.729,276.0,108.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",249.0
1290,11328,5,1,2026-07-17T15:01:25.266000+00:00,,60.453,42.563,266.0,122.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",261.0
1290,11328,14,1,2026-07-17T15:01:26.651000+00:00,,58.897,42.843,270.0,180.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",259.0
1290,11328,1,1,2026-07-17T15:01:34.404000+00:00,,54.975,53.036,171.0,170.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",240.0
1290,11328,31,1,2026-07-17T15:01:38.211000+00:00,,59.413,36.0,235.0,167.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",220.0
1290,11328,18,1,2026-07-17T15:01:41.308000+00:00,,59.479,37.869,251.0,169.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",263.0
1290,11328,10,1,2026-07-17T15:01:44.578000+00:00,,59.694,41.619,207.0,158.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",232.0
1290,11328,87,1,2026-07-17T15:01:50.855000+00:00,,59.272,43.484,281.0,178.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",225.0
1290,11328,77,2,2026-07-17T15:02:16.156000+00:00,31.667,49.47,29.877,298.0,207.0,False,111.014,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2048]",297.0
1290,11328,63,2,2026-07-17T15:02:23.967000+00:00,31.071,47.834,29.136,295.0,209.0,False,108.041,"[2051, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2048, 2049]",301.0
1290,11328,55,1,2026-07-17T15:02:25.463000+00:00,,54.781,33.257,245.0,138.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",249.0
1290,11328,11,2,2026-07-17T15:02:26.229000+00:00,31.431,48.876,29.78,305.0,202.0,False,110.087,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",299.0
1290,11328,43,2,2026-07-17T15:02:36.533000+00:00,31.267,49.034,29.053,308.0,207.0,False,109.354,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2051, 2048, 2048]",301.0
1290,11328,12,2,2026-07-17T15:02:44.924000+00:00,30.975,47.236,28.7,297.0,213.0,False,106.911,"[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2051, 2051]","[2051, 2051, 2049, 2049, 2049, 2051, 2048, 2049]",301.0
1290,11328,23,2,2026-07-17T15:02:53.869000+00:00,31.39,48.858,28.967,307.0,207.0,False,109.215,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049]",299.0
1290,11328,16,2,2026-07-17T15:03:01.631000+00:00,31.058,47.589,28.933,302.0,212.0,False,107.58,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2048, 2048]",302.0
1290,11328,44,2,2026-07-17T15:03:08.769000+00:00,30.94,47.335,30.367,303.0,214.0,False,108.642,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",303.0
1290,11328,30,2,2026-07-17T15:03:18.929000+00:00,42.65,71.421,44.701,255.0,160.0,False,158.772,"[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2064, 2064]",229.0
1290,11328,6,2,2026-07-17T15:03:25.676000+00:00,31.092,47.215,28.615,305.0,214.0,False,106.922,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",292.0
1290,11328,27,2,2026-07-17T15:03:32.709000+00:00,34.414,69.138,42.605,177.0,83.0,False,146.157,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2064, 2064]",270.0
1290,11328,41,2,2026-07-17T15:03:37.338000+00:00,30.955,48.008,29.097,307.0,215.0,False,108.06,"[2049, 2049, 2051, 2051, 2049, 2051, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",305.0
1290,11328,3,2,2026-07-17T15:03:42.267000+00:00,30.836,47.546,28.56,308.0,211.0,False,106.942,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2049, 2048]",296.0
