season,round,event_name,session_code,driver,team,stint,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life
2026,12,Dutch Grand Prix,SQ,ALB,Williams,1.0,MEDIUM,6,90.98283333333335,0.6018000000000001,0.2571428571428572,2,7
2026,12,Dutch Grand Prix,SQ,ALB,Williams,2.0,MEDIUM,2,89.67750000000001,10.0,0.0,9,10
2026,12,Dutch Grand Prix,SQ,ALB,Williams,3.0,MEDIUM,1,88.58,0.0,0.0,2,2
2026,12,Dutch Grand Prix,SQ,ALO,Aston Martin,1.0,MEDIUM,4,90.5945,0.9919999999999997,0.39999999999999997,2,5
2026,12,Dutch Grand Prix,SQ,ANT,Mercedes,1.0,MEDIUM,2,88.30449999999999,-0.024999999999991473,0.0,2,3
2026,12,Dutch Grand Prix,SQ,ANT,Mercedes,2.0,MEDIUM,3,91.93033333333334,2.4864999999999995,0.5,5,7
2026,12,Dutch Grand Prix,SQ,ANT,Mercedes,3.0,MEDIUM,3,87.753,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,ANT,Mercedes,4.0,SOFT,2,78.3965,-10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,BEA,Haas F1 Team,1.0,MEDIUM,2,91.12049999999999,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,BEA,Haas F1 Team,2.0,MEDIUM,2,88.5625,10.0,0.0,5,6
2026,12,Dutch Grand Prix,SQ,BOR,Audi,1.0,MEDIUM,5,90.87219999999999,1.7754999999999974,0.3,2,6
2026,12,Dutch Grand Prix,SQ,BOR,Audi,2.0,MEDIUM,2,86.6195,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,BOR,Audi,3.0,SOFT,1,72.583,0.0,0.0,2,2
2026,12,Dutch Grand Prix,SQ,BOT,Cadillac,1.0,MEDIUM,6,89.13966666666666,2.0,0.3714285714285715,2,7
2026,12,Dutch Grand Prix,SQ,COL,Alpine,1.0,MEDIUM,5,92.5578,2.0717500000000015,0.6,2,6
2026,12,Dutch Grand Prix,SQ,COL,Alpine,2.0,MEDIUM,2,88.8725,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,GAS,Alpine,1.0,MEDIUM,5,92.0534,3.454250000000002,0.49999999999999994,2,6
2026,12,Dutch Grand Prix,SQ,GAS,Alpine,2.0,MEDIUM,2,88.0355,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,GAS,Alpine,3.0,SOFT,1,72.578,0.0,0.0,2,2
2026,12,Dutch Grand Prix,SQ,HAM,Ferrari,1.0,MEDIUM,6,88.30433333333333,-1.5810000000000002,-0.028571428571428574,2,7
2026,12,Dutch Grand Prix,SQ,HAM,Ferrari,2.0,MEDIUM,3,88.253,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,HAM,Ferrari,3.0,SOFT,2,81.387,-10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,HUL,Audi,1.0,MEDIUM,3,88.58600000000001,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,HUL,Audi,2.0,MEDIUM,3,103.036,0.0,-0.5,5,7
2026,12,Dutch Grand Prix,SQ,HUL,Audi,3.0,MEDIUM,2,87.36250000000001,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,HUL,Audi,4.0,MEDIUM,2,85.527,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,LAW,Red Bull Racing,1.0,MEDIUM,6,90.40666666666668,2.0,-0.08571428571428573,2,7
2026,12,Dutch Grand Prix,SQ,LAW,Red Bull Racing,2.0,MEDIUM,5,87.282,0.0,0.09999999999999999,2,6
2026,12,Dutch Grand Prix,SQ,LEC,Ferrari,1.0,MEDIUM,7,85.46628571428572,0.0,-0.07142857142857144,2,8
2026,12,Dutch Grand Prix,SQ,LEC,Ferrari,2.0,MEDIUM,3,85.90333333333332,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,LEC,Ferrari,3.0,SOFT,2,78.575,-10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,LIN,Racing Bulls,1.0,MEDIUM,6,88.818,-1.9370000000000005,0.14285714285714288,2,7
2026,12,Dutch Grand Prix,SQ,LIN,Racing Bulls,2.0,MEDIUM,3,84.73866666666667,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,LIN,Racing Bulls,3.0,SOFT,2,79.08449999999999,-10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,NOR,McLaren,1.0,MEDIUM,3,87.22000000000001,0.26249999999999574,0.5,2,4
2026,12,Dutch Grand Prix,SQ,NOR,McLaren,2.0,MEDIUM,6,87.19033333333334,-0.33700000000000047,0.028571428571428574,2,7
2026,12,Dutch Grand Prix,SQ,NOR,McLaren,3.0,SOFT,3,84.547,1.2435000000000045,0.5,2,4
2026,12,Dutch Grand Prix,SQ,OCO,Haas F1 Team,1.0,MEDIUM,2,90.3735,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,OCO,Haas F1 Team,2.0,MEDIUM,2,87.384,10.0,0.0,5,6
2026,12,Dutch Grand Prix,SQ,OCO,Haas F1 Team,3.0,MEDIUM,2,89.485,10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,OCO,Haas F1 Team,4.0,MEDIUM,2,86.99600000000001,10.0,0.0,5,6
2026,12,Dutch Grand Prix,SQ,PER,Cadillac,1.0,MEDIUM,3,87.72833333333334,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,PER,Cadillac,2.0,MEDIUM,2,89.19,10.0,0.0,6,7
2026,12,Dutch Grand Prix,SQ,PIA,McLaren,1.0,MEDIUM,3,89.14166666666667,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,PIA,McLaren,2.0,MEDIUM,6,87.82533333333333,-0.8038000000000011,0.3142857142857143,2,7
2026,12,Dutch Grand Prix,SQ,PIA,McLaren,3.0,SOFT,2,79.832,-10.0,0.0,2,3
2026,12,Dutch Grand Prix,SQ,RUS,Mercedes,1.0,MEDIUM,8,89.676875,-0.9401428571428576,0.04761904761904763,2,9
2026,12,Dutch Grand Prix,SQ,RUS,Mercedes,2.0,MEDIUM,3,88.84533333333333,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,RUS,Mercedes,3.0,SOFT,3,88.66033333333333,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,SAI,Williams,1.0,MEDIUM,3,93.58766666666668,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,SAI,Williams,2.0,MEDIUM,3,104.27633333333334,0.0,-0.5,5,7
2026,12,Dutch Grand Prix,SQ,STR,Aston Martin,1.0,MEDIUM,4,93.02075,3.3333333333333335,0.7999999999999999,2,5
2026,12,Dutch Grand Prix,SQ,TSU,Racing Bulls,1.0,MEDIUM,6,89.35333333333334,-0.4219999999999999,0.14285714285714288,2,7
2026,12,Dutch Grand Prix,SQ,TSU,Racing Bulls,2.0,MEDIUM,3,85.96166666666666,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,VER,Red Bull Racing,1.0,MEDIUM,6,91.41566666666667,-0.5451999999999998,0.028571428571428574,2,7
2026,12,Dutch Grand Prix,SQ,VER,Red Bull Racing,2.0,MEDIUM,3,88.09833333333334,0.0,0.5,2,4
2026,12,Dutch Grand Prix,SQ,VER,Red Bull Racing,3.0,SOFT,2,81.339,-10.0,0.0,2,3
