meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1286,11295,2026-06-06T14:32:00.043000+00:00,,,SessionStatus,,,,2.0,SESSION STARTED
1286,11295,2026-06-06T14:32:00+00:00,,,Flag,GREEN,Track,,2.0,GREEN LIGHT - PIT EXIT OPEN
1286,11295,2026-06-06T14:35:17+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE (16:29:47)
1286,11295,2026-06-06T14:35:45+00:00,,,Other,,,,,CAR 27 (HUL) TIME 1:34.493 DELETED - TRACK LIMITS AT TURN 10 LAP 13 16:33:50
1286,11295,2026-06-06T14:40:23+00:00,,,Other,,,,,TURN 9 INCIDENT INVOLVING CAR 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:37:53)
1286,11295,2026-06-06T14:41:05+00:00,,,Other,,,,,FIA STEWARDS: TURN 9 INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (16:37:53)
1286,11295,2026-06-06T14:42:38+00:00,,,Other,,,,,PIT LANE INCIDENT INVOLVING CARS 23 (ALB) AND 41 (LIN) NOTED (16:41:02)
1286,11295,2026-06-06T14:45:19+00:00,,,Other,,,,,CAR 63 (RUS) TIME 1:21.611 DELETED - TRACK LIMITS AT TURN 10 LAP 19 16:44:31
1286,11295,2026-06-06T14:46:56+00:00,,,Other,,,,,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 22 16:46:12 (PIT)
1286,11295,2026-06-06T14:47:00.061000+00:00,,,SessionStatus,,,,2.0,SESSION FINISHED
1286,11295,2026-06-06T14:47:00+00:00,,,Flag,CHEQUERED,Track,,2.0,CHEQUERED FLAG
1286,11295,2026-06-06T14:47:08+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD)
1286,11295,2026-06-06T14:47:50+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 22 16:46:47 (PIT)
1286,11295,2026-06-06T14:48:37+00:00,,,Other,,,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 23 (ALB) AND 41 (LIN) WILL BE INVESTIGATED AFTER THE SESSION (16:41:02)
1286,11295,2026-06-06T14:48:51+00:00,,,Other,,,,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 22 16:46:19 (PIT)
1286,11295,2026-06-06T14:48:52+00:00,,,Other,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 25 16:48:17 (PIT)
1286,11295,2026-06-06T14:50:02+00:00,,,Other,,,,,Q3 WILL START AT 16:54
1286,11295,2026-06-06T14:51:40+00:00,,,Other,,,,,TURN 18 INCIDENT INVOLVING CAR 41 (LIN) NOTED - IMPEDING (16:46:05)
1286,11295,2026-06-06T14:54:00.042000+00:00,,,SessionStatus,,,,3.0,SESSION STARTED
1286,11295,2026-06-06T14:54:00+00:00,,,Flag,GREEN,Track,,3.0,GREEN LIGHT - PIT EXIT OPEN
1286,11295,2026-06-06T14:59:04+00:00,44.0,,Flag,BLACK AND WHITE,Driver,,3.0,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS
1286,11295,2026-06-06T14:59:51+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 26 16:59:00 (PIT)
1286,11295,2026-06-06T15:00:38+00:00,,,Other,,,,,FIA STEWARDS: TURN 18 INCIDENT INVOLVING CAR 41 (LIN) REVIEWED NO FURTHER INVESTIGATION - IMPEDING (16:46:05)
1286,11295,2026-06-06T15:06:51+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 29 17:06:17 (PIT)
1286,11295,2026-06-06T15:06:52+00:00,,,Other,,,,,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 16 LAP 29 17:06:33 (PIT)
1286,11295,2026-06-06T15:07:00.047000+00:00,,,SessionStatus,,,,3.0,SESSION FINISHED
1286,11295,2026-06-06T15:07:00+00:00,,,Flag,CHEQUERED,Track,,3.0,CHEQUERED FLAG
1286,11295,2026-06-06T15:07:06+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 3 (VER)
1286,11295,2026-06-06T15:07:37+00:00,,,Flag,YELLOW,Sector,14.0,3.0,YELLOW IN TRACK SECTOR 14
1286,11295,2026-06-06T15:07:41+00:00,,,Flag,CLEAR,Sector,14.0,3.0,CLEAR IN TRACK SECTOR 14
1286,11295,2026-06-06T15:12:44+00:00,,,Flag,DOUBLE YELLOW,Sector,17.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 17
1286,11295,2026-06-06T15:14:06+00:00,,,Flag,DOUBLE YELLOW,Sector,13.0,3.0,DOUBLE YELLOW IN TRACK SECTOR 13
1286,11295,2026-06-06T15:20:20+00:00,,,Flag,CLEAR,Sector,13.0,3.0,CLEAR IN TRACK SECTOR 13
