season,round,event_name,session_code,driver_id,constructor_id,stint,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life,practice_importance,degradation_risk,tyre_life_index
2026,4,Miami Grand Prix,R,LAW,Racing Bulls,1.0,MEDIUM,5,102.554,0.5857500000000009,0.0999999999999999,1.0,5.0,1.1,17.573,10.0
2026,4,Miami Grand Prix,R,LEC,Ferrari,1.0,MEDIUM,20,105.52125,0.6593684210526326,-0.1112781954887217,1.0,21.0,1.1,19.781,41.0
2026,4,Miami Grand Prix,R,LEC,Ferrari,2.0,HARD,36,93.9222222222222,0.0092857142857143,-0.3352854115958886,1.0,36.0,1.1,0.279,72.0
2026,4,Miami Grand Prix,R,LIN,Racing Bulls,1.0,MEDIUM,28,105.79657142857144,-0.0398888888888877,-0.4028461959496442,1.0,28.0,1.1,-1.197,56.0
2026,4,Miami Grand Prix,R,LIN,Racing Bulls,2.0,HARD,28,95.7767857142857,0.0157037037037034,0.0410509031198686,1.0,28.0,1.1,0.471,56.0
2026,4,Miami Grand Prix,R,NOR,McLaren,1.0,MEDIUM,26,102.40934615384616,0.4177600000000007,-0.2321367521367521,1.0,27.0,1.1,12.533,53.0
2026,4,Miami Grand Prix,R,NOR,McLaren,2.0,HARD,30,92.96786666666668,-0.3440344827586203,0.253837597330367,1.0,30.0,1.1,-10.321,60.0
2026,4,Miami Grand Prix,R,OCO,Haas F1 Team,1.0,MEDIUM,31,104.35432258064512,-0.0422333333333341,-0.2903518514604441,1.0,31.0,1.1,-1.267,62.0
2026,4,Miami Grand Prix,R,OCO,Haas F1 Team,2.0,HARD,25,95.12648000000002,-0.3877083333333336,0.1238461538461538,1.0,25.0,1.1,-11.631,50.0
2026,4,Miami Grand Prix,R,PER,Cadillac,1.0,MEDIUM,29,105.81220689655171,0.019607142857143,-0.4600985221674875,1.0,29.0,1.1,0.588,58.0
2026,4,Miami Grand Prix,R,PER,Cadillac,2.0,HARD,27,96.6011851851852,-0.3709615384615383,-0.0528163645292578,1.0,27.0,1.1,-11.129,54.0
2026,4,Miami Grand Prix,R,PIA,McLaren,1.0,MEDIUM,28,104.32207142857142,0.6209259259259249,-0.1866447728516694,1.0,28.0,1.1,18.628,56.0
2026,4,Miami Grand Prix,R,PIA,McLaren,2.0,HARD,29,93.28782758620687,-0.3111428571428573,-0.1970443349753694,1.0,29.0,1.1,-9.334,58.0
2026,4,Miami Grand Prix,R,RUS,Mercedes,1.0,MEDIUM,20,108.56705,0.8530000000000012,-0.0609251641430634,1.0,20.0,1.1,25.59,40.0
2026,4,Miami Grand Prix,R,RUS,Mercedes,2.0,HARD,37,93.81035135135131,-0.2248333333333331,-0.1154575628259838,1.0,37.0,1.1,-6.745,74.0
2026,4,Miami Grand Prix,R,SAI,Williams,1.0,MEDIUM,28,105.03807142857144,-0.0009999999999989,-0.4444444444444444,1.0,28.0,1.1,-0.03,56.0
2026,4,Miami Grand Prix,R,SAI,Williams,2.0,HARD,29,94.49237931034484,-0.3025357142857139,0.2591133004926108,1.0,29.0,1.1,-9.076,58.0
2026,4,Miami Grand Prix,R,STR,Aston Martin,1.0,MEDIUM,21,109.65576190476192,-0.0939500000000009,-0.2376623376623376,1.0,21.0,1.1,-2.819,42.0
2026,4,Miami Grand Prix,R,STR,Aston Martin,2.0,SOFT,16,97.2301875,-0.2910666666666666,-0.0088235294117647,4.0,19.0,1.1,-8.732,35.0
2026,4,Miami Grand Prix,R,STR,Aston Martin,3.0,SOFT,19,95.97105263157894,-0.5775555555555556,-0.5,1.0,19.0,1.1,-17.327,38.0
2026,4,Miami Grand Prix,R,VER,Red Bull Racing,1.0,MEDIUM,6,103.36466666666666,0.1252000000000009,0.3714285714285715,1.0,6.0,1.1,3.756,12.0
2026,4,Miami Grand Prix,R,VER,Red Bull Racing,2.0,HARD,51,98.490862745098,-0.2876199999999997,-0.0243438914027149,1.0,51.0,1.1,-8.629,102.0
2026,5,Canadian Grand Prix,R,ALB,Williams,1.0,SOFT,11,81.51390909090908,-1.8292999999999997,-0.9545454545454546,1.0,11.0,1.1,-30.0,22.0
2026,5,Canadian Grand Prix,R,ALO,Aston Martin,1.0,SOFT,20,82.27349999999998,-0.0902105263157894,-0.156390977443609,1.0,20.0,1.1,-2.706,40.0
2026,5,Canadian Grand Prix,R,ALO,Aston Martin,2.0,SOFT,3,81.83666666666667,-1.6779999999999973,-0.5,1.0,3.0,1.1,-30.0,6.0
2026,5,Canadian Grand Prix,R,ANT,Mercedes,1.0,SOFT,31,78.29761290322581,-0.0326333333333333,-0.2725806451612903,5.0,35.0,1.1,-0.979,66.0
2026,5,Canadian Grand Prix,R,ANT,Mercedes,2.0,MEDIUM,37,77.5278918918919,-0.6923888888888889,-0.676623992413466,1.0,37.0,1.1,-20.772,74.0
2026,5,Canadian Grand Prix,R,BEA,Haas F1 Team,1.0,SOFT,30,80.99776666666665,-0.2266896551724137,-0.703670745272525,6.0,35.0,1.1,-6.801,65.0
2026,5,Canadian Grand Prix,R,BEA,Haas F1 Team,2.0,MEDIUM,37,79.05064864864865,-0.2546388888888885,-0.6292081555239449,1.0,37.0,1.1,-7.639,74.0
2026,5,Canadian Grand Prix,R,BOR,Audi,1.0,INTERMEDIATE,2,101.4515,10.0,0.0,1.0,2.0,1.1,90.0,4.0
2026,5,Canadian Grand Prix,R,BOR,Audi,2.0,SOFT,16,80.09462500000001,0.0373333333333325,-0.5970588235294118,1.0,16.0,1.1,1.12,32.0
2026,5,Canadian Grand Prix,R,BOR,Audi,3.0,MEDIUM,48,79.73952083333334,-0.2571702127659575,-0.4368215371254885,1.0,48.0,1.1,-7.715,96.0
2026,5,Canadian Grand Prix,R,BOT,Cadillac,1.0,INTERMEDIATE,3,98.07066666666668,0.0,0.5,1.0,3.0,1.1,0.0,6.0
2026,5,Canadian Grand Prix,R,BOT,Cadillac,2.0,SOFT,6,84.95416666666667,0.6262000000000001,-0.1428571428571428,1.0,6.0,1.1,18.786,12.0
2026,5,Canadian Grand Prix,R,BOT,Cadillac,3.0,MEDIUM,20,83.4291,0.7003157894736841,0.0406015037593984,1.0,20.0,1.1,21.009,40.0
2026,5,Canadian Grand Prix,R,BOT,Cadillac,4.0,SOFT,20,83.30009999999999,-0.1797894736842096,0.0706766917293233,1.0,20.0,1.1,-5.394,40.0
2026,5,Canadian Grand Prix,R,BOT,Cadillac,5.0,MEDIUM,15,80.7084666666667,-0.9657857142857144,-0.8785714285714284,1.0,15.0,1.1,-28.974,30.0
2026,5,Canadian Grand Prix,R,COL,Alpine,1.0,MEDIUM,30,79.48603333333334,-0.1903448275862067,-0.725027808676307,1.0,30.0,1.1,-5.71,60.0
2026,5,Canadian Grand Prix,R,COL,Alpine,2.0,HARD,37,79.20775675675675,-0.9864444444444443,-0.6057373162636319,1.0,37.0,1.1,-29.593,74.0
2026,5,Canadian Grand Prix,R,GAS,Alpine,1.0,MEDIUM,30,80.19100000000002,-0.2956896551724134,-0.73615127919911,1.0,30.0,1.1,-8.871,60.0
2026,5,Canadian Grand Prix,R,GAS,Alpine,2.0,HARD,37,79.04324324324324,-0.400611111111111,-0.5272641062114746,1.0,37.0,1.1,-12.018,74.0
2026,5,Canadian Grand Prix,R,HAD,Red Bull Racing,1.0,SOFT,31,78.97858064516129,0.0547333333333331,-0.4008064516129033,5.0,35.0,1.1,1.642,66.0
2026,5,Canadian Grand Prix,R,HAD,Red Bull Racing,2.0,MEDIUM,21,79.38838095238096,-0.2355000000000004,-0.2324675324675325,1.0,21.0,1.1,-7.065,42.0
2026,5,Canadian Grand Prix,R,HAD,Red Bull Racing,3.0,SOFT,10,80.45389999999999,-0.2861111111111099,-0.2606060606060606,5.0,14.0,1.1,-8.583,24.0
2026,5,Canadian Grand Prix,R,HAD,Red Bull Racing,4.0,SOFT,5,76.152,-1.2412500000000009,-0.7,15.0,19.0,1.1,-30.0,24.0
2026,5,Canadian Grand Prix,R,HAM,Ferrari,1.0,SOFT,31,78.87796774193548,0.0150333333333331,-0.3221774193548387,4.0,34.0,1.1,0.451,65.0
2026,5,Canadian Grand Prix,R,HAM,Ferrari,2.0,MEDIUM,37,77.33267567567567,-0.4237777777777778,-0.6349356895748545,1.0,37.0,1.1,-12.713,74.0
2026,5,Canadian Grand Prix,R,HUL,Audi,1.0,INTERMEDIATE,2,98.465,9.203999999999994,0.0,1.0,2.0,1.1,90.0,4.0
2026,5,Canadian Grand Prix,R,HUL,Audi,2.0,SOFT,18,80.18377777777778,0.1102941176470588,-0.5562435500515995,5.0,22.0,1.1,3.309,40.0
2026,5,Canadian Grand Prix,R,HUL,Audi,3.0,MEDIUM,46,79.77613043478262,-0.0721555555555558,-0.3234659266111624,1.0,46.0,1.1,-2.165,92.0
2026,5,Canadian Grand Prix,R,LAW,Racing Bulls,1.0,MEDIUM,30,79.94396666666665,-0.1867931034482759,-0.7423804226918799,1.0,30.0,1.1,-5.604,60.0
2026,5,Canadian Grand Prix,R,LAW,Racing Bulls,2.0,SOFT,37,79.23443243243241,-0.4796666666666667,-0.5673304883831198,1.0,37.0,1.1,-14.39,74.0
2026,5,Canadian Grand Prix,R,LEC,Ferrari,1.0,SOFT,31,79.06941935483871,-0.0087666666666668,-0.4663776614083384,5.0,35.0,1.1,-0.263,66.0
2026,5,Canadian Grand Prix,R,LEC,Ferrari,2.0,MEDIUM,37,78.07451351351351,-0.1320277777777782,0.1431958274063537,1.0,37.0,1.1,-3.961,74.0
2026,5,Canadian Grand Prix,R,NOR,McLaren,1.0,INTERMEDIATE,2,91.9775,10.0,0.0,1.0,2.0,1.1,90.0,4.0
2026,5,Canadian Grand Prix,R,NOR,McLaren,2.0,MEDIUM,13,80.13438461538462,0.2271666666666666,-0.5,1.0,13.0,1.1,6.815,26.0
2026,5,Canadian Grand Prix,R,NOR,McLaren,3.0,MEDIUM,23,79.45734782608696,-0.4072272727272729,-0.4644268774703557,4.0,26.0,1.1,-12.217,49.0
2026,5,Canadian Grand Prix,R,OCO,Haas F1 Team,1.0,SOFT,16,82.70212500000001,-0.4008666666666661,-0.4529411764705882,1.0,16.0,1.1,-12.026,32.0
2026,5,Canadian Grand Prix,R,OCO,Haas F1 Team,2.0,MEDIUM,14,84.02385714285715,1.034153846153845,-0.0505494505494505,1.0,14.0,1.1,31.025,28.0
2026,5,Canadian Grand Prix,R,OCO,Haas F1 Team,3.0,SOFT,36,79.5784722222222,-0.2775142857142855,-0.5534105534105533,1.0,36.0,1.1,-8.325,72.0
2026,5,Canadian Grand Prix,R,PER,Cadillac,1.0,INTERMEDIATE,2,101.7,6.638000000000005,0.0,1.0,2.0,1.1,90.0,4.0
2026,5,Canadian Grand Prix,R,PER,Cadillac,2.0,SOFT,13,81.13907692307693,0.1740000000000006,-0.1703296703296703,1.0,13.0,1.1,5.22,26.0
2026,5,Canadian Grand Prix,R,PER,Cadillac,3.0,MEDIUM,14,81.35157142857142,0.2914615384615385,-0.389010989010989,1.0,14.0,1.1,8.744,28.0
2026,5,Canadian Grand Prix,R,PER,Cadillac,4.0,SOFT,10,81.976,-1.3946666666666658,-0.6363636363636362,1.0,10.0,1.1,-30.0,20.0
2026,5,Canadian Grand Prix,R,PIA,McLaren,1.0,INTERMEDIATE,1,105.524,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,5,Canadian Grand Prix,R,PIA,McLaren,2.0,MEDIUM,11,81.99854545454546,0.2370000000000004,-0.4181818181818182,1.0,11.0,1.1,7.11,22.0
2026,5,Canadian Grand Prix,R,PIA,McLaren,3.0,MEDIUM,39,80.33848717948717,0.2208421052631581,-0.2708639104637983,5.0,43.0,1.1,6.625,82.0
2026,5,Canadian Grand Prix,R,PIA,McLaren,4.0,SOFT,15,77.84986666666667,-0.709071428571429,-0.2785714285714285,5.0,19.0,1.1,-21.272,34.0
2026,5,Canadian Grand Prix,R,RUS,Mercedes,1.0,SOFT,29,76.93289655172414,-0.4437142857142859,-0.4275862068965517,4.0,32.0,1.1,-13.311,61.0
2026,5,Canadian Grand Prix,R,SAI,Williams,1.0,INTERMEDIATE,2,100.2865,4.344999999999999,0.0,1.0,2.0,1.1,90.0,4.0
2026,5,Canadian Grand Prix,R,SAI,Williams,2.0,MEDIUM,28,79.25796428571428,0.0129629629629632,-0.6770662287903666,9.0,36.0,1.1,0.389,64.0
2026,5,Canadian Grand Prix,R,SAI,Williams,3.0,MEDIUM,37,79.29664864864864,-0.2063333333333332,-0.4833145643010981,1.0,37.0,1.1,-6.19,74.0
2026,5,Canadian Grand Prix,R,STR,Aston Martin,1.0,SOFT,14,84.26871428571428,-0.3501538461538466,-0.5648351648351648,1.0,14.0,1.1,-10.505,28.0
2026,5,Canadian Grand Prix,R,STR,Aston Martin,2.0,SOFT,35,82.90965714285714,0.2124705882352933,0.0551820728291316,1.0,35.0,1.1,6.374,70.0
2026,5,Canadian Grand Prix,R,STR,Aston Martin,3.0,MEDIUM,15,82.17033333333333,-0.3851428571428568,-0.4035714285714285,1.0,15.0,1.1,-11.554,30.0
2026,5,Canadian Grand Prix,R,VER,Red Bull Racing,1.0,SOFT,31,78.49448387096776,-0.1304666666666667,-0.5561044488388228,6.0,36.0,1.1,-3.914,67.0
2026,5,Canadian Grand Prix,R,VER,Red Bull Racing,2.0,MEDIUM,37,77.66770270270268,-0.4742777777777781,-0.6453677920174584,1.0,37.0,1.1,-14.228,74.0
2026,6,Monaco Grand Prix,R,ALB,Williams,1.0,MEDIUM,43,80.10544186046512,-0.0287857142857143,0.3474157136164243,1.0,43.0,1.1,-0.864,86.0
2026,6,Monaco Grand Prix,R,ALB,Williams,2.0,SOFT,16,83.4429375,1.056533333333333,-0.1823529411764705,1.0,16.0,1.1,31.696,32.0
2026,6,Monaco Grand Prix,R,ALB,Williams,3.0,SOFT,6,100.09933333333336,-0.4659999999999996,-0.3142857142857143,17.0,22.0,1.1,-13.98,28.0
2026,6,Monaco Grand Prix,R,ALB,Williams,4.0,SOFT,1,107.265,0.0,0.0,23.0,23.0,1.1,0.0,24.0
2026,6,Monaco Grand Prix,R,ALB,Williams,5.0,SOFT,1,145.09,0.0,0.0,7.0,7.0,1.1,0.0,8.0
2026,6,Monaco Grand Prix,R,ALB,Williams,6.0,SOFT,9,80.53344444444446,-2.055,-0.9833333333333332,7.0,16.0,1.1,-30.0,25.0
2026,6,Monaco Grand Prix,R,ALO,Aston Martin,1.0,MEDIUM,3,92.88566666666668,0.0,0.5,1.0,3.0,1.1,0.0,6.0
2026,6,Monaco Grand Prix,R,ALO,Aston Martin,2.0,SOFT,55,80.40679999999999,0.116962962962963,0.2092029077343888,1.0,55.0,1.1,3.509,110.0
2026,6,Monaco Grand Prix,R,ALO,Aston Martin,3.0,SOFT,1,113.313,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,ALO,Aston Martin,4.0,SOFT,6,96.3165,-0.3129999999999995,0.0285714285714285,2.0,7.0,1.1,-9.39,13.0
2026,6,Monaco Grand Prix,R,ALO,Aston Martin,5.0,SOFT,1,106.295,0.0,0.0,8.0,8.0,1.1,0.0,9.0
2026,6,Monaco Grand Prix,R,ALO,Aston Martin,7.0,SOFT,10,87.4103,-1.490222222222223,-0.9515151515151514,9.0,18.0,1.1,-30.0,28.0
2026,6,Monaco Grand Prix,R,ANT,Mercedes,1.0,MEDIUM,37,77.452,0.1064166666666663,-0.1816026552868657,1.0,37.0,1.1,3.192,74.0
2026,6,Monaco Grand Prix,R,ANT,Mercedes,2.0,HARD,24,79.21466666666667,0.4459999999999998,-0.2591304347826086,1.0,24.0,1.1,13.38,48.0
2026,6,Monaco Grand Prix,R,ANT,Mercedes,3.0,SOFT,5,120.8032,-1.9974999999999987,-0.6,5.0,9.0,1.1,-30.0,14.0
2026,6,Monaco Grand Prix,R,ANT,Mercedes,4.0,SOFT,1,105.482,0.0,0.0,10.0,10.0,1.1,0.0,11.0
2026,6,Monaco Grand Prix,R,ANT,Mercedes,5.0,SOFT,9,78.31722222222223,-1.832125,-0.7166666666666667,5.0,14.0,1.1,-30.0,23.0
2026,6,Monaco Grand Prix,R,BEA,Haas F1 Team,1.0,MEDIUM,1,122.78,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,BEA,Haas F1 Team,2.0,HARD,26,80.5506923076923,-0.20168,-0.6752136752136751,1.0,26.0,1.1,-6.05,52.0
2026,6,Monaco Grand Prix,R,BOR,Audi,1.0,SOFT,1,118.809,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,BOR,Audi,2.0,HARD,42,80.51466666666667,0.1795121951219512,-0.2773681225184344,1.0,42.0,1.1,5.385,84.0
2026,6,Monaco Grand Prix,R,BOR,Audi,3.0,MEDIUM,15,82.4436,0.767785714285714,0.7,1.0,15.0,1.1,23.034,30.0
2026,6,Monaco Grand Prix,R,BOR,Audi,4.0,MEDIUM,1,116.861,0.0,0.0,16.0,16.0,1.1,0.0,17.0
2026,6,Monaco Grand Prix,R,BOR,Audi,5.0,SOFT,6,90.12366666666668,2.3828000000000005,0.1428571428571428,1.0,6.0,1.1,71.484,12.0
2026,6,Monaco Grand Prix,R,BOR,Audi,6.0,SOFT,1,105.268,0.0,0.0,7.0,7.0,1.1,0.0,8.0
2026,6,Monaco Grand Prix,R,BOR,Audi,7.0,SOFT,1,146.26,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,BOR,Audi,8.0,SOFT,10,87.0918,-1.1302222222222218,-0.8303030303030302,2.0,11.0,1.1,-30.0,21.0
2026,6,Monaco Grand Prix,R,BOT,Cadillac,1.0,SOFT,1,118.143,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,BOT,Cadillac,2.0,MEDIUM,14,81.78385714285716,-0.2383846153846145,-0.3582417582417582,1.0,14.0,1.1,-7.152,28.0
2026,6,Monaco Grand Prix,R,COL,Alpine,1.0,MEDIUM,35,80.36048571428572,0.0167352941176471,-0.0546218487394958,1.0,35.0,1.1,0.502,70.0
2026,6,Monaco Grand Prix,R,COL,Alpine,2.0,HARD,24,82.87983333333334,0.8304347826086954,0.3426086956521739,1.0,24.0,1.1,24.913,48.0
2026,6,Monaco Grand Prix,R,COL,Alpine,3.0,HARD,6,97.9915,-0.2752000000000009,-0.3142857142857143,25.0,30.0,1.1,-8.256,36.0
2026,6,Monaco Grand Prix,R,COL,Alpine,4.0,HARD,1,105.556,0.0,0.0,31.0,31.0,1.1,0.0,32.0
2026,6,Monaco Grand Prix,R,COL,Alpine,6.0,SOFT,10,87.94140000000002,-1.4494444444444443,-0.7696969696969697,1.0,10.0,1.1,-30.0,20.0
2026,6,Monaco Grand Prix,R,GAS,Alpine,1.0,MEDIUM,45,79.30048888888889,-0.0301818181818182,0.0923016112818269,1.0,45.0,1.1,-0.905,90.0
2026,6,Monaco Grand Prix,R,GAS,Alpine,2.0,HARD,15,82.29006666666666,0.9977857142857138,-0.1071428571428571,1.0,15.0,1.1,29.934,30.0
2026,6,Monaco Grand Prix,R,GAS,Alpine,3.0,HARD,6,97.5785,-0.2298000000000001,-0.3142857142857143,16.0,21.0,1.1,-6.894,27.0
2026,6,Monaco Grand Prix,R,GAS,Alpine,4.0,HARD,1,106.41,0.0,0.0,22.0,22.0,1.1,0.0,23.0
2026,6,Monaco Grand Prix,R,GAS,Alpine,5.0,SOFT,9,79.59988888888888,-2.538625,-0.9333333333333332,5.0,14.0,1.1,-30.0,23.0
2026,6,Monaco Grand Prix,R,HAD,Red Bull Racing,1.0,MEDIUM,32,79.23415625,0.0636774193548388,0.5273577146151894,1.0,32.0,1.1,1.91,64.0
2026,6,Monaco Grand Prix,R,HAD,Red Bull Racing,2.0,HARD,28,79.91592857142858,0.4502962962962963,-0.0558292282430213,1.0,28.0,1.1,13.509,56.0
2026,6,Monaco Grand Prix,R,HAD,Red Bull Racing,3.0,HARD,6,100.3235,0.9598000000000012,-0.5428571428571429,29.0,34.0,1.1,28.794,40.0
2026,6,Monaco Grand Prix,R,HAD,Red Bull Racing,4.0,HARD,1,105.533,0.0,0.0,35.0,35.0,1.1,0.0,36.0
2026,6,Monaco Grand Prix,R,HAD,Red Bull Racing,5.0,SOFT,9,80.43644444444445,-2.7836250000000007,-0.9833333333333332,5.0,14.0,1.1,-30.0,23.0
2026,6,Monaco Grand Prix,R,HAM,Ferrari,1.0,MEDIUM,28,78.1159642857143,0.1439999999999996,0.3639846743295019,1.0,28.0,1.1,4.32,56.0
2026,6,Monaco Grand Prix,R,HAM,Ferrari,2.0,HARD,32,78.30881249999999,0.1757741935483875,-0.2137096774193548,1.0,32.0,1.1,5.273,64.0
2026,6,Monaco Grand Prix,R,HAM,Ferrari,3.0,SOFT,1,120.346,0.0,0.0,5.0,5.0,1.1,0.0,6.0
2026,6,Monaco Grand Prix,R,HAM,Ferrari,4.0,SOFT,5,111.97740000000002,1.9695,0.6,6.0,10.0,1.1,59.085,15.0
2026,6,Monaco Grand Prix,R,HAM,Ferrari,5.0,SOFT,1,104.297,0.0,0.0,11.0,11.0,1.1,0.0,12.0
2026,6,Monaco Grand Prix,R,HAM,Ferrari,6.0,SOFT,9,78.79766666666667,-1.9022500000000004,-0.3666666666666667,5.0,14.0,1.1,-30.0,23.0
2026,6,Monaco Grand Prix,R,HUL,Audi,1.0,MEDIUM,12,82.24091666666666,-0.2280909090909091,-0.4405594405594406,1.0,12.0,1.1,-6.843,24.0
2026,6,Monaco Grand Prix,R,HUL,Audi,2.0,HARD,46,80.37882608695654,0.1949999999999998,0.5898859081097749,1.0,46.0,1.1,5.85,92.0
2026,6,Monaco Grand Prix,R,HUL,Audi,3.0,HARD,1,114.002,0.0,0.0,47.0,47.0,1.1,0.0,48.0
2026,6,Monaco Grand Prix,R,HUL,Audi,4.0,HARD,6,97.6635,0.0828000000000002,-0.3142857142857143,48.0,53.0,1.1,2.484,59.0
2026,6,Monaco Grand Prix,R,HUL,Audi,5.0,HARD,1,108.126,0.0,0.0,54.0,54.0,1.1,0.0,55.0
2026,6,Monaco Grand Prix,R,HUL,Audi,6.0,SOFT,1,145.851,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,HUL,Audi,7.0,SOFT,9,80.20344444444443,-1.682875000000001,-0.8666666666666667,2.0,11.0,1.1,-30.0,20.0
2026,6,Monaco Grand Prix,R,LAW,Racing Bulls,1.0,MEDIUM,44,79.76002272727273,-0.029441860465116,-0.0653981677237491,1.0,44.0,1.1,-0.883,88.0
2026,6,Monaco Grand Prix,R,LAW,Racing Bulls,2.0,SOFT,16,82.4126875,0.7036000000000001,0.1264705882352941,5.0,20.0,1.1,21.108,36.0
2026,6,Monaco Grand Prix,R,LAW,Racing Bulls,3.0,SOFT,6,95.132,1.9998000000000016,0.0857142857142857,21.0,26.0,1.1,59.994,32.0
2026,6,Monaco Grand Prix,R,LAW,Racing Bulls,4.0,SOFT,1,103.746,0.0,0.0,7.0,7.0,1.1,0.0,8.0
2026,6,Monaco Grand Prix,R,LAW,Racing Bulls,5.0,SOFT,9,80.06599999999999,-2.3925,-0.9333333333333332,7.0,16.0,1.1,-30.0,25.0
2026,6,Monaco Grand Prix,R,LEC,Ferrari,1.0,MEDIUM,35,78.15342857142858,0.0703823529411765,-0.0011205266502722,1.0,35.0,1.1,2.111,70.0
2026,6,Monaco Grand Prix,R,LEC,Ferrari,2.0,HARD,25,78.64844,0.1270833333333332,-0.3653846153846153,1.0,25.0,1.1,3.812,50.0
2026,6,Monaco Grand Prix,R,LEC,Ferrari,3.0,SOFT,1,115.305,0.0,0.0,5.0,5.0,1.1,0.0,6.0
2026,6,Monaco Grand Prix,R,LEC,Ferrari,4.0,SOFT,3,108.65433333333333,10.0,1.0,6.0,8.0,1.1,90.0,11.0
2026,6,Monaco Grand Prix,R,LIN,Racing Bulls,1.0,MEDIUM,59,80.98366101694916,0.1653793103448275,0.2690824079485681,1.0,59.0,1.1,4.961,118.0
2026,6,Monaco Grand Prix,R,LIN,Racing Bulls,2.0,MEDIUM,6,100.14516666666668,0.1367999999999995,-0.3142857142857143,60.0,65.0,1.1,4.104,71.0
2026,6,Monaco Grand Prix,R,LIN,Racing Bulls,3.0,MEDIUM,1,107.083,0.0,0.0,66.0,66.0,1.1,0.0,67.0
2026,6,Monaco Grand Prix,R,LIN,Racing Bulls,4.0,SOFT,1,145.523,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,LIN,Racing Bulls,5.0,SOFT,9,80.03277777777778,-2.097875,-0.9333333333333332,1.0,10.0,1.1,-30.0,19.0
2026,6,Monaco Grand Prix,R,NOR,McLaren,1.0,MEDIUM,43,78.99323255813952,-0.2715714285714287,0.0302023557837511,1.0,43.0,1.1,-8.147,86.0
2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,1.0,MEDIUM,9,83.81844444444444,-0.2926249999999992,-0.3333333333333333,1.0,9.0,1.1,-8.779,18.0
2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,2.0,HARD,50,80.83908,0.3880204081632654,0.7498199279711883,1.0,50.0,1.1,11.641,100.0
2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,3.0,HARD,6,97.70483333333333,0.0300000000000011,-0.3142857142857143,51.0,56.0,1.1,0.9,62.0
2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,4.0,HARD,1,107.974,0.0,0.0,57.0,57.0,1.1,0.0,58.0
2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,5.0,SOFT,1,145.286,0.0,0.0,1.0,1.0,1.1,0.0,2.0
2026,6,Monaco Grand Prix,R,OCO,Haas F1 Team,6.0,SOFT,9,80.73977777777777,-1.8077500000000004,-0.8833333333333333,2.0,11.0,1.1,-30.0,20.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,1.0,SOFT,4,89.3055,-0.3416666666666685,0.1999999999999999,1.0,4.0,1.1,-10.25,8.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,2.0,MEDIUM,5,81.92859999999999,1.6655000000000015,0.0999999999999999,1.0,5.0,1.1,49.965,10.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,3.0,MEDIUM,50,81.43432,0.3579591836734698,0.5406482593037215,6.0,55.0,1.1,10.739,105.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,4.0,SOFT,6,92.5285,-0.8670000000000015,-0.0857142857142857,1.0,6.0,1.1,-26.01,12.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,5.0,SOFT,1,105.31,0.0,0.0,7.0,7.0,1.1,0.0,8.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,6.0,SOFT,1,149.156,0.0,0.0,7.0,7.0,1.1,0.0,8.0
2026,6,Monaco Grand Prix,R,PER,Cadillac,7.0,SOFT,10,86.8882,-1.4492222222222213,-0.9636363636363636,1.0,10.0,1.1,-30.0,20.0
2026,6,Monaco Grand Prix,R,PIA,McLaren,1.0,MEDIUM,48,79.126625,0.0045744680851064,0.2895136778115502,1.0,48.0,1.1,0.137,96.0
2026,6,Monaco Grand Prix,R,PIA,McLaren,2.0,HARD,11,81.31763636363637,0.2894999999999996,-0.3454545454545455,1.0,11.0,1.1,8.685,22.0
2026,6,Monaco Grand Prix,R,PIA,McLaren,3.0,SOFT,1,114.894,0.0,0.0,5.0,5.0,1.1,0.0,6.0
2026,6,Monaco Grand Prix,R,PIA,McLaren,4.0,SOFT,6,97.24533333333332,-0.2814000000000021,-0.2,6.0,11.0,1.1,-8.442,17.0
2026,6,Monaco Grand Prix,R,PIA,McLaren,5.0,SOFT,1,106.726,0.0,0.0,12.0,12.0,1.1,0.0,13.0
