meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1281,11253,12,1,2026-03-29T05:14:02.078000+00:00,38.853,42.42,17.942,285.0,332.0,False,99.215,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",293.0
1281,11253,63,1,2026-03-29T05:14:02.078000+00:00,37.965,42.185,18.12,287.0,330.0,False,98.27,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",291.0
1281,11253,81,1,2026-03-29T05:14:02.078000+00:00,35.66,41.939,18.112,280.0,313.0,False,95.711,"[2048, 2049, 2051, 2051, 2051, 2051, 2051, 2051, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2051]",279.0
1281,11253,16,1,2026-03-29T05:14:02.078000+00:00,36.9,41.648,18.305,267.0,320.0,False,96.853,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",283.0
1281,11253,1,1,2026-03-29T05:14:02.078000+00:00,37.524,42.011,18.104,289.0,323.0,False,97.639,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049]",283.0
1281,11253,44,1,2026-03-29T05:14:02.078000+00:00,38.546,42.171,18.146,264.0,328.0,False,98.863,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",289.0
1281,11253,10,1,2026-03-29T05:14:02.078000+00:00,39.291,42.579,18.221,276.0,331.0,False,100.091,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",291.0
1281,11253,6,1,2026-03-29T05:14:02.078000+00:00,39.655,42.839,18.232,280.0,324.0,False,100.726,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",289.0
1281,11253,5,1,2026-03-29T05:14:02.078000+00:00,41.701,43.476,18.277,264.0,333.0,False,103.454,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",295.0
1281,11253,41,1,2026-03-29T05:14:02.078000+00:00,39.995,43.187,18.012,270.0,335.0,False,101.194,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",296.0
