id,season,round,race_id,driver_id,constructor_id,latest_completed_race_id,recent_finish_avg_3,recent_qualifying_avg_3,recent_points_avg_3,teammate_points_delta_avg_3,finish_consistency_5,dnf_rate_5,constructor_points_avg_3,constructor_finish_avg_3,overtake_score,reliability_score,driver_standing_position,constructor_standing_position,field_status,source_label
2026-01-albert_park|russell,2026,1,2026-01-albert_park,russell,mercedes,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,1,1,completed,point_in_time_feature_builder
2026-01-albert_park|antonelli,2026,1,2026-01-albert_park,antonelli,mercedes,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,2,1,completed,point_in_time_feature_builder
2026-01-albert_park|hadjar,2026,1,2026-01-albert_park,hadjar,red_bull,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,15,4,completed,point_in_time_feature_builder
2026-01-albert_park|leclerc,2026,1,2026-01-albert_park,leclerc,ferrari,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,3,2,completed,point_in_time_feature_builder
2026-01-albert_park|piastri,2026,1,2026-01-albert_park,piastri,mclaren,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,20,3,completed,point_in_time_feature_builder
2026-01-albert_park|norris,2026,1,2026-01-albert_park,norris,mclaren,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,5,3,completed,point_in_time_feature_builder
2026-01-albert_park|hamilton,2026,1,2026-01-albert_park,hamilton,ferrari,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,4,2,completed,point_in_time_feature_builder
2026-01-albert_park|lawson,2026,1,2026-01-albert_park,lawson,rb,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,17,6,completed,point_in_time_feature_builder
2026-01-albert_park|arvid_lindblad,2026,1,2026-01-albert_park,arvid_lindblad,rb,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,8,6,completed,point_in_time_feature_builder
2026-01-albert_park|bortoleto,2026,1,2026-01-albert_park,bortoleto,audi,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,9,7,completed,point_in_time_feature_builder
2026-01-albert_park|hulkenberg,2026,1,2026-01-albert_park,hulkenberg,audi,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,16,7,completed,point_in_time_feature_builder
2026-01-albert_park|bearman,2026,1,2026-01-albert_park,bearman,haas,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,7,5,completed,point_in_time_feature_builder
2026-01-albert_park|ocon,2026,1,2026-01-albert_park,ocon,haas,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,18,5,completed,point_in_time_feature_builder
2026-01-albert_park|gasly,2026,1,2026-01-albert_park,gasly,alpine,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,10,8,completed,point_in_time_feature_builder
2026-01-albert_park|albon,2026,1,2026-01-albert_park,albon,williams,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,11,11,completed,point_in_time_feature_builder
2026-01-albert_park|colapinto,2026,1,2026-01-albert_park,colapinto,alpine,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,14,8,completed,point_in_time_feature_builder
2026-01-albert_park|alonso,2026,1,2026-01-albert_park,alonso,aston_martin,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,12,9,completed,point_in_time_feature_builder
2026-01-albert_park|perez,2026,1,2026-01-albert_park,perez,cadillac,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,19,10,completed,point_in_time_feature_builder
2026-01-albert_park|bottas,2026,1,2026-01-albert_park,bottas,cadillac,2026-01-albert_park,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,13,10,completed,point_in_time_feature_builder
2026-02-shanghai|antonelli,2026,2,2026-02-shanghai,antonelli,mercedes,2026-02-shanghai,2.0,2.0,18.0,-7.0,0.0,0.0,21.5,1.5,50.0,100.0,2,1,completed,point_in_time_feature_builder
2026-02-shanghai|russell,2026,2,2026-02-shanghai,russell,mercedes,2026-02-shanghai,1.0,1.0,25.0,7.0,0.0,0.0,21.5,1.5,50.0,100.0,1,1,completed,point_in_time_feature_builder
