id,season,round,race_id,entity_type,entity_id,constructor_id,projected_score,price_estimate,value_score,winner_probability,podium_probability,top10_probability,volatility_proxy,source_label
2026-20-interlagos|driver|colapinto,2026,20,2026-20-interlagos,driver,colapinto,alpine,471.544,17.4,27.1,0.015,12.262,10.609,89.391,prediction_snapshot_v1
2026-20-interlagos|driver|alonso,2026,20,2026-20-interlagos,driver,alonso,aston_martin,380.08,13.3,28.577,0.002,9.514,9.464,90.536,prediction_snapshot_v1
2026-20-interlagos|driver|sainz,2026,20,2026-20-interlagos,driver,sainz,williams,378.796,13.2,28.697,0.002,9.475,9.448,90.552,prediction_snapshot_v1
2026-20-interlagos|driver|ocon,2026,20,2026-20-interlagos,driver,ocon,haas,377.00800000000004,13.1,28.779,0.002,9.421,9.425,90.575,prediction_snapshot_v1
2026-20-interlagos|driver|albon,2026,20,2026-20-interlagos,driver,albon,williams,356.656,12.2,29.234,0.001,8.806,9.169,90.831,prediction_snapshot_v1
2026-20-interlagos|driver|bearman,2026,20,2026-20-interlagos,driver,bearman,haas,349.664,11.9,29.384,0.001,8.594,9.081,90.919,prediction_snapshot_v1
2026-20-interlagos|driver|stroll,2026,20,2026-20-interlagos,driver,stroll,aston_martin,345.404,11.7,29.522,0.001,8.465,9.027,90.973,prediction_snapshot_v1
2026-20-interlagos|driver|perez,2026,20,2026-20-interlagos,driver,perez,cadillac,338.768,11.4,29.716,0.001,8.264,8.943,91.057,prediction_snapshot_v1
2026-20-interlagos|driver|bottas,2026,20,2026-20-interlagos,driver,bottas,cadillac,338.248,11.4,29.671,0.001,8.248,8.937,91.063,prediction_snapshot_v1
2026-21-vegas|constructor|mercedes,2026,21,2026-21-vegas,constructor,mercedes,mercedes,137.3598,40.2,3.417,40.632999999999996,153.966,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|constructor|mclaren,2026,21,2026-21-vegas,constructor,mclaren,mclaren,121.57809999999999,36.7,3.313,53.297999999999995,117.179,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|constructor|ferrari,2026,21,2026-21-vegas,constructor,ferrari,ferrari,107.08755,33.6,3.187,5.1739999999999995,91.701,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|constructor|red_bull,2026,21,2026-21-vegas,constructor,red_bull,red_bull,84.1676,28.5,2.953,0.6519999999999999,59.2,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|constructor|alpine,2026,21,2026-21-vegas,constructor,alpine,alpine,64.20400000000001,24.1,2.664,0.115,27.409,54.8045,45.196,prediction_snapshot_v1
2026-21-vegas|constructor|rb,2026,21,2026-21-vegas,constructor,rb,rb,61.21355,23.5,2.605,0.07200000000000001,26.691,55.8365,44.164,prediction_snapshot_v1
2026-21-vegas|constructor|audi,2026,21,2026-21-vegas,constructor,audi,audi,57.3305,22.6,2.537,0.046,25.759999999999998,21.866500000000002,78.134,prediction_snapshot_v1
2026-21-vegas|constructor|williams,2026,21,2026-21-vegas,constructor,williams,williams,26.17335,15.8,1.657,0.003,18.281,9.3085,90.692,prediction_snapshot_v1
2026-21-vegas|constructor|haas,2026,21,2026-21-vegas,constructor,haas,haas,25.0626,15.5,1.617,0.003,18.015,9.253,90.747,prediction_snapshot_v1
2026-21-vegas|constructor|aston_martin,2026,21,2026-21-vegas,constructor,aston_martin,aston_martin,24.9132,15.5,1.607,0.003,17.979,9.2455,90.754,prediction_snapshot_v1
2026-21-vegas|constructor|cadillac,2026,21,2026-21-vegas,constructor,cadillac,cadillac,18.801299999999998,14.1,1.333,0.002,16.512,8.94,91.06,prediction_snapshot_v1
2026-21-vegas|driver|norris,2026,21,2026-21-vegas,driver,norris,mclaren,7045.656,35.8,196.806,53.032,95.562,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|antonelli,2026,21,2026-21-vegas,driver,antonelli,mercedes,5681.224,35.0,162.321,35.702,83.968,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|russell,2026,21,2026-21-vegas,driver,russell,mercedes,3443.804,30.5,112.912,4.931,69.998,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|hamilton,2026,21,2026-21-vegas,driver,hamilton,ferrari,3133.0080000000003,30.5,102.722,4.89,58.986,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|max_verstappen,2026,21,2026-21-vegas,driver,max_verstappen,red_bull,2478.48,25.7,96.439,0.592,44.82,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|leclerc,2026,21,2026-21-vegas,driver,leclerc,ferrari,2121.06,24.1,88.011,0.284,32.715,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|piastri,2026,21,2026-21-vegas,driver,piastri,mclaren,1809.2359999999999,23.9,75.7,0.266,21.617,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|gasly,2026,21,2026-21-vegas,driver,gasly,alpine,1618.1159999999998,21.7,74.568,0.1,15.147,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|lawson,2026,21,2026-21-vegas,driver,lawson,red_bull,1594.24,20.6,77.39,0.06,14.38,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|arvid_lindblad,2026,21,2026-21-vegas,driver,arvid_lindblad,rb,1591.088,20.4,77.995,0.056,14.276,99.0,1.0,prediction_snapshot_v1
2026-21-vegas|driver|hulkenberg,2026,21,2026-21-vegas,driver,hulkenberg,audi,671.84,18.8,35.736,0.028,13.217,25.007,74.993,prediction_snapshot_v1
2026-21-vegas|driver|bortoleto,2026,21,2026-21-vegas,driver,bortoleto,audi,576.996,17.8,32.416,0.018,12.543,18.726,81.274,prediction_snapshot_v1
2026-21-vegas|driver|tsunoda,2026,21,2026-21-vegas,driver,tsunoda,rb,500.65599999999995,17.6,28.446,0.016,12.415,12.673,87.327,prediction_snapshot_v1
2026-21-vegas|driver|colapinto,2026,21,2026-21-vegas,driver,colapinto,alpine,471.544,17.4,27.1,0.015,12.262,10.609,89.391,prediction_snapshot_v1
2026-21-vegas|driver|alonso,2026,21,2026-21-vegas,driver,alonso,aston_martin,380.08,13.3,28.577,0.002,9.514,9.464,90.536,prediction_snapshot_v1
2026-21-vegas|driver|sainz,2026,21,2026-21-vegas,driver,sainz,williams,378.796,13.2,28.697,0.002,9.475,9.448,90.552,prediction_snapshot_v1
2026-21-vegas|driver|ocon,2026,21,2026-21-vegas,driver,ocon,haas,377.00800000000004,13.1,28.779,0.002,9.421,9.425,90.575,prediction_snapshot_v1
2026-21-vegas|driver|albon,2026,21,2026-21-vegas,driver,albon,williams,356.656,12.2,29.234,0.001,8.806,9.169,90.831,prediction_snapshot_v1
2026-21-vegas|driver|bearman,2026,21,2026-21-vegas,driver,bearman,haas,349.664,11.9,29.384,0.001,8.594,9.081,90.919,prediction_snapshot_v1
2026-21-vegas|driver|stroll,2026,21,2026-21-vegas,driver,stroll,aston_martin,345.404,11.7,29.522,0.001,8.465,9.027,90.973,prediction_snapshot_v1
2026-21-vegas|driver|perez,2026,21,2026-21-vegas,driver,perez,cadillac,338.768,11.4,29.716,0.001,8.264,8.943,91.057,prediction_snapshot_v1
2026-21-vegas|driver|bottas,2026,21,2026-21-vegas,driver,bottas,cadillac,338.248,11.4,29.671,0.001,8.248,8.937,91.063,prediction_snapshot_v1
2026-22-losail|constructor|mercedes,2026,22,2026-22-losail,constructor,mercedes,mercedes,137.3598,40.2,3.417,40.632999999999996,153.966,99.0,1.0,prediction_snapshot_v1
2026-22-losail|constructor|mclaren,2026,22,2026-22-losail,constructor,mclaren,mclaren,121.57809999999999,36.7,3.313,53.297999999999995,117.179,99.0,1.0,prediction_snapshot_v1
2026-22-losail|constructor|ferrari,2026,22,2026-22-losail,constructor,ferrari,ferrari,107.08755,33.6,3.187,5.1739999999999995,91.701,99.0,1.0,prediction_snapshot_v1
2026-22-losail|constructor|red_bull,2026,22,2026-22-losail,constructor,red_bull,red_bull,84.1676,28.5,2.953,0.6519999999999999,59.2,99.0,1.0,prediction_snapshot_v1
2026-22-losail|constructor|alpine,2026,22,2026-22-losail,constructor,alpine,alpine,64.20400000000001,24.1,2.664,0.115,27.409,54.8045,45.196,prediction_snapshot_v1
2026-22-losail|constructor|rb,2026,22,2026-22-losail,constructor,rb,rb,61.21355,23.5,2.605,0.07200000000000001,26.691,55.8365,44.164,prediction_snapshot_v1
2026-22-losail|constructor|audi,2026,22,2026-22-losail,constructor,audi,audi,57.3305,22.6,2.537,0.046,25.759999999999998,21.866500000000002,78.134,prediction_snapshot_v1
2026-22-losail|constructor|williams,2026,22,2026-22-losail,constructor,williams,williams,26.17335,15.8,1.657,0.003,18.281,9.3085,90.692,prediction_snapshot_v1
2026-22-losail|constructor|haas,2026,22,2026-22-losail,constructor,haas,haas,25.0626,15.5,1.617,0.003,18.015,9.253,90.747,prediction_snapshot_v1
2026-22-losail|constructor|aston_martin,2026,22,2026-22-losail,constructor,aston_martin,aston_martin,24.9132,15.5,1.607,0.003,17.979,9.2455,90.754,prediction_snapshot_v1
2026-22-losail|constructor|cadillac,2026,22,2026-22-losail,constructor,cadillac,cadillac,18.801299999999998,14.1,1.333,0.002,16.512,8.94,91.06,prediction_snapshot_v1
2026-22-losail|driver|norris,2026,22,2026-22-losail,driver,norris,mclaren,7045.656,35.8,196.806,53.032,95.562,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|antonelli,2026,22,2026-22-losail,driver,antonelli,mercedes,5681.224,35.0,162.321,35.702,83.968,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|russell,2026,22,2026-22-losail,driver,russell,mercedes,3443.804,30.5,112.912,4.931,69.998,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|hamilton,2026,22,2026-22-losail,driver,hamilton,ferrari,3133.0080000000003,30.5,102.722,4.89,58.986,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|max_verstappen,2026,22,2026-22-losail,driver,max_verstappen,red_bull,2478.48,25.7,96.439,0.592,44.82,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|leclerc,2026,22,2026-22-losail,driver,leclerc,ferrari,2121.06,24.1,88.011,0.284,32.715,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|piastri,2026,22,2026-22-losail,driver,piastri,mclaren,1809.2359999999999,23.9,75.7,0.266,21.617,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|gasly,2026,22,2026-22-losail,driver,gasly,alpine,1618.1159999999998,21.7,74.568,0.1,15.147,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|lawson,2026,22,2026-22-losail,driver,lawson,red_bull,1594.24,20.6,77.39,0.06,14.38,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|arvid_lindblad,2026,22,2026-22-losail,driver,arvid_lindblad,rb,1591.088,20.4,77.995,0.056,14.276,99.0,1.0,prediction_snapshot_v1
2026-22-losail|driver|hulkenberg,2026,22,2026-22-losail,driver,hulkenberg,audi,671.84,18.8,35.736,0.028,13.217,25.007,74.993,prediction_snapshot_v1
2026-22-losail|driver|bortoleto,2026,22,2026-22-losail,driver,bortoleto,audi,576.996,17.8,32.416,0.018,12.543,18.726,81.274,prediction_snapshot_v1
2026-22-losail|driver|tsunoda,2026,22,2026-22-losail,driver,tsunoda,rb,500.65599999999995,17.6,28.446,0.016,12.415,12.673,87.327,prediction_snapshot_v1
2026-22-losail|driver|colapinto,2026,22,2026-22-losail,driver,colapinto,alpine,471.544,17.4,27.1,0.015,12.262,10.609,89.391,prediction_snapshot_v1
2026-22-losail|driver|alonso,2026,22,2026-22-losail,driver,alonso,aston_martin,380.08,13.3,28.577,0.002,9.514,9.464,90.536,prediction_snapshot_v1
2026-22-losail|driver|sainz,2026,22,2026-22-losail,driver,sainz,williams,378.796,13.2,28.697,0.002,9.475,9.448,90.552,prediction_snapshot_v1
2026-22-losail|driver|ocon,2026,22,2026-22-losail,driver,ocon,haas,377.00800000000004,13.1,28.779,0.002,9.421,9.425,90.575,prediction_snapshot_v1
2026-22-losail|driver|albon,2026,22,2026-22-losail,driver,albon,williams,356.656,12.2,29.234,0.001,8.806,9.169,90.831,prediction_snapshot_v1
2026-22-losail|driver|bearman,2026,22,2026-22-losail,driver,bearman,haas,349.664,11.9,29.384,0.001,8.594,9.081,90.919,prediction_snapshot_v1
2026-22-losail|driver|stroll,2026,22,2026-22-losail,driver,stroll,aston_martin,345.404,11.7,29.522,0.001,8.465,9.027,90.973,prediction_snapshot_v1
2026-22-losail|driver|perez,2026,22,2026-22-losail,driver,perez,cadillac,338.768,11.4,29.716,0.001,8.264,8.943,91.057,prediction_snapshot_v1
2026-22-losail|driver|bottas,2026,22,2026-22-losail,driver,bottas,cadillac,338.248,11.4,29.671,0.001,8.248,8.937,91.063,prediction_snapshot_v1
2026-23-yas_marina|constructor|mercedes,2026,23,2026-23-yas_marina,constructor,mercedes,mercedes,137.3598,40.2,3.417,40.632999999999996,153.966,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|constructor|mclaren,2026,23,2026-23-yas_marina,constructor,mclaren,mclaren,121.57809999999999,36.7,3.313,53.297999999999995,117.179,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|constructor|ferrari,2026,23,2026-23-yas_marina,constructor,ferrari,ferrari,107.08755,33.6,3.187,5.1739999999999995,91.701,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|constructor|red_bull,2026,23,2026-23-yas_marina,constructor,red_bull,red_bull,84.1676,28.5,2.953,0.6519999999999999,59.2,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|constructor|alpine,2026,23,2026-23-yas_marina,constructor,alpine,alpine,64.20400000000001,24.1,2.664,0.115,27.409,54.8045,45.196,prediction_snapshot_v1
2026-23-yas_marina|constructor|rb,2026,23,2026-23-yas_marina,constructor,rb,rb,61.21355,23.5,2.605,0.07200000000000001,26.691,55.8365,44.164,prediction_snapshot_v1
2026-23-yas_marina|constructor|audi,2026,23,2026-23-yas_marina,constructor,audi,audi,57.3305,22.6,2.537,0.046,25.759999999999998,21.866500000000002,78.134,prediction_snapshot_v1
2026-23-yas_marina|constructor|williams,2026,23,2026-23-yas_marina,constructor,williams,williams,26.17335,15.8,1.657,0.003,18.281,9.3085,90.692,prediction_snapshot_v1
2026-23-yas_marina|constructor|haas,2026,23,2026-23-yas_marina,constructor,haas,haas,25.0626,15.5,1.617,0.003,18.015,9.253,90.747,prediction_snapshot_v1
2026-23-yas_marina|constructor|aston_martin,2026,23,2026-23-yas_marina,constructor,aston_martin,aston_martin,24.9132,15.5,1.607,0.003,17.979,9.2455,90.754,prediction_snapshot_v1
2026-23-yas_marina|constructor|cadillac,2026,23,2026-23-yas_marina,constructor,cadillac,cadillac,18.801299999999998,14.1,1.333,0.002,16.512,8.94,91.06,prediction_snapshot_v1
2026-23-yas_marina|driver|norris,2026,23,2026-23-yas_marina,driver,norris,mclaren,7045.656,35.8,196.806,53.032,95.562,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|antonelli,2026,23,2026-23-yas_marina,driver,antonelli,mercedes,5681.224,35.0,162.321,35.702,83.968,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|russell,2026,23,2026-23-yas_marina,driver,russell,mercedes,3443.804,30.5,112.912,4.931,69.998,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|hamilton,2026,23,2026-23-yas_marina,driver,hamilton,ferrari,3133.0080000000003,30.5,102.722,4.89,58.986,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|max_verstappen,2026,23,2026-23-yas_marina,driver,max_verstappen,red_bull,2478.48,25.7,96.439,0.592,44.82,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|leclerc,2026,23,2026-23-yas_marina,driver,leclerc,ferrari,2121.06,24.1,88.011,0.284,32.715,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|piastri,2026,23,2026-23-yas_marina,driver,piastri,mclaren,1809.2359999999999,23.9,75.7,0.266,21.617,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|gasly,2026,23,2026-23-yas_marina,driver,gasly,alpine,1618.1159999999998,21.7,74.568,0.1,15.147,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|lawson,2026,23,2026-23-yas_marina,driver,lawson,red_bull,1594.24,20.6,77.39,0.06,14.38,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|arvid_lindblad,2026,23,2026-23-yas_marina,driver,arvid_lindblad,rb,1591.088,20.4,77.995,0.056,14.276,99.0,1.0,prediction_snapshot_v1
2026-23-yas_marina|driver|hulkenberg,2026,23,2026-23-yas_marina,driver,hulkenberg,audi,671.84,18.8,35.736,0.028,13.217,25.007,74.993,prediction_snapshot_v1
2026-23-yas_marina|driver|bortoleto,2026,23,2026-23-yas_marina,driver,bortoleto,audi,576.996,17.8,32.416,0.018,12.543,18.726,81.274,prediction_snapshot_v1
2026-23-yas_marina|driver|tsunoda,2026,23,2026-23-yas_marina,driver,tsunoda,rb,500.65599999999995,17.6,28.446,0.016,12.415,12.673,87.327,prediction_snapshot_v1
2026-23-yas_marina|driver|colapinto,2026,23,2026-23-yas_marina,driver,colapinto,alpine,471.544,17.4,27.1,0.015,12.262,10.609,89.391,prediction_snapshot_v1
2026-23-yas_marina|driver|alonso,2026,23,2026-23-yas_marina,driver,alonso,aston_martin,380.08,13.3,28.577,0.002,9.514,9.464,90.536,prediction_snapshot_v1
2026-23-yas_marina|driver|sainz,2026,23,2026-23-yas_marina,driver,sainz,williams,378.796,13.2,28.697,0.002,9.475,9.448,90.552,prediction_snapshot_v1
2026-23-yas_marina|driver|ocon,2026,23,2026-23-yas_marina,driver,ocon,haas,377.00800000000004,13.1,28.779,0.002,9.421,9.425,90.575,prediction_snapshot_v1
2026-23-yas_marina|driver|albon,2026,23,2026-23-yas_marina,driver,albon,williams,356.656,12.2,29.234,0.001,8.806,9.169,90.831,prediction_snapshot_v1
2026-23-yas_marina|driver|bearman,2026,23,2026-23-yas_marina,driver,bearman,haas,349.664,11.9,29.384,0.001,8.594,9.081,90.919,prediction_snapshot_v1
2026-23-yas_marina|driver|stroll,2026,23,2026-23-yas_marina,driver,stroll,aston_martin,345.404,11.7,29.522,0.001,8.465,9.027,90.973,prediction_snapshot_v1
2026-23-yas_marina|driver|perez,2026,23,2026-23-yas_marina,driver,perez,cadillac,338.768,11.4,29.716,0.001,8.264,8.943,91.057,prediction_snapshot_v1
2026-23-yas_marina|driver|bottas,2026,23,2026-23-yas_marina,driver,bottas,cadillac,338.248,11.4,29.671,0.001,8.248,8.937,91.063,prediction_snapshot_v1
