id,race_id,driver_id,constructor_id,grid_position,finish_position,finish_status,points,laps_completed,fastest_lap_rank
2026-02-shanghai|perez,2026-02-shanghai,perez,cadillac,21,15,Lapped,0.0,55,16.0
2026-02-shanghai|max_verstappen,2026-02-shanghai,max_verstappen,red_bull,8,16,Retired,0.0,45,11.0
2026-02-shanghai|alonso,2026-02-shanghai,alonso,aston_martin,18,17,Retired,0.0,32,17.0
2026-02-shanghai|stroll,2026-02-shanghai,stroll,aston_martin,20,18,Retired,0.0,9,18.0
2026-02-shanghai|piastri,2026-02-shanghai,piastri,mclaren,5,19,Did not start,0.0,0,
2026-02-shanghai|norris,2026-02-shanghai,norris,mclaren,6,20,Did not start,0.0,0,
2026-02-shanghai|bortoleto,2026-02-shanghai,bortoleto,audi,16,21,Did not start,0.0,0,
2026-02-shanghai|albon,2026-02-shanghai,albon,williams,22,22,Did not start,0.0,0,
2026-03-suzuka|antonelli,2026-03-suzuka,antonelli,mercedes,1,1,Finished,25.0,53,1.0
2026-03-suzuka|piastri,2026-03-suzuka,piastri,mclaren,3,2,Finished,18.0,53,5.0
2026-03-suzuka|leclerc,2026-03-suzuka,leclerc,ferrari,4,3,Finished,15.0,53,3.0
2026-03-suzuka|russell,2026-03-suzuka,russell,mercedes,2,4,Finished,12.0,53,2.0
2026-03-suzuka|norris,2026-03-suzuka,norris,mclaren,5,5,Finished,10.0,53,6.0
2026-03-suzuka|hamilton,2026-03-suzuka,hamilton,ferrari,6,6,Finished,8.0,53,4.0
2026-03-suzuka|gasly,2026-03-suzuka,gasly,alpine,7,7,Finished,6.0,53,9.0
2026-03-suzuka|max_verstappen,2026-03-suzuka,max_verstappen,red_bull,11,8,Finished,4.0,53,8.0
2026-03-suzuka|lawson,2026-03-suzuka,lawson,rb,14,9,Finished,2.0,53,13.0
2026-03-suzuka|ocon,2026-03-suzuka,ocon,haas,12,10,Finished,1.0,53,14.0
2026-03-suzuka|hulkenberg,2026-03-suzuka,hulkenberg,audi,13,11,Finished,0.0,53,10.0
2026-03-suzuka|hadjar,2026-03-suzuka,hadjar,red_bull,8,12,Finished,0.0,53,11.0
2026-03-suzuka|bortoleto,2026-03-suzuka,bortoleto,audi,9,13,Finished,0.0,53,12.0
2026-03-suzuka|arvid_lindblad,2026-03-suzuka,arvid_lindblad,rb,10,14,Finished,0.0,53,15.0
2026-03-suzuka|sainz,2026-03-suzuka,sainz,williams,16,15,Finished,0.0,53,17.0
2026-03-suzuka|colapinto,2026-03-suzuka,colapinto,alpine,15,16,Finished,0.0,53,16.0
2026-03-suzuka|perez,2026-03-suzuka,perez,cadillac,19,17,Finished,0.0,53,19.0
2026-03-suzuka|alonso,2026-03-suzuka,alonso,aston_martin,21,18,Lapped,0.0,52,20.0
2026-03-suzuka|bottas,2026-03-suzuka,bottas,cadillac,20,19,Lapped,0.0,52,21.0
2026-03-suzuka|albon,2026-03-suzuka,albon,williams,17,20,Lapped,0.0,51,7.0
2026-03-suzuka|stroll,2026-03-suzuka,stroll,aston_martin,22,21,Retired,0.0,30,22.0
2026-03-suzuka|bearman,2026-03-suzuka,bearman,haas,18,22,Retired,0.0,20,18.0
2026-04-miami|antonelli,2026-04-miami,antonelli,mercedes,1,1,Finished,25.0,57,3.0
2026-04-miami|norris,2026-04-miami,norris,mclaren,4,2,Finished,18.0,57,1.0
2026-04-miami|piastri,2026-04-miami,piastri,mclaren,7,3,Finished,15.0,57,2.0
2026-04-miami|russell,2026-04-miami,russell,mercedes,5,4,Finished,12.0,57,4.0
2026-04-miami|max_verstappen,2026-04-miami,max_verstappen,red_bull,2,5,Finished,10.0,57,9.0
2026-04-miami|hamilton,2026-04-miami,hamilton,ferrari,6,6,Finished,8.0,57,6.0
2026-04-miami|colapinto,2026-04-miami,colapinto,alpine,8,7,Finished,6.0,57,8.0
2026-04-miami|leclerc,2026-04-miami,leclerc,ferrari,3,8,Finished,4.0,57,5.0
2026-04-miami|sainz,2026-04-miami,sainz,williams,13,9,Finished,2.0,57,7.0
2026-04-miami|albon,2026-04-miami,albon,williams,15,10,Finished,1.0,57,13.0
2026-04-miami|bearman,2026-04-miami,bearman,haas,12,11,Lapped,0.0,56,12.0
2026-04-miami|bortoleto,2026-04-miami,bortoleto,audi,21,12,Lapped,0.0,56,10.0
2026-04-miami|ocon,2026-04-miami,ocon,haas,14,13,Lapped,0.0,56,11.0
2026-04-miami|arvid_lindblad,2026-04-miami,arvid_lindblad,rb,16,14,Lapped,0.0,56,14.0
2026-04-miami|alonso,2026-04-miami,alonso,aston_martin,17,15,Lapped,0.0,56,16.0
2026-04-miami|perez,2026-04-miami,perez,cadillac,20,16,Lapped,0.0,56,21.0
2026-04-miami|stroll,2026-04-miami,stroll,aston_martin,18,17,Lapped,0.0,56,17.0
2026-04-miami|bottas,2026-04-miami,bottas,cadillac,19,18,Lapped,0.0,55,22.0
2026-04-miami|hulkenberg,2026-04-miami,hulkenberg,audi,10,19,Retired,0.0,7,15.0
2026-04-miami|lawson,2026-04-miami,lawson,rb,11,20,Retired,0.0,6,18.0
2026-04-miami|gasly,2026-04-miami,gasly,alpine,9,21,Retired,0.0,4,20.0
2026-04-miami|hadjar,2026-04-miami,hadjar,red_bull,22,22,Retired,0.0,4,19.0
2026-05-villeneuve|antonelli,2026-05-villeneuve,antonelli,mercedes,2,1,Finished,25.0,68,1.0
2026-05-villeneuve|hamilton,2026-05-villeneuve,hamilton,ferrari,5,2,Finished,18.0,68,3.0
2026-05-villeneuve|max_verstappen,2026-05-villeneuve,max_verstappen,red_bull,6,3,Finished,15.0,68,2.0
2026-05-villeneuve|leclerc,2026-05-villeneuve,leclerc,ferrari,8,4,Finished,12.0,68,5.0
2026-05-villeneuve|hadjar,2026-05-villeneuve,hadjar,red_bull,7,5,Lapped,10.0,67,4.0
2026-05-villeneuve|colapinto,2026-05-villeneuve,colapinto,alpine,10,6,Lapped,8.0,67,8.0
2026-05-villeneuve|lawson,2026-05-villeneuve,lawson,rb,12,7,Lapped,6.0,67,10.0
2026-05-villeneuve|gasly,2026-05-villeneuve,gasly,alpine,14,8,Lapped,4.0,67,6.0
2026-05-villeneuve|sainz,2026-05-villeneuve,sainz,williams,15,9,Lapped,2.0,67,12.0
2026-05-villeneuve|bearman,2026-05-villeneuve,bearman,haas,16,10,Lapped,1.0,67,13.0
2026-05-villeneuve|piastri,2026-05-villeneuve,piastri,mclaren,4,11,Lapped,0.0,66,7.0
2026-05-villeneuve|hulkenberg,2026-05-villeneuve,hulkenberg,audi,11,12,Lapped,0.0,66,15.0
2026-05-villeneuve|bortoleto,2026-05-villeneuve,bortoleto,audi,13,13,Lapped,0.0,66,14.0
2026-05-villeneuve|ocon,2026-05-villeneuve,ocon,haas,17,14,Lapped,0.0,66,16.0
2026-05-villeneuve|stroll,2026-05-villeneuve,stroll,aston_martin,22,15,Lapped,0.0,64,20.0
2026-05-villeneuve|bottas,2026-05-villeneuve,bottas,cadillac,21,16,Lapped,0.0,64,19.0
2026-05-villeneuve|perez,2026-05-villeneuve,perez,cadillac,20,17,Retired,0.0,39,17.0
2026-05-villeneuve|norris,2026-05-villeneuve,norris,mclaren,3,18,Retired,0.0,38,11.0
2026-05-villeneuve|russell,2026-05-villeneuve,russell,mercedes,1,19,Retired,0.0,29,9.0
2026-05-villeneuve|alonso,2026-05-villeneuve,alonso,aston_martin,19,20,Retired,0.0,23,21.0
2026-05-villeneuve|albon,2026-05-villeneuve,albon,williams,18,21,Retired,0.0,11,18.0
2026-05-villeneuve|arvid_lindblad,2026-05-villeneuve,arvid_lindblad,rb,9,22,Did not start,0.0,0,
2026-06-monaco|antonelli,2026-06-monaco,antonelli,mercedes,1,1,Finished,25.0,78,1.0
2026-06-monaco|hamilton,2026-06-monaco,hamilton,ferrari,3,2,Finished,18.0,78,2.0
2026-06-monaco|gasly,2026-06-monaco,gasly,alpine,9,3,Finished,15.0,78,3.0
2026-06-monaco|hadjar,2026-06-monaco,hadjar,red_bull,5,4,Finished,12.0,78,4.0
2026-06-monaco|piastri,2026-06-monaco,piastri,mclaren,7,5,Finished,10.0,78,7.0
2026-06-monaco|lawson,2026-06-monaco,lawson,rb,10,6,Finished,8.0,78,5.0
2026-06-monaco|arvid_lindblad,2026-06-monaco,arvid_lindblad,rb,15,7,Finished,6.0,78,8.0
2026-06-monaco|albon,2026-06-monaco,albon,williams,11,8,Finished,4.0,78,12.0
2026-06-monaco|ocon,2026-06-monaco,ocon,haas,17,9,Finished,2.0,78,15.0
2026-06-monaco|alonso,2026-06-monaco,alonso,aston_martin,21,10,Finished,1.0,78,16.0
2026-06-monaco|bortoleto,2026-06-monaco,bortoleto,audi,16,11,Finished,0.0,78,13.0
2026-06-monaco|russell,2026-06-monaco,russell,mercedes,6,12,Finished,0.0,78,6.0
2026-06-monaco|hulkenberg,2026-06-monaco,hulkenberg,audi,13,13,Finished,0.0,78,11.0
2026-06-monaco|colapinto,2026-06-monaco,colapinto,alpine,14,14,Finished,0.0,78,10.0
2026-06-monaco|perez,2026-06-monaco,perez,cadillac,18,15,Finished,0.0,78,14.0
2026-06-monaco|sainz,2026-06-monaco,sainz,williams,12,16,Retired,0.0,70,18.0
2026-06-monaco|leclerc,2026-06-monaco,leclerc,ferrari,4,17,Retired,0.0,64,9.0
2026-06-monaco|stroll,2026-06-monaco,stroll,aston_martin,22,18,Retired,0.0,56,20.0
2026-06-monaco|norris,2026-06-monaco,norris,mclaren,8,19,Retired,0.0,43,17.0
2026-06-monaco|bearman,2026-06-monaco,bearman,haas,19,20,Retired,0.0,27,19.0
2026-06-monaco|bottas,2026-06-monaco,bottas,cadillac,20,21,Retired,0.0,15,21.0
2026-06-monaco|max_verstappen,2026-06-monaco,max_verstappen,red_bull,2,22,Retired,0.0,0,
2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,ferrari,2,1,Finished,25.0,66,1.0
2026-07-catalunya|russell,2026-07-catalunya,russell,mercedes,1,2,Finished,18.0,66,6.0
2026-07-catalunya|norris,2026-07-catalunya,norris,mclaren,4,3,Finished,15.0,66,4.0
2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,red_bull,5,4,Finished,12.0,66,3.0
2026-07-catalunya|piastri,2026-07-catalunya,piastri,mclaren,7,5,Finished,10.0,66,8.0
2026-07-catalunya|hadjar,2026-07-catalunya,hadjar,red_bull,6,6,Lapped,8.0,65,2.0
2026-07-catalunya|gasly,2026-07-catalunya,gasly,alpine,14,7,Lapped,6.0,65,13.0
2026-07-catalunya|lawson,2026-07-catalunya,lawson,rb,8,8,Lapped,4.0,65,17.0
2026-07-catalunya|arvid_lindblad,2026-07-catalunya,arvid_lindblad,rb,11,9,Lapped,2.0,65,12.0
2026-07-catalunya|colapinto,2026-07-catalunya,colapinto,alpine,13,10,Lapped,1.0,65,16.0
2026-07-catalunya|bortoleto,2026-07-catalunya,bortoleto,audi,12,11,Lapped,0.0,64,9.0
2026-07-catalunya|sainz,2026-07-catalunya,sainz,williams,16,12,Lapped,0.0,64,14.0
2026-07-catalunya|ocon,2026-07-catalunya,ocon,haas,17,13,Lapped,0.0,64,10.0
2026-07-catalunya|perez,2026-07-catalunya,perez,cadillac,19,14,Lapped,0.0,63,18.0
2026-07-catalunya|leclerc,2026-07-catalunya,leclerc,ferrari,10,15,Retired,0.0,62,5.0
2026-07-catalunya|antonelli,2026-07-catalunya,antonelli,mercedes,3,16,Retired,0.0,61,7.0
2026-07-catalunya|bearman,2026-07-catalunya,bearman,haas,15,17,Retired,0.0,60,15.0
2026-07-catalunya|albon,2026-07-catalunya,albon,williams,18,18,Lapped,0.0,55,11.0
2026-07-catalunya|alonso,2026-07-catalunya,alonso,aston_martin,22,19,Retired,0.0,37,20.0
2026-07-catalunya|hulkenberg,2026-07-catalunya,hulkenberg,audi,9,20,Retired,0.0,29,19.0
2026-07-catalunya|bottas,2026-07-catalunya,bottas,cadillac,20,21,Retired,0.0,15,21.0
2026-07-catalunya|stroll,2026-07-catalunya,stroll,aston_martin,21,22,Retired,0.0,5,22.0
2026-08-red_bull_ring|russell,2026-08-red_bull_ring,russell,mercedes,1,1,Finished,25.0,71,6.0
2026-08-red_bull_ring|max_verstappen,2026-08-red_bull_ring,max_verstappen,red_bull,5,2,Finished,18.0,71,2.0
2026-08-red_bull_ring|antonelli,2026-08-red_bull_ring,antonelli,mercedes,4,3,Finished,15.0,71,1.0
2026-08-red_bull_ring|piastri,2026-08-red_bull_ring,piastri,mclaren,7,4,Finished,12.0,71,3.0
2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,ferrari,3,5,Finished,10.0,71,7.0
2026-08-red_bull_ring|hadjar,2026-08-red_bull_ring,hadjar,red_bull,8,6,Finished,8.0,71,8.0
2026-08-red_bull_ring|norris,2026-08-red_bull_ring,norris,mclaren,6,7,Finished,6.0,71,5.0
2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,ferrari,2,8,Finished,4.0,71,4.0
2026-08-red_bull_ring|lawson,2026-08-red_bull_ring,lawson,rb,9,9,Lapped,2.0,70,10.0
2026-08-red_bull_ring|arvid_lindblad,2026-08-red_bull_ring,arvid_lindblad,rb,10,10,Lapped,1.0,70,11.0
2026-08-red_bull_ring|bortoleto,2026-08-red_bull_ring,bortoleto,audi,12,11,Lapped,0.0,70,14.0
2026-08-red_bull_ring|hulkenberg,2026-08-red_bull_ring,hulkenberg,audi,14,12,Lapped,0.0,70,12.0
2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,alpine,11,13,Lapped,0.0,70,9.0
2026-08-red_bull_ring|bearman,2026-08-red_bull_ring,bearman,haas,13,14,Lapped,0.0,70,15.0
2026-08-red_bull_ring|colapinto,2026-08-red_bull_ring,colapinto,alpine,16,15,Lapped,0.0,70,13.0
2026-08-red_bull_ring|ocon,2026-08-red_bull_ring,ocon,haas,15,16,Lapped,0.0,69,17.0
2026-08-red_bull_ring|albon,2026-08-red_bull_ring,albon,williams,18,17,Lapped,0.0,69,18.0
2026-08-red_bull_ring|alonso,2026-08-red_bull_ring,alonso,aston_martin,21,18,Lapped,0.0,68,16.0
2026-08-red_bull_ring|stroll,2026-08-red_bull_ring,stroll,aston_martin,22,19,Retired,0.0,45,20.0
2026-08-red_bull_ring|sainz,2026-08-red_bull_ring,sainz,williams,17,20,Retired,0.0,23,19.0
2026-08-red_bull_ring|perez,2026-08-red_bull_ring,perez,cadillac,19,21,Retired,0.0,4,21.0
2026-08-red_bull_ring|bottas,2026-08-red_bull_ring,bottas,cadillac,20,22,Retired,0.0,2,
2026-09-silverstone|leclerc,2026-09-silverstone,leclerc,ferrari,2,1,Finished,25.0,52,8.0
2026-09-silverstone|russell,2026-09-silverstone,russell,mercedes,4,2,Finished,18.0,52,5.0
2026-09-silverstone|hamilton,2026-09-silverstone,hamilton,ferrari,3,3,Finished,15.0,52,4.0
2026-09-silverstone|norris,2026-09-silverstone,norris,mclaren,6,4,Finished,12.0,52,6.0
2026-09-silverstone|hadjar,2026-09-silverstone,hadjar,red_bull,5,5,Finished,10.0,52,3.0
2026-09-silverstone|lawson,2026-09-silverstone,lawson,rb,10,6,Finished,8.0,52,12.0
2026-09-silverstone|arvid_lindblad,2026-09-silverstone,arvid_lindblad,rb,9,7,Finished,6.0,52,11.0
2026-09-silverstone|bortoleto,2026-09-silverstone,bortoleto,audi,11,8,Finished,4.0,52,13.0
2026-09-silverstone|colapinto,2026-09-silverstone,colapinto,alpine,19,9,Finished,2.0,52,16.0
2026-09-silverstone|gasly,2026-09-silverstone,gasly,alpine,15,10,Finished,1.0,52,15.0
2026-09-silverstone|piastri,2026-09-silverstone,piastri,mclaren,8,11,Finished,0.0,52,9.0
2026-09-silverstone|bearman,2026-09-silverstone,bearman,haas,13,12,Finished,0.0,52,17.0
2026-09-silverstone|ocon,2026-09-silverstone,ocon,haas,17,13,Finished,0.0,52,18.0
2026-09-silverstone|perez,2026-09-silverstone,perez,cadillac,20,14,Finished,0.0,52,19.0
2026-09-silverstone|antonelli,2026-09-silverstone,antonelli,mercedes,1,15,Finished,0.0,52,1.0
2026-09-silverstone|bottas,2026-09-silverstone,bottas,cadillac,18,16,Finished,0.0,52,21.0
2026-09-silverstone|sainz,2026-09-silverstone,sainz,williams,14,17,Lapped,0.0,51,7.0
2026-09-silverstone|alonso,2026-09-silverstone,alonso,aston_martin,21,18,Lapped,0.0,51,20.0
2026-09-silverstone|stroll,2026-09-silverstone,stroll,aston_martin,22,19,Lapped,0.0,51,22.0
2026-09-silverstone|max_verstappen,2026-09-silverstone,max_verstappen,red_bull,7,20,Retired,0.0,46,2.0
2026-09-silverstone|albon,2026-09-silverstone,albon,williams,16,21,Retired,0.0,43,14.0
2026-09-silverstone|hulkenberg,2026-09-silverstone,hulkenberg,audi,12,22,Retired,0.0,36,10.0
2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,1,1,Finished,25.0,44,2.0
2026-10-spa|leclerc,2026-10-spa,leclerc,ferrari,4,2,Finished,18.0,44,4.0
2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,2,3,Finished,15.0,44,7.0
2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,5,4,Finished,12.0,44,5.0
2026-10-spa|piastri,2026-10-spa,piastri,mclaren,6,5,Finished,10.0,44,6.0
2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,21,6,Finished,8.0,44,3.0
2026-10-spa|norris,2026-10-spa,norris,mclaren,13,7,Finished,6.0,44,1.0
2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,8,8,Finished,4.0,44,8.0
2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,7,9,Finished,2.0,44,10.0
2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,11,10,Finished,1.0,44,14.0
2026-10-spa|gasly,2026-10-spa,gasly,alpine,10,11,Finished,0.0,44,12.0
2026-10-spa|lawson,2026-10-spa,lawson,rb,9,12,Finished,0.0,44,11.0
2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,12,13,Finished,0.0,44,9.0
2026-10-spa|bearman,2026-10-spa,bearman,haas,14,14,Finished,0.0,44,13.0
2026-10-spa|albon,2026-10-spa,albon,williams,15,15,Finished,0.0,44,16.0
2026-10-spa|sainz,2026-10-spa,sainz,williams,19,16,Finished,0.0,44,15.0
2026-10-spa|ocon,2026-10-spa,ocon,haas,16,17,Finished,0.0,44,17.0
2026-10-spa|bottas,2026-10-spa,bottas,cadillac,17,18,Lapped,0.0,43,18.0
2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,22,19,Lapped,0.0,42,19.0
2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,20,20,Retired,0.0,25,21.0
2026-10-spa|perez,2026-10-spa,perez,cadillac,18,21,Retired,0.0,13,20.0
2026-10-spa|russell,2026-10-spa,russell,mercedes,3,22,Retired,0.0,0,
2026-11-hungaroring|norris,2026-11-hungaroring,norris,mclaren,1,1,Finished,25.0,70,4.0
2026-11-hungaroring|max_verstappen,2026-11-hungaroring,max_verstappen,red_bull,4,2,Finished,18.0,70,8.0
2026-11-hungaroring|antonelli,2026-11-hungaroring,antonelli,mercedes,7,3,Finished,15.0,70,3.0
2026-11-hungaroring|leclerc,2026-11-hungaroring,leclerc,ferrari,2,4,Finished,12.0,70,1.0
2026-11-hungaroring|hamilton,2026-11-hungaroring,hamilton,ferrari,5,5,Finished,10.0,70,2.0
2026-11-hungaroring|hadjar,2026-11-hungaroring,hadjar,red_bull,8,6,Finished,8.0,70,7.0
2026-11-hungaroring|russell,2026-11-hungaroring,russell,mercedes,6,7,Finished,6.0,70,5.0
2026-11-hungaroring|lawson,2026-11-hungaroring,lawson,rb,11,8,Lapped,4.0,69,11.0
2026-11-hungaroring|hulkenberg,2026-11-hungaroring,hulkenberg,audi,10,9,Lapped,2.0,69,12.0
2026-11-hungaroring|arvid_lindblad,2026-11-hungaroring,arvid_lindblad,rb,9,10,Lapped,1.0,69,20.0
2026-11-hungaroring|bortoleto,2026-11-hungaroring,bortoleto,audi,14,11,Lapped,0.0,69,15.0
2026-11-hungaroring|gasly,2026-11-hungaroring,gasly,alpine,12,12,Lapped,0.0,69,6.0
2026-11-hungaroring|stroll,2026-11-hungaroring,stroll,aston_martin,20,13,Lapped,0.0,69,14.0
2026-11-hungaroring|alonso,2026-11-hungaroring,alonso,aston_martin,16,14,Lapped,0.0,69,9.0
2026-11-hungaroring|colapinto,2026-11-hungaroring,colapinto,alpine,13,15,Lapped,0.0,68,13.0
2026-11-hungaroring|ocon,2026-11-hungaroring,ocon,haas,15,16,Lapped,0.0,68,19.0
2026-11-hungaroring|albon,2026-11-hungaroring,albon,williams,19,17,Lapped,0.0,68,17.0
2026-11-hungaroring|sainz,2026-11-hungaroring,sainz,williams,18,18,Lapped,0.0,68,16.0
2026-11-hungaroring|bearman,2026-11-hungaroring,bearman,haas,17,19,Lapped,0.0,68,18.0
2026-11-hungaroring|piastri,2026-11-hungaroring,piastri,mclaren,3,20,Retired,0.0,55,10.0
2026-11-hungaroring|perez,2026-11-hungaroring,perez,cadillac,22,21,Retired,0.0,48,21.0
2026-11-hungaroring|bottas,2026-11-hungaroring,bottas,cadillac,21,22,Retired,0.0,13,22.0
2026-12-zandvoort|norris,2026-12-zandvoort,norris,mclaren,1,1,Finished,25.0,72,3.0
2026-12-zandvoort|antonelli,2026-12-zandvoort,antonelli,mercedes,3,2,Finished,18.0,72,5.0
2026-12-zandvoort|russell,2026-12-zandvoort,russell,mercedes,2,3,Finished,15.0,72,6.0
2026-12-zandvoort|hamilton,2026-12-zandvoort,hamilton,ferrari,5,4,Finished,12.0,72,4.0
2026-12-zandvoort|leclerc,2026-12-zandvoort,leclerc,ferrari,6,5,Finished,10.0,72,1.0
2026-12-zandvoort|piastri,2026-12-zandvoort,piastri,mclaren,4,6,Finished,8.0,72,2.0
2026-12-zandvoort|lawson,2026-12-zandvoort,lawson,red_bull,8,7,Finished,6.0,72,7.0
2026-12-zandvoort|hulkenberg,2026-12-zandvoort,hulkenberg,audi,13,8,Lapped,4.0,71,10.0
2026-12-zandvoort|alonso,2026-12-zandvoort,alonso,aston_martin,18,9,Lapped,2.0,71,14.0
2026-12-zandvoort|gasly,2026-12-zandvoort,gasly,alpine,11,10,Lapped,1.0,71,11.0
2026-12-zandvoort|tsunoda,2026-12-zandvoort,tsunoda,rb,12,11,Lapped,0.0,71,12.0
2026-12-zandvoort|arvid_lindblad,2026-12-zandvoort,arvid_lindblad,rb,10,12,Lapped,0.0,71,13.0
2026-12-zandvoort|bortoleto,2026-12-zandvoort,bortoleto,audi,9,13,Lapped,0.0,71,8.0
2026-12-zandvoort|colapinto,2026-12-zandvoort,colapinto,alpine,14,14,Lapped,0.0,70,9.0
2026-12-zandvoort|perez,2026-12-zandvoort,perez,cadillac,22,15,Lapped,0.0,70,17.0
2026-12-zandvoort|sainz,2026-12-zandvoort,sainz,williams,17,16,Lapped,0.0,70,16.0
2026-12-zandvoort|albon,2026-12-zandvoort,albon,williams,16,17,Retired,0.0,66,15.0
2026-12-zandvoort|bottas,2026-12-zandvoort,bottas,cadillac,21,18,Retired,0.0,61,19.0
2026-12-zandvoort|ocon,2026-12-zandvoort,ocon,haas,15,19,Retired,0.0,52,18.0
2026-12-zandvoort|stroll,2026-12-zandvoort,stroll,aston_martin,19,20,Retired,0.0,45,20.0
2026-12-zandvoort|bearman,2026-12-zandvoort,bearman,haas,20,21,Retired,0.0,2,
2026-12-zandvoort|max_verstappen,2026-12-zandvoort,max_verstappen,red_bull,7,22,Retired,0.0,0,
