id,race_id,driver_id,expected_pit_stops,tire_management_score,overtake_score,reliability_score,wet_weather_score,safety_car_gain_score
2026-04-miami|bearman,2026-04-miami,bearman,,,64.0,100.0,,
2026-05-villeneuve|bearman,2026-05-villeneuve,bearman,,,70.8,100.0,,
2026-06-monaco|bearman,2026-06-monaco,bearman,,,66.0,100.0,,
2026-07-catalunya|bearman,2026-07-catalunya,bearman,,,61.43,100.0,,
2026-08-red_bull_ring|bearman,2026-08-red_bull_ring,bearman,,,59.0,100.0,,
2026-09-silverstone|bearman,2026-09-silverstone,bearman,,,55.0,100.0,,
2026-10-spa|bearman,2026-10-spa,bearman,,,50.0,100.0,,
2026-11-hungaroring|bearman,2026-11-hungaroring,bearman,,,52.0,100.0,,
2026-12-zandvoort|bearman,2026-12-zandvoort,bearman,,,50.0,100.0,,
2026-01-albert_park|bortoleto,2026-01-albert_park,bortoleto,,,58.0,100.0,,
2026-02-shanghai|bortoleto,2026-02-shanghai,bortoleto,,,34.0,100.0,,
2026-03-suzuka|bortoleto,2026-03-suzuka,bortoleto,,,28.67,100.0,,
2026-04-miami|bortoleto,2026-04-miami,bortoleto,,,52.0,100.0,,
2026-05-villeneuve|bortoleto,2026-05-villeneuve,bortoleto,,,51.6,100.0,,
2026-06-monaco|bortoleto,2026-06-monaco,bortoleto,,,58.0,100.0,,
2026-07-catalunya|bortoleto,2026-07-catalunya,bortoleto,,,58.0,100.0,,
2026-08-red_bull_ring|bortoleto,2026-08-red_bull_ring,bortoleto,,,58.0,100.0,,
2026-09-silverstone|bortoleto,2026-09-silverstone,bortoleto,,,60.0,100.0,,
2026-10-spa|bortoleto,2026-10-spa,bortoleto,,,65.0,100.0,,
2026-11-hungaroring|bortoleto,2026-11-hungaroring,bortoleto,,,72.0,100.0,,
2026-12-zandvoort|bortoleto,2026-12-zandvoort,bortoleto,,,59.0,100.0,,
2026-01-albert_park|bottas,2026-01-albert_park,bottas,,,50.0,100.0,,
2026-02-shanghai|bottas,2026-02-shanghai,bottas,,,74.0,100.0,,
2026-03-suzuka|bottas,2026-03-suzuka,bottas,,,68.67,100.0,,
2026-04-miami|bottas,2026-04-miami,bottas,,,66.0,100.0,,
2026-05-villeneuve|bottas,2026-05-villeneuve,bottas,,,70.8,100.0,,
2026-06-monaco|bottas,2026-06-monaco,bottas,,,66.0,100.0,,
2026-07-catalunya|bottas,2026-07-catalunya,bottas,,,62.57,100.0,,
2026-08-red_bull_ring|bottas,2026-08-red_bull_ring,bottas,,,59.0,100.0,,
2026-09-silverstone|bottas,2026-09-silverstone,bottas,,,61.0,100.0,,
2026-10-spa|bottas,2026-10-spa,bottas,,,54.0,100.0,,
2026-11-hungaroring|bottas,2026-11-hungaroring,bottas,,,52.0,100.0,,
2026-12-zandvoort|bottas,2026-12-zandvoort,bottas,,,54.0,100.0,,
2026-01-albert_park|colapinto,2026-01-albert_park,colapinto,,,66.0,100.0,,
2026-02-shanghai|colapinto,2026-02-shanghai,colapinto,,,66.0,100.0,,
2026-03-suzuka|colapinto,2026-03-suzuka,colapinto,,,58.0,100.0,,
2026-04-miami|colapinto,2026-04-miami,colapinto,,,58.0,100.0,,
2026-05-villeneuve|colapinto,2026-05-villeneuve,colapinto,,,62.8,100.0,,
2026-06-monaco|colapinto,2026-06-monaco,colapinto,,,60.67,100.0,,
2026-07-catalunya|colapinto,2026-07-catalunya,colapinto,,,62.57,100.0,,
2026-08-red_bull_ring|colapinto,2026-08-red_bull_ring,colapinto,,,62.0,100.0,,
2026-09-silverstone|colapinto,2026-09-silverstone,colapinto,,,70.0,100.0,,
2026-10-spa|colapinto,2026-10-spa,colapinto,,,69.0,100.0,,
2026-11-hungaroring|colapinto,2026-11-hungaroring,colapinto,,,68.0,100.0,,
2026-12-zandvoort|colapinto,2026-12-zandvoort,colapinto,,,67.0,100.0,,
2026-01-albert_park|gasly,2026-01-albert_park,gasly,,,82.0,100.0,,
2026-02-shanghai|gasly,2026-02-shanghai,gasly,,,70.0,100.0,,
2026-03-suzuka|gasly,2026-03-suzuka,gasly,,,63.33,100.0,,
2026-04-miami|gasly,2026-04-miami,gasly,,,36.0,100.0,,
2026-05-villeneuve|gasly,2026-05-villeneuve,gasly,,,48.4,100.0,,
2026-06-monaco|gasly,2026-06-monaco,gasly,,,56.67,100.0,,
2026-07-catalunya|gasly,2026-07-catalunya,gasly,,,63.71,100.0,,
2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,,,60.0,100.0,,
2026-09-silverstone|gasly,2026-09-silverstone,gasly,,,61.0,100.0,,
2026-10-spa|gasly,2026-10-spa,gasly,,,59.0,100.0,,
2026-11-hungaroring|gasly,2026-11-hungaroring,gasly,,,59.0,100.0,,
2026-12-zandvoort|gasly,2026-12-zandvoort,gasly,,,72.0,100.0,,
2026-01-albert_park|hadjar,2026-01-albert_park,hadjar,,,0.0,100.0,,
2026-02-shanghai|hadjar,2026-02-shanghai,hadjar,,,0.0,100.0,,
2026-03-suzuka|hadjar,2026-03-suzuka,hadjar,,,0.0,100.0,,
2026-04-miami|hadjar,2026-04-miami,hadjar,,,10.0,100.0,,
2026-05-villeneuve|hadjar,2026-05-villeneuve,hadjar,,,21.2,100.0,,
2026-06-monaco|hadjar,2026-06-monaco,hadjar,,,27.33,100.0,,
2026-07-catalunya|hadjar,2026-07-catalunya,hadjar,,,30.57,100.0,,
2026-08-red_bull_ring|hadjar,2026-08-red_bull_ring,hadjar,,,35.0,100.0,,
2026-09-silverstone|hadjar,2026-09-silverstone,hadjar,,,52.0,100.0,,
2026-10-spa|hadjar,2026-10-spa,hadjar,,,66.0,100.0,,
2026-11-hungaroring|hadjar,2026-11-hungaroring,hadjar,,,72.0,100.0,,
2026-01-albert_park|hamilton,2026-01-albert_park,hamilton,,,74.0,100.0,,
2026-02-shanghai|hamilton,2026-02-shanghai,hamilton,,,62.0,100.0,,
2026-03-suzuka|hamilton,2026-03-suzuka,hamilton,,,58.0,100.0,,
2026-04-miami|hamilton,2026-04-miami,hamilton,,,56.0,100.0,,
2026-05-villeneuve|hamilton,2026-05-villeneuve,hamilton,,,59.6,100.0,,
2026-06-monaco|hamilton,2026-06-monaco,hamilton,,,59.33,100.0,,
2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,,,59.14,100.0,,
2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,,,56.0,100.0,,
2026-09-silverstone|hamilton,2026-09-silverstone,hamilton,,,53.0,100.0,,
2026-10-spa|hamilton,2026-10-spa,hamilton,,,54.0,100.0,,
2026-11-hungaroring|hamilton,2026-11-hungaroring,hamilton,,,54.0,100.0,,
2026-12-zandvoort|hamilton,2026-12-zandvoort,hamilton,,,55.0,100.0,,
2026-01-albert_park|hulkenberg,2026-01-albert_park,hulkenberg,,,0.0,100.0,,
2026-02-shanghai|hulkenberg,2026-02-shanghai,hulkenberg,,,6.0,100.0,,
2026-03-suzuka|hulkenberg,2026-03-suzuka,hulkenberg,,,26.0,100.0,,
2026-04-miami|hulkenberg,2026-04-miami,hulkenberg,,,14.0,100.0,,
2026-05-villeneuve|hulkenberg,2026-05-villeneuve,hulkenberg,,,19.6,100.0,,
2026-06-monaco|hulkenberg,2026-06-monaco,hulkenberg,,,24.67,100.0,,
2026-07-catalunya|hulkenberg,2026-07-catalunya,hulkenberg,,,15.71,100.0,,
2026-08-red_bull_ring|hulkenberg,2026-08-red_bull_ring,hulkenberg,,,22.0,100.0,,
2026-09-silverstone|hulkenberg,2026-09-silverstone,hulkenberg,,,23.0,100.0,,
2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,,,22.0,100.0,,
2026-11-hungaroring|hulkenberg,2026-11-hungaroring,hulkenberg,,,21.0,100.0,,
2026-12-zandvoort|hulkenberg,2026-12-zandvoort,hulkenberg,,,35.0,100.0,,
2026-01-albert_park|lawson,2026-01-albert_park,lawson,,,10.0,100.0,,
2026-02-shanghai|lawson,2026-02-shanghai,lawson,,,58.0,100.0,,
2026-03-suzuka|lawson,2026-03-suzuka,lawson,,,68.67,100.0,,
2026-04-miami|lawson,2026-04-miami,lawson,,,46.0,100.0,,
2026-05-villeneuve|lawson,2026-05-villeneuve,lawson,,,54.8,100.0,,
2026-06-monaco|lawson,2026-06-monaco,lawson,,,59.33,100.0,,
2026-07-catalunya|lawson,2026-07-catalunya,lawson,,,58.0,100.0,,
2026-08-red_bull_ring|lawson,2026-08-red_bull_ring,lawson,,,57.0,100.0,,
2026-09-silverstone|lawson,2026-09-silverstone,lawson,,,66.0,100.0,,
2026-10-spa|lawson,2026-10-spa,lawson,,,56.0,100.0,,
2026-11-hungaroring|lawson,2026-11-hungaroring,lawson,,,54.0,100.0,,
2026-12-zandvoort|lawson,2026-12-zandvoort,lawson,,,64.0,100.0,,
2026-01-albert_park|leclerc,2026-01-albert_park,leclerc,,,58.0,100.0,,
2026-02-shanghai|leclerc,2026-02-shanghai,leclerc,,,54.0,100.0,,
2026-03-suzuka|leclerc,2026-03-suzuka,leclerc,,,55.33,100.0,,
2026-04-miami|leclerc,2026-04-miami,leclerc,,,44.0,100.0,,
2026-05-villeneuve|leclerc,2026-05-villeneuve,leclerc,,,51.6,100.0,,
2026-06-monaco|leclerc,2026-06-monaco,leclerc,,,34.0,100.0,,
2026-07-catalunya|leclerc,2026-07-catalunya,leclerc,,,30.57,100.0,,
2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,,,27.0,100.0,,
2026-09-silverstone|leclerc,2026-09-silverstone,leclerc,,,27.0,100.0,,
2026-10-spa|leclerc,2026-10-spa,leclerc,,,29.0,100.0,,
2026-11-hungaroring|leclerc,2026-11-hungaroring,leclerc,,,26.0,100.0,,
2026-12-zandvoort|leclerc,2026-12-zandvoort,leclerc,,,32.0,100.0,,
2026-01-albert_park|max_verstappen,2026-01-albert_park,max_verstappen,,,100.0,100.0,,
2026-02-shanghai|max_verstappen,2026-02-shanghai,max_verstappen,,,74.0,100.0,,
2026-03-suzuka|max_verstappen,2026-03-suzuka,max_verstappen,,,74.0,100.0,,
2026-04-miami|max_verstappen,2026-04-miami,max_verstappen,,,62.0,100.0,,
2026-05-villeneuve|max_verstappen,2026-05-villeneuve,max_verstappen,,,64.4,100.0,,
2026-06-monaco|max_verstappen,2026-06-monaco,max_verstappen,,,35.33,100.0,,
2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,,,38.57,100.0,,
2026-08-red_bull_ring|max_verstappen,2026-08-red_bull_ring,max_verstappen,,,43.0,100.0,,
2026-09-silverstone|max_verstappen,2026-09-silverstone,max_verstappen,,,16.0,100.0,,
2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,,,23.0,100.0,,
2026-11-hungaroring|max_verstappen,2026-11-hungaroring,max_verstappen,,,22.0,100.0,,
2026-12-zandvoort|max_verstappen,2026-12-zandvoort,max_verstappen,,,10.0,100.0,,
2026-01-albert_park|norris,2026-01-albert_park,norris,,,58.0,100.0,,
2026-02-shanghai|norris,2026-02-shanghai,norris,,,0.0,100.0,,
2026-03-suzuka|norris,2026-03-suzuka,norris,,,15.33,100.0,,
2026-04-miami|norris,2026-04-miami,norris,,,28.0,100.0,,
2026-05-villeneuve|norris,2026-05-villeneuve,norris,,,8.4,100.0,,
2026-06-monaco|norris,2026-06-monaco,norris,,,0.67,100.0,,
2026-07-catalunya|norris,2026-07-catalunya,norris,,,8.86,100.0,,
2026-08-red_bull_ring|norris,2026-08-red_bull_ring,norris,,,13.0,100.0,,
2026-09-silverstone|norris,2026-09-silverstone,norris,,,14.0,100.0,,
2026-10-spa|norris,2026-10-spa,norris,,,34.0,100.0,,
2026-11-hungaroring|norris,2026-11-hungaroring,norris,,,34.0,100.0,,
2026-12-zandvoort|norris,2026-12-zandvoort,norris,,,32.0,100.0,,
2026-01-albert_park|ocon,2026-01-albert_park,ocon,,,66.0,100.0,,
2026-02-shanghai|ocon,2026-02-shanghai,ocon,,,54.0,100.0,,
2026-03-suzuka|ocon,2026-03-suzuka,ocon,,,58.0,100.0,,
2026-04-miami|ocon,2026-04-miami,ocon,,,58.0,100.0,,
2026-05-villeneuve|ocon,2026-05-villeneuve,ocon,,,61.2,100.0,,
2026-06-monaco|ocon,2026-06-monaco,ocon,,,70.0,100.0,,
2026-07-catalunya|ocon,2026-07-catalunya,ocon,,,71.71,100.0,,
2026-08-red_bull_ring|ocon,2026-08-red_bull_ring,ocon,,,68.0,100.0,,
2026-09-silverstone|ocon,2026-09-silverstone,ocon,,,70.0,100.0,,
2026-10-spa|ocon,2026-10-spa,ocon,,,70.0,100.0,,
2026-11-hungaroring|ocon,2026-11-hungaroring,ocon,,,67.0,100.0,,
2026-12-zandvoort|ocon,2026-12-zandvoort,ocon,,,62.0,100.0,,
2026-01-albert_park|perez,2026-01-albert_park,perez,,,66.0,100.0,,
2026-02-shanghai|perez,2026-02-shanghai,perez,,,82.0,100.0,,
2026-03-suzuka|perez,2026-03-suzuka,perez,,,76.67,100.0,,
2026-04-miami|perez,2026-04-miami,perez,,,78.0,100.0,,
2026-05-villeneuve|perez,2026-05-villeneuve,perez,,,77.2,100.0,,
2026-06-monaco|perez,2026-06-monaco,perez,,,76.67,100.0,,
2026-07-catalunya|perez,2026-07-catalunya,perez,,,78.57,100.0,,
2026-08-red_bull_ring|perez,2026-08-red_bull_ring,perez,,,73.0,100.0,,
2026-09-silverstone|perez,2026-09-silverstone,perez,,,77.0,100.0,,
2026-10-spa|perez,2026-10-spa,perez,,,68.0,100.0,,
2026-11-hungaroring|perez,2026-11-hungaroring,perez,,,67.0,100.0,,
2026-12-zandvoort|perez,2026-12-zandvoort,perez,,,70.0,100.0,,
2026-01-albert_park|piastri,2026-01-albert_park,piastri,,,0.0,100.0,,
2026-02-shanghai|piastri,2026-02-shanghai,piastri,,,0.0,100.0,,
2026-03-suzuka|piastri,2026-03-suzuka,piastri,,,0.0,100.0,,
2026-04-miami|piastri,2026-04-miami,piastri,,,0.0,100.0,,
2026-05-villeneuve|piastri,2026-05-villeneuve,piastri,,,0.0,100.0,,
2026-06-monaco|piastri,2026-06-monaco,piastri,,,10.0,100.0,,
2026-07-catalunya|piastri,2026-07-catalunya,piastri,,,18.0,100.0,,
2026-08-red_bull_ring|piastri,2026-08-red_bull_ring,piastri,,,25.0,100.0,,
2026-09-silverstone|piastri,2026-09-silverstone,piastri,,,38.0,100.0,,
2026-10-spa|piastri,2026-10-spa,piastri,,,53.0,100.0,,
2026-11-hungaroring|piastri,2026-11-hungaroring,piastri,,,35.0,100.0,,
2026-12-zandvoort|piastri,2026-12-zandvoort,piastri,,,29.0,100.0,,
2026-01-albert_park|russell,2026-01-albert_park,russell,,,50.0,100.0,,
2026-02-shanghai|russell,2026-02-shanghai,russell,,,50.0,100.0,,
2026-03-suzuka|russell,2026-03-suzuka,russell,,,44.67,100.0,,
2026-04-miami|russell,2026-04-miami,russell,,,48.0,100.0,,
2026-05-villeneuve|russell,2026-05-villeneuve,russell,,,19.6,100.0,,
2026-06-monaco|russell,2026-06-monaco,russell,,,16.67,100.0,,
2026-07-catalunya|russell,2026-07-catalunya,russell,,,20.29,100.0,,
2026-08-red_bull_ring|russell,2026-08-red_bull_ring,russell,,,24.0,100.0,,
2026-09-silverstone|russell,2026-09-silverstone,russell,,,26.0,100.0,,
2026-10-spa|russell,2026-10-spa,russell,,,7.0,100.0,,
2026-11-hungaroring|russell,2026-11-hungaroring,russell,,,8.0,100.0,,
2026-12-zandvoort|russell,2026-12-zandvoort,russell,,,6.0,100.0,,
2026-01-albert_park|sainz,2026-01-albert_park,sainz,,,98.0,100.0,,
2026-02-shanghai|sainz,2026-02-shanghai,sainz,,,100.0,100.0,,
2026-03-suzuka|sainz,2026-03-suzuka,sainz,,,90.0,100.0,,
2026-04-miami|sainz,2026-04-miami,sainz,,,88.0,100.0,,
2026-05-villeneuve|sainz,2026-05-villeneuve,sainz,,,90.0,100.0,,
2026-06-monaco|sainz,2026-06-monaco,sainz,,,78.0,100.0,,
2026-07-catalunya|sainz,2026-07-catalunya,sainz,,,78.57,100.0,,
2026-08-red_bull_ring|sainz,2026-08-red_bull_ring,sainz,,,72.0,100.0,,
2026-09-silverstone|sainz,2026-09-silverstone,sainz,,,63.0,100.0,,
2026-10-spa|sainz,2026-10-spa,sainz,,,58.0,100.0,,
2026-11-hungaroring|sainz,2026-11-hungaroring,sainz,,,57.0,100.0,,
2026-12-zandvoort|sainz,2026-12-zandvoort,sainz,,,54.0,100.0,,
2026-01-albert_park|stroll,2026-01-albert_park,stroll,,,90.0,100.0,,
2026-02-shanghai|stroll,2026-02-shanghai,stroll,,,78.0,100.0,,
2026-03-suzuka|stroll,2026-03-suzuka,stroll,,,71.33,100.0,,
2026-04-miami|stroll,2026-04-miami,stroll,,,68.0,100.0,,
2026-05-villeneuve|stroll,2026-05-villeneuve,stroll,,,75.6,100.0,,
2026-06-monaco|stroll,2026-06-monaco,stroll,,,76.67,100.0,,
2026-07-catalunya|stroll,2026-07-catalunya,stroll,,,71.71,100.0,,
2026-08-red_bull_ring|stroll,2026-08-red_bull_ring,stroll,,,72.0,100.0,,
2026-09-silverstone|stroll,2026-09-silverstone,stroll,,,70.0,100.0,,
2026-10-spa|stroll,2026-10-spa,stroll,,,68.0,100.0,,
2026-11-hungaroring|stroll,2026-11-hungaroring,stroll,,,74.0,100.0,,
2026-12-zandvoort|stroll,2026-12-zandvoort,stroll,,,72.0,100.0,,
2026-12-zandvoort|tsunoda,2026-12-zandvoort,tsunoda,,,58.0,100.0,,
