meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1285,11281,27,1,,,31.309,37.281,195.0,245.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]",261.0
1285,11281,41,1,2026-05-22T16:30:06.923000+00:00,,32.122,44.081,195.0,238.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",168.0
1285,11281,5,1,2026-05-22T16:30:09.662000+00:00,,30.3,37.323,202.0,211.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",259.0
1285,11281,14,1,2026-05-22T16:30:15.604000+00:00,31.153,29.574,67.282,209.0,261.0,True,128.009,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2064, 2064, 2064]",294.0
1285,11281,11,1,2026-05-22T16:30:18.999000+00:00,32.422,30.131,37.504,164.0,253.0,True,100.057,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",264.0
1285,11281,87,1,2026-05-22T16:30:22.026000+00:00,35.146,30.958,37.099,185.0,256.0,True,103.203,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051]",267.0
1285,11281,31,1,2026-05-22T16:30:25.955000+00:00,34.627,30.856,38.244,179.0,251.0,True,103.727,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",228.0
1285,11281,81,1,2026-05-22T16:30:31.700000+00:00,40.658,29.669,39.227,195.0,236.0,True,109.554,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",246.0
1285,11281,55,1,2026-05-22T16:30:33.154000+00:00,41.329,32.343,38.904,211.0,277.0,True,112.576,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",273.0
1285,11281,23,1,2026-05-22T16:30:35.649000+00:00,43.173,29.401,43.101,209.0,266.0,True,115.675,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",205.0
1285,11281,18,1,2026-05-22T16:30:39.619000+00:00,43.485,28.501,,204.0,264.0,True,173.189,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2064, 2064, 2064]",139.0
1285,11281,44,1,2026-05-22T16:31:00.536000+00:00,30.088,27.971,37.412,218.0,244.0,True,95.471,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",247.0
1285,11281,30,1,2026-05-22T16:31:08.748000+00:00,64.532,29.383,46.417,197.0,246.0,True,140.332,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",98.0
1285,11281,43,1,2026-05-22T16:31:12.903000+00:00,33.238,28.869,,202.0,274.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049]",74.0
1285,11281,10,1,2026-05-22T16:31:15.003000+00:00,33.302,29.655,37.085,189.0,265.0,True,100.042,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",271.0
1285,11281,12,1,2026-05-22T16:31:20.512000+00:00,61.325,31.633,42.222,216.0,234.0,True,135.18,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",175.0
1285,11281,16,1,2026-05-22T16:31:23.809000+00:00,31.192,28.823,37.798,212.0,241.0,True,97.813,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",243.0
1285,11281,3,1,2026-05-22T16:31:28.734000+00:00,33.035,30.009,41.011,221.0,242.0,True,104.055,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]",234.0
1285,11281,6,1,2026-05-22T16:31:31.929000+00:00,32.793,31.319,43.986,221.0,251.0,True,108.098,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",221.0
1285,11281,1,1,2026-05-22T16:31:46.890000+00:00,61.237,33.743,58.131,181.0,276.0,True,153.111,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",88.0
1285,11281,77,1,2026-05-22T16:31:48.754000+00:00,38.631,29.816,47.998,203.0,199.0,True,116.445,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",230.0
1285,11281,63,1,2026-05-22T16:31:51.643000+00:00,33.439,29.507,42.658,203.0,235.0,True,105.604,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",180.0
1285,11281,11,2,2026-05-22T16:31:57.269000+00:00,24.501,26.664,32.272,231.0,275.0,False,83.437,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",316.0
1285,11281,87,2,2026-05-22T16:32:03.399000+00:00,24.421,27.083,34.06,239.0,274.0,False,85.564,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2049]",317.0
1285,11281,31,2,2026-05-22T16:32:08.152000+00:00,23.814,25.897,33.199,235.0,277.0,False,82.91,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2051, 2049, 2048, 2049]",320.0
1285,11281,27,2,2026-05-22T16:32:10.163000+00:00,25.579,27.857,35.803,225.0,246.0,False,89.239,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]",259.0
1285,11281,81,2,2026-05-22T16:32:17.970000+00:00,23.315,25.207,30.967,243.0,280.0,False,79.489,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2051, 2049, 2049]","[2051, 2051, 2051, 2049, 2051, 2051, 2051, 2049]",310.0
1285,11281,14,2,2026-05-22T16:32:21.980000+00:00,27.608,35.968,44.309,222.0,243.0,True,107.885,"[None, 2064, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]",225.0
1285,11281,55,2,2026-05-22T16:32:22.593000+00:00,23.725,26.815,38.546,225.0,251.0,False,89.086,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2049]",273.0
