meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1285,11281,2026-05-22T16:29:39+00:00,,,Other,,,,,LOW GRIP DELTA ACTIVE
1285,11281,2026-05-22T16:29:42+00:00,,,Other,,,,,LOW GRIP CONDITIONS
1285,11281,2026-05-22T16:30:00.075000+00:00,,,SessionStatus,,,,,SESSION STARTED
1285,11281,2026-05-22T16:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1285,11281,2026-05-22T16:31:08+00:00,,,Other,,,,,NORMAL GRIP CONDITIONS
1285,11281,2026-05-22T16:31:10+00:00,,,Other,,,,,NORMAL GRIP DELTA ACTIVE
1285,11281,2026-05-22T16:34:27+00:00,,,Other,,,,,YELLOW IN PIT LANE
1285,11281,2026-05-22T16:34:57+00:00,,,Other,,,,,PIT LANE CLEAR
1285,11281,2026-05-22T16:36:08+00:00,,,Other,,,,,CAR 1 (NOR) TIME 1:22.647 DELETED - TRACK LIMITS AT TURN 14 LAP 3 12:35:29
1285,11281,2026-05-22T16:38:02+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,,DOUBLE YELLOW IN TRACK SECTOR 4
1285,11281,2026-05-22T16:38:05+00:00,,,Flag,YELLOW,Sector,3.0,,YELLOW IN TRACK SECTOR 3
1285,11281,2026-05-22T16:38:25+00:00,,,SafetyCar,,,,,VSC DEPLOYED
1285,11281,2026-05-22T16:39:07+00:00,,,Other,,,,,MARSHALS ON TRACK AT TURN 4
1285,11281,2026-05-22T16:41:13.593000+00:00,,,SessionStatus,,,,,SESSION ABORTED
1285,11281,2026-05-22T16:41:14+00:00,,,Flag,RED,Track,,,RED FLAG
1285,11281,2026-05-22T16:41:14+00:00,,,Flag,CLEAR,Sector,3.0,,CLEAR IN TRACK SECTOR 3
1285,11281,2026-05-22T16:41:14+00:00,,,Flag,CLEAR,Sector,4.0,,CLEAR IN TRACK SECTOR 4
1285,11281,2026-05-22T16:42:02+00:00,,,Other,,,,,CAR 18 (STR) TIME 1:35.239 DELETED - TRACK LIMITS AT TURN 8 LAP 6 12:38:28
1285,11281,2026-05-22T16:42:58+00:00,,,Other,,,,,CAR 12 (ANT) TIME 1:41.379 DELETED - DOUBLE YELLOW AT TURN 4
1285,11281,2026-05-22T16:43:12+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1285,11281,2026-05-22T16:43:12+00:00,,,Flag,DOUBLE YELLOW,Sector,4.0,,DOUBLE YELLOW IN TRACK SECTOR 4
1285,11281,2026-05-22T16:43:14+00:00,,,Other,,,,,OVERTAKE ENABLED
1285,11281,2026-05-22T16:43:19+00:00,,,Other,,,,,CAR 18 (STR) TIME 1:35.239 DELETED - DOUBLE YELLOW AT TURN 4
