meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1286,11299,2026-06-07T14:06:09+00:00,,49,Other,,,,,CAR 23 (ALB) TIME 1:22.221 DELETED - TRACK LIMITS AT TURN 10 LAP 46 16:04:13
1286,11299,2026-06-07T14:06:34+00:00,10.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:06:33
1286,11299,2026-06-07T14:06:46+00:00,18.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:06:46
1286,11299,2026-06-07T14:06:56+00:00,,50,Other,,,,,TURN 10 INCIDENT INVOLVING CAR 23 (ALB) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (16:04:12)
1286,11299,2026-06-07T14:07:14+00:00,18.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:07:13
1286,11299,2026-06-07T14:07:44+00:00,14.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:07:44
1286,11299,2026-06-07T14:08:30+00:00,5.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:08:29
1286,11299,2026-06-07T14:08:33+00:00,14.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:08:32
1286,11299,2026-06-07T14:08:37+00:00,43.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:08:37
1286,11299,2026-06-07T14:08:47+00:00,,51,Other,,,,,INCIDENT INVOLVING CAR 10 (GAS) NOTED - SPEEDING IN THE PIT LANE (16:02:16)
1286,11299,2026-06-07T14:08:52+00:00,,51,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE (16:02:16)
1286,11299,2026-06-07T14:09:08+00:00,10.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:09:07
1286,11299,2026-06-07T14:09:08+00:00,11.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:09:07
1286,11299,2026-06-07T14:09:19+00:00,43.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:09:18
1286,11299,2026-06-07T14:09:32+00:00,31.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:32
1286,11299,2026-06-07T14:09:52+00:00,31.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:51
1286,11299,2026-06-07T14:09:55+00:00,27.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:09:54
1286,11299,2026-06-07T14:10:06+00:00,,52,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - SPEEDING IN THE PIT LANE (16:02:16)
1286,11299,2026-06-07T14:10:07+00:00,23.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:07
1286,11299,2026-06-07T14:10:18+00:00,27.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:10:17
1286,11299,2026-06-07T14:10:21+00:00,14.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:10:20
1286,11299,2026-06-07T14:10:24+00:00,11.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:10:24
1286,11299,2026-06-07T14:10:36+00:00,23.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:35
1286,11299,2026-06-07T14:11:06+00:00,11.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:11:06
1286,11299,2026-06-07T14:11:21+00:00,,53,Other,,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 18 (STR) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:52:29)
1286,11299,2026-06-07T14:11:30+00:00,,54,Other,,,,,INCIDENT INVOLVING CAR 18 (STR) NOTED - TRACK LIMITS
1286,11299,2026-06-07T14:11:45+00:00,,54,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - TRACK LIMITS
1286,11299,2026-06-07T14:11:58+00:00,41.0,54,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:11:57
1286,11299,2026-06-07T14:12:04+00:00,43.0,54,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:04
1286,11299,2026-06-07T14:12:19+00:00,41.0,54,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:12:18
1286,11299,2026-06-07T14:12:21+00:00,,54,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS
1286,11299,2026-06-07T14:12:47+00:00,31.0,55,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:12:47
1286,11299,2026-06-07T14:12:57+00:00,31.0,55,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:12:56
1286,11299,2026-06-07T14:13:06+00:00,,55,Other,,,,,INCIDENT INVOLVING CAR 81 (PIA) NOTED - SPEEDING IN THE PIT LANE (16:06:07)
