Time,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
0 days 00:00:59.719000,16.3,30.6,23.9,1026.7,False,87,0.8
0 days 00:01:59.702000,16.3,30.9,23.0,1026.7,False,87,1.7
0 days 00:02:59.689000,16.3,30.5,23.1,1026.8,False,80,2.6
0 days 00:03:59.710000,16.3,30.3,23.2,1026.8,False,80,2.0
0 days 00:04:59.708000,16.3,30.1,23.1,1026.7,False,80,1.9
0 days 00:05:59.733000,16.2,30.1,23.3,1026.8,False,62,2.0
0 days 00:06:59.718000,16.2,29.8,23.3,1026.7,False,88,1.8
0 days 00:07:59.731000,16.2,29.6,23.0,1026.7,False,59,0.5
0 days 00:08:59.769000,16.3,29.9,22.7,1026.7,False,87,2.0
0 days 00:09:59.755000,16.4,29.9,22.7,1026.6,False,80,1.8
0 days 00:10:59.786000,16.4,29.9,23.0,1026.6,False,84,1.5
0 days 00:11:59.793000,16.5,30.0,22.9,1026.6,False,88,1.1
0 days 00:12:59.788000,16.4,29.7,23.0,1026.6,False,80,1.0
0 days 00:13:59.797000,16.4,29.4,23.2,1026.5,False,92,1.0
0 days 00:14:59.793000,16.4,29.7,23.2,1026.5,False,86,1.6
0 days 00:15:59.800000,16.4,29.7,23.3,1026.5,False,41,1.3
0 days 00:16:59.818000,16.5,29.1,23.1,1026.4,False,80,1.3
0 days 00:17:59.795000,16.6,28.9,23.0,1026.6,False,83,1.5
0 days 00:18:59.813000,16.5,28.7,22.8,1026.6,False,82,2.7
0 days 00:19:59.820000,16.5,28.6,22.9,1026.5,False,92,2.3
0 days 00:20:59.801000,16.7,29.0,22.8,1026.6,False,89,1.1
0 days 00:21:59.817000,16.8,28.7,22.4,1026.5,False,83,2.1
0 days 00:22:59.814000,16.8,28.6,22.2,1026.5,False,80,1.2
0 days 00:23:59.820000,16.7,28.8,22.2,1026.5,False,41,0.3
0 days 00:24:59.811000,16.7,28.6,22.2,1026.6,False,103,1.5
0 days 00:25:59.820000,16.8,28.5,22.3,1026.4,False,91,1.9
0 days 00:26:59.842000,16.8,28.0,22.6,1026.5,False,98,1.6
0 days 00:27:59.836000,16.9,28.4,22.6,1026.4,False,96,0.7
0 days 00:28:59.841000,16.9,28.0,22.7,1026.4,False,164,0.4
0 days 00:29:59.861000,16.8,29.0,23.0,1026.4,False,240,0.5
0 days 00:30:59.878000,16.8,29.0,23.1,1026.5,False,260,0.8
0 days 00:31:59.877000,16.9,28.7,23.4,1026.4,False,234,1.3
0 days 00:32:59.911000,16.8,29.0,23.4,1026.4,False,266,0.9
0 days 00:33:59.911000,16.7,28.6,23.3,1026.4,False,314,0.8
0 days 00:34:59.921000,16.8,28.6,23.1,1026.4,False,272,1.2
0 days 00:35:59.912000,16.8,28.1,23.3,1026.4,False,272,1.0
0 days 00:36:59.900000,16.8,28.3,23.3,1026.4,False,257,1.1
0 days 00:37:59.906000,16.8,27.9,23.6,1026.4,False,79,2.5
0 days 00:38:59.922000,16.8,27.8,23.6,1026.4,False,65,1.2
0 days 00:39:59.904000,16.8,27.5,23.0,1026.4,False,72,1.2
0 days 00:40:59.901000,16.8,27.6,23.0,1026.4,False,53,1.4
0 days 00:41:59.918000,16.7,27.6,22.8,1026.4,False,77,2.3
0 days 00:42:59.927000,16.5,27.1,23.5,1026.4,False,74,1.8
0 days 00:43:59.914000,16.5,26.7,26.0,1026.3,False,82,1.6
0 days 00:44:59.958000,16.3,27.2,30.1,1026.4,False,79,1.6
0 days 00:45:59.956000,16.3,26.8,31.5,1026.3,False,77,2.5
0 days 00:46:59.957000,16.3,25.6,32.2,1026.4,False,80,2.9
0 days 00:47:59.944000,16.1,26.0,32.9,1026.3,False,58,3.7
0 days 00:48:59.946000,15.9,26.4,33.5,1026.3,False,48,2.2
0 days 00:49:59.989000,15.8,26.4,33.5,1026.3,False,71,1.6
0 days 00:50:59.986000,15.8,26.7,33.3,1026.3,False,86,2.0
0 days 00:52:00.006000,15.8,26.0,33.2,1026.3,False,88,2.5
0 days 00:53:00.003000,15.8,26.1,34.0,1026.2,False,89,2.9
0 days 00:53:59.998000,15.8,25.3,34.0,1026.3,False,90,3.0
0 days 00:55:00.009000,15.8,25.8,33.8,1026.2,False,76,2.7
0 days 00:56:00.006000,15.8,25.7,34.2,1026.2,False,69,2.2
0 days 00:57:00.042000,15.7,25.8,34.5,1026.3,False,85,2.3
0 days 00:58:00.045000,15.7,25.9,34.4,1026.3,False,65,3.0
0 days 00:59:00.045000,15.7,25.4,34.2,1026.3,False,63,3.8
0 days 01:00:00.067000,15.7,25.7,34.0,1026.3,False,63,2.7
