meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1285,11287,23,1,,,28.135,36.661,225.0,251,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2051, 2051]",249
1285,11287,30,1,2026-05-23T20:00:08.765000+00:00,,30.105,36.324,208.0,246,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2049, 2051, 2051, 2049]",253
1285,11287,87,1,2026-05-23T20:00:14.602000+00:00,,31.134,37.795,226.0,253,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049]",240
1285,11287,31,1,2026-05-23T20:00:18.727000+00:00,37.321,27.706,39.105,222.0,267,True,104.132,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",251
1285,11287,55,1,2026-05-23T20:00:22.349000+00:00,40.8,27.512,36.852,226.0,251,True,105.164,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",248
1285,11287,41,1,2026-05-23T20:00:29.357000+00:00,43.121,29.66,37.334,207.0,241,True,110.115,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]",241
1285,11287,10,1,2026-05-23T20:00:30.350000+00:00,41.436,29.648,36.89,225.0,237,True,107.974,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",251
1285,11287,77,1,2026-05-23T20:00:33.815000+00:00,39.619,29.425,39.482,219.0,247,True,108.526,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]",204
1285,11287,11,1,2026-05-23T20:00:38.110000+00:00,39.853,29.772,38.076,200.0,248,True,107.701,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]",254
1285,11287,18,1,2026-05-23T20:00:43.716000+00:00,39.887,28.277,41.174,216.0,234,True,109.338,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",251
1285,11287,14,1,2026-05-23T20:00:54.962000+00:00,39.808,27.608,38.775,226.0,231,True,106.191,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",261
1285,11287,43,1,2026-05-23T20:00:56.038000+00:00,43.976,29.209,36.137,223.0,239,True,109.322,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]",251
1285,11287,1,1,2026-05-23T20:01:11.987000+00:00,35.086,26.222,40.075,226.0,264,True,101.383,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049]","[2051, 2049, 2049, 2049, 2049, 2051, 2049, 2049]",230
1285,11287,81,1,2026-05-23T20:01:15.707000+00:00,41.317,26.607,38.796,231.0,264,True,106.72,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",123
1285,11287,5,1,2026-05-23T20:01:21.973000+00:00,49.784,28.523,36.847,223.0,244,True,115.154,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]",241
1285,11287,23,2,2026-05-23T20:01:38.562000+00:00,22.741,29.735,37.813,246.0,228,False,90.289,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2051]",253
1285,11287,27,1,2026-05-23T20:01:38.890000+00:00,41.846,28.368,38.63,215.0,246,True,108.844,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",254
1285,11287,63,1,2026-05-23T20:01:43.262000+00:00,39.359,31.169,35.384,230.0,153,True,105.912,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2051, 2049]",265
1285,11287,30,2,2026-05-23T20:01:48.905000+00:00,24.77,27.809,38.256,229.0,245,False,90.835,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2051, 2049]",178
1285,11287,12,1,2026-05-23T20:01:51.286000+00:00,42.706,28.343,33.864,226.0,265,True,104.913,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2049, 2049, 2051, 2049]",272
1285,11287,87,2,2026-05-23T20:01:55.572000+00:00,22.68,28.301,40.384,249.0,219,False,91.365,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2049, 2051]",244
1285,11287,31,2,2026-05-23T20:01:59.631000+00:00,23.248,27.464,47.093,245.0,150,False,97.805,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049]",144
1285,11287,55,2,2026-05-23T20:02:04.851000+00:00,22.18,25.535,40.818,248.0,252,False,88.533,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",173
1285,11287,44,1,2026-05-23T20:02:07.352000+00:00,33.607,31.012,36.598,220.0,249,True,101.217,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",253
1285,11287,16,1,2026-05-23T20:02:14.220000+00:00,36.843,28.406,39.883,220.0,197,True,105.132,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",263
1285,11287,10,2,2026-05-23T20:02:14.303000+00:00,27.281,28.934,36.694,213.0,240,False,92.909,"[2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2048, 2049, 2048]",252
1285,11287,41,2,2026-05-23T20:02:15.417000+00:00,24.146,27.108,35.555,233.0,242,False,86.809,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",273
1285,11287,77,2,2026-05-23T20:02:18.222000+00:00,23.885,29.199,36.521,204.0,249,False,89.605,"[2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]",241
1285,11287,3,1,2026-05-23T20:02:19.098000+00:00,38.887,28.521,38.737,203.0,242,True,106.145,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",254
1285,11287,11,2,2026-05-23T20:02:21.877000+00:00,22.848,27.014,41.798,241.0,264,False,91.66,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2051]",228
1285,11287,18,2,2026-05-23T20:02:29.229000+00:00,22.882,25.228,31.109,242.0,274,False,79.219,"[2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2049, 2051, 2051]",314
1285,11287,14,2,2026-05-23T20:02:33.856000+00:00,22.262,24.484,31.526,243.0,278,False,78.272,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2049, 2049, 2049]",316
1285,11287,43,2,2026-05-23T20:02:41.311000+00:00,24.335,27.573,35.703,211.0,242,False,87.611,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2051]",250
1285,11287,1,2,2026-05-23T20:02:49.600000+00:00,23.299,26.051,39.227,230.0,247,False,88.577,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2049]",270
1285,11287,81,2,2026-05-23T20:02:57.663000+00:00,21.451,23.866,29.788,252.0,288,False,75.105,"[2049, 2049, 2049, 2049, 2051, 2051]","[2051, 2049, 2049, 2051, 2051, 2051]","[2051, 2049, 2051, 2051, 2051, 2051, 2051, 2049]",316
1285,11287,23,3,2026-05-23T20:03:08.683000+00:00,21.852,25.09,30.262,248.0,285,False,77.204,"[None, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",316
1285,11287,5,2,2026-05-23T20:03:09.949000+00:00,23.859,34.301,39.215,233.0,232,False,97.375,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049, 2048, 2049]",267
1285,11287,27,2,2026-05-23T20:03:13.678000+00:00,23.127,26.795,37.697,248.0,225,False,87.619,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2049, 2049]",266
1285,11287,30,3,2026-05-23T20:03:19.742000+00:00,21.961,24.082,30.074,253.0,284,False,76.117,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2049, 2051, 2049]",319
1285,11287,63,2,2026-05-23T20:03:22.767000+00:00,23.139,29.158,41.013,234.0,237,False,93.31,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",185
1285,11287,6,1,2026-05-23T20:03:25.897000+00:00,28.412,28.165,48.067,232.0,242,True,104.644,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",212
1285,11287,87,3,2026-05-23T20:03:26.829000+00:00,21.577,24.164,29.869,247.0,281,False,75.61,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2051, 2049, 2049, 2049, 2048]",323
1285,11287,12,2,2026-05-23T20:03:27.703000+00:00,22.983,26.922,44.67,238.0,213,False,94.575,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",129
1285,11287,55,3,2026-05-23T20:03:33.345000+00:00,21.734,23.906,29.976,247.0,288,False,75.616,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",319
1285,11287,31,3,2026-05-23T20:03:37.370000+00:00,22.166,24.361,30.364,243.0,281,False,76.891,"[None, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",322
1285,11287,41,3,2026-05-23T20:03:42.248000+00:00,21.617,23.864,29.835,253.0,289,False,75.316,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2051, 2049]","[2049, 2049, 2051, 2051, 2049, 2051, 2049, 2049]",325
1285,11287,44,2,2026-05-23T20:03:44.303000+00:00,23.352,26.058,42.142,239.0,254,False,91.552,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049]",178
1285,11287,10,3,2026-05-23T20:03:47.230000+00:00,22.189,24.379,30.963,249.0,288,False,77.531,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049]",319
1285,11287,77,3,2026-05-23T20:03:47.830000+00:00,22.085,24.737,30.916,245.0,282,False,77.738,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",315
1285,11287,18,3,2026-05-23T20:03:48.380000+00:00,28.862,30.209,40.571,173.0,233,False,99.642,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",194
1285,11287,14,3,2026-05-23T20:03:51.906000+00:00,33.429,30.082,40.56,170.0,227,False,104.071,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",192
1285,11287,11,3,2026-05-23T20:03:53.624000+00:00,21.948,24.294,30.157,,280,False,76.399,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",321
1285,11287,16,2,2026-05-23T20:03:55.331000+00:00,23.442,26.149,36.951,242.0,238,False,86.542,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2049, 2049]",254
1285,11287,3,2,2026-05-23T20:04:01.936000+00:00,21.382,23.54,29.687,248.0,282,False,74.609,"[2049, 2049, 2051, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2049, 2051]",313
1285,11287,43,3,2026-05-23T20:04:08.816000+00:00,21.386,23.711,29.63,249.0,289,False,74.727,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2051, 2049, 2049, 2051, 2051, 2049]",320
1285,11287,81,3,2026-05-23T20:04:12.654000+00:00,29.95,30.585,38.724,193.0,215,False,99.259,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",228
1285,11287,1,3,2026-05-23T20:04:17.997000+00:00,21.209,23.43,29.574,250.0,287,False,74.213,"[2049, 2049, 2049, 2051, 2051, 2051]","[2049, 2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049]",314
1285,11287,23,4,2026-05-23T20:04:25.841000+00:00,30.863,31.178,35.087,190.0,240,False,97.128,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",274
1285,11287,30,4,2026-05-23T20:04:35.754000+00:00,29.266,30.748,37.773,173.0,251,False,97.787,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",243
1285,11287,27,3,2026-05-23T20:04:41.053000+00:00,21.831,23.988,30.425,249.0,286,False,76.244,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",316
1285,11287,87,4,2026-05-23T20:04:42.405000+00:00,30.935,32.237,36.644,176.0,179,False,99.816,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",254
1285,11287,5,3,2026-05-23T20:04:47.290000+00:00,21.907,24.047,30.025,252.0,287,False,75.979,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]",329
1285,11287,55,4,2026-05-23T20:04:48.879000+00:00,30.052,30.391,39.288,174.0,226,False,99.731,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",254
1285,11287,31,4,2026-05-23T20:04:54.157000+00:00,27.278,30.543,42.988,229.0,132,False,100.809,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",225
1285,11287,63,3,2026-05-23T20:04:55.960000+00:00,21.329,23.568,29.541,248.0,288,False,74.438,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",319
1285,11287,41,4,2026-05-23T20:04:57.456000+00:00,22.501,29.632,59.826,236.0,240,False,111.959,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",283
1285,11287,12,3,2026-05-23T20:05:02.047000+00:00,21.129,23.647,29.452,244.0,287,False,74.228,"[2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2049, 2049, 2049]",316
1285,11287,10,4,2026-05-23T20:05:04.578000+00:00,29.992,31.78,36.506,175.0,207,False,98.278,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",254
1285,11287,77,4,2026-05-23T20:05:05.476000+00:00,29.709,32.115,40.513,173.0,210,False,102.337,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",109
1285,11287,6,2,2026-05-23T20:05:09.235000+00:00,21.443,23.96,29.978,249.0,284,False,75.381,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",315
