id,session_id,event_entry_id,race_id,driver_id,constructor_id,stint_number,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life,session_code,source_label
2026-07-catalunya|R|hadjar|4,2026-07-catalunya|R,2026-07-catalunya|hadjar,2026-07-catalunya,hadjar,red_bull,4,SOFT,7,92.27414285714288,-1.400666666666666,-0.1071428571428571,4.0,10.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|hamilton|1,2026-07-catalunya|R,2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,ferrari,1,SOFT,11,83.48581818181819,0.2189000000000007,0.5818181818181819,3.0,13.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|hamilton|2,2026-07-catalunya|R,2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,ferrari,2,HARD,16,83.917,-0.2939333333333337,0.6235294117647059,1.0,16.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|hamilton|3,2026-07-catalunya|R,2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,ferrari,3,MEDIUM,14,84.58221428571429,0.0804615384615389,0.6043956043956044,1.0,14.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|hamilton|4,2026-07-catalunya|R,2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,ferrari,4,HARD,25,84.11751999999998,-0.6115833333333333,0.7338461538461539,1.0,25.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|hulkenberg|1,2026-07-catalunya|R,2026-07-catalunya|hulkenberg,2026-07-catalunya,hulkenberg,audi,1,SOFT,13,85.67892307692308,-0.0843333333333333,0.510989010989011,1.0,13.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|hulkenberg|2,2026-07-catalunya|R,2026-07-catalunya|hulkenberg,2026-07-catalunya,hulkenberg,audi,2,HARD,16,86.4855625,0.0217333333333338,0.1970588235294117,1.0,16.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|lawson|1,2026-07-catalunya|R,2026-07-catalunya|lawson,2026-07-catalunya,lawson,rb,1,MEDIUM,11,85.51590909090909,-0.1003,0.4272727272727273,1.0,11.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|lawson|2,2026-07-catalunya|R,2026-07-catalunya|lawson,2026-07-catalunya,lawson,rb,2,HARD,24,85.84537499999999,-0.21095652173913,0.3965217391304347,1.0,24.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|lawson|3,2026-07-catalunya|R,2026-07-catalunya|lawson,2026-07-catalunya,lawson,rb,3,HARD,30,87.31216666666668,-0.413620689655172,0.1368186874304783,1.0,30.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|leclerc|1,2026-07-catalunya|R,2026-07-catalunya|leclerc,2026-07-catalunya,leclerc,ferrari,1,MEDIUM,16,84.1568125,-0.0963999999999998,0.5294117647058824,1.0,16.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|leclerc|2,2026-07-catalunya|R,2026-07-catalunya|leclerc,2026-07-catalunya,leclerc,ferrari,2,HARD,23,83.79373913043477,-0.1765454545454545,0.575098814229249,1.0,23.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|leclerc|3,2026-07-catalunya|R,2026-07-catalunya|leclerc,2026-07-catalunya,leclerc,ferrari,3,HARD,23,85.99704347826086,-0.3267272727272722,0.4812252964426877,1.0,23.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|arvid_lindblad|1,2026-07-catalunya|R,2026-07-catalunya|arvid_lindblad,2026-07-catalunya,arvid_lindblad,rb,1,MEDIUM,22,86.061,-0.0235238095238095,0.4940711462450593,1.0,22.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|arvid_lindblad|2,2026-07-catalunya|R,2026-07-catalunya|arvid_lindblad,2026-07-catalunya,arvid_lindblad,rb,2,HARD,15,86.21173333333334,-0.4362857142857135,0.0892857142857142,1.0,15.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|arvid_lindblad|3,2026-07-catalunya|R,2026-07-catalunya|arvid_lindblad,2026-07-catalunya,arvid_lindblad,rb,3,HARD,28,87.13075000000002,-0.5020370370370373,0.1346469622331691,1.0,28.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|norris|1,2026-07-catalunya|R,2026-07-catalunya|norris,2026-07-catalunya,norris,mclaren,1,MEDIUM,13,83.8146923076923,0.0540000000000008,0.5879120879120878,1.0,13.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|norris|2,2026-07-catalunya|R,2026-07-catalunya|norris,2026-07-catalunya,norris,mclaren,2,HARD,22,83.61222727272727,-0.2271904761904755,0.6623376623376624,1.0,22.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|norris|3,2026-07-catalunya|R,2026-07-catalunya|norris,2026-07-catalunya,norris,mclaren,3,HARD,31,85.25045161290323,-0.2978000000000004,0.455241935483871,1.0,31.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|ocon|1,2026-07-catalunya|R,2026-07-catalunya|ocon,2026-07-catalunya,ocon,haas,1,SOFT,13,86.77507692307692,-0.2369166666666669,0.5549450549450549,1.0,13.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|ocon|2,2026-07-catalunya|R,2026-07-catalunya|ocon,2026-07-catalunya,ocon,haas,2,HARD,21,86.77095238095238,-0.1521999999999998,0.6558441558441558,1.0,21.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|ocon|3,2026-07-catalunya|R,2026-07-catalunya|ocon,2026-07-catalunya,ocon,haas,3,MEDIUM,24,86.92604166666666,-0.1718695652173908,0.3756521739130434,1.0,24.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|ocon|4,2026-07-catalunya|R,2026-07-catalunya|ocon,2026-07-catalunya,ocon,haas,4,SOFT,6,95.12716666666664,-2.397799999999998,-0.6571428571428573,1.0,6.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|perez|1,2026-07-catalunya|R,2026-07-catalunya|perez,2026-07-catalunya,perez,cadillac,1,SOFT,12,87.32058333333333,-0.3224545454545451,0.5244755244755246,1.0,12.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|perez|2,2026-07-catalunya|R,2026-07-catalunya|perez,2026-07-catalunya,perez,cadillac,2,HARD,19,87.61500000000001,-0.159333333333333,0.5368421052631579,1.0,19.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|perez|3,2026-07-catalunya|R,2026-07-catalunya|perez,2026-07-catalunya,perez,cadillac,3,HARD,8,90.810125,0.159714285714285,0.261904761904762,1.0,8.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|perez|4,2026-07-catalunya|R,2026-07-catalunya|perez,2026-07-catalunya,perez,cadillac,4,MEDIUM,24,88.20254166666666,-0.4628260869565221,0.3913043478260869,1.0,24.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|piastri|1,2026-07-catalunya|R,2026-07-catalunya|piastri,2026-07-catalunya,piastri,mclaren,1,MEDIUM,14,84.46835714285713,-0.0021538461538455,0.4505494505494505,1.0,14.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|piastri|2,2026-07-catalunya|R,2026-07-catalunya|piastri,2026-07-catalunya,piastri,mclaren,2,HARD,22,84.04054545454545,-0.2678095238095236,0.6047430830039526,1.0,22.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|piastri|3,2026-07-catalunya|R,2026-07-catalunya|piastri,2026-07-catalunya,piastri,mclaren,3,HARD,30,85.8439,0.0151724137931033,0.4135706340378197,1.0,30.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|russell|1,2026-07-catalunya|R,2026-07-catalunya|russell,2026-07-catalunya,russell,mercedes,1,MEDIUM,12,83.17975,0.2759999999999988,0.6013986013986015,1.0,12.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|russell|2,2026-07-catalunya|R,2026-07-catalunya|russell,2026-07-catalunya,russell,mercedes,2,HARD,24,83.71354166666667,-0.1762173913043483,0.5834782608695652,1.0,24.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|russell|3,2026-07-catalunya|R,2026-07-catalunya|russell,2026-07-catalunya,russell,mercedes,3,HARD,30,85.34613333333333,-0.3653103448275865,0.432258064516129,1.0,30.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|sainz|1,2026-07-catalunya|R,2026-07-catalunya|sainz,2026-07-catalunya,sainz,williams,1,SOFT,14,86.43349999999998,-0.1996923076923069,0.5472527472527472,1.0,14.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|sainz|2,2026-07-catalunya|R,2026-07-catalunya|sainz,2026-07-catalunya,sainz,williams,2,HARD,16,86.30749999999999,-0.3568666666666663,0.6088235294117647,1.0,16.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|sainz|3,2026-07-catalunya|R,2026-07-catalunya|sainz,2026-07-catalunya,sainz,williams,3,HARD,25,86.60424,0.238541666666667,0.0423239738908648,1.0,25.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|sainz|4,2026-07-catalunya|R,2026-07-catalunya|sainz,2026-07-catalunya,sainz,williams,4,MEDIUM,9,91.09733333333332,-0.8170000000000002,0.2666666666666666,1.0,9.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|stroll|1,2026-07-catalunya|R,2026-07-catalunya|stroll,2026-07-catalunya,stroll,aston_martin,1,HARD,5,89.8114,-0.4329999999999998,-0.0999999999999999,1.0,5.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|max_verstappen|1,2026-07-catalunya|R,2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,red_bull,1,SOFT,12,84.22341666666667,0.052181818181818,0.6013986013986015,4.0,15.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|max_verstappen|2,2026-07-catalunya|R,2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,red_bull,2,MEDIUM,17,84.05482352941176,-0.2913749999999995,0.6200980392156864,1.0,17.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|max_verstappen|3,2026-07-catalunya|R,2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,red_bull,3,HARD,11,84.66345454545454,0.0876000000000004,0.4272727272727273,1.0,11.0,R,fastf1_session_stint_v1
2026-07-catalunya|R|max_verstappen|4,2026-07-catalunya|R,2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,red_bull,4,MEDIUM,26,85.2958076923077,-0.24168,0.7367521367521367,1.0,26.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|albon|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|albon,2026-08-red_bull_ring,albon,williams,1,MEDIUM,18,75.53994444444443,-0.2155294117647059,0.3622291021671827,1.0,18.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|albon|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|albon,2026-08-red_bull_ring,albon,williams,2,MEDIUM,19,77.309,-0.2714999999999992,0.0824561403508772,1.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|albon|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|albon,2026-08-red_bull_ring,albon,williams,3,HARD,32,74.92096874999999,-0.2128064516129034,0.5075611789257768,1.0,32.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|alonso|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|alonso,2026-08-red_bull_ring,alonso,aston_martin,1,MEDIUM,24,76.79991666666668,0.1713043478260868,0.5365217391304348,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|alonso|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|alonso,2026-08-red_bull_ring,alonso,aston_martin,2,SOFT,25,76.83148,-0.1970833333333335,-0.0592307692307692,1.0,25.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|alonso|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|alonso,2026-08-red_bull_ring,alonso,aston_martin,3,SOFT,19,75.72773684210524,-0.4842222222222219,0.4228070175438596,1.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|antonelli|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|antonelli,2026-08-red_bull_ring,antonelli,mercedes,1,MEDIUM,24,73.20579166666667,0.0566521739130433,0.3539130434782608,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|antonelli|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|antonelli,2026-08-red_bull_ring,antonelli,mercedes,2,HARD,27,74.06777777777778,-0.5678076923076925,0.3485958485958486,1.0,27.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|antonelli|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|antonelli,2026-08-red_bull_ring,antonelli,mercedes,3,HARD,20,72.15979999999999,-0.776,0.0947368421052631,1.0,20.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bearman|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bearman,2026-08-red_bull_ring,bearman,haas,1,MEDIUM,24,75.66620833333333,0.170869565217391,0.4547826086956522,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bearman|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bearman,2026-08-red_bull_ring,bearman,haas,2,HARD,21,75.88385714285715,-0.4856999999999999,0.3909090909090909,1.0,21.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bearman|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bearman,2026-08-red_bull_ring,bearman,haas,3,MEDIUM,25,74.04423999999999,-0.4158333333333341,0.2176923076923076,1.0,25.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bortoleto|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bortoleto,2026-08-red_bull_ring,bortoleto,audi,1,SOFT,17,74.62041176470588,-0.1299374999999996,0.125,1.0,17.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bortoleto|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bortoleto,2026-08-red_bull_ring,bortoleto,audi,2,MEDIUM,27,75.57129629629628,-0.2021923076923079,0.3095238095238095,1.0,27.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bortoleto|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bortoleto,2026-08-red_bull_ring,bortoleto,audi,3,HARD,26,73.82007692307693,-0.2923599999999999,0.189059829059829,1.0,26.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|bottas|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|bottas,2026-08-red_bull_ring,bottas,cadillac,1,MEDIUM,2,85.882,3.7319999999999993,0.0,1.0,2.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|colapinto|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|colapinto,2026-08-red_bull_ring,colapinto,alpine,1,MEDIUM,20,75.54639999999999,-0.2354210526315789,0.1864661654135338,1.0,20.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|colapinto|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|colapinto,2026-08-red_bull_ring,colapinto,alpine,2,HARD,26,76.18384615384616,-0.2546800000000002,0.1391452991452991,1.0,26.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|colapinto|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|colapinto,2026-08-red_bull_ring,colapinto,alpine,3,MEDIUM,24,73.82991666666666,-0.4196086956521731,0.2452173913043478,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|gasly|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,alpine,1,MEDIUM,13,75.39015384615385,-0.1184999999999997,0.4945054945054945,1.0,13.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|gasly|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,alpine,2,HARD,25,75.85716,-0.1653750000000003,0.3123076923076923,1.0,25.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|gasly|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,alpine,3,MEDIUM,13,74.35961538461538,-0.2875833333333328,0.3626373626373627,1.0,13.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|gasly|4,2026-08-red_bull_ring|R,2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,alpine,4,SOFT,19,73.37126315789475,-0.6087222222222218,-0.1491228070175438,1.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hadjar|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hadjar,2026-08-red_bull_ring,hadjar,red_bull,1,MEDIUM,18,73.7898888888889,-0.1534705882352946,0.4241486068111454,1.0,18.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hadjar|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hadjar,2026-08-red_bull_ring,hadjar,red_bull,2,MEDIUM,22,75.03186363636362,-0.7392380952380952,0.3483907396950875,1.0,22.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hadjar|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hadjar,2026-08-red_bull_ring,hadjar,red_bull,3,HARD,31,72.53093548387098,-0.2882,0.3933864320828656,1.0,31.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hamilton|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,ferrari,1,MEDIUM,12,73.21491666666667,0.1579090909090904,0.5384615384615385,1.0,12.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hamilton|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,ferrari,2,HARD,13,75.78346153846154,0.0166666666666669,0.0769230769230769,1.0,13.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hamilton|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,ferrari,3,SOFT,17,73.888,-0.2993750000000004,0.5612745098039216,3.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hamilton|4,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,ferrari,4,HARD,29,72.56937931034483,-0.2967857142857139,0.4802955665024629,1.0,29.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hulkenberg|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hulkenberg,2026-08-red_bull_ring,hulkenberg,audi,1,MEDIUM,21,75.14571428571428,-0.1412500000000001,0.3636363636363636,1.0,21.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hulkenberg|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hulkenberg,2026-08-red_bull_ring,hulkenberg,audi,2,MEDIUM,24,75.526125,-0.2716956521739134,-0.1226086956521739,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|hulkenberg|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|hulkenberg,2026-08-red_bull_ring,hulkenberg,audi,3,HARD,25,73.83103999999999,-0.4155833333333334,-0.1684615384615384,1.0,25.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|lawson|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|lawson,2026-08-red_bull_ring,lawson,rb,1,MEDIUM,19,74.25384210526317,-0.0277777777777777,0.4421052631578948,1.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|lawson|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|lawson,2026-08-red_bull_ring,lawson,rb,2,HARD,26,75.57680769230768,-0.2175999999999999,0.0598290598290598,1.0,26.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|lawson|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|lawson,2026-08-red_bull_ring,lawson,rb,3,MEDIUM,25,73.49972000000001,-0.3770833333333332,0.173076923076923,1.0,25.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|leclerc|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,ferrari,1,MEDIUM,13,73.60192307692309,0.0996666666666665,0.2087912087912088,1.0,13.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|leclerc|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,ferrari,2,HARD,24,75.09404166666667,-0.4649565217391305,-0.1530434782608695,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|leclerc|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,ferrari,3,HARD,22,73.43395454545455,-0.1767142857142863,0.5053642010163749,1.0,22.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|leclerc|4,2026-08-red_bull_ring|R,2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,ferrari,4,SOFT,12,72.41741666666667,-0.9158181818181816,-0.5384615384615385,4.0,15.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|arvid_lindblad|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|arvid_lindblad,2026-08-red_bull_ring,arvid_lindblad,rb,1,MEDIUM,18,74.40172222222222,-0.1237058823529416,0.4633642930856553,1.0,18.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|arvid_lindblad|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|arvid_lindblad,2026-08-red_bull_ring,arvid_lindblad,rb,2,HARD,28,75.32571428571428,-0.267888888888889,0.2375478927203065,1.0,28.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|arvid_lindblad|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|arvid_lindblad,2026-08-red_bull_ring,arvid_lindblad,rb,3,MEDIUM,24,73.69408333333332,-0.388260869565217,0.1156521739130434,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|norris|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|norris,2026-08-red_bull_ring,norris,mclaren,1,MEDIUM,21,73.73333333333333,-0.0075499999999998,0.4311688311688312,1.0,21.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|norris|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|norris,2026-08-red_bull_ring,norris,mclaren,2,HARD,26,74.54073076923076,-0.3462799999999998,0.0147008547008547,1.0,26.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|norris|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|norris,2026-08-red_bull_ring,norris,mclaren,3,HARD,24,72.62604166666667,-0.336695652173913,0.4808695652173912,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|ocon|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|ocon,2026-08-red_bull_ring,ocon,haas,1,MEDIUM,18,75.3823888888889,-0.0480588235294113,0.5933952528379773,1.0,18.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|ocon|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|ocon,2026-08-red_bull_ring,ocon,haas,2,MEDIUM,15,77.87293333333332,-0.0468571428571432,-0.4857142857142856,1.0,15.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|ocon|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|ocon,2026-08-red_bull_ring,ocon,haas,3,HARD,36,74.97038888888889,-0.2028857142857146,0.5462033462033462,1.0,36.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|perez|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|perez,2026-08-red_bull_ring,perez,cadillac,1,MEDIUM,4,79.34275,0.5523333333333321,0.1999999999999999,1.0,4.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|piastri|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|piastri,2026-08-red_bull_ring,piastri,mclaren,1,MEDIUM,19,73.61910526315789,0.0072777777777777,0.3333333333333333,1.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|piastri|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|piastri,2026-08-red_bull_ring,piastri,mclaren,2,HARD,23,74.7775652173913,-0.5735000000000002,0.2638339920948616,1.0,23.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|piastri|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|piastri,2026-08-red_bull_ring,piastri,mclaren,3,HARD,29,72.45313793103449,-0.2946428571428571,0.4950738916256156,1.0,29.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|russell|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|russell,2026-08-red_bull_ring,russell,mercedes,1,MEDIUM,19,72.81005263157896,0.1157222222222221,0.6192982456140351,1.0,19.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|russell|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|russell,2026-08-red_bull_ring,russell,mercedes,2,HARD,24,74.618,-0.4955652173913048,0.3043478260869565,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|russell|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|russell,2026-08-red_bull_ring,russell,mercedes,3,HARD,28,72.277,-0.3343703703703706,0.4105090311986863,1.0,28.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|sainz|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|sainz,2026-08-red_bull_ring,sainz,williams,1,SOFT,14,75.5705,-0.2482307692307695,0.4505494505494505,1.0,14.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|sainz|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|sainz,2026-08-red_bull_ring,sainz,williams,2,MEDIUM,9,76.17188888888889,-0.982875,-0.5,1.0,9.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|stroll|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|stroll,2026-08-red_bull_ring,stroll,aston_martin,1,MEDIUM,24,77.144,0.1058695652173914,0.606086956521739,1.0,24.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|stroll|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|stroll,2026-08-red_bull_ring,stroll,aston_martin,2,SOFT,21,77.95852380952381,-0.0070500000000002,0.1324675324675324,1.0,21.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|max_verstappen|1,2026-08-red_bull_ring|R,2026-08-red_bull_ring|max_verstappen,2026-08-red_bull_ring,max_verstappen,red_bull,1,MEDIUM,18,73.05944444444444,-0.0600000000000006,0.47781217750258,1.0,18.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|max_verstappen|2,2026-08-red_bull_ring|R,2026-08-red_bull_ring|max_verstappen,2026-08-red_bull_ring,max_verstappen,red_bull,2,HARD,31,74.05832258064518,-0.2551999999999997,0.3439516129032258,1.0,31.0,R,fastf1_session_stint_v1
2026-08-red_bull_ring|R|max_verstappen|3,2026-08-red_bull_ring|R,2026-08-red_bull_ring|max_verstappen,2026-08-red_bull_ring,max_verstappen,red_bull,3,HARD,22,72.21418181818184,-0.4591428571428576,0.1869000564652738,1.0,22.0,R,fastf1_session_stint_v1
2026-09-silverstone|R|albon|1,2026-09-silverstone|R,2026-09-silverstone|albon,2026-09-silverstone,albon,williams,1,MEDIUM,1,142.352,0.0,0.0,1.0,1.0,R,fastf1_session_stint_v1
2026-09-silverstone|R|albon|2,2026-09-silverstone|R,2026-09-silverstone|albon,2026-09-silverstone,albon,williams,2,HARD,13,100.82015384615384,-0.7929166666666667,0.0659340659340659,1.0,13.0,R,fastf1_session_stint_v1
