id,session_id,event_entry_id,race_id,driver_id,constructor_id,lap_number,stint_number,compound,tyre_life,lap_time_s,sector_1_s,sector_2_s,sector_3_s,top_speed_kph,track_status,fresh_tyre,is_personal_best,is_accurate,deleted,lap_start_time,position,air_temp_c,track_temp_c,humidity_pct,rainfall,wind_speed_mps,wind_direction_deg,source_label
2026-01-albert_park|R|norris|1,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,1,1,MEDIUM,1.0,96.458,,18.163,38.796,304.0,1,True,False,False,False,2026-03-08 04:03:26.366,6.0,23.1,36.2,55.8,False,1.8,114.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|2,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,2,1,MEDIUM,2.0,87.344,31.074,18.116,38.154,303.0,1,True,True,True,False,2026-03-08 04:05:03.060,6.0,23.2,35.6,55.2,False,3.2,115.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|3,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,3,1,MEDIUM,3.0,86.863,30.541,18.252,38.07,311.0,1,True,True,True,False,2026-03-08 04:06:30.404,7.0,23.1,35.7,55.7,False,3.4,104.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|4,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,4,1,MEDIUM,4.0,85.857,30.19,18.193,37.474,304.0,1,True,True,True,False,2026-03-08 04:07:57.267,7.0,23.2,35.7,55.5,False,3.4,109.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|5,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,5,1,MEDIUM,5.0,85.573,29.93,17.868,37.775,297.0,1,True,True,True,False,2026-03-08 04:09:23.124,7.0,23.2,35.5,55.7,False,1.7,128.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|6,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,6,1,MEDIUM,6.0,85.036,30.025,17.829,37.182,313.0,1,True,True,True,False,2026-03-08 04:10:48.697,7.0,23.1,35.7,56.6,False,2.1,106.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|7,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,7,1,MEDIUM,7.0,84.978,30.067,17.764,37.147,316.0,1,True,True,True,False,2026-03-08 04:12:13.733,7.0,23.2,35.6,55.9,False,2.4,154.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|8,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,8,1,MEDIUM,8.0,85.299,30.191,17.97,37.138,311.0,1,True,False,True,False,2026-03-08 04:13:38.711,7.0,23.1,36.0,56.6,False,1.3,124.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|9,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,9,1,MEDIUM,9.0,85.639,30.135,17.77,37.734,315.0,1,True,False,True,False,2026-03-08 04:15:04.010,7.0,23.1,36.7,56.1,False,2.3,127.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|10,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,10,1,MEDIUM,10.0,85.295,30.117,17.924,37.254,311.0,1,True,False,True,False,2026-03-08 04:16:29.649,7.0,23.1,36.3,56.1,False,3.2,109.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|11,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,11,1,MEDIUM,11.0,103.391,30.117,17.987,55.287,309.0,16,True,False,False,False,2026-03-08 04:17:54.944,9.0,23.1,36.3,56.1,False,2.2,132.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|12,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,12,2,HARD,1.0,118.075,44.892,27.737,45.446,238.0,6,True,False,False,False,2026-03-08 04:19:38.335,9.0,23.1,35.6,56.0,False,2.1,133.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|13,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,13,2,HARD,2.0,111.932,41.529,27.589,42.814,289.0,671,True,False,False,False,2026-03-08 04:21:36.410,9.0,23.1,35.7,56.5,False,1.5,118.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|14,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,14,2,HARD,3.0,84.233,29.882,17.87,36.481,306.0,1,True,True,True,False,2026-03-08 04:23:28.342,9.0,23.2,35.5,56.4,False,2.3,110.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|15,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,15,2,HARD,4.0,83.784,29.402,17.899,36.483,301.0,1,True,True,True,False,2026-03-08 04:24:52.575,9.0,23.2,35.5,56.5,False,2.4,109.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|16,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,16,2,HARD,5.0,83.912,29.524,17.919,36.469,301.0,1,True,False,True,False,2026-03-08 04:26:16.359,9.0,23.3,34.9,55.1,False,3.8,130.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|17,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,17,2,HARD,6.0,84.053,29.442,18.015,36.596,303.0,1,True,False,True,False,2026-03-08 04:27:40.271,9.0,23.2,34.9,55.6,False,0.8,137.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|18,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,18,2,HARD,7.0,95.404,29.758,17.788,47.858,312.0,126,True,False,False,False,2026-03-08 04:29:04.324,5.0,23.3,33.3,56.4,False,2.2,126.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|19,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,19,2,HARD,8.0,116.07,42.456,22.738,50.876,278.0,67,True,False,False,False,2026-03-08 04:30:39.728,5.0,23.4,34.6,55.7,False,2.8,125.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|20,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,20,2,HARD,9.0,85.774,30.612,18.63,36.532,290.0,71,True,False,False,False,2026-03-08 04:32:35.798,5.0,23.5,34.3,55.6,False,2.3,126.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|21,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,21,2,HARD,10.0,83.972,29.499,18.129,36.344,296.0,1,True,False,True,False,2026-03-08 04:34:01.572,5.0,23.4,35.3,55.5,False,0.0,0.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|22,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,22,2,HARD,11.0,83.687,29.317,17.999,36.371,297.0,1,True,True,True,False,2026-03-08 04:35:25.544,5.0,23.4,35.9,55.6,False,0.6,212.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|23,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,23,2,HARD,12.0,83.534,29.254,17.992,36.288,298.0,1,True,True,True,False,2026-03-08 04:36:49.231,5.0,23.4,35.5,55.5,False,1.1,113.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|24,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,24,2,HARD,13.0,83.394,29.302,17.929,36.163,297.0,1,True,True,True,False,2026-03-08 04:38:12.765,5.0,23.4,35.5,55.0,False,2.1,192.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|25,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,25,2,HARD,14.0,83.5,29.373,17.925,36.202,299.0,1,True,False,True,False,2026-03-08 04:39:36.159,5.0,23.4,35.8,56.0,False,2.4,90.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|26,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,26,2,HARD,15.0,83.403,29.35,17.894,36.159,306.0,1,True,False,True,False,2026-03-08 04:40:59.659,5.0,23.4,35.3,55.2,False,1.6,124.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|27,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,27,2,HARD,16.0,83.896,29.426,18.011,36.459,298.0,1,True,False,True,False,2026-03-08 04:42:23.062,5.0,23.4,35.6,55.8,False,1.0,128.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|28,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,28,2,HARD,17.0,84.04,29.538,17.988,36.514,301.0,1,True,False,True,False,2026-03-08 04:43:46.958,5.0,23.4,35.2,55.9,False,1.8,154.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|29,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,29,2,HARD,18.0,84.08,29.692,17.992,36.396,302.0,1,True,False,True,False,2026-03-08 04:45:10.998,5.0,23.4,35.2,55.4,False,3.9,125.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|30,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,30,2,HARD,19.0,83.961,29.515,17.966,36.48,301.0,1,True,False,True,False,2026-03-08 04:46:35.078,5.0,23.5,35.0,55.1,False,2.3,121.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|31,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,31,2,HARD,20.0,84.094,29.604,17.958,36.532,300.0,1,True,False,True,False,2026-03-08 04:47:59.039,5.0,23.7,37.1,55.5,False,1.5,124.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|32,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,32,2,HARD,21.0,84.075,29.481,17.98,36.614,300.0,1,True,False,True,False,2026-03-08 04:49:23.133,5.0,23.7,37.6,54.5,False,2.7,100.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|33,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,33,2,HARD,22.0,84.79,30.039,18.027,36.724,300.0,1,True,False,True,False,2026-03-08 04:50:47.208,5.0,23.8,39.1,54.3,False,2.0,117.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|34,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,34,2,HARD,23.0,112.732,39.736,22.345,50.651,290.0,167,True,False,False,False,2026-03-08 04:52:11.998,6.0,23.9,38.9,54.3,False,2.6,120.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|35,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,35,3,MEDIUM,1.0,89.434,34.977,17.783,36.674,305.0,1,True,False,False,False,2026-03-08 04:54:04.730,8.0,23.9,37.8,54.9,False,1.1,103.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|36,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,36,3,MEDIUM,2.0,83.324,29.282,17.819,36.223,304.0,1,True,True,True,False,2026-03-08 04:55:34.164,8.0,24.0,37.2,55.1,False,3.7,137.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|37,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,37,3,MEDIUM,3.0,83.448,29.399,17.652,36.397,311.0,1,True,False,True,False,2026-03-08 04:56:57.488,8.0,24.0,36.8,54.2,False,2.0,156.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|38,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,38,3,MEDIUM,4.0,83.423,29.202,17.867,36.354,318.0,1,True,False,True,False,2026-03-08 04:58:20.936,7.0,23.9,37.3,54.5,False,1.5,126.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|39,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,39,3,MEDIUM,5.0,84.001,29.482,18.144,36.375,295.0,1,True,False,True,False,2026-03-08 04:59:44.359,6.0,24.0,36.5,54.0,False,1.0,74.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|40,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,40,3,MEDIUM,6.0,83.397,29.188,17.861,36.348,297.0,1,True,False,True,False,2026-03-08 05:01:08.360,6.0,23.9,35.4,53.8,False,3.1,93.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|41,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,41,3,MEDIUM,7.0,83.762,29.481,18.0,36.281,298.0,1,True,False,True,False,2026-03-08 05:02:31.757,6.0,23.9,35.7,54.3,False,2.1,100.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|42,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,42,3,MEDIUM,8.0,83.347,29.334,17.955,36.058,298.0,1,True,False,True,False,2026-03-08 05:03:55.519,5.0,23.9,35.3,54.2,False,1.8,185.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|43,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,43,3,MEDIUM,9.0,83.286,29.377,17.865,36.044,299.0,1,True,True,True,False,2026-03-08 05:05:18.866,5.0,24.0,38.0,54.0,False,3.4,129.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|44,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,44,3,MEDIUM,10.0,83.192,29.308,17.809,36.075,299.0,1,True,True,True,False,2026-03-08 05:06:42.152,5.0,24.2,36.6,54.0,False,4.4,104.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|45,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,45,3,MEDIUM,11.0,82.886,29.236,17.8,35.85,300.0,1,True,True,True,False,2026-03-08 05:08:05.344,5.0,24.1,36.1,54.1,False,1.6,112.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|46,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,46,3,MEDIUM,12.0,82.908,29.05,17.644,36.214,304.0,1,True,False,True,False,2026-03-08 05:09:28.230,5.0,24.1,36.1,54.1,False,1.6,112.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|47,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,47,3,MEDIUM,13.0,82.778,29.083,17.798000000000002,35.897,298.0,1,True,True,True,False,2026-03-08 05:10:51.138,5.0,24.1,36.1,54.1,False,1.6,112.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|48,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,48,3,MEDIUM,14.0,82.953,29.106,17.743,36.104,303.0,1,True,False,True,False,2026-03-08 05:12:13.916,5.0,24.2,35.1,54.2,False,2.2,127.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|49,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,49,3,MEDIUM,15.0,82.804,29.043,17.88,35.881,295.0,1,True,False,True,False,2026-03-08 05:13:36.869,5.0,24.2,35.3,54.3,False,2.7,114.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|50,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,50,3,MEDIUM,16.0,82.763,29.057,17.845,35.861,295.0,1,True,True,True,False,2026-03-08 05:14:59.673,5.0,24.3,35.8,54.6,False,2.0,121.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|51,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,51,3,MEDIUM,17.0,82.598,29.032,17.854,35.712,298.0,1,True,True,True,False,2026-03-08 05:16:22.436,5.0,24.5,36.6,54.3,False,2.4,104.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|52,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,52,3,MEDIUM,18.0,82.784,29.077,17.781,35.926,297.0,1,True,False,True,False,2026-03-08 05:17:45.034,5.0,24.4,38.1,53.7,False,3.1,121.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|53,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,53,3,MEDIUM,19.0,82.358,28.979,17.78,35.599,296.0,1,True,True,True,False,2026-03-08 05:19:07.818,5.0,24.5,36.7,53.3,False,1.6,119.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|54,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,54,3,MEDIUM,20.0,82.796,29.006,17.779,36.011,298.0,1,True,False,True,False,2026-03-08 05:20:30.176,5.0,24.4,36.6,53.1,False,2.7,128.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|55,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,55,3,MEDIUM,21.0,82.867,29.076,17.822,35.969,298.0,1,True,False,True,False,2026-03-08 05:21:52.972,5.0,24.4,36.4,53.3,False,2.2,113.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|56,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,56,3,MEDIUM,22.0,82.843,29.096,17.831,35.916,302.0,1,True,False,True,False,2026-03-08 05:23:15.839,5.0,24.5,36.5,53.5,False,2.0,128.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|57,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,57,3,MEDIUM,23.0,83.416,29.563,17.762,36.091,303.0,1,True,False,True,False,2026-03-08 05:24:38.682,5.0,24.6,36.8,52.3,False,2.0,113.0,fastf1_session_lap_v1
2026-01-albert_park|R|norris|58,2026-01-albert_park|R,2026-01-albert_park|norris,2026-01-albert_park,norris,mclaren,58,3,MEDIUM,24.0,83.046,29.171,17.845,36.03,296.0,1,True,False,True,False,2026-03-08 05:26:02.098,5.0,24.3,36.6,53.3,False,2.5,114.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|1,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,1,1,MEDIUM,1.0,97.98,,18.682,38.91,305.0,1,True,False,False,False,2026-03-08 04:03:26.366,9.0,23.1,36.2,55.8,False,1.8,114.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|2,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,2,1,MEDIUM,2.0,87.281,31.136,17.996,38.149,296.0,1,True,True,True,False,2026-03-08 04:05:04.582,9.0,23.2,35.6,55.2,False,3.2,115.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|3,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,3,1,MEDIUM,3.0,86.371,30.613,17.818,37.94,308.0,1,True,True,True,False,2026-03-08 04:06:31.863,9.0,23.1,35.7,55.7,False,3.4,104.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|4,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,4,1,MEDIUM,4.0,85.894,30.427,17.771,37.696,314.0,1,True,True,True,False,2026-03-08 04:07:58.234,9.0,23.2,35.7,55.5,False,3.4,109.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|5,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,5,1,MEDIUM,5.0,87.04,30.983,17.647,38.41,324.0,1,True,False,True,False,2026-03-08 04:09:24.128,9.0,23.2,35.5,55.7,False,1.7,128.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|6,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,6,1,MEDIUM,6.0,85.989,30.696,17.8,37.493,312.0,1,True,False,True,False,2026-03-08 04:10:51.168,9.0,23.1,35.7,56.6,False,2.1,106.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|7,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,7,1,MEDIUM,7.0,85.079,29.873,17.815,37.391,303.0,1,True,True,True,False,2026-03-08 04:12:17.157,9.0,23.2,35.6,55.9,False,2.4,154.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|8,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,8,1,MEDIUM,8.0,84.964,29.969,17.697,37.298,308.0,1,True,True,True,False,2026-03-08 04:13:42.236,9.0,23.1,36.0,56.6,False,1.3,124.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|9,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,9,1,MEDIUM,9.0,85.441,30.052,17.651,37.738,318.0,1,True,False,True,False,2026-03-08 04:15:07.200,9.0,23.1,36.7,56.1,False,2.3,127.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|10,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,10,1,MEDIUM,10.0,86.669,30.475,17.8,38.394,312.0,1,True,False,True,False,2026-03-08 04:16:32.641,10.0,23.1,36.3,56.1,False,3.2,109.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|11,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,11,1,MEDIUM,11.0,104.821,30.082,17.797,56.942,313.0,16,True,False,False,False,2026-03-08 04:17:59.310,12.0,23.1,35.6,55.9,False,3.8,131.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|12,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,12,2,HARD,1.0,118.072,42.291,29.532,46.249,237.0,6,True,False,False,False,2026-03-08 04:19:44.131,11.0,23.1,35.6,56.0,False,2.1,133.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|13,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,13,2,HARD,2.0,111.634,40.653,30.489,40.492,269.0,671,True,False,False,False,2026-03-08 04:21:42.203,11.0,23.1,35.7,56.5,False,1.5,118.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|14,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,14,2,HARD,3.0,85.748,30.752,17.982,37.014,306.0,1,True,False,True,False,2026-03-08 04:23:33.837,11.0,23.2,35.5,56.4,False,2.3,110.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|15,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,15,2,HARD,4.0,84.823,29.928,17.954,36.941,308.0,1,True,True,True,False,2026-03-08 04:24:59.585,11.0,23.3,35.8,56.0,False,3.7,108.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|16,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,16,2,HARD,5.0,84.69,29.817,17.81,37.063,310.0,1,True,True,True,False,2026-03-08 04:26:24.408,11.0,23.3,34.9,55.1,False,3.8,130.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|17,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,17,2,HARD,6.0,85.203,29.868,17.693,37.642,318.0,1,True,False,True,False,2026-03-08 04:27:49.098,11.0,23.2,34.9,55.6,False,0.8,137.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|18,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,18,2,HARD,7.0,101.225,30.704,25.668,44.853,269.0,126,True,False,False,False,2026-03-08 04:29:14.301,11.0,23.3,33.3,56.4,False,2.2,126.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|19,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,19,2,HARD,8.0,112.95,41.395,25.752,45.803,300.0,671,True,False,False,False,2026-03-08 04:30:55.526,10.0,23.4,34.6,55.7,False,2.8,125.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|20,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,20,2,HARD,9.0,86.578,31.057,17.719,37.802,310.0,1,True,False,True,False,2026-03-08 04:32:48.476,11.0,23.5,34.3,55.6,False,2.3,126.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|21,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,21,2,HARD,10.0,85.678,30.591,17.995,37.092,307.0,1,True,False,True,False,2026-03-08 04:34:15.054,10.0,23.4,35.3,55.5,False,0.0,0.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|22,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,22,2,HARD,11.0,84.586,29.74,17.913,36.933,307.0,1,True,True,True,False,2026-03-08 04:35:40.732,10.0,23.4,35.9,55.6,False,0.6,212.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|23,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,23,2,HARD,12.0,84.499,29.633,17.823,37.043,307.0,1,True,True,True,False,2026-03-08 04:37:05.318,10.0,23.4,35.5,55.5,False,3.7,101.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|24,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,24,2,HARD,13.0,84.852,30.053,17.852,36.947,307.0,1,True,False,True,False,2026-03-08 04:38:29.817,10.0,23.4,35.5,55.0,False,2.1,192.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|25,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,25,2,HARD,14.0,84.54,29.816,17.886,36.838,305.0,1,True,False,True,False,2026-03-08 04:39:54.669,10.0,23.4,35.8,56.0,False,2.4,90.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|26,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,26,2,HARD,15.0,84.771,29.94,17.957,36.874,306.0,1,True,False,True,False,2026-03-08 04:41:19.209,10.0,23.4,35.3,55.2,False,1.6,124.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|27,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,27,2,HARD,16.0,84.661,29.68,17.895,37.086,304.0,1,True,False,True,False,2026-03-08 04:42:43.980,10.0,23.4,35.6,55.8,False,1.0,128.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|28,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,28,2,HARD,17.0,84.795,29.776,17.975,37.044,304.0,1,True,False,True,False,2026-03-08 04:44:08.641,10.0,23.4,35.4,55.2,False,2.3,125.0,fastf1_session_lap_v1
2026-01-albert_park|R|gasly|29,2026-01-albert_park|R,2026-01-albert_park|gasly,2026-01-albert_park,gasly,alpine,29,2,HARD,18.0,85.096,29.838,18.01,37.248,303.0,1,True,False,True,False,2026-03-08 04:45:33.436,10.0,23.4,35.2,55.4,False,3.9,125.0,fastf1_session_lap_v1
