session_id,season,round,event_name,session_code,driver,team,stint,compound,lap_count,mean_lap_time_s,degradation_per_lap_s,degradation_index,start_tyre_life,end_tyre_life
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOR,Audi,2,HARD,18,86.18561111111111,-0.2144117647058821,0.6388028895768835,1,18
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOR,Audi,3,HARD,20,86.784,0.108947368421053,0.0330827067669172,1,20
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOR,Audi,4,SOFT,11,89.59800000000001,-1.6048000000000016,0.2818181818181818,1,11
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOT,Cadillac,1,MEDIUM,14,88.16357142857143,-0.2460769230769229,0.5912087912087912,1,14
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,BOT,Cadillac,2,HARD,1,120.78,0.0,0.0,1,1
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,COL,Alpine,1,SOFT,12,86.14691666666666,-0.1824545454545459,0.4405594405594406,1,12
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,COL,Alpine,2,HARD,22,85.6124090909091,-0.2426190476190475,0.4647092038396387,1,22
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,COL,Alpine,3,HARD,31,87.12051612903227,-0.2457333333333338,0.1979838709677419,1,31
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,GAS,Alpine,1,MEDIUM,14,86.18364285714286,-0.181076923076923,0.4417582417582417,1,14
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,GAS,Alpine,2,HARD,26,86.32323076923078,0.2260400000000004,0.6314529914529914,1,26
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,GAS,Alpine,3,HARD,25,86.11675999999997,-0.1143333333333333,0.5915384615384616,1,25
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,1,MEDIUM,15,85.56686666666666,-0.3525000000000001,0.3357142857142856,1,15
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,2,HARD,17,84.591,-0.3163125000000004,0.573529411764706,1,17
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,3,HARD,26,84.8178076923077,-0.3931999999999994,0.4741880341880342,1,26
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAD,Red Bull Racing,4,SOFT,7,92.27414285714288,-1.400666666666666,-0.1071428571428571,4,10
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAM,Ferrari,1,SOFT,11,83.48581818181819,0.2189000000000007,0.5818181818181819,3,13
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAM,Ferrari,2,HARD,16,83.917,-0.2939333333333337,0.6235294117647059,1,16
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAM,Ferrari,3,MEDIUM,14,84.58221428571429,0.0804615384615389,0.6043956043956044,1,14
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HAM,Ferrari,4,HARD,25,84.11751999999998,-0.6115833333333333,0.7338461538461539,1,25
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HUL,Audi,1,SOFT,13,85.67892307692308,-0.0843333333333333,0.510989010989011,1,13
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,HUL,Audi,2,HARD,16,86.4855625,0.0217333333333338,0.1970588235294117,1,16
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,1,MEDIUM,11,85.51590909090909,-0.1003,0.4272727272727273,1,11
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,2,HARD,24,85.84537499999999,-0.21095652173913,0.3965217391304347,1,24
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LAW,Racing Bulls,3,HARD,30,87.31216666666668,-0.413620689655172,0.1368186874304783,1,30
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LEC,Ferrari,1,MEDIUM,16,84.1568125,-0.0963999999999998,0.5294117647058824,1,16
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LEC,Ferrari,2,HARD,23,83.79373913043477,-0.1765454545454545,0.575098814229249,1,23
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LEC,Ferrari,3,HARD,23,85.99704347826086,-0.3267272727272722,0.4812252964426877,1,23
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,1,MEDIUM,22,86.061,-0.0235238095238095,0.4940711462450593,1,22
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,2,HARD,15,86.21173333333334,-0.4362857142857135,0.0892857142857142,1,15
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,LIN,Racing Bulls,3,HARD,28,87.13075000000002,-0.5020370370370373,0.1346469622331691,1,28
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,NOR,McLaren,1,MEDIUM,13,83.8146923076923,0.0540000000000008,0.5879120879120878,1,13
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,NOR,McLaren,2,HARD,22,83.61222727272727,-0.2271904761904755,0.6623376623376624,1,22
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,NOR,McLaren,3,HARD,31,85.25045161290323,-0.2978000000000004,0.455241935483871,1,31
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,1,SOFT,13,86.77507692307692,-0.2369166666666669,0.5549450549450549,1,13
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,2,HARD,21,86.77095238095238,-0.1521999999999998,0.6558441558441558,1,21
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,3,MEDIUM,24,86.92604166666666,-0.1718695652173908,0.3756521739130434,1,24
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,OCO,Haas F1 Team,4,SOFT,6,95.12716666666664,-2.397799999999998,-0.6571428571428573,1,6
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PER,Cadillac,1,SOFT,12,87.32058333333333,-0.3224545454545451,0.5244755244755246,1,12
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PER,Cadillac,2,HARD,19,87.61500000000001,-0.159333333333333,0.5368421052631579,1,19
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PER,Cadillac,3,HARD,8,90.810125,0.159714285714285,0.261904761904762,1,8
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PER,Cadillac,4,MEDIUM,24,88.20254166666666,-0.4628260869565221,0.3913043478260869,1,24
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PIA,McLaren,1,MEDIUM,14,84.46835714285713,-0.0021538461538455,0.4505494505494505,1,14
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PIA,McLaren,2,HARD,22,84.04054545454545,-0.2678095238095236,0.6047430830039526,1,22
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,PIA,McLaren,3,HARD,30,85.8439,0.0151724137931033,0.4135706340378197,1,30
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,RUS,Mercedes,1,MEDIUM,12,83.17975,0.2759999999999988,0.6013986013986015,1,12
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,RUS,Mercedes,2,HARD,24,83.71354166666667,-0.1762173913043483,0.5834782608695652,1,24
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,RUS,Mercedes,3,HARD,30,85.34613333333333,-0.3653103448275865,0.432258064516129,1,30
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,SAI,Williams,1,SOFT,14,86.43349999999998,-0.1996923076923069,0.5472527472527472,1,14
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,SAI,Williams,2,HARD,16,86.30749999999999,-0.3568666666666663,0.6088235294117647,1,16
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,SAI,Williams,3,HARD,25,86.60424,0.238541666666667,0.0423239738908648,1,25
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,SAI,Williams,4,MEDIUM,9,91.09733333333332,-0.8170000000000002,0.2666666666666666,1,9
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,STR,Aston Martin,1,HARD,5,89.8114,-0.4329999999999998,-0.0999999999999999,1,5
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,1,SOFT,12,84.22341666666667,0.052181818181818,0.6013986013986015,4,15
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,2,MEDIUM,17,84.05482352941176,-0.2913749999999995,0.6200980392156864,1,17
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,3,HARD,11,84.66345454545454,0.0876000000000004,0.4272727272727273,1,11
2026_07_R_Barcelona Grand Prix,2026,7,Barcelona Grand Prix,R,VER,Red Bull Racing,4,MEDIUM,26,85.2958076923077,-0.24168,0.7367521367521367,1,26
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALB,Williams,1,MEDIUM,18,75.53994444444443,-0.2155294117647059,0.3622291021671827,1,18
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALB,Williams,2,MEDIUM,19,77.309,-0.2714999999999992,0.0824561403508772,1,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALB,Williams,3,HARD,32,74.92096874999999,-0.2128064516129034,0.5075611789257768,1,32
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALO,Aston Martin,1,MEDIUM,24,76.79991666666668,0.1713043478260868,0.5365217391304348,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALO,Aston Martin,2,SOFT,25,76.83148,-0.1970833333333335,-0.0592307692307692,1,25
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ALO,Aston Martin,3,SOFT,19,75.72773684210524,-0.4842222222222219,0.4228070175438596,1,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ANT,Mercedes,1,MEDIUM,24,73.20579166666667,0.0566521739130433,0.3539130434782608,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ANT,Mercedes,2,HARD,27,74.06777777777778,-0.5678076923076925,0.3485958485958486,1,27
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,ANT,Mercedes,3,HARD,20,72.15979999999999,-0.776,0.0947368421052631,1,20
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,1,MEDIUM,24,75.66620833333333,0.170869565217391,0.4547826086956522,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,2,HARD,21,75.88385714285715,-0.4856999999999999,0.3909090909090909,1,21
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BEA,Haas F1 Team,3,MEDIUM,25,74.04423999999999,-0.4158333333333341,0.2176923076923076,1,25
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BOR,Audi,1,SOFT,17,74.62041176470588,-0.1299374999999996,0.125,1,17
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BOR,Audi,2,MEDIUM,27,75.57129629629628,-0.2021923076923079,0.3095238095238095,1,27
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BOR,Audi,3,HARD,26,73.82007692307693,-0.2923599999999999,0.189059829059829,1,26
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,BOT,Cadillac,1,MEDIUM,2,85.882,3.7319999999999993,0.0,1,2
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,COL,Alpine,1,MEDIUM,20,75.54639999999999,-0.2354210526315789,0.1864661654135338,1,20
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,COL,Alpine,2,HARD,26,76.18384615384616,-0.2546800000000002,0.1391452991452991,1,26
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,COL,Alpine,3,MEDIUM,24,73.82991666666666,-0.4196086956521731,0.2452173913043478,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,GAS,Alpine,1,MEDIUM,13,75.39015384615385,-0.1184999999999997,0.4945054945054945,1,13
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,GAS,Alpine,2,HARD,25,75.85716,-0.1653750000000003,0.3123076923076923,1,25
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,GAS,Alpine,3,MEDIUM,13,74.35961538461538,-0.2875833333333328,0.3626373626373627,1,13
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,GAS,Alpine,4,SOFT,19,73.37126315789475,-0.6087222222222218,-0.1491228070175438,1,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,1,MEDIUM,18,73.7898888888889,-0.1534705882352946,0.4241486068111454,1,18
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,2,MEDIUM,22,75.03186363636362,-0.7392380952380952,0.3483907396950875,1,22
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAD,Red Bull Racing,3,HARD,31,72.53093548387098,-0.2882,0.3933864320828656,1,31
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAM,Ferrari,1,MEDIUM,12,73.21491666666667,0.1579090909090904,0.5384615384615385,1,12
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAM,Ferrari,2,HARD,13,75.78346153846154,0.0166666666666669,0.0769230769230769,1,13
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAM,Ferrari,3,SOFT,17,73.888,-0.2993750000000004,0.5612745098039216,3,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HAM,Ferrari,4,HARD,29,72.56937931034483,-0.2967857142857139,0.4802955665024629,1,29
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HUL,Audi,1,MEDIUM,21,75.14571428571428,-0.1412500000000001,0.3636363636363636,1,21
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HUL,Audi,2,MEDIUM,24,75.526125,-0.2716956521739134,-0.1226086956521739,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,HUL,Audi,3,HARD,25,73.83103999999999,-0.4155833333333334,-0.1684615384615384,1,25
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,1,MEDIUM,19,74.25384210526317,-0.0277777777777777,0.4421052631578948,1,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,2,HARD,26,75.57680769230768,-0.2175999999999999,0.0598290598290598,1,26
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LAW,Racing Bulls,3,MEDIUM,25,73.49972000000001,-0.3770833333333332,0.173076923076923,1,25
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LEC,Ferrari,1,MEDIUM,13,73.60192307692309,0.0996666666666665,0.2087912087912088,1,13
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LEC,Ferrari,2,HARD,24,75.09404166666667,-0.4649565217391305,-0.1530434782608695,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LEC,Ferrari,3,HARD,22,73.43395454545455,-0.1767142857142863,0.5053642010163749,1,22
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LEC,Ferrari,4,SOFT,12,72.41741666666667,-0.9158181818181816,-0.5384615384615385,4,15
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,1,MEDIUM,18,74.40172222222222,-0.1237058823529416,0.4633642930856553,1,18
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,2,HARD,28,75.32571428571428,-0.267888888888889,0.2375478927203065,1,28
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,LIN,Racing Bulls,3,MEDIUM,24,73.69408333333332,-0.388260869565217,0.1156521739130434,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,NOR,McLaren,1,MEDIUM,21,73.73333333333333,-0.0075499999999998,0.4311688311688312,1,21
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,NOR,McLaren,2,HARD,26,74.54073076923076,-0.3462799999999998,0.0147008547008547,1,26
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,NOR,McLaren,3,HARD,24,72.62604166666667,-0.336695652173913,0.4808695652173912,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,1,MEDIUM,18,75.3823888888889,-0.0480588235294113,0.5933952528379773,1,18
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,2,MEDIUM,15,77.87293333333332,-0.0468571428571432,-0.4857142857142856,1,15
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,OCO,Haas F1 Team,3,HARD,36,74.97038888888889,-0.2028857142857146,0.5462033462033462,1,36
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,PER,Cadillac,1,MEDIUM,4,79.34275,0.5523333333333321,0.1999999999999999,1,4
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,PIA,McLaren,1,MEDIUM,19,73.61910526315789,0.0072777777777777,0.3333333333333333,1,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,PIA,McLaren,2,HARD,23,74.7775652173913,-0.5735000000000002,0.2638339920948616,1,23
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,PIA,McLaren,3,HARD,29,72.45313793103449,-0.2946428571428571,0.4950738916256156,1,29
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,RUS,Mercedes,1,MEDIUM,19,72.81005263157896,0.1157222222222221,0.6192982456140351,1,19
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,RUS,Mercedes,2,HARD,24,74.618,-0.4955652173913048,0.3043478260869565,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,RUS,Mercedes,3,HARD,28,72.277,-0.3343703703703706,0.4105090311986863,1,28
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,SAI,Williams,1,SOFT,14,75.5705,-0.2482307692307695,0.4505494505494505,1,14
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,SAI,Williams,2,MEDIUM,9,76.17188888888889,-0.982875,-0.5,1,9
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,STR,Aston Martin,1,MEDIUM,24,77.144,0.1058695652173914,0.606086956521739,1,24
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,STR,Aston Martin,2,SOFT,21,77.95852380952381,-0.0070500000000002,0.1324675324675324,1,21
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,VER,Red Bull Racing,1,MEDIUM,18,73.05944444444444,-0.0600000000000006,0.47781217750258,1,18
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,VER,Red Bull Racing,2,HARD,31,74.05832258064518,-0.2551999999999997,0.3439516129032258,1,31
2026_08_R_Austrian Grand Prix,2026,8,Austrian Grand Prix,R,VER,Red Bull Racing,3,HARD,22,72.21418181818184,-0.4591428571428576,0.1869000564652738,1,22
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALB,Williams,1,MEDIUM,1,142.352,0.0,0.0,1,1
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALB,Williams,2,HARD,13,100.82015384615384,-0.7929166666666667,0.0659340659340659,1,13
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALB,Williams,3,MEDIUM,9,101.66244444444446,-1.4090000000000007,-0.2666666666666666,8,16
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALB,Williams,4,SOFT,12,98.74,-0.9021818181818188,0.0139860139860139,3,14
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALB,Williams,5,SOFT,5,104.5178,-3.40925,-0.7,4,8
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALB,Williams,6,SOFT,3,104.125,-2.5890000000000057,-0.5,4,6
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALO,Aston Martin,1,MEDIUM,20,99.6688,-0.6043157894736841,0.0947368421052631,1,20
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALO,Aston Martin,2,HARD,26,100.9953846153846,0.1518799999999998,-0.0092307692307692,1,26
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ALO,Aston Martin,3,SOFT,4,114.8015,-2.280333333333336,-0.3999999999999999,1,5
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ANT,Mercedes,1,MEDIUM,35,94.50551428571428,-0.1266764705882353,-0.7932773109243698,1,35
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ANT,Mercedes,2,HARD,6,100.68783333333332,-0.8831999999999993,0.0285714285714285,1,6
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ANT,Mercedes,3,MEDIUM,2,118.827,-10.0,0.0,7,8
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,ANT,Mercedes,4,MEDIUM,8,115.187125,2.528,0.6428571428571429,9,17
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BEA,Haas F1 Team,1,MEDIUM,29,97.82793103448276,-0.3986785714285713,-0.4330049261083743,1,29
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BEA,Haas F1 Team,2,HARD,18,99.48527777777775,0.5735294117647058,0.3539731682146542,1,18
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BEA,Haas F1 Team,3,SOFT,5,121.767,-0.0194999999999971,-0.6,4,8
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BOR,Audi,1,MEDIUM,26,96.6938076923077,-0.4023199999999997,-0.4687179487179487,1,26
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BOR,Audi,2,HARD,21,96.98533333333332,-0.1427499999999995,0.2818181818181818,1,21
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BOR,Audi,3,SOFT,4,129.97725000000003,2.728333333333334,-0.1999999999999999,1,5
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BOT,Cadillac,1,MEDIUM,29,98.6896896551724,-0.3665357142857144,0.0857142857142856,1,29
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BOT,Cadillac,2,HARD,17,100.39711764705882,-0.2918750000000001,0.2009803921568627,1,17
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,BOT,Cadillac,3,SOFT,6,111.79083333333332,-1.7611999999999994,-0.5428571428571429,1,6
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,COL,Alpine,1,MEDIUM,22,97.25995454545456,-0.3271904761904766,-0.3348390739695088,1,22
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,COL,Alpine,2,HARD,25,97.35256,0.0128333333333336,0.013079438595476,1,25
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,COL,Alpine,3,SOFT,4,124.601,1.1860000000000024,-0.1999999999999999,1,5
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,GAS,Alpine,1,MEDIUM,23,97.13021739130434,-0.4390454545454542,-0.3577075098814229,1,23
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,GAS,Alpine,2,HARD,25,98.79564,0.2995000000000001,-0.12,1,25
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,GAS,Alpine,3,SOFT,3,123.29966666666668,0.0,0.5,1,4
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAD,Red Bull Racing,1,MEDIUM,19,95.369,-0.2557777777777777,-0.0719298245614035,1,19
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAD,Red Bull Racing,2,HARD,19,96.70768421052632,-0.126444444444445,-0.0219394492379965,1,19
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAD,Red Bull Racing,3,MEDIUM,9,96.588,-0.6494999999999997,0.1166666666666666,1,9
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAD,Red Bull Racing,4,SOFT,4,137.0865,1.9176666666666715,-0.1999999999999999,4,8
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAM,Ferrari,1,MEDIUM,23,95.23265217391302,-0.1029545454545454,0.1897233201581027,1,23
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAM,Ferrari,2,HARD,25,96.58084,0.2626249999999999,0.0338461538461538,1,25
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HAM,Ferrari,3,SOFT,2,146.153,-6.0260000000000105,0.0,4,7
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HUL,Audi,1,MEDIUM,17,97.4785882352941,-0.6536875000000002,-0.7671568627450981,1,17
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HUL,Audi,2,HARD,17,97.01829411764706,-0.6406249999999991,-0.6127450980392157,1,17
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,HUL,Audi,3,SOFT,2,106.4925,-10.0,0.0,1,2
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LAW,Racing Bulls,1,MEDIUM,28,96.36989285714289,-0.255777777777778,-0.4250718528926535,1,28
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LAW,Racing Bulls,2,HARD,19,96.93273684210529,-0.2721111111111101,-0.2929824561403508,1,19
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LAW,Racing Bulls,3,SOFT,4,132.4285,1.9619999999999984,0.3999999999999999,4,8
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LEC,Ferrari,1,MEDIUM,25,94.75536000000002,-0.0929999999999999,0.1692633230002789,1,25
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LEC,Ferrari,2,HARD,23,96.02613043478262,0.0241818181818186,-0.0553359683794466,1,23
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LEC,Ferrari,3,SOFT,1,143.771,0.0,0.0,7,7
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LIN,Racing Bulls,1,MEDIUM,27,96.5351851851852,-0.3558846153846159,-0.3486490652740605,1,27
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LIN,Racing Bulls,2,HARD,20,96.8287,-0.1233157894736843,0.4075187969924811,1,20
2026_09_R_British Grand Prix,2026,9,British Grand Prix,R,LIN,Racing Bulls,3,SOFT,4,131.8245,2.521333333333331,-0.1999999999999999,4,8
