id,race_id,driver_id,constructor_id,source_label
2026-05-villeneuve|colapinto,2026-05-villeneuve,colapinto,alpine,fastf1_entry_v1
2026-05-villeneuve|gasly,2026-05-villeneuve,gasly,alpine,fastf1_entry_v1
2026-05-villeneuve|hadjar,2026-05-villeneuve,hadjar,red_bull,fastf1_entry_v1
2026-05-villeneuve|hamilton,2026-05-villeneuve,hamilton,ferrari,fastf1_entry_v1
2026-05-villeneuve|hulkenberg,2026-05-villeneuve,hulkenberg,audi,fastf1_entry_v1
2026-05-villeneuve|lawson,2026-05-villeneuve,lawson,rb,fastf1_entry_v1
2026-05-villeneuve|leclerc,2026-05-villeneuve,leclerc,ferrari,fastf1_entry_v1
2026-05-villeneuve|norris,2026-05-villeneuve,norris,mclaren,fastf1_entry_v1
2026-05-villeneuve|ocon,2026-05-villeneuve,ocon,haas,fastf1_entry_v1
2026-05-villeneuve|perez,2026-05-villeneuve,perez,cadillac,fastf1_entry_v1
2026-05-villeneuve|piastri,2026-05-villeneuve,piastri,mclaren,fastf1_entry_v1
2026-05-villeneuve|russell,2026-05-villeneuve,russell,mercedes,fastf1_entry_v1
2026-05-villeneuve|sainz,2026-05-villeneuve,sainz,williams,fastf1_entry_v1
2026-05-villeneuve|stroll,2026-05-villeneuve,stroll,aston_martin,fastf1_entry_v1
2026-05-villeneuve|max_verstappen,2026-05-villeneuve,max_verstappen,red_bull,fastf1_entry_v1
2026-05-villeneuve|arvid_lindblad,2026-05-villeneuve,arvid_lindblad,rb,fastf1_entry_v1
2026-06-monaco|albon,2026-06-monaco,albon,williams,fastf1_entry_v1
2026-06-monaco|alonso,2026-06-monaco,alonso,aston_martin,fastf1_entry_v1
2026-06-monaco|antonelli,2026-06-monaco,antonelli,mercedes,fastf1_entry_v1
2026-06-monaco|bearman,2026-06-monaco,bearman,haas,fastf1_entry_v1
2026-06-monaco|bortoleto,2026-06-monaco,bortoleto,audi,fastf1_entry_v1
2026-06-monaco|bottas,2026-06-monaco,bottas,cadillac,fastf1_entry_v1
2026-06-monaco|colapinto,2026-06-monaco,colapinto,alpine,fastf1_entry_v1
2026-06-monaco|gasly,2026-06-monaco,gasly,alpine,fastf1_entry_v1
2026-06-monaco|hadjar,2026-06-monaco,hadjar,red_bull,fastf1_entry_v1
2026-06-monaco|hamilton,2026-06-monaco,hamilton,ferrari,fastf1_entry_v1
2026-06-monaco|hulkenberg,2026-06-monaco,hulkenberg,audi,fastf1_entry_v1
2026-06-monaco|lawson,2026-06-monaco,lawson,rb,fastf1_entry_v1
2026-06-monaco|leclerc,2026-06-monaco,leclerc,ferrari,fastf1_entry_v1
2026-06-monaco|arvid_lindblad,2026-06-monaco,arvid_lindblad,rb,fastf1_entry_v1
2026-06-monaco|norris,2026-06-monaco,norris,mclaren,fastf1_entry_v1
2026-06-monaco|ocon,2026-06-monaco,ocon,haas,fastf1_entry_v1
2026-06-monaco|perez,2026-06-monaco,perez,cadillac,fastf1_entry_v1
2026-06-monaco|piastri,2026-06-monaco,piastri,mclaren,fastf1_entry_v1
2026-06-monaco|russell,2026-06-monaco,russell,mercedes,fastf1_entry_v1
2026-06-monaco|sainz,2026-06-monaco,sainz,williams,fastf1_entry_v1
2026-06-monaco|stroll,2026-06-monaco,stroll,aston_martin,fastf1_entry_v1
2026-06-monaco|max_verstappen,2026-06-monaco,max_verstappen,red_bull,fastf1_entry_v1
2026-07-catalunya|albon,2026-07-catalunya,albon,williams,fastf1_entry_v1
2026-07-catalunya|alonso,2026-07-catalunya,alonso,aston_martin,fastf1_entry_v1
2026-07-catalunya|antonelli,2026-07-catalunya,antonelli,mercedes,fastf1_entry_v1
2026-07-catalunya|bearman,2026-07-catalunya,bearman,haas,fastf1_entry_v1
2026-07-catalunya|bortoleto,2026-07-catalunya,bortoleto,audi,fastf1_entry_v1
2026-07-catalunya|bottas,2026-07-catalunya,bottas,cadillac,fastf1_entry_v1
2026-07-catalunya|colapinto,2026-07-catalunya,colapinto,alpine,fastf1_entry_v1
2026-07-catalunya|gasly,2026-07-catalunya,gasly,alpine,fastf1_entry_v1
2026-07-catalunya|hadjar,2026-07-catalunya,hadjar,red_bull,fastf1_entry_v1
2026-07-catalunya|hamilton,2026-07-catalunya,hamilton,ferrari,fastf1_entry_v1
2026-07-catalunya|hulkenberg,2026-07-catalunya,hulkenberg,audi,fastf1_entry_v1
2026-07-catalunya|lawson,2026-07-catalunya,lawson,rb,fastf1_entry_v1
2026-07-catalunya|leclerc,2026-07-catalunya,leclerc,ferrari,fastf1_entry_v1
2026-07-catalunya|arvid_lindblad,2026-07-catalunya,arvid_lindblad,rb,fastf1_entry_v1
2026-07-catalunya|norris,2026-07-catalunya,norris,mclaren,fastf1_entry_v1
2026-07-catalunya|ocon,2026-07-catalunya,ocon,haas,fastf1_entry_v1
2026-07-catalunya|perez,2026-07-catalunya,perez,cadillac,fastf1_entry_v1
2026-07-catalunya|piastri,2026-07-catalunya,piastri,mclaren,fastf1_entry_v1
2026-07-catalunya|russell,2026-07-catalunya,russell,mercedes,fastf1_entry_v1
2026-07-catalunya|sainz,2026-07-catalunya,sainz,williams,fastf1_entry_v1
2026-07-catalunya|stroll,2026-07-catalunya,stroll,aston_martin,fastf1_entry_v1
2026-07-catalunya|max_verstappen,2026-07-catalunya,max_verstappen,red_bull,fastf1_entry_v1
2026-08-red_bull_ring|albon,2026-08-red_bull_ring,albon,williams,fastf1_entry_v1
2026-08-red_bull_ring|alonso,2026-08-red_bull_ring,alonso,aston_martin,fastf1_entry_v1
2026-08-red_bull_ring|antonelli,2026-08-red_bull_ring,antonelli,mercedes,fastf1_entry_v1
2026-08-red_bull_ring|bearman,2026-08-red_bull_ring,bearman,haas,fastf1_entry_v1
2026-08-red_bull_ring|bortoleto,2026-08-red_bull_ring,bortoleto,audi,fastf1_entry_v1
2026-08-red_bull_ring|bottas,2026-08-red_bull_ring,bottas,cadillac,fastf1_entry_v1
2026-08-red_bull_ring|colapinto,2026-08-red_bull_ring,colapinto,alpine,fastf1_entry_v1
2026-08-red_bull_ring|gasly,2026-08-red_bull_ring,gasly,alpine,fastf1_entry_v1
2026-08-red_bull_ring|hadjar,2026-08-red_bull_ring,hadjar,red_bull,fastf1_entry_v1
2026-08-red_bull_ring|hamilton,2026-08-red_bull_ring,hamilton,ferrari,fastf1_entry_v1
2026-08-red_bull_ring|hulkenberg,2026-08-red_bull_ring,hulkenberg,audi,fastf1_entry_v1
2026-08-red_bull_ring|lawson,2026-08-red_bull_ring,lawson,rb,fastf1_entry_v1
2026-08-red_bull_ring|leclerc,2026-08-red_bull_ring,leclerc,ferrari,fastf1_entry_v1
2026-08-red_bull_ring|arvid_lindblad,2026-08-red_bull_ring,arvid_lindblad,rb,fastf1_entry_v1
2026-08-red_bull_ring|norris,2026-08-red_bull_ring,norris,mclaren,fastf1_entry_v1
2026-08-red_bull_ring|ocon,2026-08-red_bull_ring,ocon,haas,fastf1_entry_v1
2026-08-red_bull_ring|perez,2026-08-red_bull_ring,perez,cadillac,fastf1_entry_v1
2026-08-red_bull_ring|piastri,2026-08-red_bull_ring,piastri,mclaren,fastf1_entry_v1
2026-08-red_bull_ring|russell,2026-08-red_bull_ring,russell,mercedes,fastf1_entry_v1
2026-08-red_bull_ring|sainz,2026-08-red_bull_ring,sainz,williams,fastf1_entry_v1
2026-08-red_bull_ring|stroll,2026-08-red_bull_ring,stroll,aston_martin,fastf1_entry_v1
2026-08-red_bull_ring|max_verstappen,2026-08-red_bull_ring,max_verstappen,red_bull,fastf1_entry_v1
2026-09-silverstone|albon,2026-09-silverstone,albon,williams,fastf1_entry_v1
2026-09-silverstone|alonso,2026-09-silverstone,alonso,aston_martin,fastf1_entry_v1
2026-09-silverstone|antonelli,2026-09-silverstone,antonelli,mercedes,fastf1_entry_v1
2026-09-silverstone|bearman,2026-09-silverstone,bearman,haas,fastf1_entry_v1
2026-09-silverstone|bortoleto,2026-09-silverstone,bortoleto,audi,fastf1_entry_v1
2026-09-silverstone|bottas,2026-09-silverstone,bottas,cadillac,fastf1_entry_v1
2026-09-silverstone|colapinto,2026-09-silverstone,colapinto,alpine,fastf1_entry_v1
2026-09-silverstone|gasly,2026-09-silverstone,gasly,alpine,fastf1_entry_v1
2026-09-silverstone|hadjar,2026-09-silverstone,hadjar,red_bull,fastf1_entry_v1
2026-09-silverstone|hamilton,2026-09-silverstone,hamilton,ferrari,fastf1_entry_v1
2026-09-silverstone|hulkenberg,2026-09-silverstone,hulkenberg,audi,fastf1_entry_v1
2026-09-silverstone|lawson,2026-09-silverstone,lawson,rb,fastf1_entry_v1
2026-09-silverstone|leclerc,2026-09-silverstone,leclerc,ferrari,fastf1_entry_v1
2026-09-silverstone|arvid_lindblad,2026-09-silverstone,arvid_lindblad,rb,fastf1_entry_v1
2026-09-silverstone|norris,2026-09-silverstone,norris,mclaren,fastf1_entry_v1
2026-09-silverstone|ocon,2026-09-silverstone,ocon,haas,fastf1_entry_v1
2026-09-silverstone|perez,2026-09-silverstone,perez,cadillac,fastf1_entry_v1
2026-09-silverstone|piastri,2026-09-silverstone,piastri,mclaren,fastf1_entry_v1
2026-09-silverstone|russell,2026-09-silverstone,russell,mercedes,fastf1_entry_v1
2026-09-silverstone|sainz,2026-09-silverstone,sainz,williams,fastf1_entry_v1
2026-09-silverstone|stroll,2026-09-silverstone,stroll,aston_martin,fastf1_entry_v1
2026-09-silverstone|max_verstappen,2026-09-silverstone,max_verstappen,red_bull,fastf1_entry_v1
2026-10-spa|albon,2026-10-spa,albon,williams,fastf1_entry_v1
2026-10-spa|antonelli,2026-10-spa,antonelli,mercedes,fastf1_entry_v1
2026-10-spa|bearman,2026-10-spa,bearman,haas,fastf1_entry_v1
2026-10-spa|bortoleto,2026-10-spa,bortoleto,audi,fastf1_entry_v1
2026-10-spa|bottas,2026-10-spa,bottas,cadillac,fastf1_entry_v1
2026-10-spa|colapinto,2026-10-spa,colapinto,alpine,fastf1_entry_v1
2026-10-spa|gasly,2026-10-spa,gasly,alpine,fastf1_entry_v1
2026-10-spa|hadjar,2026-10-spa,hadjar,red_bull,fastf1_entry_v1
2026-10-spa|hamilton,2026-10-spa,hamilton,ferrari,fastf1_entry_v1
2026-10-spa|hulkenberg,2026-10-spa,hulkenberg,audi,fastf1_entry_v1
2026-10-spa|lawson,2026-10-spa,lawson,rb,fastf1_entry_v1
2026-10-spa|leclerc,2026-10-spa,leclerc,ferrari,fastf1_entry_v1
2026-10-spa|arvid_lindblad,2026-10-spa,arvid_lindblad,rb,fastf1_entry_v1
2026-10-spa|norris,2026-10-spa,norris,mclaren,fastf1_entry_v1
2026-10-spa|ocon,2026-10-spa,ocon,haas,fastf1_entry_v1
2026-10-spa|perez,2026-10-spa,perez,cadillac,fastf1_entry_v1
2026-10-spa|piastri,2026-10-spa,piastri,mclaren,fastf1_entry_v1
2026-10-spa|russell,2026-10-spa,russell,mercedes,fastf1_entry_v1
2026-10-spa|sainz,2026-10-spa,sainz,williams,fastf1_entry_v1
2026-10-spa|stroll,2026-10-spa,stroll,aston_martin,fastf1_entry_v1
2026-10-spa|max_verstappen,2026-10-spa,max_verstappen,red_bull,fastf1_entry_v1
2026-10-spa|alonso,2026-10-spa,alonso,aston_martin,fastf1_entry_v1
2026-11-hungaroring|albon,2026-11-hungaroring,albon,williams,fastf1_entry_v1
2026-11-hungaroring|alonso,2026-11-hungaroring,alonso,aston_martin,fastf1_entry_v1
2026-11-hungaroring|bortoleto,2026-11-hungaroring,bortoleto,audi,fastf1_entry_v1
2026-11-hungaroring|gasly,2026-11-hungaroring,gasly,alpine,fastf1_entry_v1
2026-11-hungaroring|hadjar,2026-11-hungaroring,hadjar,red_bull,fastf1_entry_v1
2026-11-hungaroring|hamilton,2026-11-hungaroring,hamilton,ferrari,fastf1_entry_v1
2026-11-hungaroring|hulkenberg,2026-11-hungaroring,hulkenberg,audi,fastf1_entry_v1
2026-11-hungaroring|lawson,2026-11-hungaroring,lawson,rb,fastf1_entry_v1
2026-11-hungaroring|leclerc,2026-11-hungaroring,leclerc,ferrari,fastf1_entry_v1
2026-11-hungaroring|arvid_lindblad,2026-11-hungaroring,arvid_lindblad,rb,fastf1_entry_v1
2026-11-hungaroring|norris,2026-11-hungaroring,norris,mclaren,fastf1_entry_v1
2026-11-hungaroring|ocon,2026-11-hungaroring,ocon,haas,fastf1_entry_v1
2026-11-hungaroring|perez,2026-11-hungaroring,perez,cadillac,fastf1_entry_v1
2026-11-hungaroring|russell,2026-11-hungaroring,russell,mercedes,fastf1_entry_v1
2026-11-hungaroring|sainz,2026-11-hungaroring,sainz,williams,fastf1_entry_v1
2026-11-hungaroring|stroll,2026-11-hungaroring,stroll,aston_martin,fastf1_entry_v1
2026-11-hungaroring|max_verstappen,2026-11-hungaroring,max_verstappen,red_bull,fastf1_entry_v1
2026-11-hungaroring|antonelli,2026-11-hungaroring,antonelli,mercedes,fastf1_entry_v1
2026-11-hungaroring|bearman,2026-11-hungaroring,bearman,haas,fastf1_entry_v1
2026-11-hungaroring|bottas,2026-11-hungaroring,bottas,cadillac,fastf1_entry_v1
2026-11-hungaroring|colapinto,2026-11-hungaroring,colapinto,alpine,fastf1_entry_v1
2026-11-hungaroring|piastri,2026-11-hungaroring,piastri,mclaren,fastf1_entry_v1
2026-12-zandvoort|albon,2026-12-zandvoort,albon,williams,fastf1_entry_v1
2026-12-zandvoort|alonso,2026-12-zandvoort,alonso,aston_martin,fastf1_entry_v1
2026-12-zandvoort|antonelli,2026-12-zandvoort,antonelli,mercedes,fastf1_entry_v1
2026-12-zandvoort|bearman,2026-12-zandvoort,bearman,haas,fastf1_entry_v1
2026-12-zandvoort|bortoleto,2026-12-zandvoort,bortoleto,audi,fastf1_entry_v1
2026-12-zandvoort|bottas,2026-12-zandvoort,bottas,cadillac,fastf1_entry_v1
2026-12-zandvoort|colapinto,2026-12-zandvoort,colapinto,alpine,fastf1_entry_v1
2026-12-zandvoort|gasly,2026-12-zandvoort,gasly,alpine,fastf1_entry_v1
2026-12-zandvoort|hamilton,2026-12-zandvoort,hamilton,ferrari,fastf1_entry_v1
2026-12-zandvoort|hulkenberg,2026-12-zandvoort,hulkenberg,audi,fastf1_entry_v1
2026-12-zandvoort|lawson,2026-12-zandvoort,lawson,red_bull,fastf1_entry_v1
2026-12-zandvoort|leclerc,2026-12-zandvoort,leclerc,ferrari,fastf1_entry_v1
2026-12-zandvoort|arvid_lindblad,2026-12-zandvoort,arvid_lindblad,rb,fastf1_entry_v1
2026-12-zandvoort|norris,2026-12-zandvoort,norris,mclaren,fastf1_entry_v1
2026-12-zandvoort|ocon,2026-12-zandvoort,ocon,haas,fastf1_entry_v1
2026-12-zandvoort|perez,2026-12-zandvoort,perez,cadillac,fastf1_entry_v1
2026-12-zandvoort|piastri,2026-12-zandvoort,piastri,mclaren,fastf1_entry_v1
2026-12-zandvoort|russell,2026-12-zandvoort,russell,mercedes,fastf1_entry_v1
2026-12-zandvoort|sainz,2026-12-zandvoort,sainz,williams,fastf1_entry_v1
2026-12-zandvoort|stroll,2026-12-zandvoort,stroll,aston_martin,fastf1_entry_v1
2026-12-zandvoort|max_verstappen,2026-12-zandvoort,max_verstappen,red_bull,fastf1_entry_v1
